# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
109980000	343	-225055	43825.8	-268881	6.11641	2016.54	48.2981	73.0878	0.664032	1	0.359355	0.158973	0.159095	0.322577	0.000127455	5.84819e-06	0	4.78606	4.04345	-268881	0.0	-99.2537	
109990000	343	-225063	43821.6	-268884	6.16175	2016.48	48.6565	161.645	0.796807	1	0.359355	0.158973	0.159095	0.322577	0.000135058	6.27307e-06	0	4.79039	4.02367	-268884	0.0	-102.576	
110000000	343	-225078	43817.5	-268896	6.29013	2016.31	50.429	169.148	0.866939	1	0.359355	0.158973	0.159095	0.322577	0.000122327	6.16961e-06	0	4.7437	3.97973	-268896	0.0	-106.616	
110010000	343	-225051	43824.8	-268875	6.53436	2016.13	47.3295	110.352	0.780651	1	0.359355	0.158973	0.159095	0.322577	0.000116497	5.65826e-06	0	4.79493	4.02638	-268875	0.0	-99.7926	
110020000	343	-225029	43832.9	-268862	6.37583	2016.26	45.6651	25.4805	0.459497	1	0.359355	0.158973	0.159095	0.322577	0.000131259	7.40013e-06	0	4.77107	3.99123	-268862	0.0	-93.1266	
110030000	343	-225034	43831.3	-268865	6.3518	2016.23	45.7567	36.5121	0.546789	1	0.359355	0.158973	0.159095	0.322577	0.000144852	4.96501e-06	0	4.71346	3.93865	-268865	0.0	-94.4047	
110040000	343	-225031	43829.9	-268861	6.41028	2016.24	45.4366	115.063	0.825223	1	0.359355	0.158973	0.159095	0.322577	0.00012286	5.87117e-06	0	4.8014	4.04711	-268861	0.0	-94.6275	
110050000	343	-225016	43835.6	-268851	6.69185	2015.92	44.1037	53.7176	0.712597	1	0.359355	0.158973	0.159095	0.322577	0.000127028	5.63536e-06	0	4.77191	3.95036	-268851	0.0	-89.6667	
110060000	343	-225030	43830.4	-268860	6.78885	2015.84	45.4482	72.4357	0.661202	1	0.359355	0.158973	0.159095	0.322577	0.000139987	6.23279e-06	0	4.71235	4.0134	-268860	0.0	-94.6214	
110070000	343	-225049	43830.2	-268879	7.03287	2015.62	48.0416	37.3711	0.57877	1	0.359355	0.158973	0.159095	0.322577	0.000119642	5.94824e-06	0	4.74998	3.9971	-268879	0.0	-95.4474	
110080000	343	-225022	43833.8	-268856	6.68599	2015.95	44.9033	44.803	0.625597	1	0.359355	0.158973	0.159095	0.322577	0.000138853	6.51484e-06	0	4.75726	4.04295	-268856	0.0	-91.6753	
110090000	343	-225023	43829.7	-268853	6.54798	2016.04	44.4757	141.837	0.854329	1	0.359355	0.158973	0.159095	0.322577	0.000130845	5.92375e-06	0	4.71775	3.94633	-268853	0.0	-94.55	
110100000	343	-225055	43822.5	-268878	6.36165	2016.3	47.7363	149.39	0.892992	1	0.359355	0.158973	0.159095	0.322577	0.000125825	5.17092e-06	0	4.75401	4.03051	-268878	0.0	-101.782	
110110000	343	-225043	43827.2	-268870	6.15739	2016.49	46.7557	37.4388	0.554069	1	0.359355	0.158973	0.159095	0.322577	0.000129997	5.72059e-06	0	4.74766	4.03903	-268870	0.0	-98.4307	
110120000	343	-225023	43830.5	-268854	6.02167	2016.57	44.6144	71.4169	0.72886	1	0.359355	0.158973	0.159095	0.322577	0.00013568	6.40883e-06	0	4.70069	3.92639	-268854	0.0	-94.5116	
110130000	343	-224997	43836.2	-268833	6.03208	2016.56	42.0039	33.717	0.578128	1	0.359355	0.158973	0.159095	0.322577	0.000139308	6.60467e-06	0	4.73899	3.99576	-268833	0.0	-89.5038	
110140000	343	-225014	43833.1	-268847	6.36038	2016.31	43.6824	37.8602	0.518228	1	0.359355	0.158973	0.159095	0.322577	0.000135896	5.72169e-06	0	4.7696	4.03676	-268847	0.0	-92.6256	
110150000	343	-225000	43837.3	-268837	6.38921	2016.22	42.4787	11.1794	0.278467	1	0.359355	0.158973	0.159095	0.322577	0.000137644	7.13846e-06	0	4.7344	3.97902	-268837	0.0	-89.5809	
110160000	344	-225018	43837.9	-268856	6.23257	2016.37	42.8447	21.8826	0.445032	1	0.359355	0.158973	0.159095	0.322577	0.000131442	8.62022e-06	0	4.77345	3.99349	-268856	0.0	-88.2992	
110170000	344	-225008	43837.9	-268846	5.8839	2016.7	41.8995	49.7643	0.671812	1	0.359355	0.158973	0.159095	0.322577	0.000143417	6.88203e-06	0	4.74603	3.93322	-268846	0.0	-87.4073	
110180000	344	-224995	43841	-268836	5.89007	2016.74	40.6061	14.6548	0.405312	1	0.359355	0.158973	0.159095	0.322577	0.000156992	6.65593e-06	0	4.73933	4.01293	-268836	0.0	-85.6437	
110190000	344	-225012	43835.6	-268848	6.00943	2016.65	42.1022	13.4146	0.409814	1	0.359355	0.158973	0.159095	0.322577	0.000145803	7.55278e-06	0	4.76662	4.02993	-268848	0.0	-91.1425	
110200000	344	-225024	43834.8	-268858	6.08986	2016.5	43.2837	17.8449	0.409785	1	0.359355	0.158973	0.159095	0.322577	0.00014413	5.54448e-06	0	4.75258	3.94327	-268858	0.0	-91.6156	
110210000	344	-225035	43830.7	-268866	5.90419	2016.68	44.3875	31.1589	0.483949	1	0.359355	0.158973	0.159095	0.322577	0.000136181	6.37182e-06	0	4.68039	3.92644	-268866	0.0	-95.1333	
110220000	344	-225032	43831.3	-268864	5.72938	2016.86	43.7731	11.5609	0.359096	1	0.359355	0.158973	0.159095	0.322577	0.000123625	5.77179e-06	0	4.70588	3.97092	-268864	0.0	-95.5249	
110230000	344	-225019	43836.4	-268855	5.80647	2016.8	42.7952	9.74461	0.247026	1	0.359355	0.158973	0.159095	0.322577	0.000127783	6.97983e-06	0	4.76683	3.96019	-268855	0.0	-90.6693	
110240000	344	-225028	43833.4	-268861	5.89607	2016.77	43.7573	15.7372	0.385533	1	0.359355	0.158973	0.159095	0.322577	0.00014103	6.47417e-06	0	4.78916	4.04455	-268861	0.0	-93.1452	
110250000	344	-225024	43833.4	-268858	5.9243	2016.74	43.2452	18.6048	0.323682	1	0.359355	0.158973	0.159095	0.322577	0.00013228	7.71304e-06	0	4.80292	4.04506	-268858	0.0	-92.9762	
110260000	344	-225057	43828.5	-268885	6.00746	2016.61	46.9145	16.9779	0.353423	1	0.359355	0.158973	0.159095	0.322577	0.000136326	6.21916e-06	0	4.77975	3.98234	-268885	0.0	-97.9628	
110270000	344	-225050	43830.6	-268881	6.14849	2016.49	46.2867	25.2875	0.486163	1	0.359355	0.158973	0.159095	0.322577	0.000135665	6.0086e-06	0	4.72671	3.9913	-268881	0.0	-95.4387	
110280000	344	-225045	43828.9	-268874	6.13312	2016.53	45.3603	61.5949	0.597381	1	0.359355	0.158973	0.159095	0.322577	0.000141919	6.67085e-06	0	4.78431	4.05656	-268874	0.0	-96.2346	
110290000	344	-225041	43830.2	-268871	6.03228	2016.6	44.9952	13.3802	0.293431	1	0.359355	0.158973	0.159095	0.322577	0.000136297	7.12626e-06	0	4.77281	4.00245	-268871	0.0	-96.4682	
110300000	344	-225022	43834.2	-268856	6.32446	2016.26	43.1357	52.634	0.652992	1	0.359355	0.158973	0.159095	0.322577	0.000138733	6.51768e-06	0	4.73266	4.00108	-268856	0.0	-91.0667	
110310000	344	-225024	43831.9	-268856	6.38725	2016.25	43.1159	91.1183	0.838754	1	0.359355	0.158973	0.159095	0.322577	0.000141956	6.51078e-06	0	4.73039	4.01746	-268856	0.0	-92.865	
110320000	344	-225051	43828.7	-268879	6.18216	2016.47	46.0181	117.121	0.761061	1	0.359355	0.158973	0.159095	0.322577	0.000121901	6.22699e-06	0	4.74796	4.05752	-268879	0.0	-95.8016	
110330000	344	-225059	43826.1	-268885	6.48559	2016.17	46.5141	115.872	0.79997	1	0.359355	0.158973	0.159095	0.322577	0.000113099	6.26379e-06	0	4.78702	4.06486	-268885	0.0	-98.4601	
110340000	344	-225047	43833	-268880	6.50849	2016.14	46.1972	30.0295	0.53044	1	0.359355	0.158973	0.159095	0.322577	0.000123082	6.19362e-06	0	4.78466	4.0392	-268880	0.0	-92.9354	
110350000	344	-225049	43832.7	-268882	6.54395	2016.11	46.1789	58.7016	0.689483	1	0.359355	0.158973	0.159095	0.322577	0.00012577	8.06966e-06	0	4.76296	4.03332	-268882	0.0	-92.5462	
110360000	344	-225061	43828.7	-268889	6.4106	2016.19	47.498	78.5545	0.7568	1	0.359355	0.158973	0.159095	0.322577	0.000125081	6.40463e-06	0	4.75334	3.95004	-268889	0.0	-96.1453	
110370000	344	-225077	43824.1	-268901	6.29818	2016.29	49.094	118.12	0.802984	1	0.359355	0.158973	0.159095	0.322577	0.000123704	5.17601e-06	0	4.71957	3.97073	-268901	0.0	-100.324	
110380000	344	-225089	43820.2	-268909	6.42065	2016.24	50.2167	52.3687	0.639162	1	0.359355	0.158973	0.159095	0.322577	0.000112907	5.65708e-06	0	4.78662	4.02935	-268909	0.0	-105.144	
110390000	344	-225071	43828	-268899	6.6387	2015.97	48.4019	40.2248	0.528694	1	0.359355	0.158973	0.159095	0.322577	0.000115741	4.40134e-06	0	4.7355	4.02027	-268899	0.0	-97.6028	
110400000	344	-225087	43825.6	-268913	6.85232	2015.74	50.7339	35.1678	0.497019	1	0.359355	0.158973	0.159095	0.322577	0.000111008	5.65931e-06	0	4.69663	3.92625	-268913	0.0	-100.139	
110410000	344	-225059	43829.9	-268889	6.48446	2016.18	47.0976	25.5835	0.501375	1	0.359355	0.158973	0.159095	0.322577	0.000137588	4.51837e-06	0	4.80316	4.02991	-268889	0.0	-96.2022	
110420000	344	-225067	43827.5	-268895	6.54334	2016.08	47.5074	66.5239	0.669184	1	0.359355	0.158973	0.159095	0.322577	0.000120729	6.64143e-06	0	4.72594	4.01352	-268895	0.0	-97.5366	
110430000	344	-225029	43836.2	-268866	6.38868	2016.21	44.3052	49.8591	0.626512	1	0.359355	0.158973	0.159095	0.322577	0.000130876	6.50708e-06	0	4.72346	4.02074	-268866	0.0	-89.1398	
110440000	344	-225060	43828.8	-268889	6.31495	2016.27	47.1759	77.1903	0.74125	1	0.359355	0.158973	0.159095	0.322577	0.000120879	4.86606e-06	0	4.74802	3.98657	-268889	0.0	-96.049	
110450000	344	-225066	43828	-268894	6.32003	2016.27	47.9423	26.0461	0.462473	1	0.359355	0.158973	0.159095	0.322577	0.000125565	4.81746e-06	0	4.73727	3.95316	-268894	0.0	-98.0514	
110460000	344	-225070	43827.9	-268898	6.44827	2016.18	48.6463	28.2815	0.429239	1	0.359355	0.158973	0.159095	0.322577	0.000123685	6.81651e-06	0	4.76268	3.97773	-268898	0.0	-98.0169	
110470000	344	-225071	43826.8	-268897	6.46194	2016.16	48.6547	50.9115	0.613525	1	0.359355	0.158973	0.159095	0.322577	0.000128138	6.10324e-06	0	4.73624	3.96221	-268897	0.0	-98.5564	
110480000	344	-225072	43825.4	-268897	6.72843	2015.88	48.6059	79.6438	0.670722	1	0.359355	0.158973	0.159095	0.322577	0.000128797	5.77444e-06	0	4.72989	3.96892	-268897	0.0	-99.4577	
110490000	344	-225056	43832.2	-268888	6.83034	2015.79	47.2372	34.673	0.528855	1	0.359355	0.158973	0.159095	0.322577	0.000121194	6.00711e-06	0	4.77885	3.99308	-268888	0.0	-93.5789	
110500000	344	-225063	43828.9	-268892	6.442	2016.15	47.9068	21.972	0.403884	1	0.359355	0.158973	0.159095	0.322577	0.00012975	6.49982e-06	0	4.69814	3.94015	-268892	0.0	-97.2971	
110510000	344	-225062	43826.6	-268889	6.16451	2016.45	47.3794	43.029	0.551469	1	0.359355	0.158973	0.159095	0.322577	0.000124354	6.56218e-06	0	4.71142	4.00849	-268889	0.0	-98.9401	
110520000	344	-225081	43822.4	-268903	5.99464	2016.63	49.4082	18.0029	0.334435	1	0.359355	0.158973	0.159095	0.322577	0.000130447	6.39459e-06	0	4.72631	3.9912	-268903	0.0	-103.995	
110530000	344	-225064	43827.9	-268892	6.14081	2016.5	47.9317	24.5963	0.430689	1	0.359355	0.158973	0.159095	0.322577	0.000128856	6.4095e-06	0	4.75243	4.02124	-268892	0.0	-98.1851	
110540000	343	-225067	43826.2	-268894	6.22278	2016.38	49.9485	24.2584	0.454224	1	0.359355	0.158973	0.159095	0.322577	0.000117017	4.71071e-06	0	4.71867	4.01016	-268894	0.0	-99.8709	
110550000	343	-225050	43827.7	-268877	6.20402	2016.39	47.7197	33.3534	0.456233	1	0.359355	0.158973	0.159095	0.322577	0.000127151	7.42309e-06	0	4.71487	3.98666	-268877	0.0	-98.0769	
110560000	343	-225052	43827	-268879	6.19667	2016.46	48.0212	21.2467	0.370634	1	0.359355	0.158973	0.159095	0.322577	0.000125239	5.04606e-06	0	4.74386	4.04577	-268879	0.0	-99.2252	
110570000	343	-225028	43832.6	-268860	6.28759	2016.31	45.412	38.0113	0.585906	1	0.359355	0.158973	0.159095	0.322577	0.000126758	5.98371e-06	0	4.68326	3.98037	-268860	0.0	-93.0054	
110580000	343	-225010	43837.6	-268847	6.26115	2016.4	43.793	22.475	0.458802	1	0.359355	0.158973	0.159095	0.322577	0.000136685	6.24206e-06	0	4.75821	4.05202	-268847	0.0	-88.551	
110590000	343	-225026	43832.5	-268859	5.96655	2016.62	44.8802	16.5442	0.398523	1	0.359355	0.158973	0.159095	0.322577	0.000119419	7.73295e-06	0	4.71688	3.99765	-268859	0.0	-93.9598	
110600000	343	-225047	43827.7	-268874	6.11554	2016.5	47.3937	11.4507	0.281871	1	0.359355	0.158973	0.159095	0.322577	0.000133317	6.18268e-06	0	4.76686	4.01566	-268874	0.0	-99.1766	
110610000	343	-225031	43833.1	-268864	6.34527	2016.27	44.9701	9.66156	0.241899	1	0.359355	0.158973	0.159095	0.322577	0.000122579	8.3098e-06	0	4.70603	3.99353	-268864	0.0	-93.8913	
110620000	343	-225036	43832.2	-268868	6.41035	2016.19	46.1419	12.9804	0.262886	1	0.359355	0.158973	0.159095	0.322577	0.000148903	7.22636e-06	0	4.70553	3.99724	-268868	0.0	-94.5786	
110630000	343	-225032	43831.8	-268864	6.45738	2016.19	45.9171	12.0209	0.237952	1	0.359355	0.158973	0.159095	0.322577	0.000129356	6.42107e-06	0	4.76598	4.02875	-268864	0.0	-95.0598	
110640000	343	-225014	43835.4	-268850	6.24716	2016.36	44.0308	19.3957	0.378293	1	0.359355	0.158973	0.159095	0.322577	0.000137539	5.74268e-06	0	4.75294	4.01474	-268850	0.0	-90.9335	
110650000	343	-225026	43832.3	-268858	6.09462	2016.52	45.1371	14.1825	0.359325	1	0.359355	0.158973	0.159095	0.322577	0.000128558	6.50493e-06	0	4.73367	4.01883	-268858	0.0	-94.3799	
110660000	343	-225023	43834.5	-268858	6.25874	2016.35	44.8278	10.5157	0.264704	1	0.359355	0.158973	0.159095	0.322577	0.000127758	4.92435e-06	0	4.72595	4.02116	-268858	0.0	-92.4011	
110670000	343	-225027	43834.2	-268861	6.56671	2016.06	45.3392	14.357	0.301431	1	0.359355	0.158973	0.159095	0.322577	0.000125485	5.13426e-06	0	4.73114	4.04334	-268861	0.0	-92.4203	
110680000	343	-225063	43828.1	-268891	6.93175	2015.7	49.7068	12.6503	0.234189	1	0.359355	0.158973	0.159095	0.322577	0.000117425	5.80869e-06	0	4.7676	4.03669	-268891	0.0	-98.6723	
110690000	343	-225032	43832.3	-268865	6.7955	2015.83	45.9999	13.9663	0.283169	1	0.359355	0.158973	0.159095	0.322577	0.000124818	6.33032e-06	0	4.75528	3.9686	-268865	0.0	-94.3604	
110700000	343	-225045	43831.5	-268876	7.00994	2015.58	47.5418	26.8561	0.433677	1	0.359355	0.158973	0.159095	0.322577	0.00012192	5.44206e-06	0	4.72748	3.9272	-268876	0.0	-94.44	
110710000	343	-225057	43828.1	-268885	6.70711	2015.92	48.7999	14.9273	0.301388	1	0.359355	0.158973	0.159095	0.322577	0.000125068	5.30499e-06	0	4.72169	4.00844	-268885	0.0	-98.4667	
110720000	343	-225044	43831	-268875	6.6799	2015.94	47.3758	28.5712	0.503299	1	0.359355	0.158973	0.159095	0.322577	0.000123191	6.39768e-06	0	4.73421	4.01596	-268875	0.0	-94.8858	
110730000	343	-225049	43826.3	-268875	6.40158	2016.26	47.5004	86.8588	0.712013	1	0.359355	0.158973	0.159095	0.322577	0.000123144	6.43151e-06	0	4.78118	4.0411	-268875	0.0	-98.5492	
110740000	343	-225038	43831.7	-268869	6.30027	2016.34	46.5627	71.2338	0.699738	1	0.359355	0.158973	0.159095	0.322577	0.00012209	5.56671e-06	0	4.73155	3.97331	-268869	0.0	-93.3363	
110750000	343	-225053	43828.4	-268882	6.20995	2016.44	48.1183	36.8439	0.548513	1	0.359355	0.158973	0.159095	0.322577	0.000115872	4.81234e-06	0	4.81095	4.04072	-268882	0.0	-97.326	
110760000	344	-225077	43824.8	-268902	6.34792	2016.27	49.2028	32.2786	0.541032	1	0.359355	0.158973	0.159095	0.322577	0.000132802	5.70037e-06	0	4.71757	4.02751	-268902	0.0	-101.021	
110770000	343	-225057	43829.6	-268887	6.45789	2016.2	48.4349	27.4004	0.486265	1	0.359355	0.158973	0.159095	0.322577	0.000121773	6.48032e-06	0	4.78966	4.06728	-268887	0.0	-96.4416	
110780000	343	-225056	43827.1	-268883	6.25749	2016.34	48.383	33.0485	0.513589	1	0.359355	0.158973	0.159095	0.322577	0.000114315	6.63225e-06	0	4.7197	3.97596	-268883	0.0	-98.6396	
110790000	343	-225052	43827.6	-268880	6.3222	2016.33	48.153	48.2494	0.560225	1	0.359355	0.158973	0.159095	0.322577	0.000125405	5.51325e-06	0	4.7706	4.03627	-268880	0.0	-97.7916	
110800000	343	-225058	43827.3	-268885	6.37892	2016.25	48.7027	27.0184	0.409338	1	0.359355	0.158973	0.159095	0.322577	0.000119803	7.1697e-06	0	4.7963	3.97474	-268885	0.0	-98.7046	
110810000	343	-225060	43826.1	-268886	6.33192	2016.3	48.9775	30.2296	0.463085	1	0.359355	0.158973	0.159095	0.322577	0.000129359	5.74201e-06	0	4.72944	4.02356	-268886	0.0	-99.8237	
110820000	343	-225051	43827.9	-268878	6.28652	2016.37	47.797	28.6144	0.471905	1	0.359355	0.158973	0.159095	0.322577	0.00012533	4.88103e-06	0	4.74646	4.02082	-268878	0.0	-98.0424	
110830000	343	-225054	43827.2	-268881	6.31483	2016.28	48.2781	17.917	0.301072	1	0.359355	0.158973	0.159095	0.322577	0.000125104	6.33117e-06	0	4.71582	4.01219	-268881	0.0	-99.168	
110840000	343	-225051	43826	-268877	6.18882	2016.46	47.5604	5.41437	0.073359	1	0.359355	0.158973	0.159095	0.322577	0.000114909	6.51565e-06	0	4.81803	4.06609	-268877	0.0	-101.603	
110850000	344	-225045	43830	-268875	6.13631	2016.48	45.4863	4.95422	0.0671459	1	0.359355	0.158973	0.159095	0.322577	0.000131563	7.06808e-06	0	4.76607	4.0144	-268875	0.0	-97.7601	
110860000	344	-225066	43828.6	-268895	6.25616	2016.4	48.1422	24.7686	0.417283	1	0.359355	0.158973	0.159095	0.322577	0.000118368	6.65437e-06	0	4.78983	4.06411	-268895	0.0	-97.5458	
110870000	344	-225075	43825.2	-268900	6.10799	2016.48	48.8815	35.406	0.523683	1	0.359355	0.158973	0.159095	0.322577	0.000134746	6.35502e-06	0	4.6724	3.92291	-268900	0.0	-100.543	
110880000	344	-225058	43829.8	-268888	6.32614	2016.32	46.7413	13.1012	0.327544	1	0.359355	0.158973	0.159095	0.322577	0.000133094	4.16231e-06	0	4.80678	4.03267	-268888	0.0	-96.9553	
110890000	344	-225053	43832	-268885	6.5656	2016.07	46.7806	20.9456	0.410803	1	0.359355	0.158973	0.159095	0.322577	0.000141319	6.32667e-06	0	4.78573	4.00489	-268885	0.0	-94.2139	
110900000	344	-225051	43830.5	-268882	6.36599	2016.3	46.4793	24.9975	0.457575	1	0.359355	0.158973	0.159095	0.322577	0.000133465	6.4428e-06	0	4.75503	4.02105	-268882	0.0	-95.566	
110910000	344	-225029	43834	-268863	6.2954	2016.36	43.8701	25.7777	0.418475	1	0.359355	0.158973	0.159095	0.322577	0.000152801	7.2957e-06	0	4.80034	4.01041	-268863	0.0	-92.0608	
110920000	344	-225061	43827.2	-268888	6.10993	2016.52	47.0927	32.1828	0.557335	1	0.359355	0.158973	0.159095	0.322577	0.000141546	4.97788e-06	0	4.71841	4.00253	-268888	0.0	-98.655	
110930000	344	-225028	43834.3	-268862	6.2323	2016.42	43.8094	66.2835	0.686508	1	0.359355	0.158973	0.159095	0.322577	0.000148549	6.48674e-06	0	4.8146	4.05424	-268862	0.0	-90.7744	
110940000	344	-225064	43828.2	-268892	6.2484	2016.36	47.8088	71.3357	0.660052	1	0.359355	0.158973	0.159095	0.322577	0.000127697	5.46046e-06	0	4.71446	4.02468	-268892	0.0	-96.8252	
110950000	344	-225049	43827.9	-268876	6.06816	2016.55	45.7207	83.7555	0.667406	1	0.359355	0.158973	0.159095	0.322577	0.00013462	7.16525e-06	0	4.72458	4.00319	-268876	0.0	-96.9404	
110960000	344	-225095	43820.9	-268916	6.58944	2016.02	50.9351	61.2859	0.635927	1	0.359355	0.158973	0.159095	0.322577	0.000112766	4.13226e-06	0	4.75581	3.97823	-268916	0.0	-104.268	
110970000	344	-225077	43826.1	-268903	6.54122	2016.07	49.3739	55.9625	0.59315	1	0.359355	0.158973	0.159095	0.322577	0.000118054	5.25103e-06	0	4.72656	3.96724	-268903	0.0	-99.1098	
110980000	344	-225091	43819	-268910	6.56394	2016.06	50.3562	229.387	0.928934	1	0.359355	0.158973	0.159095	0.322577	0.000132156	5.79106e-06	0	4.77512	4.01854	-268910	0.0	-104.837	
110990000	344	-225095	43821.5	-268916	6.59791	2016.04	51.2564	156.477	0.7986	1	0.359355	0.158973	0.159095	0.322577	0.00011011	5.35598e-06	0	4.79014	4.02257	-268916	0.0	-102.682	
111000000	344	-225074	43825.7	-268900	6.36026	2016.3	48.8029	29.7187	0.487249	1	0.359355	0.158973	0.159095	0.322577	0.000137884	6.5642e-06	0	4.75411	4.05344	-268900	0.0	-100.229	
111010000	344	-225054	43831.9	-268886	6.54495	2016.09	46.8869	24.4847	0.449007	1	0.359355	0.158973	0.159095	0.322577	0.000117845	6.13435e-06	0	4.73996	4.01998	-268886	0.0	-94.1927	
111020000	344	-225042	43833.7	-268876	6.36642	2016.23	45.6029	28.471	0.52774	1	0.359355	0.158973	0.159095	0.322577	0.000123159	6.07753e-06	0	4.74852	3.93324	-268876	0.0	-92.2474	
111030000	344	-225028	43836.3	-268864	6.3544	2016.3	44.1314	27.9643	0.537497	1	0.359355	0.158973	0.159095	0.322577	0.00014147	7.58435e-06	0	4.76629	4.03118	-268864	0.0	-89.6639	
111040000	344	-225012	43836.9	-268849	6.09091	2016.52	42.0249	49.414	0.623975	1	0.359355	0.158973	0.159095	0.322577	0.00015823	5.98717e-06	0	4.69958	4.0228	-268849	0.0	-88.4424	
111050000	344	-225016	43836.5	-268852	6.17103	2016.42	42.6664	32.3739	0.59815	1	0.359355	0.158973	0.159095	0.322577	0.000142737	6.75383e-06	0	4.73819	3.9357	-268852	0.0	-89.2517	
111060000	344	-225014	43834.1	-268848	6.20514	2016.4	42	31.7146	0.442099	1	0.359355	0.158973	0.159095	0.322577	0.000146322	8.33392e-06	0	4.73327	4.02106	-268848	0.0	-91.7255	
111070000	344	-225023	43839.9	-268863	6.41098	2016.19	43.6676	25.3392	0.525156	1	0.359355	0.158973	0.159095	0.322577	0.000146152	4.97644e-06	0	4.71171	4.00714	-268863	0.0	-86.1146	
111080000	344	-225040	43834.5	-268874	6.49279	2016.17	45.339	95.3475	0.761336	1	0.359355	0.158973	0.159095	0.322577	0.000137062	5.18194e-06	0	4.81752	4.00491	-268874	0.0	-90.2697	
111090000	344	-225011	43837	-268848	6.1868	2016.46	42.0278	94.2161	0.781731	1	0.359355	0.158973	0.159095	0.322577	0.000135957	7.66274e-06	0	4.73626	4.04781	-268848	0.0	-87.7516	
111100000	344	-225012	43835.7	-268847	6.02421	2016.59	41.9611	56.4	0.768	1	0.359355	0.158973	0.159095	0.322577	0.000157145	7.03316e-06	0	4.77266	3.98961	-268847	0.0	-89.541	
111110000	344	-225030	43833.4	-268864	5.9292	2016.66	43.8708	67.8547	0.741323	1	0.359355	0.158973	0.159095	0.322577	0.000132716	8.32041e-06	0	4.75387	3.94176	-268864	0.0	-91.6039	
111120000	344	-225019	43835.4	-268854	6.1122	2016.49	42.7318	47.8203	0.687237	1	0.359355	0.158973	0.159095	0.322577	0.000154924	6.05695e-06	0	4.75009	4.01846	-268854	0.0	-89.9536	
111130000	344	-225012	43839.1	-268851	6.32904	2016.33	42.2392	47.0801	0.632235	1	0.359355	0.158973	0.159095	0.322577	0.000147862	5.30546e-06	0	4.76592	4.02619	-268851	0.0	-86.3698	
111140000	344	-225025	43835.6	-268861	6.58863	2016.07	43.6019	45.9759	0.596182	1	0.359355	0.158973	0.159095	0.322577	0.000146156	5.5096e-06	0	4.78467	4.04825	-268861	0.0	-89.8379	
111150000	344	-225030	43835	-268865	6.43384	2016.18	44.0767	19.6037	0.462148	1	0.359355	0.158973	0.159095	0.322577	0.000127628	6.11834e-06	0	4.76237	4.01844	-268865	0.0	-91.3288	
111160000	344	-225043	43832	-268875	6.39152	2016.2	45.4994	23.501	0.424113	1	0.359355	0.158973	0.159095	0.322577	0.00013042	6.06407e-06	0	4.68877	3.98079	-268875	0.0	-94.0873	
111170000	344	-225054	43829.6	-268884	6.44933	2016.19	46.5705	48.5678	0.561625	1	0.359355	0.158973	0.159095	0.322577	0.000130038	4.9676e-06	0	4.75948	4.02876	-268884	0.0	-95.7821	
111180000	344	-225035	43833.4	-268869	6.31697	2016.31	44.6686	23.0332	0.438317	1	0.359355	0.158973	0.159095	0.322577	0.000140372	5.86347e-06	0	4.71872	4.03414	-268869	0.0	-92.796	
111190000	345	-225074	43829.5	-268904	6.29659	2016.31	47.3168	24.5767	0.49208	1	0.359355	0.158973	0.159095	0.322577	0.000140768	7.06817e-06	0	4.75769	3.95846	-268904	0.0	-96.5626	
111200000	344	-225051	43830.8	-268881	6.16817	2016.42	46.2001	29.7601	0.488728	1	0.359355	0.158973	0.159095	0.322577	0.000137484	4.88672e-06	0	4.73221	3.9474	-268881	0.0	-95.0799	
111210000	344	-225041	43829.9	-268871	6.05267	2016.59	45.028	39.6327	0.624433	1	0.359355	0.158973	0.159095	0.322577	0.000144155	6.71117e-06	0	4.79414	4.03214	-268871	0.0	-95.713	
111220000	344	-225061	43828	-268889	6.25464	2016.35	47.4928	15.3771	0.346692	1	0.359355	0.158973	0.159095	0.322577	0.000128238	6.93934e-06	0	4.73571	4.02055	-268889	0.0	-98.5348	
