# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
12784000000	4347	-95258.6	-20711.9	-74546.7	1.61351	2023.98	100.986	0	6.24524	-1.06912	-1.03423	-0.647823	-0.305067	-0.979354	-0.068224	0.58237	0.869077	0.996971	0.678678	-0.0209383	-0.866491	0.331302	0.384295	0.475642	0.0993218	0.150004	-0.256007	-0.795997	-0.966733	-0.665879	-0.751751	-0.576224	1.833	16.7013	0.328243	0.201135	0.2487	0.221922	0.00330379	0.00330379	-74546.7	0.0	-3945.8	
12786000000	4347	-95265.7	-20718.9	-74546.9	1.66061	2023.93	100.987	0	6.24524	-0.792749	-1.10014	-0.519334	-0.211034	-0.76092	-0.075418	0.588178	0.86356	1.01069	0.633078	-0.0985461	-0.959665	0.195558	0.271796	0.510519	0.19164	-0.0553704	-0.440728	-1.51693	-1.59571	-1.47698	-1.15003	-0.818923	1.833	17.3421	0.330944	0.202945	0.246146	0.219965	0.00326467	0.00326467	-74546.9	0.0	-3952.68	
12788000000	4350	-95390.5	-20773.3	-74617.1	1.58992	2024	101.758	0	6.24524	-1.00944	-0.782208	-0.444856	-0.326398	-0.502841	-0.162481	0.662544	0.773676	1.07699	0.771992	-0.0533927	-0.931845	0.23537	0.363065	0.469389	0.120028	0.261255	-0.0531365	-1.97632	-2.27929	-1.58194	-1.81857	-1.11784	1.833	17.0249	0.326767	0.208684	0.238858	0.225691	0.00320427	0.00320427	-74617.1	0.0	-4007.21	
12790000000	4344	-95433.9	-20841.9	-74592	1.58462	2024.01	102.816	0	6.24524	-1.22188	-1.04979	-0.742845	-0.300157	-0.49665	-0.0478087	0.558277	0.728596	1.10833	0.728331	0.124425	-0.884924	0.23385	0.51001	0.429325	0.327715	0.268652	-0.089875	-1.17847	-1.89355	-1.94047	-1.72401	-2.26289	1.833	17.9858	0.317889	0.206906	0.248242	0.226963	0.0032513	0.0032513	-74592	0.0	-4075.64	
12792000000	4344	-95433.9	-20858	-74575.9	1.5969	2024	102.472	0	6.24524	-0.952847	-0.862485	-0.263491	-0.0963948	-0.585676	0.178993	0.588027	0.827709	1.07383	0.490967	0.17144	-0.742208	0.0137181	0.52807	0.303471	0.307635	-0.0283564	-0.469779	-1.65903	-1.35389	-1.09084	-1.07303	-0.989421	1.833	16.5615	0.323824	0.203479	0.244009	0.228687	0.00322017	0.00322017	-74575.9	0.0	-4091.91	
12794000000	4344	-95261.1	-20744.7	-74516.4	1.5818	2024.01	101.095	0	6.24524	-1.03106	-0.987296	-0.456738	-0.00707192	-0.711293	-0.0349334	0.660456	0.749625	1.05585	0.657142	0.0507897	-1.04793	0.17037	0.573879	0.195765	0.449809	0.102013	-0.439943	-1.33609	-1.0442	-1.0256	-0.826689	-0.637821	1.833	15.546	0.329199	0.204183	0.246605	0.220013	0.0032715	0.0032715	-74516.4	0.0	-3978.75	
12796000000	4348	-95244	-20708	-74536	1.58771	2024.01	100.407	0	6.24524	-1.00049	-0.989574	-0.283515	-0.146415	-0.581098	-0.222729	0.447975	0.898963	0.972558	0.479656	-0.00804276	-1.13164	-0.0267849	0.601157	0.206639	0.413929	0.196985	-0.756143	-2.35442	-2.7856	-2.70126	-2.80195	-3.34855	1.833	17.4663	0.330757	0.202806	0.239234	0.227202	0.00330488	0.00330488	-74536	0.0	-3941.84	
12798000000	4347	-95317	-20764.4	-74552.7	1.58879	2024.01	101.095	0	6.24524	-0.863325	-0.65232	-0.55336	-0.0541935	-0.665506	-0.139198	0.46784	0.814755	0.961378	0.629866	0.0368512	-1.19434	0.0839171	0.494769	0.187753	0.232579	0.301392	-0.80441	-2.11107	-2.02299	-1.29663	-0.795488	-0.777674	1.833	17.5229	0.323281	0.206898	0.24946	0.22036	0.00318711	0.00318711	-74552.7	0.0	-3998.2	
12800000000	4346	-95189.3	-20696.9	-74492.5	1.59299	2024	99.9996	0	6.24524	-1.01114	-0.915312	-0.584079	-0.358928	-0.618149	-0.395815	0.342419	0.824042	0.936192	0.534566	0.0573217	-1.16667	0.184276	0.588277	0.240784	0.221745	0.376179	-0.531093	-1.33187	-1.0895	-1.48312	-1.78876	-1.55361	1.833	16.5275	0.325131	0.202684	0.247395	0.224791	0.0033893	0.0033893	-74492.5	0.0	-3930.78	
12802000000	4346	-95362.8	-20784.1	-74578.7	1.57627	2024.02	101.986	0	6.24524	-0.885269	-1.06327	-0.528619	-0.181936	-0.748845	-0.0785081	0.458526	0.991444	0.977673	0.677898	0.0351904	-1.0165	0.191948	0.514422	0.298466	0.33608	0.382545	-0.295699	-0.725174	-0.739001	-0.987124	-1.00602	-1.64833	1.833	16.9459	0.328987	0.202765	0.250122	0.218126	0.00319778	0.00319778	-74578.7	0.0	-4018.02	
12804000000	4345	-95360.2	-20785.9	-74574.3	1.59668	2024	102.16	0	6.24524	-0.962392	-0.774636	-0.49246	-0.200169	-0.346327	-0.0410694	0.480232	0.667431	0.895333	0.605956	0.0532987	-0.952249	-0.0981219	0.735055	0.421845	0.136044	0.0934526	0.051394	-1.8262	-2.16309	-2.28251	-2.52945	-2.81089	1.833	17.8972	0.325709	0.20432	0.243934	0.226037	0.00328977	0.00328977	-74574.3	0.0	-4019.6	
12806000000	4345	-95376.1	-20794.8	-74581.3	1.60209	2023.99	102.336	0	6.24524	-0.996133	-1.10304	-0.299671	-0.0829146	-0.395055	-0.212186	0.674266	0.867432	0.803065	0.788277	0.0784823	-1.00028	0.23872	0.515045	0.500079	0.196997	0.425233	0.0197313	-1.37439	-1.98735	-2.65093	-3.06082	-3.37557	1.833	16.3885	0.323475	0.205097	0.252145	0.219283	0.00325958	0.00325958	-74581.3	0.0	-4028.75	
12808000000	4346	-95423.8	-20819.5	-74604.4	1.62226	2023.97	102.595	0	6.24524	-1.01597	-0.846248	-0.475714	-0.151809	-0.473143	-0.10543	0.380446	0.866923	0.878023	0.731112	-0.0252424	-0.807201	0.103016	0.546265	0.470151	0.0774631	0.211309	0.0481644	-1.06052	-1.78913	-1.61032	-1.69797	-1.08515	1.833	17.529	0.327985	0.207762	0.243511	0.220741	0.00330565	0.00330565	-74604.4	0.0	-4053.25	
12810000000	4346	-95420.4	-20811	-74609.4	1.64368	2023.95	102.611	0	6.24524	-0.953969	-1.01614	-0.522169	-0.241541	-0.580355	-0.0195229	0.813574	0.744135	0.984466	0.742068	0.0659651	-0.859013	0.193201	0.889462	0.364604	-0.0550547	0.239529	-0.430789	-1.62052	-1.23072	-1.22276	-1.07059	-1.09495	1.833	17.612	0.3352	0.200063	0.243642	0.221095	0.00331205	0.00331205	-74609.4	0.0	-4044.78	
12812000000	4342	-95260.8	-20760.7	-74500	1.57041	2024.02	101.247	0	6.24524	-1.09877	-1.12874	-0.407308	-0.470039	-0.682923	-0.323905	0.611887	0.6867	1.03471	0.54572	0.137282	-0.698941	0.00643075	0.7035	0.417836	0.281509	-0.0704308	-0.20618	-1.08366	-0.676022	-0.456334	-0.213667	-0.51044	1.833	16.948	0.328521	0.206818	0.246075	0.218586	0.00330149	0.00330149	-74500	0.0	-3994.6	
12814000000	4346	-95270.8	-20721.3	-74549.5	1.61568	2023.98	101.281	0	6.24524	-1.05181	-1.08259	-0.508051	-0.336881	-0.601679	-0.0768549	0.650304	0.67182	1.02899	0.563014	0.109786	-0.844898	-0.292269	0.743212	0.300849	0.353548	0.010209	-0.165598	-1.44699	-1.17213	-1.3809	-1.48559	-0.656645	1.833	15.8824	0.331302	0.202547	0.248244	0.217907	0.00325303	0.00325303	-74549.5	0.0	-3955.32	
12816000000	4348	-95521	-20849	-74672	1.63275	2023.96	103.574	0	6.24524	-1.02127	-1.18458	-0.298929	-0.242639	-0.544667	-0.0310009	0.45875	0.672059	0.951496	0.716007	0.11211	-1.05421	0.00503875	0.723013	0.337792	0.553569	0.109129	-0.274639	-1.57749	-1.40793	-0.894129	-1.07497	-0.549416	1.833	16.947	0.317188	0.210022	0.244032	0.228758	0.00316272	0.00316272	-74672	0.0	-4082.88	
12818000000	4353	-95544.1	-20852	-74692.1	1.60428	2023.99	102.749	0	6.24524	-0.823528	-1.05541	-0.654761	-0.30529	-0.674815	-0.0578808	0.497036	0.868587	0.89853	0.823913	0.263112	-1.02658	0.244935	0.557509	0.614184	0.392265	0.199039	-0.359337	-1.72702	-1.34912	-1.7077	-2.15631	-2.46977	1.833	16.7014	0.328107	0.206756	0.243393	0.221744	0.00322774	0.00322774	-74692.1	0.0	-4085.87	
12820000000	4348	-95333.8	-20759.3	-74574.5	1.64228	2023.95	101.347	0	6.24524	-1.00018	-0.8725	-0.193182	-0.183061	-0.445258	-0.251796	0.702661	0.667084	0.850629	0.774656	0.086919	-0.998124	0.0336788	0.642937	0.455887	0.365069	0.158353	-0.567853	-1.98358	-1.6645	-1.55122	-1.61907	-1.14751	1.833	16.2971	0.322879	0.206437	0.244589	0.226095	0.00332591	0.00332591	-74574.5	0.0	-3993.22	
12822000000	4347	-95468.3	-20858.7	-74609.7	1.58568	2024.01	102.406	0	6.24524	-0.751739	-0.940154	-0.407101	-0.0679464	-0.464837	-0.267205	0.492969	0.646521	0.964915	0.736504	-0.155007	-0.95271	0.0622685	0.595877	0.493956	0.338593	0.191337	-0.547525	-2.05186	-2.02316	-1.85682	-2.2488	-2.29554	1.833	18.8881	0.323649	0.204789	0.250509	0.221053	0.00320424	0.00320424	-74609.7	0.0	-4092.28	
12824000000	4349	-95315.2	-20743.9	-74571.3	1.59089	2024	100.99	0	6.24524	-1.2224	-1.04373	-0.517785	-0.186259	-0.762346	-0.104588	0.703494	0.832769	0.965148	0.769511	-0.0742339	-0.851642	0.253017	0.614687	0.440804	0.109622	0.0360711	-0.698345	-1.96523	-2.69694	-2.58047	-3.10822	-3.14073	1.833	18.2814	0.32445	0.201749	0.24845	0.225351	0.00327197	0.00327197	-74571.3	0.0	-3977.63	
12826000000	4351	-95234.2	-20692.2	-74542.1	1.61882	2023.98	99.7706	0	6.24524	-1.11883	-1.07487	-0.551873	-0.113813	-0.546897	0.107318	0.276268	0.898909	0.972537	0.561364	0.0444627	-0.778729	-0.0108862	0.450224	0.390799	0.185637	0.0658153	-0.933602	-2.70566	-2.73672	-2.96515	-2.62905	-2.29347	1.833	15.5766	0.329785	0.203912	0.244702	0.2216	0.00327555	0.00327555	-74542.1	0.0	-3926.23	
12828000000	4349	-95311.4	-20745.7	-74565.7	1.58832	2024.01	100.802	0	6.24524	-1.02661	-1.06028	-0.410476	-0.121308	-0.390725	0.0868171	0.912385	0.89546	0.985029	0.608939	-0.00179129	-0.729948	0.240505	0.590271	0.408642	0.247523	0.204557	-0.786586	-1.48301	-1.25419	-1.17508	-1.51143	-1.64312	1.833	16.0189	0.333035	0.203318	0.246195	0.217453	0.00321572	0.00321572	-74565.7	0.0	-3979.69	
12830000000	4346	-95342.3	-20781.2	-74561	1.5692	2024.02	101.406	0	6.24524	-0.665708	-1.01525	-0.655477	-0.10477	-0.420355	0.0611414	0.755681	0.852396	0.939658	0.641282	-0.170586	-1.02376	0.00875714	0.687931	0.417155	0.211565	0.051313	-0.840062	-1.68016	-1.5677	-1.86656	-1.29655	-1.23522	1.833	13.9018	0.324003	0.203785	0.247785	0.224427	0.00322323	0.00322323	-74561	0.0	-4015.53	
12832000000	4348	-95382.8	-20794.3	-74588.4	1.56926	2024.02	101.657	0	6.24524	-0.975693	-1.17304	-0.722666	-0.21565	-0.62639	-0.0821209	0.754641	0.729432	1.00858	0.527969	0.0776066	-1.00553	0.1237	0.703983	0.432804	0.35593	0.259535	-0.473705	-1.11702	-0.855615	-1.31662	-1.52663	-2.01227	1.833	16.2018	0.324927	0.202031	0.249359	0.223682	0.00320182	0.00320182	-74588.4	0.0	-4028.3	
12834000000	4349	-95440.6	-20822.9	-74617.7	1.60606	2023.99	102.068	0	6.24524	-1.00417	-0.910938	-0.62778	-0.181357	-0.50601	-0.0196327	0.694143	0.89595	1.00295	0.62892	0.169837	-0.787822	0.105405	0.583447	0.234457	0.225962	0.324561	-0.5173	-0.67673	-1.20863	-1.38244	-1.47189	-1.26906	1.833	17.9692	0.328739	0.205251	0.242049	0.223961	0.00321969	0.00321969	-74617.7	0.0	-4056.63	
12836000000	4347	-95404.3	-20807.1	-74597.2	1.62027	2023.97	102.082	0	6.24524	-1.02726	-0.895202	-0.44315	0.00505283	-0.634271	-0.179925	0.558799	0.780593	0.957877	0.640346	-0.0649303	-0.839024	-0.105686	0.568872	0.444798	0.222739	0.322812	-0.363355	-0.669843	-0.400051	-0.866237	-1.06739	-0.482608	1.833	17.6882	0.325826	0.200835	0.246146	0.227193	0.003338	0.003338	-74597.2	0.0	-4040.85	
12838000000	4346	-95598.4	-20929.2	-74669.1	1.61324	2023.98	104.111	0	6.24524	-1.00541	-0.844737	-0.409048	-0.0119761	-0.565581	0.118851	0.430064	0.907223	0.986159	0.805426	0.0962685	-0.714755	0.377689	0.640388	0.388049	0.170182	0.249324	-0.204886	-1.15708	-0.606204	-0.666728	-0.765025	-0.916963	1.833	16.3892	0.328129	0.206823	0.246603	0.218445	0.00324016	0.00324016	-74669.1	0.0	-4163.19	
12840000000	4349	-95657.9	-20940.7	-74717.2	1.6008	2023.99	104.407	0	6.24524	-0.952438	-0.879398	-0.194735	-0.171808	-0.441295	0.0953238	0.634612	0.678845	0.998677	0.713338	0.145616	-0.74944	0.000391433	0.714918	0.428098	0.147122	0.238627	-0.192568	-1.01386	-1.62706	-1.38941	-1.17403	-1.24657	1.833	15.8846	0.322121	0.210352	0.246513	0.221015	0.00312816	0.00312816	-74717.2	0.0	-4174.71	
12842000000	4345	-95519	-20885	-74634	1.62165	2023.97	103.579	0	6.24524	-0.964781	-0.902583	-0.121306	-0.192503	-0.568506	0.00405155	0.989209	0.803681	0.939689	0.733163	0.0405852	-0.842362	-0.106983	0.582317	0.458287	0.297827	0.364333	-0.0811212	-1.6035	-2.10071	-2.05439	-2.48564	-3.15815	1.833	17.1698	0.321549	0.208741	0.245348	0.224362	0.00319006	0.00319006	-74634	0.0	-4118.8	
12844000000	4347	-95470.7	-20846.5	-74624.1	1.58584	2024.01	102.805	0	6.24524	-1.10618	-1.22564	-0.272476	-0.236411	-0.392337	0.00743088	0.627082	0.923744	0.989991	0.789127	-0.043445	-0.998434	0.211845	0.657793	0.4482	0.152695	0.226137	-0.673794	-1.79518	-1.6373	-2.06	-2.75148	-2.59287	1.833	17.1361	0.329473	0.20512	0.245241	0.220167	0.00322629	0.00322629	-74624.1	0.0	-4080.39	
12846000000	4347	-95319.8	-20756.2	-74563.5	1.56731	2024.02	101.363	0	6.24524	-1.12402	-0.881905	-0.416152	-0.172529	-0.490295	-0.0452267	0.632791	0.760488	0.887741	0.723522	0.0160185	-0.948371	0.193889	0.506676	0.439457	0.129424	0.375553	-0.521003	-1.35297	-0.417228	-0.651696	-0.983457	-1.49732	1.833	16.0374	0.322511	0.207593	0.247351	0.222546	0.00320829	0.00320829	-74563.5	0.0	-3990.23	
12848000000	4347	-95178.3	-20669.3	-74509	1.55034	2024.04	100.057	0	6.24524	-1.12598	-0.96226	-0.535435	-0.337616	-0.853247	0.136144	0.732236	0.872961	0.913858	0.655866	-0.0180772	-0.900091	0.117667	0.492046	0.538471	0.25932	0.15374	-0.491389	-2.04893	-2.42085	-1.95323	-2.29965	-2.97155	1.833	15.2351	0.323586	0.201586	0.248749	0.226078	0.00333613	0.00333613	-74509	0.0	-3903.39	
12850000000	4354	-95401.9	-20761.3	-74640.6	1.55937	2024.03	101.247	0	6.24524	-1.11127	-1.18475	-0.548414	-0.281491	-0.780012	-0.219145	0.660289	0.746702	0.972496	0.747579	0.117864	-0.879205	-0.00636881	0.535971	0.46165	0.141343	0.118524	-0.541905	-1.64918	-2.12008	-3.16505	-1.88012	-2.11126	1.833	16.4504	0.327173	0.208	0.240933	0.223894	0.00326975	0.00326975	-74640.6	0.0	-3995.28	
12852000000	4348	-95450.6	-20829.9	-74620.7	1.58434	2024.01	102.421	0	6.24524	-1.20114	-1.11771	-0.597106	-0.194894	-0.733651	-0.152459	0.719241	0.95182	0.961449	0.710656	0.157006	-0.894345	0.303101	0.429325	0.475493	0.402672	0.194488	-0.45368	-1.52075	-2.1371	-2.04436	-2.00496	-2.26198	1.833	17.0621	0.329803	0.207589	0.241944	0.220664	0.00319834	0.00319834	-74620.7	0.0	-4063.79	
12854000000	4348	-95316.6	-20748	-74568.5	1.60391	2023.99	101.185	0	6.24524	-1.14783	-0.959274	-0.40869	-0.121534	-0.53857	0.155455	0.62848	0.877055	0.930411	0.561925	0.123469	-0.923795	0.25645	0.558204	0.400009	0.529632	0.0816421	-0.747874	-1.24183	-1.42427	-1.15725	-1.67661	-0.539557	1.833	16.2672	0.321616	0.209826	0.24573	0.222828	0.00320578	0.00320578	-74568.5	0.0	-3982	
12856000000	4347	-95005.5	-20559.9	-74445.5	1.65128	2023.94	98.6592	0	6.24524	-1.33112	-1.21019	-0.546984	-0.0527824	-0.766985	-0.195382	0.595838	0.996958	0.845434	0.619122	0.0480683	-1.02949	0.182751	0.426059	0.472392	0.163151	0.0575626	-0.655714	-0.780647	-1.23887	-1.41693	-1.05304	-1.5825	1.833	17.8097	0.323218	0.204559	0.247537	0.224686	0.00335035	0.00335035	-74445.5	0.0	-3793.69	
12858000000	4347	-95229.1	-20691.5	-74537.5	1.62931	2023.96	100.714	0	6.24524	-1.15168	-1.13512	-0.557322	0.0411138	-0.553165	0.0447438	0.560044	0.987572	0.935434	0.515422	-0.188988	-1.06023	0.305341	0.56467	0.498734	0.27107	0.295862	-0.333528	-0.978587	-0.980074	-1.15815	-1.42385	-0.956847	1.833	16.2866	0.332659	0.202607	0.241804	0.22293	0.00331168	0.00331168	-74537.5	0.0	-3925.47	
12860000000	4348	-95354.7	-20749.7	-74605	1.66991	2023.92	101.931	0	6.24524	-1.03564	-0.964837	-0.749848	-0.366074	-0.64849	-0.250483	0.581244	0.991239	0.800042	0.582464	0.0298489	-1.06831	0.410587	0.486146	0.573956	0.140389	0.309562	-0.512056	-1.64359	-1.47941	-1.67772	-0.911767	-0.954729	1.833	15.6701	0.330824	0.212673	0.242564	0.213939	0.00325321	0.00325321	-74605	0.0	-3983.72	
12862000000	4345	-95283.5	-20755.3	-74528.2	1.59481	2024	101.087	0	6.24524	-1.17129	-1.03802	-0.486393	-0.241621	-0.600237	-0.180965	0.484609	0.834203	0.903617	0.64913	0.0958891	-0.771071	0.00808682	0.499325	0.370476	0.156539	0.232744	-0.448697	-1.56466	-1.10467	-0.349785	-0.619111	-0.868614	1.833	15.9003	0.327302	0.204007	0.24394	0.224751	0.00329868	0.00329868	-74528.2	0.0	-3989.29	
12864000000	4345	-95422.9	-20824	-74598.9	1.66269	2023.93	102.755	0	6.24524	-0.950264	-0.940977	-0.334801	-0.052069	-0.48646	0.256174	0.643774	0.916673	0.882463	0.762216	-0.0287235	-0.715002	-0.0121131	0.539426	0.561852	0.333076	0.271272	-0.232577	-0.977536	-1.40686	-1.16415	-0.706457	-0.0406518	1.833	16.4938	0.321474	0.20825	0.246299	0.223977	0.00317558	0.00317558	-74598.9	0.0	-4057.94	
12866000000	4350	-95511.1	-20855.4	-74655.7	1.62636	2023.97	102.675	0	6.24524	-1.04462	-1.13673	-0.486659	-0.218903	-0.531245	-0.119465	0.123611	0.650028	0.983635	0.78741	-0.17022	-0.806451	0.0833967	0.743033	0.460453	0.471559	0.248691	-0.535428	-1.42149	-1.79256	-2.62867	-2.81953	-2.63479	1.833	15.4582	0.323306	0.205655	0.249357	0.221682	0.00321665	0.00321665	-74655.7	0.0	-4089.44	
12868000000	4348	-95498.4	-20843.5	-74654.9	1.60467	2023.99	103.204	0	6.24524	-1.11977	-1.19889	-0.455708	-0.163973	-0.739527	-0.204073	0.520497	0.677943	1.0586	0.638308	-0.000860178	-0.996464	0.165807	0.837403	0.394673	0.471589	0.206477	-0.472729	-1.49902	-2.03005	-1.93714	-2.23839	-1.4101	1.833	16.2881	0.321436	0.20563	0.250641	0.222293	0.00328707	0.00328707	-74654.9	0.0	-4077.42	
12870000000	4350	-95476.8	-20833	-74643.8	1.58726	2024.01	102.39	0	6.24524	-1.10835	-1.19098	-0.571909	-0.231051	-0.513392	-0.300105	0.441397	0.875899	1.06091	0.609317	0.104292	-0.951941	0.130978	0.665231	0.619728	0.511637	0.176265	-0.726786	-1.62363	-1.41372	-1.58712	-2.04968	-2.13282	1.833	16.0632	0.331259	0.200677	0.245435	0.222629	0.00319113	0.00319113	-74643.8	0.0	-4067.02	
12872000000	4348	-95450.7	-20817.2	-74633.5	1.64483	2023.95	102.717	0	6.24524	-1.10509	-1.07906	-0.513475	-0.041082	-0.63988	-0.210616	0.82504	0.83513	1.00109	0.634928	-0.0734934	-0.831803	0.0750427	0.719287	0.365483	0.267916	0.146008	-0.0952351	-1.32364	-1.50233	-1.18418	-1.05206	-0.809082	1.833	16.2542	0.320123	0.207494	0.24956	0.222823	0.00319348	0.00319348	-74633.5	0.0	-4051.16	
12874000000	4347	-95451.8	-20819.3	-74632.5	1.689	2023.9	102.894	0	6.24524	-1.02325	-1.16502	-0.546922	-0.13291	-0.454793	-0.252463	0.683906	0.939523	0.961589	0.579521	0.0517923	-0.813129	-0.0180988	0.785635	0.4513	0.239253	0.168607	-0.228131	-0.879151	-0.151255	-0.829223	-0.485857	-0.869036	1.833	18.5905	0.321416	0.212223	0.246887	0.219475	0.00318965	0.00318965	-74632.5	0.0	-4052.97	
12876000000	4346	-95472.7	-20852.9	-74619.8	1.65121	2023.94	102.896	0	6.24524	-0.913102	-1.18206	-0.504034	-0.234615	-0.522246	-0.131565	0.565724	0.90278	0.96533	0.65513	0.0595381	-0.851709	0.029313	0.636979	0.636771	0.186896	0.0865	-0.497806	-1.47476	-1.48818	-0.842586	-1.24985	-1.77123	1.833	15.8365	0.320409	0.206329	0.253942	0.219321	0.00322884	0.00322884	-74619.8	0.0	-4086.92	
12878000000	4347	-95573.4	-20905.1	-74668.3	1.62573	2023.97	103.799	0	6.24524	-0.9577	-1.1098	-0.501284	-0.163384	-0.456863	-0.069759	0.343622	1.0071	0.986567	0.702401	-0.0297005	-0.886968	0.0707585	0.808364	0.513519	0.323335	0.067455	-0.286496	-1.19756	-1.20427	-1.47201	-1.79405	-1.9285	1.833	16.6775	0.328697	0.209368	0.244546	0.217389	0.00312949	0.00312949	-74668.3	0.0	-4139.02	
12880000000	4349	-95593.8	-20896.4	-74697.4	1.61446	2023.98	103.894	0	6.24524	-0.906564	-1.09926	-0.581298	-0.0683757	-0.373716	-0.0429235	0.499739	0.817937	1.03786	0.834459	0.0648699	-1.16515	-0.06764	0.658607	0.671109	0.388295	0.0704319	-0.638194	-1.08584	-1.82184	-1.23874	-1.79291	-2.69472	1.833	14.8843	0.326436	0.205413	0.243775	0.224377	0.00310953	0.00310953	-74697.4	0.0	-4130.58	
12882000000	4345	-95410.8	-20817.9	-74592.9	1.61735	2023.98	102.625	0	6.24524	-1.05671	-0.675035	-0.412281	-0.225186	-0.633526	-0.105034	0.60272	0.760291	1.06158	0.754123	0.0662161	-1.02901	0.145651	0.496197	0.534694	0.121068	0.178867	-0.578057	-1.05866	-1.01313	-1.11541	-1.01028	-0.129271	1.833	16.7898	0.327354	0.206156	0.246642	0.219848	0.0032278	0.0032278	-74592.9	0.0	-4051.8	
12884000000	4344	-95492.3	-20878.5	-74613.8	1.63328	2023.96	103.271	0	6.24524	-1.08325	-0.774255	-0.504149	-0.235804	-0.497504	0.13709	0.622883	0.662655	1.0911	0.652709	-0.00805262	-1.07637	-0.150178	0.622481	0.77678	0.234645	0.191343	-0.424999	-1.11093	-1.17769	-0.84678	-1.31402	-0.689988	1.833	18.0779	0.329436	0.199983	0.252536	0.218045	0.00313972	0.00313972	-74613.8	0.0	-4112.22	
12886000000	4347	-95742.2	-20999.8	-74742.4	1.65162	2023.94	105.608	0	6.24524	-1.02632	-0.75799	-0.514855	-0.197452	-0.540121	-0.278928	0.491771	0.88894	1.07765	0.607563	-0.0166093	-1.17161	0.0277643	0.543182	0.702107	0.330975	0.366758	-0.423457	-1.41239	-1.55575	-1.12401	-1.02972	-1.03478	1.833	15.6794	0.325698	0.203367	0.249654	0.221281	0.00317843	0.00317843	-74742.4	0.0	-4233.84	
12888000000	4348	-95283.5	-20721.9	-74561.6	1.57796	2024.02	101.022	0	6.24524	-0.933315	-1.05943	-0.676513	-0.358128	-0.661093	0.115951	0.542529	0.719258	1.08667	0.676349	0.0448511	-1.21123	0.0952854	0.421036	0.482394	0.261612	0.159266	-0.355617	-1.14891	-1.43938	-1.03794	-1.3722	-1.78003	1.833	17.6857	0.322609	0.205904	0.250687	0.2208	0.00322588	0.00322588	-74561.6	0.0	-3955.66	
12890000000	4347	-95433.7	-20815.1	-74618.7	1.63623	2023.96	102.517	0	6.24524	-0.933394	-1.18579	-0.611143	-0.228705	-0.603439	-0.075878	0.549999	0.91525	0.941532	0.844436	-0.0311988	-1.04362	0.12632	0.663169	0.595814	0.207039	0.14517	-0.505829	-1.44078	-1.14008	-1.28078	-1.98057	-1.91377	1.833	14.8178	0.323804	0.20385	0.248887	0.22346	0.00310439	0.00310439	-74618.7	0.0	-4049.22	
12892000000	4346	-95274.2	-20732.5	-74541.6	1.58956	2024	101.059	0	6.24524	-1.1215	-1.09126	-0.691229	-0.258963	-0.571662	0.00756194	0.674491	0.721159	1.02942	0.607483	0.00880634	-1.00897	0.185066	0.6754	0.481654	0.221288	0.300732	-0.597267	-2.01613	-2.90277	-2.18967	-1.2492	-0.469799	1.833	17.7275	0.324714	0.204688	0.254182	0.216417	0.00328467	0.00328467	-74541.6	0.0	-3966.3	
