sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	alpha.mean	alpha.stderr	alpha.stddev	alpha.median	alpha.95%HPDlo	alpha.95%HPDup	alpha.ACT	alpha.ESS	alpha.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 173	minTipESS_month.ESS	minTipESS_year.ESS
99	sims/sim_099/delphy-digested.log	1222.0071326676175	0.0411683075994523	1.0487165831280578	1222.0	1221.0	1224.0	3240776.1154001765	648.9186309435381	1222.0066829288996	-90893.72139800286	40.01562916807411	1059.4699877673297	-91259.1	-92014.0	-88690.1	3000000.0	701.0		-34227.68273894435	39.05723894319743	1034.0952604185438	-34599.8	-35324.6	-32154.5	3000000.0	701.0		-56666.03523537808	4.548745891539974	120.43443660076768	-56664.0	-56895.5	-56442.9	3000000.0	701.0		1.7107009700427973	0.0038695106167528	0.086572424252738	1.70217	1.54643	1.87157	4201382.2829067	500.54954736112535	1.708548428984672	33.355964764621966	0.0282334202518117	0.7475194575393651	33.3304	31.9107	34.7715	3000000.0	701.0	33.34760850098337	2.2881261340941506	0.0083238140589203	0.2203846687538002	2.27628	1.84074	2.67551	3000000.0000000005	700.9999999999999	2.277585567421969	1.726398858773181	0.0066045095743246	0.1564504535129276	1.73123	1.46102	2.04414	3747716.821771703	561.1416497060264	1.7191465091622784	2.2575897146932924	0.0051817493654571	0.1371940926825099	2.25023	1.9925	2.51763	3000000.0	701.0	2.2534281315652325	0.1728263780313838	8.93703736895623e-05	0.0022107905831471	0.1728	0.168606	0.176848	3436617.5877002403	611.9389039754384	0.172812234603789	0.184149547788873	8.317285519897012e-05	0.0022021181651339	0.184112	0.179818	0.18804	3000000.0	701.0	0.1841363866683366	0.4196688716119824	0.00010801466056785738	0.0028598398548252	0.419624	0.414057	0.425207	3000000.0	701.0	0.4196591321762166	0.223355195435093	8.874383525633256e-05	0.0023496176870919	0.223308	0.218586	0.227952	3000000.0000000005	700.9999999999999	0.2233428412326834	1.0082971526390865	0.0114908200700742	0.3042356012432768	0.942431	0.542196	1.57817	3000000.0	701.0	0.9689712689419429	0.001229925192582	1.6074011584691883e-06	4.255820340965892e-05	0.00123119	0.00114417	0.00131194	3000000.0	701.0	0.0012291891225246	0.001229925192582	1.6074011584691883e-06	4.255820340965892e-05	0.00123119	0.00114417	0.00131194	3000000.0	701.0	0.0012291891225246	-56666.03523537808	4.548745891539974	120.43443660076768	-56664.0	-56895.5	-56442.9	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-428.9734907275318	0.7660688299159971	20.28274828445144	-428.517	-468.521	-392.757	3000000.0	701.0			403.182507705021	
100	sims/sim_100/delphy-digested.log	1126.5948644793152	0.0382514485797242	0.8419642073290047	1126.0	1126.0	1128.0	4340580.216257435	484.4974393338739	1126.5945500727512	-84799.55920114122	43.42300171347128	1133.468426832171	-85212.2	-85994.3	-82551.0	3086456.082844468	681.363979772517		-34282.35520684736	44.77279400110933	1166.6639801903289	-34708.5	-35463.7	-31879.7	3097248.7575363824	678.9896984809096		-50517.20271041367	4.275293263705901	110.68420209015714	-50521.4	-50734.5	-50319.5	3137616.1839583907	670.2540644556698		1.4571108131241095	0.0027845358095635	0.0718259828039383	1.45081	1.33333	1.60109	3160688.7670530155	665.361304131444	1.4553559263965992	40.4514912981455	0.0349433444451914	0.8807835255688399	40.4175	38.6862	42.0302	3310014.111599622	635.3447233443028	40.44191503233489	4.091322696148359	0.0161268950982509	0.4144859200973312	4.09864	3.2396	4.8549	3183620.041012608	660.5687779660738	4.0701738229281865	1.9216545934379443	0.0054842246886204	0.1452025517169985	1.94323	1.61037	2.18215	3000000.0	701.0	1.915992864878088	10.555296077032809	0.0400010959259357	1.0590851997683866	10.501	8.48318	12.438	3000000.0	701.0	10.50263541470674	0.5008949900142652	0.00010601638867234416	0.0028069327996302	0.500936	0.495203	0.505705	3000000.0	701.0	0.5008871223639434	0.1171531155492154	7.43644209360726e-05	0.0018363086327291	0.117143	0.113767	0.121027	3448881.8905998245	609.7628352341893	0.1171387180861518	0.295679942938659	9.776759589310853e-05	0.0025885344246337	0.295624	0.290553	0.300597	3000000.0	701.0	0.2956686098367402	0.0862719482168331	6.012762605629933e-05	0.001566627582934	0.0862684	0.0832992	0.0893417	3097817.652642857	678.8650062103743	0.0862577109771816	1.1661765577746084	0.0145748180077306	0.381284532610685	1.07575	0.607628	1.94208	3072891.1603941065	684.3717822177224	1.1111400726356264	0.0009576659800285314	1.3996188377758637e-06	3.295640743829532e-05	0.000959077	0.000899452	0.00102424	3792967.3488011616	554.4471667188731	0.0009570987800366296	0.0009576659800285314	1.3996188377758637e-06	3.295640743829532e-05	0.000959077	0.000899452	0.00102424	3792967.3488011616	554.4471667188731	0.0009570987800366296	-50517.20271041367	4.275293263705901	110.68420209015714	-50521.4	-50734.5	-50319.5	3137616.1839583907	670.2540644556698		0.0	0.0	0.0	0.0	0.0	0.0				-636.4926847360914	0.7571619192211915	19.72545986464359	-636.454	-671.519	-599.662	3098578.6619980894	678.6982773075381			560.5280669741301	
101	sims/sim_101/delphy-digested.log	855.5905848787446	0.0980522502493114	1.4359843856523138	855.0	854.0	858.0	9805166.379966429	214.47876746862508	855.5893810521769	-40557.31212125542	362.7440554231507	9604.158373909104	-41404.0	-57778.0	-21840.3	3000000.0	701.0		-6133.88815221113	360.069162905714	9533.33683738337	-6989.39	-23198.9	12480.3	3000000.0	701.0		-34423.42182596291	3.0777713993374927	80.58112769147567	-34420.8	-34579.4	-34274.7	3067929.0393374874	685.4786968782494		1.2578214122681914	0.0018648765698965	0.0493752265745189	1.25135	1.16938	1.35244	3000000.0	701.0	1.256863422084328	31.814629671897265	0.0306560502467397	0.7778721563461107	31.7761	30.2307	33.2457	3266293.588721277	643.849042615702	31.80513446788775	2.624885577746077	0.0099012246089202	0.26214882867974	2.62204	2.14851	3.14979	3000000.0	701.0	2.611785658807804	1.8731852781740368	0.0055272654514507	0.1463421163675435	1.88723	1.5758	2.1364	3000000.0	701.0	1.86730920502604	7.969235592011419	0.0287751708231862	0.7599541408944134	7.97887	6.43368	9.37395	3015090.2905594483	697.4915499495007	7.933267866214565	0.146679964336662	8.328206718638342e-05	0.0019809653888301	0.146707	0.142703	0.150317	3716965.159490144	565.7841571720486	0.1466665737787678	0.1252835991440798	8.117496320770574e-05	0.0018227583424115	0.125179	0.121524	0.128651	4170856.8494228185	504.21294135065375	0.1252703510634179	0.0013161221440798	8.942291808969834e-06	0.0001978615159532049	0.0013029	0.000935991	0.00167919	4295505.545442976	489.5814887798328	0.0013011231445671	0.726720330955778	0.00010000793185159902	0.0024158027591951	0.726725	0.721947	0.730963	3604003.625701123	583.5177259542525	0.7267163155441987	0.2926226062767472	0.0017377334918277	0.0460089349987856	0.287057	0.210296	0.385206	3000000.0	701.0	0.2891241857875568	0.0009303200342368044	1.745829062962591e-06	3.8655854736590914e-05	0.000930766	0.000858575	0.00100733	4289554.098837164	490.2607477476721	0.0009295167557772868	0.0009303200342368044	1.745829062962591e-06	3.8655854736590914e-05	0.000930766	0.000858575	0.00100733	4289554.098837164	490.2607477476721	0.0009295167557772868	-34423.42182596291	3.0777713993374927	80.58112769147567	-34420.8	-34579.4	-34274.7	3067929.0393374874	685.4786968782494		0.0	0.0	0.0	0.0	0.0	0.0				-424.5747475035658	0.9389514872034213	23.51380186026277	-423.491	-473.229	-382.715	3353357.628114232	627.1326333847151			305.30604637472635	
102	sims/sim_102/delphy-digested.log	868.2310984308132	0.0841805888939531	1.3206156726537588	868.0	867.0	871.0	8544965.188056996	246.1098382166952	868.2300953354329	8122.660075320964	741.7161812851311	19179.68689688845	6298.06	-25881.5	46478.6	3145080.4118624665	668.6633486597046		52020.18411840228	738.8675298208989	19105.76454878057	50236.2	18177.0	90210.5	3145166.1504956554	668.6451205983451	48188.37364739735	-43897.522824536376	3.221581650130082	83.27254218405669	-43901.1	-44073.5	-43756.4	3147559.235775526	668.1367505643916		1.293916818830242	0.0023205218169746	0.0549319900796076	1.28961	1.18852	1.3989	3752838.873642779	560.375777060387	1.292761236761151	31.665928102710417	0.0349866666353784	0.7657295322381112	31.6699	30.1939	33.2703	4390294.083876339	479.01119146514907	31.656678436705157	2.720693067047073	0.0099015431368226	0.2621572621533573	2.70743	2.26792	3.24321	3000000.0	701.0	2.7082795821049146	2.074024893009983	0.0054046997721495	0.1430970178535517	2.05951	1.78838	2.3481	3000000.0	701.0	2.069150039039256	4.174783166904421	0.0160450592046708	0.3737413381225801	4.17428	3.45451	4.88843	3875963.228264323	542.5748068672298	4.15816570123703	0.013825338088445	2.767607606131577e-05	0.0006582676003172108	0.0138209	0.0126762	0.0152467	3717434.661961451	565.7127000829066	0.013809632163218	0.4422982767475037	0.00010679555734302844	0.002827562384602	0.442331	0.436136	0.44711	3000000.0	701.0	0.4422892384918748	0.1771272068473612	8.189937273233608e-05	0.0021432605931047	0.177187	0.172882	0.18097	3070792.462177648	684.8395083361188	0.1771142265369189	0.3667491883024254	0.00010430375826300824	0.0027615885040075	0.366709	0.361499	0.371791	3000000.0	701.0	0.3667387889749509	0.1594687263908702	0.0008122546312844469	0.0215055822477833	0.157825	0.121249	0.202372	3000000.0	701.0	0.1580438907001527	0.0009498253994293864	1.4423447573548083e-06	3.796905537858867e-05	0.000949088	0.000875555	0.00102118	3034714.5584259527	692.9811550681013	0.0009490676143327268	0.0009498253994293864	1.4423447573548083e-06	3.796905537858867e-05	0.000949088	0.000875555	0.00102118	3034714.5584259527	692.9811550681013	0.0009490676143327268	-43897.522824536376	3.221581650130082	83.27254218405669	-43901.1	-44073.5	-43756.4	3147559.235775526	668.1367505643916		0.0	0.0	0.0	0.0	0.0	0.0				-410.18256205420806	1.1104181842571264	23.95023393304204	-409.901	-461.297	-366.367	4520566.7215705775	465.2071586434535			435.33452780027454	
103	sims/sim_103/delphy-digested.log	1186.7417974322398	0.0413487438603758	0.946700355026954	1186.0	1186.0	1189.0	4011795.9329189626	524.2041308092827	1186.7414200850062	-71107.99044222542	236.71148601188975	5912.924892863254	-71862.2	-82017.6	-60030.1	3370336.092820961	623.9733789397234		-21165.64141226816	232.73227799313003	5817.323912126411	-21884.9	-31458.5	-9912.44	3365937.294325123	624.7888228772413		-49942.35035663335	4.368426150202533	105.5983822639955	-49949.4	-50121.5	-49740.2	3598941.1002170406	584.338543321305		1.4159555206847376	0.0025747600227867	0.0648077357542666	1.41256	1.29507	1.54644	3319396.1865461813	633.5489594534249	1.4144886016136142	33.82855249643364	0.0262718535148912	0.664450845611013	33.8229	32.4797	35.0089	3287721.211593987	639.6527760881531	33.822038773961445	2.910361226818828	0.0090683927603521	0.2400984357018217	2.8924	2.47357	3.38673	3000000.0	701.0	2.900523979462541	1.98528542082739	0.0046747481934995	0.1237705245262853	1.9932	1.73977	2.23961	3000000.0	701.0	1.9813826439213724	2.032442938659057	0.0044485803912961	0.117209488103578	2.02806	1.81647	2.26156	3029399.997003493	694.1968713541182	2.0290692502709247	0.2121667760342367	9.050656354893984e-05	0.0022963909387539	0.212175	0.208031	0.217041	3266688.882611044	643.7711320458179	0.2121543432100789	0.1594726519258203	7.641015798757031e-05	0.0020230662576455	0.159426	0.155424	0.163435	3000000.0	701.0	0.1594598262421744	0.0681092406562054	5.228159192455355e-05	0.0013842285803908	0.0680875	0.0655302	0.0710037	3000000.0	701.0	0.0680951518755551	0.5602513124108424	0.00010124594809200142	0.0026511425658861	0.560311	0.555399	0.565485	3067103.351200399	685.6632330882917	0.5602450379003105	0.4009589572039946	0.0025967013514329	0.0637402278066174	0.395734	0.282623	0.518169	3490246.16053468	602.5362978059508	0.3959566364830385	0.0011816957346647	1.959445179333639e-06	3.991040391404198e-05	0.00118195	0.00110369	0.00125662	5069128.043299221	414.8642492430061	0.0011810205216408	0.0011816957346647	1.959445179333639e-06	3.991040391404198e-05	0.00118195	0.00110369	0.00125662	5069128.043299221	414.8642492430061	0.0011810205216408	-49942.35035663335	4.368426150202533	105.5983822639955	-49949.4	-50121.5	-49740.2	3598941.1002170406	584.338543321305		0.0	0.0	0.0	0.0	0.0	0.0				-466.1835677603423	0.7394981901370971	19.092494277156423	-466.229	-501.653	-428.238	3154918.6498078136	666.5782016687205			439.9680159198926	
104	sims/sim_104/delphy-digested.log	938.3751783166904	0.0261615553985455	0.6926639252544406	938.0	938.0	940.0	3000000.0	701.0	938.374922941236	-84869.07660485026	70.869706459839	1679.512058805879	-85486.8	-86465.6	-81483.6	3744503.904279125	561.6231291938952		-33768.23723252497	72.03246695443728	1702.6886593886445	-34372.0	-35278.8	-30339.0	3763789.8185034543	558.7453342004596		-51100.83651925817	4.165622549565552	109.37843418724484	-51097.8	-51321.2	-50899.1	3050251.8561831783	689.4512647331072		1.37045340941512	0.0020795712630373	0.0550595701333898	1.36611	1.27594	1.47539	3000000.0000000005	700.9999999999999	1.3693561755296015	31.085047931526347	0.0264316650049561	0.6998154566516794	31.1003	29.7154	32.4011	3000000.0	701.0	31.07717109211769	2.3962659058487885	0.0076747830710006	0.1989023345178968	2.37295	2.00947	2.74995	3131062.4481264115	671.6569965758456	2.3881266322437327	2.04804482168331	0.0049023116622953	0.1285695059238517	2.03921	1.80887	2.31792	3057490.797028363	687.8189141383347	2.0440179100304072	12.297974079885892	0.0551884368309605	1.38417037024206	12.2156	9.84109	15.0411	3343153.8436163994	629.0467320298715	12.221960042736873	0.3571320014265337	0.00010210728922181188	0.0027034339009971	0.357136	0.352014	0.362583	3000000.0	701.0	0.3571217640150503	0.1527766462196861	7.708149207061462e-05	0.0020408407704445	0.152856	0.149237	0.15706	3000000.0	701.0	0.1527630145797271	0.3713500641940087	0.0001093396866264059	0.0028949217808364	0.371334	0.365508	0.376396	3000000.0	701.0	0.3713387757739786	0.1187412767475034	7.11603703432999e-05	0.0018488546843504	0.118836	0.114901	0.121992	3115373.4614979317	675.0394538537403	0.1187268868126886	1.164752266761769	0.0204006534163191	0.5226211220076278	1.04305	0.487307	2.11129	3204450.093440339	656.2748486253353	1.084992270611356	0.0010297703366619	1.3954672760475591e-06	3.6946956192385824e-05	0.0010267	0.000961066	0.00110338	3000000.0	701.0	0.0010291099033622	0.0010297703366619	1.3954672760475591e-06	3.6946956192385824e-05	0.0010267	0.000961066	0.00110338	3000000.0	701.0	0.0010291099033622	-51100.83651925817	4.165622549565552	109.37843418724484	-51097.8	-51321.2	-50899.1	3050251.8561831783	689.4512647331072		0.0	0.0	0.0	0.0	0.0	0.0				-384.7496305278174	0.8181082642011502	21.66056540120458	-384.871	-425.168	-342.193	3000000.0	701.0			516.0688367877068	
106	sims/sim_106/delphy-digested.log	705.2339514978602	0.0238355488680865	0.5571887280792254	705.0	705.0	707.0	3848441.972244972	546.45490699012	705.2337316867917	-68086.09572039943	125.18916607659212	3085.888121972096	-69195.5	-71168.3	-61624.8	3461086.1706798547	607.6127251078847		-31987.786875891576	127.56789542365208	3143.701141029224	-33128.0	-35147.8	-25415.4	3462896.797386493	607.2950258255371		-36098.30727532097	3.60604021730382	86.97678829634262	-36107.2	-36245.6	-35934.9	3614878.2181420494	581.7623369566472		1.523218416547789	0.0030948043985936	0.0818727830176709	1.51639	1.37431	1.68578	3004876.153839969	699.862454335281	1.5210443121358943	28.52614522111265	0.0273425131003251	0.7239314393444756	28.4743	27.2995	30.1209	3000000.0	701.0	28.51697848968381	2.0589167760342373	0.0070756503202452	0.1873377806143865	2.04685	1.66684	2.38176	3000000.0	701.0	2.050507790466412	2.054505549215408	0.0050478084144962	0.1336478178737389	2.04566	1.82751	2.3435	3000000.0	701.0	2.050210231842032	0.4226109315263905	0.0032794392010001	0.0729299590592084	0.420928	0.286111	0.553785	4252325.498464823	494.5529218680993	0.416345395824245	0.6006944222539228	0.00010310928921213096	0.0027299632581385	0.600637	0.595515	0.605759	3000000.0	701.0	0.6006882194050606	0.3412892296718975	0.00010162694864381208	0.0026907162095131	0.341182	0.336621	0.34687	3000000.0	701.0	0.3412786263948567	0.0401302897289586	4.86920333130373e-05	0.0011364190225136	0.04008	0.0380351	0.0421581	3860807.10771027	544.7047576658723	0.0401142106357998	0.0178860643366619	2.9019661681674046e-05	0.0007683363037416493	0.0178167	0.0164936	0.0192713	3000000.0	701.0	0.0178695662443978	1.7598140385164072	0.0362542442175045	0.9032805069754556	1.55527	0.545382	3.57142	3387752.7638471643	620.7654886869057	1.5733323109922897	0.0008651847346647645	1.3403834062598988e-06	3.548853336952054e-05	0.000865142	0.000799011	0.000934441	3000000.0	701.0	0.0008644579520694865	0.0008651847346647645	1.3403834062598988e-06	3.548853336952054e-05	0.000865142	0.000799011	0.000934441	3000000.0	701.0	0.0008644579520694865	-36098.30727532097	3.60604021730382	86.97678829634262	-36107.2	-36245.6	-35934.9	3614878.2181420494	581.7623369566472		0.0	0.0	0.0	0.0	0.0	0.0				-280.6137018544936	0.9502670028745136	24.17408428172144	-279.677	-331.865	-239.035	3249604.496264923	647.1556776885237			427.3215471866575	
107	sims/sim_107/delphy-digested.log	973.2881597717546	0.0240673424899402	0.5921403018049467	973.0	973.0	974.0	3474131.937093149	605.3310691935342	973.2879798149082	-84693.34693295295	74.0932424263586	1949.7994386570724	-85416.6	-86719.6	-81011.0	3036802.803909714	692.504629307015		-33579.85392296716	71.39745614187319	1880.759918161512	-34275.5	-35390.7	-29849.0	3030665.658640232	693.906961991826		-51113.49201141226	4.560407423175008	118.0747857453912	-51111.3	-51338.5	-50894.2	3137127.9216927662	670.3583827290154		1.5103759914408	0.0030259036527335	0.0801150493593684	1.50546	1.35245	1.65573	3000000.0	701.0	1.5082756913229465	35.25593580599141	0.0300294773062564	0.752072755962033	35.2517	33.875	36.7779	3352857.574387432	627.2261655445412	35.2479111647302	2.975937146932955	0.0104906551887575	0.2732126944365175	2.96292	2.44989	3.53304	3100578.629521586	678.2604962753321	2.9634605573166124	1.894101654778885	0.0054980442577206	0.143917989652549	1.91127	1.56068	2.12842	3069202.674186331	685.1942420379654	1.8884617526797345	1.6070157061340962	0.0040875637316205	0.1082239911447635	1.60215	1.40446	1.8041	2999999.9999999995	701.0000000000001	1.603356717671245	0.4098584450784593	0.00010815120235201798	0.002811178042131	0.409706	0.405154	0.416405	3112614.0452802675	675.6378945178989	0.4098488149007141	0.2468165092724678	9.790891526043252e-05	0.0025348234503914	0.246859	0.241742	0.251659	3137533.1145962374	670.2718101098451	0.2468034939716811	0.0618371415121255	5.130124822544337e-05	0.0013582726039754	0.061803	0.0590024	0.0642205	3000000.0	701.0	0.0618222260346437	0.2814878844507846	9.840003166890612e-05	0.0025355350755399	0.281441	0.275961	0.285985	3167309.5010458706	663.9704769317849	0.2814764634881733	0.9052017988587734	0.0140834746646366	0.3375810704360796	0.828803	0.447227	1.55069	3660182.451313981	574.5615219932648	0.8558933499380978	0.0009487529129814548	1.498954506114616e-06	3.4086527279696134e-05	0.000947798	0.00088404	0.0010152	4066779.833030717	517.1167573221602	0.0009481415508664372	0.0009487529129814548	1.498954506114616e-06	3.4086527279696134e-05	0.000947798	0.00088404	0.0010152	4066779.833030717	517.1167573221602	0.0009481415508664372	-51113.49201141226	4.560407423175008	118.0747857453912	-51111.3	-51338.5	-50894.2	3137127.9216927662	670.3583827290154		0.0	0.0	0.0	0.0	0.0	0.0				-519.269532097005	0.7921594618031546	20.01236979046477	-519.61	-555.623	-477.679	3295091.37299675	638.2220587975405			437.0208298297905	
108	sims/sim_108/delphy-digested.log	1243.6804564907277	0.0373746952001733	0.9895475514953184	1243.0	1243.0	1246.0	3000000.0	701.0	1243.6800631614906	-83199.44365192586	113.2357047083269	2998.0743318628965	-83883.5	-87203.0	-77424.5	3000000.0	701.0		-31150.16176890155	116.22493189755107	3077.218320335401	-31833.3	-35359.8	-25270.6	3000000.0	701.0		-52049.283452211166	3.515520366623794	93.07833957055044	-52056.4	-52220.1	-51867.4	3000000.0	701.0		1.850519985734664	0.0044906210654164	0.0998765349023956	1.84152	1.66119	2.05205	4251333.334556212	494.6683392022301	1.8478462680423755	40.61777974322396	0.0329734023277025	0.8730171407290831	40.6037	38.9653	42.2438	3000000.0	701.0	40.60839656923067	3.0980858915834526	0.0132835865212116	0.3261684018662562	3.07884	2.53341	3.75424	3488078.0877784207	602.9108142299115	3.081215615239063	1.5219767075606272	0.0067034324147956	0.1692691772400346	1.523	1.18123	1.85035	3298207.5111578777	637.6190682015988	1.5123804414654811	18.32067118402285	0.0940195687573404	2.489300141772902	18.1476	13.8552	23.1324	3000000.0	701.0	18.156289131187823	0.0603216316690442	5.931068174965034e-05	0.0013791338314512	0.0603407	0.0577812	0.0629648	3889486.6066387785	540.6883253976218	0.0603058733570383	0.4354225335235381	0.00010493461177970774	0.0027782912369438	0.435464	0.430277	0.44104	3000000.0	701.0	0.4354136668027838	0.1347926932952924	7.77089617700774e-05	0.0020302270524579	0.134832	0.130757	0.138467	3081004.021199894	682.5697030998969	0.1347773912148175	0.3694631355206847	0.00011737468420659178	0.0026896969188108	0.36949	0.364392	0.374441	4004805.746093763	525.1191027308228	0.3694533483403437	2.1506298659058456	0.0308829405633735	0.8176692292770019	1.96328	0.91277	3.73795	3000000.0	701.0	2.017606103242887	0.0010427855691868	1.3942150334413206e-06	3.464640562361178e-05	0.00104282	0.000985094	0.00111919	3405512.071898484	617.5282763944608	0.0010422091061943	0.0010427855691868	1.3942150334413206e-06	3.464640562361178e-05	0.00104282	0.000985094	0.00111919	3405512.071898484	617.5282763944608	0.0010422091061943	-52049.283452211166	3.515520366623794	93.07833957055044	-52056.4	-52220.1	-51867.4	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-638.0789957203991	0.7454734666667276	19.73745711438914	-638.086	-675.172	-599.743	3000000.0	701.0			552.8107416598826	
109	sims/sim_109/delphy-digested.log	1111.833095577746	0.0434251962450305	1.078563121088675	1112.0	1111.0	1114.0	3409037.0339711094	616.8897489360106	1111.8325730294823	-78654.04194008542	148.606798681536	3651.381836250788	-79425.5	-83793.6	-71748.1	3483390.2206007894	603.7221978642663		-30417.338231098474	144.74808848595097	3553.1787594565617	-31187.9	-35197.4	-23631.5	3490043.4401032333	602.5712963440347		-48236.70071326674	4.251316009229333	110.59009153163096	-48234.7	-48447.5	-48030.1	3107803.947851144	676.6836117362217		1.8764993295292451	0.0039263023003358	0.1039543682453502	1.87431	1.66939	2.06301	3000000.0	701.0	1.873620552840858	38.91625677603422	0.0324883875295296	0.860175692700389	38.9148	37.4435	40.7202	3000000.0	701.0	38.90675391091088	2.57988659058488	0.0103989551758204	0.2741919608375499	2.55988	2.08956	3.14693	3024887.661191452	695.2324302753326	2.565501897367769	1.3214079885877308	0.0065388945791975	0.1731264184485398	1.32465	0.975977	1.63726	3000000.0	701.0	1.3095863350036332	14.279435135520655	0.0866647544484263	2.04761405141884	14.1118	10.5131	18.3443	3767281.666100409	558.2274399399656	14.137322040376068	0.0675295766048502	6.315906342886963e-05	0.0014697082333104	0.0674562	0.0648958	0.070753	3883724.199446848	541.4905621515366	0.0675136025016334	0.3710617446504994	0.00010062180469014862	0.0026641036115196	0.371083	0.36569	0.376131	3000000.0	701.0	0.371052178360557	0.0864108941512126	6.378918436191108e-05	0.0016889082536158	0.0863665	0.0833561	0.0898903	3000000.0	701.0	0.0863944047099911	0.4749977788873036	0.00010442985686381364	0.002764927141576	0.474918	0.470329	0.480972	3000000.0	701.0	0.4749897333815966	0.5897187047075603	0.0073293228650669	0.1338863133211773	0.573471	0.372013	0.841294	6302235.288868661	333.6911276090293	0.5760822710600685	0.0009789034964336662	1.3117083302301935e-06	3.472932045491203e-05	0.00097749	0.000917797	0.00104937	3000000.0	701.0	0.0009782894271682088	0.0009789034964336662	1.3117083302301935e-06	3.472932045491203e-05	0.00097749	0.000917797	0.00104937	3000000.0	701.0	0.0009782894271682088	-48236.70071326674	4.251316009229333	110.59009153163096	-48234.7	-48447.5	-48030.1	3107803.947851144	676.6836117362217		0.0	0.0	0.0	0.0	0.0	0.0				-600.2394907275326	0.7401129355211211	19.595529522962885	-600.305	-635.823	-562.061	3000000.0	701.0			392.09561211417855	
