# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
922350000	55	-42288.6	-15645.4	-26643.2	0.268076	2014.19	1.05744	0.0682714	7.22964	4.68984	0.320431	0.208484	0.202045	0.269041	0.500986	0.00304903	0.00304903	-26643.2	0.0	157.498	
922400000	55	-42682	-16029	-26653	0.293284	2014.16	1.26075	0.0858308	6.93325	4.16824	0.316893	0.213184	0.194214	0.275708	0.541397	0.00307808	0.00307808	-26653	0.0	135.473	
922450000	55	-46114.1	-19443.3	-26670.8	0.295337	2014.16	1.47823	0.124543	5.56772	8.22019	0.315057	0.21525	0.199969	0.269724	0.855187	0.00207387	0.00207387	-26670.8	0.0	108.077	
922500000	55	-45578.2	-18912.1	-26666.1	0.277632	2014.18	1.42665	0.103536	5.81554	7.70064	0.318146	0.215438	0.192063	0.274353	0.806262	0.00167032	0.00167032	-26666.1	0.0	117.152	
922550000	55	-45091.4	-18430.3	-26661.1	0.256015	2014.2	1.34202	0.168039	16.0876	7.73917	0.321936	0.208987	0.201951	0.267126	0.671569	0.00181872	0.00181872	-26661.1	0.0	111.942	
922600000	55	-45796.2	-19142.3	-26653.9	0.268987	2014.19	1.23227	0.08669	6.26832	9.21985	0.316135	0.21634	0.200203	0.267322	0.811488	0.00299449	0.00299449	-26653.9	0.0	124.734	
922650000	55	-45992.9	-19336.8	-26656.1	0.287786	2014.17	1.30206	0.0781831	1.77273	9.61386	0.318941	0.214413	0.196056	0.27059	0.910119	0.00199326	0.00199326	-26656.1	0.0	127.116	
922700000	55	-46134.3	-19480.7	-26653.7	0.266847	2014.19	1.26709	0.123186	8.44931	12.1033	0.321001	0.213016	0.197219	0.268764	0.956379	0.00276593	0.00276593	-26653.7	0.0	122.736	
922750000	55	-45703	-19030.8	-26672.2	0.278986	2014.18	1.35604	0.102354	3.98904	5.94431	0.324034	0.211572	0.196975	0.267419	1.13578	0.00205856	0.00205856	-26672.2	0.0	115.274	
922800000	55	-46019	-19362	-26657	0.283792	2014.18	1.31898	0.0984661	6.71206	16.8518	0.320968	0.216085	0.199464	0.263483	0.883131	0.00226987	0.00226987	-26657	0.0	118.571	
922850000	56	-44624.3	-17938.9	-26685.4	0.268772	2014.19	1.25465	0.131674	11.425	7.90612	0.320011	0.219523	0.195793	0.264673	1.65902	0.00271184	0.00271184	-26685.4	0.0	119.83	
922900000	55	-45537.6	-18864.6	-26673.1	0.25847	2014.2	1.23193	0.0976889	9.38722	13.9384	0.320703	0.214469	0.197582	0.267246	1.33734	0.00300723	0.00300723	-26673.1	0.0	129.734	
922950000	56	-43084.5	-16428.8	-26655.7	0.255811	2014.2	1.33868	0.18246	20.137	20.3083	0.320225	0.217153	0.197163	0.265459	0.546508	0.00246011	0.00246011	-26655.7	0.0	116.128	
923000000	55	-44310.8	-17649.7	-26661.1	0.256659	2014.2	1.27062	0.106446	11.6948	11.0976	0.320625	0.215451	0.202652	0.261273	0.614602	0.00243329	0.00243329	-26661.1	0.0	126.889	
923050000	56	-45829.4	-19151	-26678.3	0.286501	2014.17	1.26823	0.121221	8.17677	9.25743	0.319187	0.209262	0.200351	0.2712	1.1736	0.00249543	0.00249543	-26678.3	0.0	125.316	
923100000	55	-45259.1	-18587.4	-26671.7	0.296877	2014.16	1.30731	0.0952184	5.43869	11.7316	0.31989	0.217048	0.1976	0.265462	1.45493	0.00223722	0.00223722	-26671.7	0.0	125.818	
923150000	55	-44164.6	-17487.4	-26677.2	0.291273	2014.17	1.31205	0.0927076	0.955605	6.10277	0.322566	0.208742	0.194876	0.273816	1.84282	0.00206816	0.00206816	-26677.2	0.0	120.105	
923200000	55	-45034.8	-18356.7	-26678.1	0.307076	2014.15	1.49957	0.103469	3.12615	16.5621	0.319618	0.213611	0.198263	0.268508	1.50727	0.00197169	0.00197169	-26678.1	0.0	107.09	
923250000	55	-45545.4	-18877.1	-26668.3	0.301185	2014.16	1.42188	0.114562	4.24234	11.648	0.318606	0.21313	0.199628	0.268636	0.911053	0.00210073	0.00210073	-26668.3	0.0	118.891	
923300000	55	-44111.8	-17446.1	-26665.7	0.288502	2014.17	1.48197	0.0834779	0.721053	8.58532	0.314851	0.216961	0.196575	0.271613	0.607809	0.00156725	0.00156725	-26665.7	0.0	112.279	
923350000	55	-23129.1	3516.72	-26645.8	0.304569	2014.15	1.59552	0.128009	5.73697	7.42121	0.319298	0.21829	0.197321	0.265091	0.254996	0.00170734	0.00170734	-26645.8	0.0	98.5807	
923400000	55	-35870.7	-9223.15	-26647.6	0.312943	2014.15	1.53326	0.12295	3.54847	13.3265	0.317582	0.214758	0.193563	0.274097	0.369048	0.00235503	0.00235503	-26647.6	0.0	100.849	
923450000	55	-32242.2	-5596.4	-26645.8	0.270653	2014.19	1.46662	0.207642	11.9886	7.09307	0.318437	0.213034	0.205087	0.263442	0.32268	0.00252465	0.00252465	-26645.8	0.0	102.349	
923500000	55	13654.7	40258.3	-26603.5	0.267056	2014.19	1.34195	0.180762	14.6091	10.2892	0.3173	0.216062	0.196221	0.270418	0.14737	0.00270683	0.00270683	-26603.5	0.0	111.678	
923550000	55	37635.6	64219	-26583.3	0.279632	2014.18	1.3629	0.13314	8.10459	10.682	0.320651	0.210308	0.201205	0.267836	0.116991	0.0019225	0.0019225	-26583.3	0.0	115.451	
923600000	55	-20928.1	5699.58	-26627.7	0.288628	2014.17	1.40882	0.108967	5.15973	7.27426	0.319201	0.212592	0.199838	0.268369	0.243442	0.00249481	0.00249481	-26627.7	0.0	107.979	
923650000	55	-30304.9	-3677.7	-26627.2	0.279111	2014.18	1.48965	0.180902	10.6586	8.76456	0.318406	0.215899	0.197468	0.268227	0.310596	0.00184387	0.00184387	-26627.2	0.0	101.63	
923700000	55	-41295.7	-14631.7	-26664.1	0.284977	2014.17	1.551	0.138242	9.54985	7.25797	0.320308	0.209511	0.201159	0.269021	0.474298	0.00229888	0.00229888	-26664.1	0.0	99.6351	
923750000	55	-41943.2	-15292.4	-26650.9	0.259428	2014.2	1.41834	0.164658	10.7972	7.12056	0.317043	0.214464	0.199875	0.268617	0.505378	0.0021364	0.0021364	-26650.9	0.0	104.453	
923800000	55	-45913.1	-19250.8	-26662.2	0.270149	2014.19	1.38725	0.109809	8.42907	9.07206	0.325908	0.217973	0.195168	0.260951	0.780201	0.00232738	0.00232738	-26662.2	0.0	105.367	
923850000	55	-45711.3	-19039.6	-26671.7	0.34661	2014.11	1.62646	0.110311	2.58226	9.91869	0.320447	0.214728	0.19898	0.265845	0.771793	0.00171192	0.00171192	-26671.7	0.0	105.884	
923900000	55	-45698.6	-19028.6	-26670	0.293186	2014.16	1.39311	0.114279	5.433	6.00564	0.318391	0.212227	0.195414	0.273968	1.28238	0.00279248	0.00279248	-26670	0.0	111.717	
923950000	55	-45128.3	-18436.6	-26691.6	0.290176	2014.17	1.61483	0.151767	2.22828	6.62727	0.317095	0.222048	0.19806	0.262798	1.50172	0.00184755	0.00184755	-26691.6	0.0	94.3047	
924000000	55	-45768.1	-19085.4	-26682.7	0.281912	2014.18	1.66628	0.118034	-0.0844172	7.41682	0.321276	0.213462	0.198346	0.266916	1.23856	0.00215415	0.00215415	-26682.7	0.0	82.5533	
924050000	55	-45742.2	-19063.8	-26678.5	0.30189	2014.16	1.38261	0.110359	3.20184	8.78271	0.322336	0.213727	0.196736	0.2672	0.872807	0.00218286	0.00218286	-26678.5	0.0	119.075	
924100000	55	-46014.6	-19328.5	-26686.1	0.282293	2014.18	1.61799	0.164339	6.17251	14.6769	0.325041	0.215066	0.200022	0.259871	0.965307	0.0017574	0.0017574	-26686.1	0.0	88.9903	
924150000	55	-45667.1	-18996	-26671.2	0.269765	2014.19	1.40637	0.141401	7.466	4.11669	0.31453	0.214045	0.199081	0.272344	0.785648	0.00218882	0.00218882	-26671.2	0.0	108.77	
924200000	55	-42821.6	-16161.9	-26659.8	0.268959	2014.19	1.44902	0.156797	11.7331	7.51684	0.312662	0.219271	0.19775	0.270317	0.542481	0.00222086	0.00222086	-26659.8	0.0	105.232	
924250000	55	-44775.6	-18119	-26656.5	0.275353	2014.18	1.23993	0.109825	8.74509	5.88954	0.323081	0.210719	0.199692	0.266508	0.674666	0.00278535	0.00278535	-26656.5	0.0	129.368	
924300000	55	-45408.7	-18734.1	-26674.6	0.301618	2014.16	1.4362	0.0988214	5.35752	11.5313	0.315461	0.212668	0.203835	0.268036	0.771293	0.00246864	0.00246864	-26674.6	0.0	117.557	
924350000	55	-45472.2	-18803	-26669.2	0.281119	2014.18	1.30861	0.0954082	5.75872	11.5315	0.317846	0.218473	0.196523	0.267158	0.768594	0.00225072	0.00225072	-26669.2	0.0	126.95	
924400000	55	-46149.6	-19493.5	-26656.1	0.316583	2014.14	1.22336	0.0637298	0.174949	8.85917	0.316286	0.218169	0.197248	0.268297	0.99603	0.00232273	0.00232273	-26656.1	0.0	155.382	
924450000	55	-44347.6	-17677.5	-26670	0.26825	2014.19	1.18454	0.0916033	9.08596	4.68361	0.319676	0.210904	0.197526	0.271894	0.606418	0.00259358	0.00259358	-26670	0.0	139.276	
924500000	55	-38436	-11774.1	-26661.9	0.272662	2014.19	1.513	0.181822	7.8233	6.5091	0.322595	0.215555	0.19593	0.26592	0.408804	0.00285746	0.00285746	-26661.9	0.0	98.7385	
924550000	55	-37005.7	-10337.4	-26668.3	0.324554	2014.13	1.62312	0.116771	4.85703	8.93401	0.316188	0.212723	0.199961	0.271128	0.389056	0.00186318	0.00186318	-26668.3	0.0	101.549	
924600000	55	-37160.9	-10506.9	-26654	0.299724	2014.16	1.4441	0.0928793	3.5342	8.3813	0.313445	0.217018	0.194306	0.275231	0.382296	0.00187402	0.00187402	-26654	0.0	108.716	
924650000	55	-40085.9	-13442.7	-26643.2	0.293411	2014.16	1.1321	0.0505241	1.5843	10.4222	0.318304	0.212631	0.199149	0.269916	0.449455	0.00316255	0.00316255	-26643.2	0.0	160.612	
924700000	55	-45575.7	-18929.2	-26646.5	0.280398	2014.18	1.10541	0.0704131	5.76506	17.2075	0.317474	0.215382	0.197285	0.269859	0.87148	0.00286803	0.00286803	-26646.5	0.0	149.228	
924750000	56	-46006.8	-19331	-26675.8	0.259601	2014.2	1.16411	0.109627	10.85	13.3346	0.314812	0.214018	0.194343	0.276826	0.987876	0.00253339	0.00253339	-26675.8	0.0	135.888	
924800000	55	-45686.2	-19025.4	-26660.7	0.264566	2014.19	1.07678	0.0644433	5.18332	10.8824	0.320671	0.219538	0.195886	0.263904	1.17748	0.00262252	0.00262252	-26660.7	0.0	151.041	
924850000	55	-42903.8	-16250.1	-26653.8	0.280279	2014.18	1.05496	0.06639	4.81885	9.73352	0.318228	0.213988	0.195607	0.272177	2.29922	0.0022905	0.0022905	-26653.8	0.0	157.941	
924900000	55	-40336.4	-13667.7	-26668.7	0.271681	2014.19	0.934974	0.0441497	3.39208	8.49397	0.321148	0.214208	0.198096	0.266549	3.33791	0.00257183	0.00257183	-26668.7	0.0	180.396	
924950000	56	-40826.2	-14133.9	-26692.3	0.28478	2014.18	1.17714	0.0778034	4.72928	16.9327	0.316756	0.211706	0.202529	0.269009	3.14282	0.00255714	0.00255714	-26692.3	0.0	146.426	
925000000	56	-40016.5	-13323	-26693.5	0.284244	2014.18	1.21362	0.0920954	5.68944	11.8749	0.317367	0.209183	0.202891	0.270558	3.56971	0.00284298	0.00284298	-26693.5	0.0	142.221	
925050000	55	-34882.3	-8200.78	-26681.5	0.289707	2014.17	1.20325	0.0895715	6.36415	12.0712	0.316804	0.209547	0.202717	0.270931	6.78784	0.00213793	0.00213793	-26681.5	0.0	139.039	
925100000	55	-39714.1	-13041.5	-26672.6	0.28342	2014.18	1.14095	0.0816412	3.74005	7.21992	0.313147	0.213012	0.202601	0.27124	3.68602	0.0024061	0.0024061	-26672.6	0.0	145.241	
925150000	55	-39266.9	-12592.2	-26674.7	0.262983	2014.2	1.15007	0.0924679	6.80193	7.567	0.319864	0.214543	0.199282	0.266311	3.93884	0.0025026	0.0025026	-26674.7	0.0	142.191	
925200000	55	-36734.7	-10047.4	-26687.3	0.281243	2014.18	1.28047	0.124639	9.66688	10.0047	0.322292	0.212055	0.196978	0.268675	5.36548	0.0031175	0.0031175	-26687.3	0.0	126.297	
925250000	55	-38717.5	-12033.4	-26684.1	0.32392	2014.13	1.32527	0.0838857	3.80149	7.33913	0.319077	0.217375	0.198138	0.26541	4.15929	0.00173507	0.00173507	-26684.1	0.0	133.896	
925300000	55	-34972.7	-8295.09	-26677.6	0.270991	2014.19	1.16825	0.137646	11.8708	9.82732	0.311164	0.216527	0.204335	0.267973	6.64335	0.00274342	0.00274342	-26677.6	0.0	128.62	
925350000	55	-41667.2	-14987.5	-26679.7	0.266234	2014.19	1.24306	0.0911907	6.12761	5.08537	0.317637	0.213988	0.199819	0.268556	2.72781	0.00220215	0.00220215	-26679.7	0.0	122.423	
925400000	55	-43713.7	-17039.9	-26673.8	0.271241	2014.19	1.17824	0.0983932	6.38108	6.33392	0.312412	0.21757	0.200509	0.269509	2.05668	0.00250748	0.00250748	-26673.8	0.0	138.606	
925450000	55	-45369.5	-18699.7	-26669.8	0.26974	2014.19	1.25127	0.118533	10.1117	9.11866	0.317031	0.215048	0.195532	0.272389	1.44945	0.00252577	0.00252577	-26669.8	0.0	129.945	
925500000	55	-44993.7	-18313.3	-26680.3	0.316271	2014.14	1.38393	0.0673607	0.255131	6.89806	0.325438	0.211614	0.198307	0.264642	1.44921	0.00226042	0.00226042	-26680.3	0.0	120.776	
925550000	55	-45605.8	-18946.1	-26659.7	0.32533	2014.13	1.18437	0.0508493	0.782676	6.8735	0.315325	0.212531	0.199837	0.272307	1.33043	0.00231423	0.00231423	-26659.7	0.0	161.243	
925600000	56	-44066.3	-17378.9	-26687.3	0.350058	2014.11	1.24421	0.0791869	5.18656	9.30421	0.324033	0.206966	0.199423	0.269578	1.84961	0.00247736	0.00247736	-26687.3	0.0	142.816	
925650000	55	-43434.3	-16761.8	-26672.4	0.283707	2014.18	1.08468	0.0459241	2.23703	10.6932	0.319522	0.215659	0.202261	0.262558	2.11986	0.00335851	0.00335851	-26672.4	0.0	159.6	
925700000	55	-43143.8	-16469.7	-26674.1	0.308439	2014.15	1.36934	0.0660683	-2.00596	10.4239	0.312136	0.216878	0.200688	0.270299	2.22658	0.00212012	0.00212012	-26674.1	0.0	137.48	
925750000	55	-45266	-18585.1	-26680.9	0.306026	2014.15	1.28828	0.0739613	-0.415711	7.24965	0.315565	0.212854	0.200137	0.271443	1.49126	0.00251476	0.00251476	-26680.9	0.0	132.516	
925800000	55	-45855.4	-19182.9	-26672.6	0.286229	2014.17	1.15878	0.0699792	5.97199	14.8041	0.329685	0.209298	0.196301	0.264716	0.990883	0.00236078	0.00236078	-26672.6	0.0	153.817	
925850000	55	-42954.9	-16298.6	-26656.3	0.277683	2014.18	1.11066	0.0595621	3.38943	9.36178	0.319707	0.215366	0.189651	0.275276	0.551937	0.00251985	0.00251985	-26656.3	0.0	151.31	
925900000	55	-38172.5	-11521.3	-26651.1	0.31271	2014.15	1.236	0.0736551	4.03888	5.1506	0.322473	0.213888	0.196344	0.267295	0.409957	0.0024911	0.0024911	-26651.1	0.0	135.589	
925950000	55	-32451	-5814.97	-26636.1	0.273111	2014.19	1.19401	0.0856712	5.06928	11.7397	0.320768	0.214883	0.196544	0.267805	0.330054	0.00218663	0.00218663	-26636.1	0.0	139.619	
926000000	55	-41671.4	-15024.7	-26646.7	0.27538	2014.18	1.25938	0.142349	10.1013	12.3946	0.317248	0.215091	0.201666	0.265996	0.497208	0.00271899	0.00271899	-26646.7	0.0	124.849	
926050000	55	-39024.3	-12384.7	-26639.6	0.26109	2014.2	1.12079	0.096753	9.11802	13.1661	0.321264	0.213821	0.195757	0.269158	0.431599	0.00277522	0.00277522	-26639.6	0.0	143.612	
926100000	55	-45381.7	-18744.2	-26637.5	0.273751	2014.19	1.026	0.077464	11.8665	5.0377	0.320494	0.210272	0.200414	0.268819	0.755956	0.0029936	0.0029936	-26637.5	0.0	157.206	
926150000	55	-44463.5	-17826.8	-26636.7	0.297934	2014.16	1.07548	0.0489825	2.98463	6.93184	0.322708	0.21276	0.200543	0.263989	0.624434	0.0024064	0.0024064	-26636.7	0.0	162.049	
926200000	56	-45730.3	-19070.4	-26659.9	0.296667	2014.16	0.957637	0.0359493	-0.30459	15.5443	0.322174	0.212343	0.198913	0.26657	0.787464	0.00235459	0.00235459	-26659.9	0.0	183.368	
926250000	55	-45633	-18993	-26640.1	0.27063	2014.19	0.899302	0.0321629	4.49345	9.42138	0.318703	0.218661	0.195345	0.26729	0.875619	0.00326841	0.00326841	-26640.1	0.0	185.077	
926300000	55	-45475.6	-18829.1	-26646.5	0.266436	2014.19	0.93535	0.0569539	8.3585	9.73083	0.321174	0.213509	0.196129	0.269188	0.81708	0.0040823	0.0040823	-26646.5	0.0	171.605	
926350000	55	-45706.3	-19053	-26653.3	0.266549	2014.19	1.06715	0.0553152	1.96791	13.1546	0.314779	0.215276	0.199625	0.27032	0.817083	0.00195992	0.00195992	-26653.3	0.0	160.391	
926400000	55	-43703.1	-17050.2	-26652.9	0.299613	2014.16	1.17806	0.0463157	-2.27851	17.0794	0.321425	0.214844	0.201172	0.262559	0.592188	0.00283181	0.00283181	-26652.9	0.0	154.352	
926450000	55	-45752.5	-19081.2	-26671.3	0.325648	2014.13	1.36687	0.0837943	1.93641	9.55905	0.31944	0.214172	0.194677	0.271711	1.11642	0.00232066	0.00232066	-26671.3	0.0	131.64	
926500000	55	-45815.7	-19148.7	-26667	0.315126	2014.14	1.40644	0.0883868	1.3515	19.6581	0.317151	0.212111	0.202227	0.268512	0.768057	0.00246073	0.00246073	-26667	0.0	124.202	
926550000	55	-44461.1	-17789.3	-26671.8	0.315055	2014.15	1.3713	0.0752948	0.801802	6.69286	0.323472	0.213904	0.195725	0.266898	1.83887	0.00193241	0.00193241	-26671.8	0.0	126.511	
926600000	55	-44102.7	-17421.2	-26681.5	0.361588	2014.1	1.50739	0.0800635	1.23954	6.36244	0.314336	0.218134	0.199447	0.268083	1.92677	0.00186929	0.00186929	-26681.5	0.0	128.149	
926650000	55	-40799.9	-14128.2	-26671.7	0.307016	2014.15	1.17915	0.0562384	0.488447	10.0369	0.316682	0.217775	0.198511	0.267032	3.21848	0.00262903	0.00262903	-26671.7	0.0	158.507	
926700000	55	-44106.4	-17425.6	-26680.8	0.319149	2014.14	1.47308	0.0780408	-0.237486	11.6991	0.315456	0.213325	0.201455	0.269764	1.91862	0.00215014	0.00215014	-26680.8	0.0	120.597	
926750000	55	-42884	-16197.3	-26686.8	0.306593	2014.15	1.48626	0.0976118	2.08624	4.50817	0.318405	0.213195	0.197098	0.271302	2.34108	0.0018698	0.0018698	-26686.8	0.0	117.052	
926800000	55	-45373	-18713.5	-26659.4	0.272799	2014.19	1.24597	0.0971581	6.97872	10.923	0.319623	0.217295	0.196769	0.266313	1.36022	0.00224968	0.00224968	-26659.4	0.0	127.814	
926850000	55	-43194.7	-16518.5	-26676.3	0.276642	2014.18	1.29339	0.0910433	1.83762	5.85814	0.321664	0.214586	0.198325	0.265426	2.22032	0.00220116	0.00220116	-26676.3	0.0	119.568	
926900000	55	-42444.7	-15752.6	-26692.2	0.301071	2014.16	1.34621	0.10598	6.48523	8.17126	0.31863	0.209252	0.204893	0.267225	2.594	0.0017299	0.0017299	-26692.2	0.0	119.866	
926950000	56	-40426.1	-13730.5	-26695.7	0.305438	2014.15	1.32173	0.102206	2.7208	9.77865	0.320873	0.208841	0.200132	0.270154	3.36517	0.00228984	0.00228984	-26695.7	0.0	126.382	
927000000	55	-42201.7	-15522.6	-26679.1	0.292527	2014.17	1.22875	0.100211	6.63949	6.18784	0.316465	0.214076	0.202549	0.266909	2.51371	0.00207354	0.00207354	-26679.1	0.0	139.827	
927050000	55	-39775.7	-13104	-26671.8	0.274734	2014.18	1.10067	0.064531	3.23515	8.08724	0.315114	0.212104	0.199068	0.273714	3.80968	0.00247473	0.00247473	-26671.8	0.0	151.416	
927100000	55	-44940.3	-18270.5	-26669.8	0.262733	2014.2	1.20417	0.114409	12.7316	16.7679	0.319005	0.217955	0.196109	0.266932	1.62128	0.00225409	0.00225409	-26669.8	0.0	134.309	
927150000	55	-45745.9	-19077.8	-26668.1	0.280042	2014.18	1.22435	0.0952338	7.40958	12.4661	0.31946	0.217166	0.197481	0.265893	1.07114	0.00278169	0.00278169	-26668.1	0.0	131.073	
927200000	55	-45457	-18787.1	-26669.9	0.309368	2014.15	1.31707	0.0748713	-1.11973	9.5054	0.318225	0.21864	0.193734	0.2694	1.22156	0.00194064	0.00194064	-26669.9	0.0	135.307	
927250000	55	-45760.7	-19099.2	-26661.5	0.305828	2014.15	1.2126	0.0553836	-0.911414	9.6872	0.325201	0.214464	0.198607	0.261727	0.95139	0.00261668	0.00261668	-26661.5	0.0	150.79	
927300000	55	-45301.1	-18640.8	-26660.3	0.296264	2014.16	1.34967	0.120824	6.75676	11.6282	0.319969	0.213621	0.196425	0.269985	0.715691	0.00242827	0.00242827	-26660.3	0.0	120.932	
927350000	55	-46002.9	-19331.2	-26671.7	0.317113	2014.14	1.41834	0.10725	3.86929	6.26894	0.321069	0.214287	0.197173	0.267471	0.83888	0.0020532	0.0020532	-26671.7	0.0	124.267	
927400000	55	-43402.6	-16745.3	-26657.4	0.29286	2014.17	1.29997	0.0900538	7.49207	4.84769	0.318926	0.211395	0.194905	0.274774	0.581489	0.00251548	0.00251548	-26657.4	0.0	131.189	
927450000	55	-45778.9	-19097.6	-26681.4	0.296628	2014.16	1.48957	0.150285	9.3541	8.06314	0.317808	0.214833	0.201232	0.266127	1.20981	0.00220667	0.00220667	-26681.4	0.0	104.58	
927500000	55	-46277.2	-19597	-26680.2	0.283846	2014.18	1.68165	0.22545	10.0533	10.0287	0.316524	0.214756	0.20176	0.26696	0.976657	0.00162181	0.00162181	-26680.2	0.0	83.4691	
927550000	55	-46060.2	-19380.4	-26679.8	0.272862	2014.19	1.70401	0.230967	10.7082	12.7401	0.320165	0.212933	0.197052	0.269851	0.849678	0.0015154	0.0015154	-26679.8	0.0	84.8302	
927600000	55	-34191	-7544.47	-26646.5	0.274763	2014.18	1.3456	0.154609	9.40011	5.97547	0.320124	0.211977	0.197521	0.270378	0.339484	0.00178627	0.00178627	-26646.5	0.0	114.779	
927650000	55	-24829.1	1813.65	-26642.8	0.30361	2014.16	1.36455	0.103343	6.14762	7.09069	0.321465	0.2139	0.193318	0.271317	0.262816	0.00213338	0.00213338	-26642.8	0.0	119.987	
927700000	55	-34271.6	-7624.27	-26647.3	0.266872	2014.19	1.46978	0.162941	7.92371	9.44951	0.316945	0.214956	0.205589	0.26251	0.344298	0.00206534	0.00206534	-26647.3	0.0	100.394	
927750000	55	-11927.1	14686.7	-26613.9	0.296248	2014.16	1.43166	0.122871	3.20836	7.99927	0.316613	0.213458	0.200564	0.269364	0.209285	0.00180856	0.00180856	-26613.9	0.0	112.236	
927800000	55	-40699.1	-14041.1	-26658	0.293853	2014.16	1.43297	0.123644	6.72618	18.2846	0.327845	0.211638	0.197487	0.263031	0.444681	0.00199901	0.00199901	-26658	0.0	113.092	
927850000	55	-21133.7	5487.9	-26621.6	0.2724	2014.19	1.29592	0.15461	9.50382	8.6508	0.319083	0.211196	0.195613	0.274109	0.24199	0.00218353	0.00218353	-26621.6	0.0	114.961	
927900000	55	-34389.3	-7755.37	-26633.9	0.283744	2014.18	1.20134	0.0823472	8.2544	11.2204	0.318594	0.215433	0.196446	0.269526	0.346204	0.00228474	0.00228474	-26633.9	0.0	141.017	
927950000	55	-37767.4	-11112.2	-26655.2	0.281391	2014.18	1.32058	0.119483	8.42863	8.22077	0.322571	0.214858	0.19537	0.267201	0.393603	0.00173954	0.00173954	-26655.2	0.0	122.818	
928000000	55	28325.5	54932.6	-26607.1	0.31049	2014.15	1.47236	0.0871136	3.27749	5.54064	0.321607	0.21382	0.198001	0.266571	0.130136	0.00184482	0.00184482	-26607.1	0.0	118.71	
928050000	55	-15335.2	11286.6	-26621.8	0.31133	2014.15	1.42957	0.0674813	0.236229	10.2937	0.323349	0.211204	0.196747	0.2687	0.217735	0.00223648	0.00223648	-26621.8	0.0	119.525	
928100000	55	-40328.2	-13700.9	-26627.3	0.283916	2014.18	1.11627	0.0702819	0.551064	7.8942	0.322946	0.212146	0.196679	0.268229	0.461623	0.00285426	0.00285426	-26627.3	0.0	145.799	
928150000	55	-34939.2	-8322.25	-26616.9	0.279816	2014.18	1.04095	0.0573415	3.13004	10.9264	0.319475	0.217192	0.200055	0.263278	0.359445	0.00288117	0.00288117	-26616.9	0.0	170.605	
928200000	55	-42609.3	-15977.3	-26632	0.280427	2014.18	1.11283	0.0566749	2.41806	6.04151	0.315909	0.214485	0.198521	0.271086	0.550902	0.00238019	0.00238019	-26632	0.0	157.514	
928250000	55	-44998	-18325.3	-26672.7	0.35785	2014.1	1.43899	0.0626111	0.634326	8.94899	0.326277	0.208721	0.199043	0.265958	0.71053	0.00282265	0.00282265	-26672.7	0.0	140.337	
928300000	55	-41876.5	-15214.5	-26662	0.274888	2014.18	0.966462	0.0497556	4.14083	6.1935	0.320179	0.216165	0.194704	0.268953	2.71723	0.00299373	0.00299373	-26662	0.0	175.544	
928350000	55	-40364.3	-13696.4	-26667.9	0.273592	2014.19	1.01	0.0519159	4.68285	7.45104	0.315476	0.215769	0.195174	0.273581	3.39532	0.00359575	0.00359575	-26667.9	0.0	166.241	
928400000	55	-39831.2	-13155.2	-26676.1	0.261375	2014.2	1.01281	0.058111	5.98189	18.86	0.316453	0.213947	0.201285	0.268315	3.59187	0.00278903	0.00278903	-26676.1	0.0	165.683	
928450000	55	-40792.4	-14133.3	-26659.1	0.268245	2014.19	0.925101	0.0399434	2.88419	13.74	0.315389	0.21259	0.201469	0.270552	3.1524	0.00335978	0.00335978	-26659.1	0.0	178.352	
928500000	55	-39520.2	-12846.5	-26673.8	0.28403	2014.18	1.11721	0.0557734	2.14713	8.69978	0.318344	0.213966	0.201032	0.266658	3.75073	0.00293985	0.00293985	-26673.8	0.0	153.712	
928550000	55	-41000.4	-14322.4	-26678.1	0.289482	2014.17	1.15724	0.0880989	8.02689	10.975	0.318182	0.214814	0.197547	0.269457	3.07629	0.00247996	0.00247996	-26678.1	0.0	141.865	
928600000	55	-41420.4	-14742.1	-26678.4	0.278657	2014.18	1.33443	0.104525	6.59656	7.83042	0.3202	0.213288	0.195338	0.271173	2.9276	0.00220524	0.00220524	-26678.4	0.0	122.731	
928650000	56	-44687.2	-18004	-26683.2	0.281229	2014.18	1.31168	0.132792	8.44962	6.63867	0.320477	0.214253	0.194652	0.270618	1.71757	0.0021045	0.0021045	-26683.2	0.0	119.305	
928700000	55	-42746.4	-16067.7	-26678.6	0.281965	2014.18	1.45115	0.147362	7.70896	6.76706	0.316834	0.218818	0.201541	0.262807	2.31507	0.00229117	0.00229117	-26678.6	0.0	104.192	
