# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
2156000000	2784	-74988.5	-9162.38	-65826.1	1.80971	2014	137.823	0	12.4882	-0.649439	-0.479671	-0.329548	-0.222319	-0.049227	0.361719	0.943322	1.38679	1.23819	1.6734	2.28153	2.48213	2.87596	2.72293	1.66346	1.05443	0.245621	-0.876711	-0.448816	-0.825402	-0.989016	-0.888802	-1.08685	-0.937837	-0.613663	2	9.25285	0.309628	0.220758	0.201658	0.267956	0.00107867	0.00107867	-65826.1	0.0	-3911.15	
2158000000	2785	-74897.8	-9117.62	-65780.2	1.80445	2014.01	134.691	0	12.4882	-0.46839	-0.0455237	-0.228135	-0.260599	0.075347	0.567954	0.866421	1.12552	1.37652	1.56234	2.32964	2.44501	2.57912	2.50244	1.422	1.14709	0.207611	-0.81775	-0.913522	-0.837692	-1.17437	-0.778599	-0.568212	-0.766609	-0.916007	2	10.7137	0.311267	0.228092	0.194788	0.265852	0.00111344	0.00111344	-65780.2	0.0	-3866.12	
2160000000	2785	-75087.1	-9212.54	-65874.5	1.70648	2014.1	139.518	0	12.4882	-0.626542	-0.645901	-0.266755	-0.0274742	0.486439	0.509601	1.0339	1.51298	1.59032	1.79473	2.49283	2.37068	2.81739	2.60889	1.50851	1.31902	-0.0828292	-1.16077	-1.11147	-1.08385	-1.1816	-0.926043	-0.739388	-0.791349	-0.953535	2	10.6922	0.313268	0.219222	0.204021	0.263489	0.00108807	0.00108807	-65874.5	0.0	-3961.05	
2162000000	2784	-74965.8	-9154.31	-65811.5	1.745	2014.07	136.932	0	12.4882	-0.503416	-0.397071	-0.389478	-0.0145512	0.163083	0.423178	1.07138	1.21239	1.27288	1.5666	2.11011	2.41927	2.67413	2.74822	1.50457	1.40502	0.202044	-0.871162	-0.826479	-1.27564	-1.51391	-1.43239	-1.52748	-1.27888	-1.56272	2	10.2556	0.310391	0.220548	0.205584	0.263477	0.0011272	0.0011272	-65811.5	0.0	-3902.89	
2164000000	2784	-75029.1	-9181.72	-65847.4	1.85024	2013.96	138.832	0	12.4882	-0.0426783	-0.120271	-0.0875836	0.149722	0.148479	0.786178	0.863048	1.19089	1.30037	1.72516	2.61439	2.53873	2.83496	2.76034	1.50221	1.28315	0.30417	-0.579005	-0.384745	-0.728771	-0.904854	-1.26471	-1.17299	-1.60971	-1.3208	2	9.85734	0.310977	0.222156	0.200718	0.266149	0.00109147	0.00109147	-65847.4	0.0	-3930.37	
2166000000	2786	-74963.5	-9147.53	-65815.9	1.75124	2014.06	136.081	0	12.4882	0.0561706	0.0180172	-0.164504	-0.126584	0.25958	0.474641	0.863785	1.23718	1.21726	1.67469	2.41467	2.40022	2.84723	2.40575	1.37017	1.37136	0.26667	-0.716318	-0.691078	-0.90759	-0.855181	-1.10685	-1.14066	-1.15771	-1.34748	2	10.1384	0.312099	0.224796	0.198489	0.264616	0.00110012	0.00110012	-65815.9	0.0	-3896.13	
2168000000	2785	-74897.4	-9107.28	-65790.1	1.80998	2014	135.359	0	12.4882	0.279824	0.0294208	-0.0533052	-0.0150252	0.395478	0.166421	0.89647	1.26132	1.18925	1.59052	2.54104	2.33529	2.5833	2.70844	1.53623	1.09702	-0.0720039	-0.746963	-1.14273	-1.1643	-1.44174	-1.31391	-1.5581	-1.67513	-1.421	2	9.52886	0.308214	0.22074	0.20255	0.268496	0.00110641	0.00110641	-65790.1	0.0	-3856	
2170000000	2787	-74816.8	-9053.82	-65763	1.77923	2014.03	132.798	0	12.4882	-0.0735039	-0.208609	0.0113173	0.486523	0.342444	0.365908	0.972202	1.24049	1.16353	1.50115	2.28173	2.31241	2.52944	2.68238	1.5771	0.836717	0.0778915	-1.31609	-1.00031	-0.626165	-0.922372	-1.04353	-1.08342	-1.32895	-1.13421	2	10.1096	0.310145	0.222164	0.202773	0.264918	0.00108626	0.00108626	-65763	0.0	-3802.43	
2172000000	2787	-75094.6	-9205.77	-65888.8	1.74017	2014.07	138.895	0	12.4882	0.501647	0.434353	0.446494	0.778759	0.588907	0.407694	1.13586	1.40254	1.24496	1.59833	2.46184	2.53267	2.6557	2.7095	1.52316	1.08185	0.124638	-1.00692	-1.1099	-1.03369	-0.931425	-0.809843	-1.09607	-1.22774	-1.25343	2	9.75972	0.304975	0.224118	0.20514	0.265768	0.00106939	0.00106939	-65888.8	0.0	-3954.44	
2174000000	2786	-74904	-9101.53	-65802.4	1.77642	2014.03	135.437	0	12.4882	-0.126991	-0.176515	-0.0469896	0.0874624	0.231511	0.0663259	1.08215	1.23383	1.32964	1.54413	2.45552	2.40098	2.59992	2.78514	1.54285	1.03378	0.112398	-0.964727	-0.468839	-0.570847	-0.751149	-0.147544	-0.381957	-0.113292	-0.327838	2	10.0241	0.312126	0.222774	0.202116	0.262984	0.00111236	0.00111236	-65802.4	0.0	-3850.16	
2176000000	2786	-74808.8	-9057.54	-65751.3	1.79954	2014.01	132.956	0	12.4882	-0.252772	-0.00589865	0.0247802	0.149162	0.379275	0.192682	0.571834	1.05589	1.39317	1.59526	2.29177	2.44269	2.48393	2.65218	1.42166	0.867723	0.0590477	-0.752716	-0.732459	-0.791895	-0.887669	-1.22808	-1.20269	-1.19557	-1.12225	2	10.627	0.311615	0.221268	0.204664	0.262452	0.00111574	0.00111574	-65751.3	0.0	-3806.05	
2178000000	2785	-75001.2	-9168.57	-65832.6	1.79482	2014.01	137.323	0	12.4882	-0.409464	-0.327558	-0.22241	0.32081	0.312018	0.232121	0.88014	1.31358	1.19734	1.58434	2.44393	2.49665	2.78469	2.64884	1.45319	1.17572	0.129161	-0.493438	-0.560464	-0.800117	-1.44753	-1.86635	-1.81027	-2.13877	-2.23567	2	10.0576	0.313273	0.220011	0.202986	0.263729	0.00112767	0.00112767	-65832.6	0.0	-3917.19	
2180000000	2787	-75054.4	-9194.1	-65860.3	1.77242	2014.04	137.656	0	12.4882	-0.710097	-0.395122	-0.58353	-0.60236	0.346606	0.497723	1.10767	1.31414	1.27969	1.70573	2.42489	2.46323	2.65837	2.73733	1.67255	1.19116	0.539473	-0.438855	-0.784235	-0.520638	-1.03141	-0.974217	-0.958857	-0.967453	-0.942197	2	10.7472	0.308647	0.218031	0.205325	0.267998	0.00108326	0.00108326	-65860.3	0.0	-3942.59	
2182000000	2786	-74928.5	-9118.05	-65810.4	1.76187	2014.05	135.682	0	12.4882	-0.11942	-0.230281	-0.573902	-0.178017	0.088683	0.283908	0.982607	1.13479	1.31706	1.62665	2.45772	2.40901	2.83887	2.56561	1.54167	1.02332	0.0745841	-0.695401	-0.720996	-0.665715	-1.05025	-1.1018	-1.40742	-1.58145	-1.6403	2	10.2768	0.30609	0.222874	0.205593	0.265443	0.00111983	0.00111983	-65810.4	0.0	-3866.63	
2184000000	2786	-74890.8	-9102.46	-65788.4	1.851	2013.96	134.674	0	12.4882	-0.311012	-0.0328571	-0.0915628	-0.134402	0.255639	0.504347	0.970997	1.25228	1.18637	1.55057	2.07272	2.29478	2.71687	2.57701	1.49575	0.93176	-0.0771056	-1.06475	-0.667903	-0.831951	-1.19377	-1.45004	-1.69521	-2.03479	-2.34281	2	10.2924	0.309203	0.223452	0.203914	0.263431	0.00110126	0.00110126	-65788.4	0.0	-3851.03	
2186000000	2789	-74777.8	-9006.93	-65770.8	1.82561	2013.98	131.999	0	12.4882	-0.841479	-0.779255	-0.233991	-0.31544	0.210768	0.377383	0.810014	1.2919	1.33319	1.59879	2.22338	2.37349	2.76865	2.60765	1.30365	1.06624	-0.167951	-0.908983	-0.563179	-0.421786	-1.03661	-1.46748	-1.40774	-1.7914	-1.62909	2	10.4047	0.314427	0.219817	0.199178	0.266579	0.0011073	0.0011073	-65770.8	0.0	-3755.48	
2188000000	2787	-74893.3	-9089.62	-65803.7	1.80208	2014.01	134.937	0	12.4882	-0.826189	-0.286423	-0.262649	-0.00476837	0.407053	0.474042	0.969872	1.40667	1.18899	1.54347	2.29117	2.4546	2.71488	2.62699	1.37815	1.00644	0.146318	-0.766198	-0.645795	-0.65655	-1.24103	-0.927946	-0.819066	-0.809885	-0.419396	2	10.6825	0.311148	0.222421	0.200372	0.266059	0.00111348	0.00111348	-65803.7	0.0	-3838.12	
2190000000	2786	-74938.4	-9133.93	-65804.4	1.79518	2014.01	135.503	0	12.4882	-1.87322	-0.963486	-0.2643	-0.136218	0.10301	0.58551	0.775826	1.34515	1.28749	1.61358	2.29138	2.54757	2.60797	2.74894	1.66071	1.07343	-0.0453137	-0.391436	-0.343562	-0.867393	-0.967298	-0.97736	-0.675047	-0.195351	-0.00508086	2	10.5286	0.305736	0.223295	0.204031	0.266938	0.00110086	0.00110086	-65804.4	0.0	-3882.46	
2192000000	2787	-74965.5	-9144.16	-65821.4	1.77964	2014.03	135.616	0	12.4882	-0.667022	-0.379781	0.19452	0.232924	0.164434	0.240364	0.520854	1.29715	1.35741	1.57322	2.7224	2.59753	2.78272	2.59102	1.49327	1.00729	0.16215	-0.572396	-0.512519	-0.60715	-0.773195	-1.1883	-1.23555	-1.33955	-1.78695	2	9.50433	0.310956	0.221984	0.198968	0.268093	0.00111815	0.00111815	-65821.4	0.0	-3892.88	
2194000000	2786	-74911.3	-9106.87	-65804.5	1.90307	2013.91	135.248	0	12.4882	-1.01007	-0.847837	-0.610994	-0.217307	0.279682	0.38314	0.900897	1.33015	1.10018	1.73732	2.206	2.25166	2.69569	2.63085	1.48193	1.13045	0.0317282	-0.93134	-1.01194	-1.08016	-1.48583	-1.78358	-1.87168	-1.85217	-2.02732	2	9.0885	0.309388	0.226951	0.19777	0.26589	0.00111225	0.00111225	-65804.5	0.0	-3855.67	
2196000000	2788	-74821.9	-9054.74	-65767.2	1.76056	2014.05	132.467	0	12.4882	-1.1102	-0.735697	-0.423788	0.145376	0.159141	0.280425	0.520134	1.27761	1.3057	1.59733	2.46378	2.59322	2.7005	2.41635	1.56186	0.96984	0.0431543	-1.21474	-0.867357	-0.724226	-1.07278	-0.751323	-0.407174	-0.419662	-0.168711	2	9.66105	0.308535	0.223234	0.203876	0.264354	0.00112251	0.00112251	-65767.2	0.0	-3803.43	
2198000000	2789	-74877.1	-9061.27	-65815.8	1.77111	2014.04	133.865	0	12.4882	-0.408979	-0.652825	-0.40184	-0.150451	0.065863	0.540511	0.600912	1.48781	1.1347	1.53629	2.32788	2.40139	2.83739	2.66927	1.54998	1.01433	0.000667025	-0.579646	-0.781932	-0.641025	-1.06803	-0.694823	-0.865022	-0.723589	-0.51576	2	9.11698	0.315676	0.219743	0.198939	0.265643	0.00107489	0.00107489	-65815.8	0.0	-3810.07	
2200000000	2785	-74906.1	-9107.54	-65798.5	1.80676	2014	135.44	0	12.4882	-0.99875	-1.19877	-0.26912	0.383068	0.249566	0.431581	0.920031	1.48424	1.1962	1.57602	2.21663	2.5068	2.88181	2.54566	1.62714	1.01965	-0.0899188	-0.455899	-0.522865	-0.652318	-0.734619	-0.733536	-0.614626	-0.634027	-0.840519	2	10.2304	0.306687	0.224592	0.206817	0.261904	0.00102045	0.00102045	-65798.5	0.0	-3856.13	
2202000000	2784	-74952.4	-9146.89	-65805.5	1.84842	2013.96	136.828	0	12.4882	-0.0413501	-0.247164	0.0419126	0.365591	0.432325	0.527619	0.956933	1.37859	1.203	1.50561	2.51112	2.43834	2.7791	2.60585	1.55245	1.08879	-0.1144	-0.78704	-0.801395	-0.912608	-1.24619	-1.55375	-1.56956	-1.29673	-1.81033	2	10.1684	0.307916	0.22082	0.200027	0.271237	0.00111691	0.00111691	-65805.5	0.0	-3895.48	
2204000000	2787	-74875.6	-9074.33	-65801.3	1.7326	2014.08	134.768	0	12.4882	-0.833953	-0.494103	-0.379779	0.11713	0.323116	0.231198	0.708077	1.18347	1.25071	1.79081	2.25548	2.42803	2.59905	2.76211	1.34806	1.59266	0.0133958	-0.653866	-0.539775	-1.18053	-1.56477	-1.43777	-1.83351	-2.01194	-2.09046	2	10.1466	0.311597	0.224334	0.199548	0.264521	0.00109569	0.00109569	-65801.3	0.0	-3822.93	
2206000000	2791	-74817.3	-9023.09	-65794.2	1.77817	2014.03	131.868	0	12.4882	-1.54011	-0.727046	-0.115965	-0.235494	0.167387	0.33299	0.683337	1.42976	1.35572	1.57914	2.22283	2.39803	2.67633	2.55326	1.31609	0.938261	-0.121718	-0.856263	-0.435862	-1.07531	-1.00476	-0.768128	-0.650057	-0.427022	-0.330416	2	10.2021	0.31102	0.221289	0.200063	0.267628	0.00114297	0.00114297	-65794.2	0.0	-3771.68	
2208000000	2786	-74870.7	-9070.63	-65800	1.84448	2013.96	135.133	0	12.4882	-0.614887	-0.428442	-0.0841433	-0.158782	0.123117	0.283929	0.994497	1.23374	1.29313	1.56501	2.15547	2.44383	2.969	2.62039	1.486	1.00125	0.0303055	-0.984167	-0.712921	-0.607589	-0.892367	-0.734224	-0.859296	-0.746466	-0.945417	2	10.6735	0.314842	0.217934	0.201153	0.266072	0.00108432	0.00108432	-65800	0.0	-3819.13	
2210000000	2785	-74922.6	-9119.88	-65802.7	1.74323	2014.07	135.967	0	12.4882	-0.852616	-0.793495	-0.441648	-0.323647	0.445809	0.628592	0.954161	1.47597	1.16361	1.71	2.49928	2.62443	2.63887	2.69869	1.62644	0.976921	-0.0606751	-0.876541	-0.736852	-1.02492	-1.75801	-2.12581	-1.81705	-1.74386	-2.47043	2	9.41951	0.308281	0.226286	0.201026	0.264407	0.00109508	0.00109508	-65802.7	0.0	-3868.62	
2212000000	2786	-74959.4	-9129.45	-65829.9	1.76801	2014.04	136.616	0	12.4882	-1.22609	-0.538181	-0.292188	-0.0835722	0.2797	0.403517	0.770752	1.2552	1.25917	1.5986	2.5199	2.53212	2.77064	2.67893	1.42681	1.31611	0.23467	-0.760537	-0.907237	-0.936212	-1.09659	-0.792197	-0.894697	-1.02259	-0.988883	2	9.80533	0.310871	0.219209	0.202556	0.267364	0.00109991	0.00109991	-65829.9	0.0	-3878.11	
2214000000	2788	-74891.2	-9098.63	-65792.5	1.74334	2014.07	133.554	0	12.4882	-0.567429	-0.248119	0.252357	0.368398	0.159123	0.514078	0.631516	1.34377	1.15986	1.51686	2.54048	2.45873	2.72732	2.34557	1.48496	1.06265	0.0204132	-0.744411	-0.776733	-0.986164	-1.00313	-0.852509	-0.702672	-0.835442	-0.414777	2	10.4305	0.309866	0.223568	0.197798	0.268768	0.00111197	0.00111197	-65792.5	0.0	-3847.17	
2216000000	2789	-74902.4	-9077.82	-65824.5	1.72371	2014.08	134.542	0	12.4882	-0.350163	-0.564842	-0.247061	0.0419107	0.207795	0.713157	0.929898	1.52863	1.36625	1.66918	2.46231	2.69313	2.84816	2.53872	1.36511	1.08011	0.0599555	-1.00195	-0.71404	-1.19617	-1.77141	-1.6846	-1.74533	-1.81249	-1.93072	2	9.64903	0.309217	0.222345	0.205848	0.262589	0.00109706	0.00109706	-65824.5	0.0	-3826.52	
2218000000	2787	-75017.5	-9174.17	-65843.4	1.79517	2014.01	136.441	0	12.4882	-0.214902	-0.41617	-0.504517	0.0841753	0.349949	0.309921	0.790301	1.3043	1.59545	1.90822	2.2635	2.48653	2.7424	2.49655	1.6749	0.898961	-0.0514179	-0.799422	-1.00519	-1.05968	-1.65486	-2.12378	-2.10143	-2.17337	-2.33059	2	11.4558	0.31439	0.215307	0.201504	0.268799	0.00109375	0.00109375	-65843.4	0.0	-3922.54	
2220000000	2789	-74867.2	-9068.05	-65799.1	1.80503	2014.01	133.092	0	12.4882	-0.0765569	-0.180378	0.298833	0.218382	0.289618	0.351664	1.10525	1.38374	1.19979	1.57874	2.38028	2.53422	2.762	2.49826	1.41038	1.21459	-0.0552238	-1.16682	-1.13329	-0.880066	-1.07535	-1.06176	-1.02537	-0.823243	-0.850427	2	10.9894	0.310199	0.21606	0.206775	0.266966	0.00111682	0.00111682	-65799.1	0.0	-3816.5	
2222000000	2790	-75013.1	-9139.21	-65873.9	1.82017	2013.99	136.283	0	12.4882	-0.662223	-0.167059	0.104947	-0.31308	0.26341	0.578612	1.08068	1.19154	1.49114	1.50298	2.53372	2.40235	2.74625	2.64619	1.44731	1.32882	0.188696	-0.452235	-0.450519	-0.719423	-0.6893	-1.25805	-1.1778	-1.53035	-1.44696	2	9.41495	0.311769	0.224958	0.200443	0.262829	0.00108885	0.00108885	-65873.9	0.0	-3887.95	
2224000000	2789	-75004.8	-9137.22	-65867.5	1.83891	2013.97	136.328	0	12.4882	-0.326039	-0.345944	-0.208028	-0.040234	0.327559	0.341404	1.06301	1.22071	1.22134	1.60992	2.12302	2.65029	2.82177	2.53097	1.72035	1.18987	-0.0944941	-1.18596	-0.888367	-1.09315	-1.24619	-1.83597	-2.22924	-2.24625	-2.09636	2	10.82	0.305909	0.222347	0.206213	0.26553	0.00114882	0.00114882	-65867.5	0.0	-3885.7	
2226000000	2788	-74947	-9118.02	-65829	1.7863	2014.02	135.087	0	12.4882	-0.853729	-0.848499	-0.371855	-0.179109	0.0885169	0.659896	0.979593	1.46782	1.49519	1.45757	2.27131	2.40291	2.76802	2.41787	1.74053	1.34285	0.102777	-0.977707	-0.898172	-1.25827	-0.912373	-1.38699	-1.48218	-1.51689	-1.74232	2	10.3749	0.311461	0.216416	0.200104	0.272018	0.00111937	0.00111937	-65829	0.0	-3866.58	
2228000000	2788	-75179.7	-9236.5	-65943.2	1.8362	2013.97	140.921	0	12.4882	-0.437203	-0.217834	-0.178052	0.249252	0.576632	0.742592	0.942204	1.25747	1.26103	1.64134	2.44378	2.49806	2.79156	2.62826	1.58749	1.43938	0.413207	-0.806459	-0.545505	-0.717535	-1.1023	-1.15281	-1.3869	-1.28384	-1.43746	2	10.4266	0.314317	0.225031	0.197705	0.262948	0.00108591	0.00108591	-65943.2	0.0	-3985.05	
2230000000	2788	-75031.1	-9157.42	-65873.7	1.8412	2013.97	137.488	0	12.4882	-0.80805	-0.158651	0.0206117	0.0126593	0.284998	0.130672	0.767438	1.14413	1.25441	1.71886	2.66624	2.66841	2.83653	2.67652	1.32856	1.15184	0.220609	-0.969429	-1.00891	-0.841209	-1.2736	-1.88265	-1.69536	-1.40641	-1.4515	2	10.0993	0.310547	0.220196	0.203005	0.266252	0.00107061	0.00107061	-65873.7	0.0	-3906.03	
2232000000	2788	-74871.5	-9058.77	-65812.7	1.7678	2014.04	134.365	0	12.4882	-0.840441	-0.789534	-0.351858	-0.241035	0.158185	0.61173	0.795767	0.969049	1.00362	1.42722	2.26212	2.48052	2.49655	2.62215	1.46752	1.39503	0.266713	-1.09064	-0.892245	-0.869759	-0.816722	-0.929722	-0.780579	-1.65946	-1.93347	2	10.9251	0.304633	0.222404	0.20327	0.269692	0.0011207	0.0011207	-65812.7	0.0	-3807.23	
2234000000	2787	-74935.2	-9115.17	-65820.1	1.76549	2014.04	135.49	0	12.4882	-0.552797	-0.44047	-0.0839699	0.0869931	0.390594	0.272152	0.536547	1.15886	1.31111	1.64821	2.1901	2.4967	2.69894	2.56178	1.46272	1.44552	0.11426	-1.07154	-0.692375	-0.433763	-0.912856	-0.924619	-0.802782	-0.723749	-0.552508	2	10.392	0.311337	0.225652	0.200627	0.262384	0.00111321	0.00111321	-65820.1	0.0	-3863.72	
2236000000	2787	-75052.1	-9195.04	-65857.1	1.80622	2014	137.07	0	12.4882	-0.501217	-0.120117	-0.112579	-0.0382892	0.169867	0.49377	0.779459	1.21408	1.37863	1.73409	2.43379	2.493	2.73375	2.48525	1.58439	1.37767	0.294044	-0.458775	-0.118297	-0.623455	-1.10283	-1.88939	-2.26347	-2.20002	-2.28909	2	9.57631	0.313424	0.221478	0.203378	0.26172	0.00113186	0.00113186	-65857.1	0.0	-3943.74	
2238000000	2787	-74902.9	-9110.62	-65792.3	1.79284	2014.02	134.084	0	12.4882	-0.447762	-0.313469	-0.0752935	0.224228	0.504883	0.616476	0.895586	1.08626	1.02777	1.91591	2.31914	2.45941	2.76542	2.51617	1.47312	1.13438	0.184309	-0.987603	-0.71506	-0.692644	-1.06854	-1.39141	-1.40266	-1.67901	-2.02911	2	10.4691	0.307779	0.219119	0.203997	0.269105	0.00110542	0.00110542	-65792.3	0.0	-3859.16	
2240000000	2789	-74858	-9061.2	-65796.8	1.7747	2014.04	133.071	0	12.4882	-0.863512	-0.212104	-0.143839	-0.0247975	0.140643	0.0823391	0.904334	1.12074	1.20997	1.40602	2.15212	2.44816	2.82064	2.50445	1.40359	1.30157	0.268126	-1.21761	-1.12916	-1.23848	-1.38128	-2.05696	-2.51045	-2.52943	-2.59101	2	9.94167	0.310801	0.227458	0.201181	0.260561	0.00111951	0.00111951	-65796.8	0.0	-3809.83	
2242000000	2787	-74883.3	-9096.88	-65786.4	1.696	2014.11	133.842	0	12.4882	-0.348979	-0.663386	0.120641	0.467626	0.424563	0.298484	0.758256	1.33701	1.21696	1.43785	2.38698	2.42683	2.62387	2.61578	1.25219	1.0707	0.183188	-0.8478	-0.740291	-1.27588	-1.77955	-1.83284	-1.8544	-1.8653	-2.14332	2	9.51924	0.311198	0.216939	0.200395	0.271468	0.001129	0.001129	-65786.4	0.0	-3845.6	
2244000000	2785	-74993.7	-9155.62	-65838.1	1.82427	2013.99	137.703	0	12.4882	-0.897331	-0.601652	-0.33661	-0.0350665	0.344357	0.17338	0.730961	1.1975	1.31401	1.75184	2.35024	2.32573	2.99116	2.56189	1.56661	1.24453	0.0668755	-0.919883	-1.16295	-0.996329	-1.39665	-1.54971	-1.2627	-1.0037	-1.25969	2	9.95463	0.31203	0.2249	0.195577	0.267492	0.00108027	0.00108027	-65838.1	0.0	-3904.25	
2246000000	2789	-74901.5	-9094.79	-65806.7	1.76947	2014.04	133.738	0	12.4882	-1.01678	-0.748008	-0.432731	0.35277	0.206231	0.5266	0.943792	1.19231	1.27776	1.56075	2.27808	2.50089	2.68879	2.61139	1.42536	1.03214	0.123572	-1.21325	-0.903174	-1.05891	-1.57522	-1.76022	-1.83798	-2.13541	-1.90753	2	9.90939	0.305658	0.222398	0.204104	0.267839	0.00113085	0.00113085	-65806.7	0.0	-3843.43	
2248000000	2786	-74893.8	-9102.1	-65791.7	1.69883	2014.11	134.685	0	12.4882	-0.595524	-0.61096	-0.376098	0.296905	0.0480054	0.215879	0.754634	1.18047	1.1291	1.72473	2.48049	2.43618	2.63611	2.65813	1.64582	1.05165	0.122472	-0.901764	-0.768435	-1.00385	-1.10373	-0.882906	-0.907298	-1.15078	-1.16938	2	9.85411	0.315527	0.216461	0.201581	0.26643	0.00112386	0.00112386	-65791.7	0.0	-3850.76	
2250000000	2784	-74953.2	-9138.97	-65814.3	1.84957	2013.96	137.022	0	12.4882	-0.690765	-0.336721	-0.0226794	0.16606	0.361481	0.318116	0.883318	1.33043	1.17035	1.67035	2.52143	2.79243	2.70398	2.87805	1.61908	1.06183	0.176941	-0.940323	-0.895803	-1.39557	-1.52851	-1.006	-1.44745	-1.41374	-1.58019	2	9.82426	0.307224	0.222567	0.203503	0.266706	0.00112771	0.00112771	-65814.3	0.0	-3887.63	
2252000000	2783	-74764.1	-9069	-65695.1	1.81538	2013.99	131.984	0	12.4882	-0.305182	-0.491404	-0.363017	0.117165	0.387729	0.433146	0.610063	1.50402	1.10203	1.52748	2.23342	2.47731	2.56431	2.49959	1.73025	1.00623	0.0551241	-1.05611	-1.10479	-1.14774	-1.31002	-1.5276	-1.82748	-1.7552	-1.26051	2	9.98823	0.309842	0.217191	0.207537	0.26543	0.00110287	0.00110287	-65695.1	0.0	-3817.63	
2254000000	2784	-74767.7	-9046.31	-65721.3	1.7424	2014.07	132.695	0	12.4882	-1.18088	-0.525907	-0.389927	0.226018	0.191053	0.153182	0.87009	1.29744	0.914169	1.61014	2.40139	2.49181	3.02543	2.42218	1.56728	0.923759	-0.186924	-1.12433	-1.1138	-1.13599	-1.21722	-1.11805	-1.05819	-0.892888	-1.17241	2	10.2271	0.309758	0.225292	0.199608	0.265342	0.00111489	0.00111489	-65721.3	0.0	-3794.89	
2256000000	2786	-74820.7	-9069	-65751.7	1.8084	2014	132.902	0	12.4882	0.317965	0.301505	0.449877	0.346793	0.187018	0.257333	1.08929	1.31433	1.40317	1.47371	2.33055	2.22822	2.7582	2.41845	1.45313	0.989268	0.236121	-1.15317	-1.17957	-0.967462	-0.817229	-0.790646	-0.787137	-0.688851	-0.510322	2	9.6446	0.314667	0.21717	0.203585	0.264578	0.00115917	0.00115917	-65751.7	0.0	-3817.7	
2258000000	2787	-74723.8	-9009.22	-65714.6	1.82152	2013.99	130.498	0	12.4882	-0.213312	-0.238605	-0.395182	-0.00953243	0.306162	0.232486	0.927715	1.28852	1.28262	1.6525	2.23711	2.27966	2.46595	2.44496	1.33352	1.0451	-0.0423557	-0.865508	-1.12322	-1.00799	-1.02831	-0.853758	-1.44567	-1.74978	-1.70258	2	9.73861	0.312092	0.220337	0.201168	0.266404	0.00114273	0.00114273	-65714.6	0.0	-3757.9	
2260000000	2786	-74877.8	-9102.22	-65775.6	1.83569	2013.97	133.973	0	12.4882	-0.153103	-0.179445	0.253598	0.278178	0.290453	0.260268	0.615954	1.06766	1.20255	1.75586	2.33919	2.25356	2.50805	2.38975	1.62729	0.874245	0.1038	-0.697032	-0.904402	-1.00568	-1.24095	-1.55316	-1.71566	-1.57412	-1.19836	2	9.73684	0.311314	0.217922	0.203982	0.266782	0.00110445	0.00110445	-65775.6	0.0	-3850.9	
2262000000	2786	-74873.5	-9097.47	-65776	1.84841	2013.96	133.981	0	12.4882	-0.168721	-0.193175	0.177614	0.0902373	0.62217	0.380369	0.783653	1.34557	1.37386	1.69059	2.28394	2.44959	2.64661	2.42174	1.56994	1.16992	-0.107989	-1.03419	-0.820718	-0.716292	-0.961994	-1.28553	-1.46775	-1.53739	-1.52344	2	10.1531	0.319964	0.215388	0.201749	0.262898	0.00109627	0.00109627	-65776	0.0	-3846.07	
