# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
18808000000	4359	-106803	-35186.2	-71617.1	1.58034	2024.01	101.412	0	6.24524	-1.18997	-1.20572	-0.52134	-0.252557	-0.389347	-0.145558	1.00305	0.868982	0.963759	0.615301	0.0743014	-0.753573	0.0170781	0.474116	0.407813	0.428351	0.196294	-0.582902	-1.93891	-2.11728	-3.05099	-3.11198	-3.04249	1.833	16.1959	0.329677	0.20283	0.245544	0.221949	0.546713	0.00317338	0.00317338	-71617.1	0.0	-4016.43	
18810000000	4356	-105972	-34400.6	-71571	1.62174	2023.97	100.309	0	6.24524	-1.12189	-1.04517	-0.647427	-0.258294	-0.456596	-0.0108014	0.563322	0.934253	0.874248	0.711434	0.0583969	-0.999897	0.213837	0.676798	0.318506	0.176088	0.175111	-0.572005	-1.63964	-2.32582	-2.69906	-2.5009	-2.07329	1.833	17.3266	0.326522	0.204955	0.248137	0.220386	0.527838	0.0033092	0.0033092	-71571	0.0	-3930.28	
18812000000	4355	-105607	-34151.4	-71455.8	1.60131	2023.99	100.856	0	6.24524	-0.983092	-1.0977	-0.727244	-0.167968	-0.417814	-0.121763	0.323823	0.860388	0.934515	0.642034	-0.0175523	-0.823028	0.23294	0.600187	0.307253	0.197476	0.127111	-0.611551	-1.62345	-2.25537	-2.65013	-2.35962	-2.78026	1.833	17.2443	0.324989	0.206	0.242517	0.226494	0.493764	0.00326921	0.00326921	-71455.8	0.0	-3971.32	
18814000000	4356	-104560	-33241.3	-71318.6	1.5824	2024.01	98.6094	0	6.24524	-1.15702	-1.05261	-0.709446	-0.208193	-0.551041	0.0463804	0.70747	0.957277	0.831012	0.624031	0.00261392	-0.926822	-0.0318454	0.586696	0.345064	0.187029	-0.192173	-0.640347	-1.65109	-2.20383	-2.62209	-2.30603	-2.86037	1.833	17.5456	0.320523	0.205042	0.246584	0.227851	0.481638	0.00333414	0.00333414	-71318.6	0.0	-3784.08	
18816000000	4354	-104996	-33584.3	-71412.2	1.63363	2023.96	99.1434	0	6.24524	-0.768277	-0.974063	-0.536093	-0.33095	-0.516046	0.252683	0.633424	0.726468	0.832227	0.690824	-0.0377856	-1.06241	0.0891413	0.63478	0.341809	0.2308	0.212364	-0.394511	-1.58966	-1.12387	-1.64858	-1.91204	-2.20335	1.833	16.7731	0.327873	0.202938	0.245473	0.223715	0.493678	0.00340934	0.00340934	-71412.2	0.0	-3860.59	
18818000000	4355	-106314	-34856.5	-71457.5	1.61048	2023.98	98.8235	0	6.24524	-1.04235	-1.00479	-0.616548	-0.248657	-0.514324	-0.3256	0.677236	0.763986	0.897402	0.646812	-0.114728	-0.929705	0.126403	0.794815	0.144455	0.198215	0.124343	-0.573786	-1.10129	-1.31072	-1.72296	-1.7315	-1.98145	1.833	16.875	0.324738	0.204149	0.25091	0.220203	0.561558	0.0033782	0.0033782	-71457.5	0.0	-3831.91	
18820000000	4358	-104499	-33199.8	-71298.8	1.56335	2024.03	100.067	0	6.24524	-1.01012	-0.99117	-0.57154	-0.229394	-0.332702	-0.273467	0.471546	0.978406	0.889727	0.669075	-0.170903	-1.18616	0.245264	0.746834	0.388266	-0.0108836	0.269008	-0.677311	-1.47867	-1.8563	-1.53466	-1.42498	-1.44477	1.833	17.7972	0.331977	0.206383	0.238171	0.223468	0.467719	0.00329295	0.00329295	-71298.8	0.0	-3913.36	
18822000000	4354	-105645	-34189.5	-71455.9	1.61213	2023.98	100.711	0	6.24524	-1.03404	-0.923591	-0.437184	-0.130652	-0.618503	-0.19006	0.58082	0.765374	0.967356	0.690172	-0.18655	-0.907217	0.0456081	0.553314	0.284312	0.206197	0.196208	-0.648675	-1.53692	-1.96474	-1.47866	-1.88914	-1.91829	1.833	18.0465	0.326462	0.205061	0.245112	0.223365	0.512407	0.00325658	0.00325658	-71455.9	0.0	-3962.05	
18824000000	4355	-104009	-32628.8	-71380.4	1.60397	2023.99	101.183	0	6.24524	-1.21546	-0.996902	-0.42618	-0.129019	-0.518201	-0.322085	0.545861	0.962376	0.907104	0.746352	-0.162007	-0.859357	0.0724557	0.412361	0.316226	0.403846	0.411681	-0.356349	-1.93387	-2.30108	-2.10012	-3.22455	-3.11009	1.833	16.7522	0.325826	0.206564	0.244081	0.223529	0.45307	0.0033086	0.0033086	-71380.4	0.0	-3980.53	
18826000000	4354	-106795	-35172.7	-71622.2	1.62082	2023.97	101.091	0	6.24524	-1.20743	-1.16301	-0.442661	-0.136476	-0.512529	-0.0950177	0.387034	0.776145	0.918449	0.632377	0.0502974	-0.994138	-0.033351	0.66517	0.517563	0.224189	0.320949	-0.43516	-1.72191	-1.88173	-2.3514	-2.06065	-1.88265	1.833	17.6996	0.324318	0.203402	0.249806	0.222474	0.578942	0.00336138	0.00336138	-71622.2	0.0	-3961.57	
18828000000	4359	-105908	-34401.2	-71507	1.62572	2023.97	100.189	0	6.24524	-1.07532	-1.089	-0.559205	-0.0442483	-0.770167	-0.131739	0.881621	0.696213	0.924782	0.602775	-0.0637123	-0.981064	0.137338	0.547755	0.378675	0.223683	0.185802	-0.279459	-1.14142	-1.10879	-1.62785	-1.60184	-1.363	1.833	17.4007	0.329117	0.19947	0.249596	0.221817	0.538541	0.00339717	0.00339717	-71507	0.0	-3917.33	
18830000000	4357	-105682	-34180.8	-71501.5	1.69787	2023.9	100.915	0	6.24524	-1.2162	-1.06599	-0.29435	-0.229369	-0.708376	0.0447407	0.418772	0.888021	0.983953	0.54631	0.0901383	-0.977883	0.166553	0.551775	0.36771	0.207449	0.063342	-0.290861	-1.02821	-1.57262	-0.824407	-1.06524	-1.78604	1.833	16.5675	0.328666	0.202007	0.241778	0.227549	0.516898	0.00335099	0.00335099	-71501.5	0.0	-3931.84	
18832000000	4362	-106244	-34568	-71675.6	1.6493	2023.95	101.932	0	6.24524	-1.25995	-0.93932	-0.401589	-0.153604	-0.622658	-0.167198	0.478969	0.711164	0.910046	0.612384	0.111867	-0.991477	0.159153	0.518699	0.560778	0.303882	0.0718726	-0.420148	-1.27017	-1.24003	-1.57994	-2.08	-2.12495	1.833	17.1317	0.325031	0.202274	0.247514	0.225181	0.540135	0.00327797	0.00327797	-71675.6	0.0	-3996.59	
18834000000	4355	-104655	-33272.4	-71383.1	1.55127	2024.04	101.96	0	6.24524	-1.20724	-1.05292	-0.576251	-0.23967	-0.565338	-0.00226609	0.443134	0.723601	0.918781	0.694688	0.0484031	-1.01084	0.187783	0.524106	0.472446	0.366774	0.165469	-0.540877	-1.12827	-1.09606	-0.898497	-1.0416	-1.30884	1.833	17.1748	0.322117	0.200654	0.250576	0.226653	0.468967	0.00331811	0.00331811	-71383.1	0.0	-4046.72	
18836000000	4357	-105855	-34433.4	-71421.7	1.60399	2023.99	99.6415	0	6.24524	-1.26337	-1.14135	-0.644376	-0.230174	-0.594222	0.0682925	0.577846	0.792514	0.924404	0.692195	-0.11277	-1.04448	-0.081492	0.609553	0.496569	0.302466	-0.0474148	-0.647907	-0.72588	-0.44674	0.251739	0.336268	0.643237	1.833	17.2934	0.328682	0.204349	0.246291	0.220678	0.521731	0.00328769	0.00328769	-71421.7	0.0	-3881.73	
18838000000	4358	-106089	-34684.1	-71404.9	1.65615	2023.94	98.3367	0	6.24524	-1.18059	-1.34167	-0.49617	-0.144791	-0.457477	-0.11388	0.602972	0.744066	0.890004	0.582837	-0.0562741	-0.983224	-0.0637425	0.598515	0.420211	0.268397	-0.0115775	-0.711985	-0.774551	-0.380152	0.0915634	0.219897	0.721001	1.833	17.4298	0.320636	0.205633	0.248567	0.225163	0.566651	0.00336862	0.00336862	-71404.9	0.0	-3776.15	
18840000000	4358	-106059	-34625.4	-71434	1.63948	2023.95	98.7674	0	6.24524	-1.05075	-0.971175	-0.682852	-0.0779233	-0.422205	-0.281	0.536306	0.769308	0.933904	0.58277	0.0589268	-0.830089	0.0766346	0.3854	0.328561	0.241282	0.00844297	-0.474544	-0.912447	-0.891654	-0.460688	-0.192191	-0.0793657	1.833	16.0766	0.326419	0.198086	0.249066	0.226429	0.515991	0.00328813	0.00328813	-71434	0.0	-3858.43	
18842000000	4358	-104591	-33265.8	-71325.5	1.61193	2023.98	99.9198	0	6.24524	-1.20261	-1.06007	-0.614672	-0.157583	-0.56126	-0.225695	0.638974	0.950429	0.880998	0.648485	0.0675479	-0.75608	0.120657	0.361806	0.537417	0.337659	0.146134	-0.443876	-1.4562	-1.8899	-2.57262	-1.72533	-1.14331	1.833	15.4968	0.330306	0.201301	0.243772	0.224622	0.480297	0.00338587	0.00338587	-71325.5	0.0	-3908.9	
18844000000	4356	-105656	-34274.2	-71382.1	1.57358	2024.02	99.1326	0	6.24524	-1.26337	-0.753938	-0.33043	-0.252063	-0.781039	-0.0142148	0.487856	0.803614	0.886744	0.577424	-0.197377	-0.842691	-0.162258	0.466186	0.372156	0.608027	0.117232	-0.486531	-1.74265	-1.38414	-1.38025	-1.24069	-1.73877	1.833	17.159	0.336823	0.200181	0.243936	0.21906	0.528635	0.00337255	0.00337255	-71382.1	0.0	-3871.52	
18846000000	4354	-105941	-34413.1	-71527.5	1.60861	2023.98	100.593	0	6.24524	-1.38741	-0.799073	-0.733965	-0.0205751	-0.536405	-0.282753	0.536812	0.957036	1.00273	0.536899	-0.0795687	-0.995283	0.174858	0.537687	0.456243	0.284801	0.15871	-0.558876	-1.95557	-2.55076	-2.87761	-3.47913	-3.07432	1.833	16.0454	0.328375	0.205926	0.245398	0.220301	0.530362	0.00330121	0.00330121	-71527.5	0.0	-3966.36	
18848000000	4356	-106730	-35125	-71605.3	1.63264	2023.96	101.06	0	6.24524	-1.0752	-0.817132	-0.834741	-0.078224	-0.835575	0.0195843	0.450535	0.963375	1.03727	0.599341	-0.107873	-0.762767	0.132728	0.706912	0.356602	0.285398	0.236854	-0.336899	-1.76229	-2.30714	-2.49417	-1.9014	-1.93799	1.833	16.4489	0.317368	0.205291	0.247925	0.229416	0.560925	0.00328705	0.00328705	-71605.3	0.0	-3979.17	
18850000000	4360	-105707	-34307.3	-71399.8	1.67343	2023.92	100.443	0	6.24524	-0.899479	-0.955021	-0.558223	-0.25192	-0.507649	0.113848	0.455165	0.805929	0.914077	0.605651	-0.0231613	-0.98694	-0.0880692	0.374168	0.494354	0.128294	0.156993	-0.0124885	-1.06041	-0.678773	-0.877228	-0.327497	-0.272522	1.833	17.2705	0.330777	0.203828	0.242288	0.223107	0.507626	0.00323529	0.00323529	-71399.8	0.0	-3910.59	
18852000000	4359	-105466	-34008.7	-71457.8	1.55615	2024.04	99.8199	0	6.24524	-1.1074	-0.822705	-0.502983	-0.0858809	-0.482364	-0.0982272	0.455785	0.816944	0.922549	0.622341	-0.0523611	-1.03168	0.156389	0.549446	0.357422	0.199075	0.18902	-0.474527	-1.04159	-1.24623	-1.16672	-1.09683	-1.44167	1.833	17.9787	0.330852	0.196161	0.243678	0.229308	0.497507	0.00329819	0.00329819	-71457.8	0.0	-3896.27	
18854000000	4357	-106169	-34619.8	-71548.9	1.66092	2023.93	99.3773	0	6.24524	-0.956387	-1.27369	-0.594618	-0.154501	-0.653544	-0.011515	0.74591	0.889084	0.852925	0.588027	0.0188012	-1.04649	-0.158591	0.41106	0.208614	0.270956	0.201165	-0.278203	-1.60193	-1.77162	-2.01928	-2.27903	-1.80894	1.833	16.8035	0.327049	0.207517	0.246684	0.21875	0.546988	0.00339875	0.00339875	-71548.9	0.0	-3804.22	
18856000000	4358	-106428	-34792.7	-71635.6	1.64696	2023.95	101.571	0	6.24524	-1.16835	-1.26085	-0.666855	-0.18857	-0.721586	-0.00290768	0.727954	0.783015	1.05453	0.710437	-0.135691	-1.00522	-0.0144869	0.367227	0.50366	0.374341	0.0876322	-0.0986346	-0.973446	-1.60876	-0.934638	-1.23322	-1.40803	1.833	17.3764	0.322979	0.20005	0.249431	0.22754	0.54603	0.00325148	0.00325148	-71635.6	0.0	-3981.81	
18858000000	4361	-105537	-34019.9	-71517.5	1.64194	2023.95	101.789	0	6.24524	-1.15029	-0.920231	-0.346912	-0.0672718	-0.555455	-0.141317	0.701297	0.93944	0.971174	0.6298	-0.0774501	-0.892403	0.002897	0.39571	0.591611	0.306486	0.371571	-0.152397	-0.802355	-1.00077	-1.55421	-1.45477	-1.95757	1.833	18.3009	0.329558	0.204199	0.243245	0.222998	0.497351	0.00328502	0.00328502	-71517.5	0.0	-4024.9	
18860000000	4359	-106385	-34759.2	-71626	1.6752	2023.92	100.984	0	6.24524	-1.09167	-0.899842	-0.725836	-0.0908424	-0.610326	-0.375311	0.859941	0.832836	0.849517	0.532643	-0.023951	-0.971103	0.00876341	0.631464	0.513889	0.350864	0.157471	-0.22296	-1.30114	-1.53836	-1.49594	-1.57174	-0.968908	1.833	17.3311	0.330883	0.202878	0.244935	0.221304	0.530403	0.00320345	0.00320345	-71626	0.0	-3944.51	
18862000000	4360	-106096	-34557.6	-71538.6	1.62926	2023.96	100.323	0	6.24524	-0.925061	-1.06985	-0.392252	-0.101613	-0.693999	-0.0990421	0.48397	0.834098	0.887415	0.561279	0.215802	-1.00927	0.191426	0.639624	0.293878	0.122549	0.100954	-0.465147	-1.32651	-1.24296	-1.6806	-2.54767	-3.42602	1.833	17.026	0.329656	0.205766	0.243114	0.221464	0.543974	0.00332393	0.00332393	-71538.6	0.0	-3924.48	
18864000000	4360	-105046	-33639.4	-71406.4	1.61583	2023.98	100.809	0	6.24524	-1.07389	-1.35821	-0.551266	-0.175224	-0.598101	-0.0068542	0.401573	0.912687	0.833331	0.567227	0.0179518	-0.85126	0.265375	0.618869	0.366034	0.243413	0.222141	-0.388495	-0.827229	-0.5354	-1.39131	-1.66963	-1.44269	1.833	16.0728	0.328723	0.199891	0.246931	0.224455	0.490827	0.00330575	0.00330575	-71406.4	0.0	-3937	
18866000000	4362	-105179	-33711.5	-71467.4	1.60108	2023.99	99.9563	0	6.24524	-1.12748	-0.844524	-0.503085	-0.215065	-0.671588	-0.209563	0.444649	0.816585	0.925937	0.714489	-0.0799043	-1.0287	-0.0341002	0.468419	0.404504	0.378323	0.170168	-0.808816	-1.50288	-2.18216	-1.21673	-0.771358	-0.883911	1.833	15.8514	0.324455	0.203197	0.247289	0.225059	0.483896	0.00330038	0.00330038	-71467.4	0.0	-3895.2	
18868000000	4361	-105263	-33843.3	-71419.9	1.56434	2024.03	96.4164	0	6.24524	-1.24437	-1.28494	-0.719666	-0.0680262	-0.68035	-0.0175525	0.388179	0.657077	0.950408	0.525906	-0.061329	-1.12261	-0.195986	0.428911	0.259447	0.156653	0.118167	-0.703707	-0.789637	-1.37245	-1.27742	-1.37583	-0.878411	1.833	17.8487	0.328369	0.200167	0.248636	0.222828	0.507901	0.00334352	0.00334352	-71419.9	0.0	-3676.43	
18870000000	4363	-105384	-33997.5	-71386.5	1.62126	2023.97	97.366	0	6.24524	-1.08577	-0.892364	-0.593503	-0.338789	-0.738959	0.142659	0.530239	0.853004	0.92457	0.540644	0.201538	-0.985487	0.180734	0.600465	0.260621	0.212056	0.161449	-0.787491	-0.769235	-1.12421	-1.1095	-0.836314	-0.901649	1.833	16.5427	0.329584	0.200584	0.249151	0.220681	0.513177	0.00338017	0.00338017	-71386.5	0.0	-3765.09	
18872000000	4360	-105987	-34438.3	-71548.3	1.5946	2024	98.1479	0	6.24524	-0.993553	-0.977039	-0.754338	-0.273095	-0.754357	-0.0846821	0.680594	0.832723	0.867991	0.64671	0.15937	-0.990368	0.036186	0.586845	0.505474	0.35857	-0.0395788	-0.629379	-0.788511	-0.83609	-0.885017	-1.59268	-1.27486	1.833	17.4023	0.329243	0.204724	0.245449	0.220584	0.547296	0.00350275	0.00350275	-71548.3	0.0	-3809.01	
18874000000	4359	-105287	-33973.2	-71313.8	1.56854	2024.02	97.5369	0	6.24524	-1.19945	-1.36701	-0.451572	-0.274346	-0.569311	-0.0994912	0.385637	0.78569	0.821155	0.570351	0.0667923	-1.04508	0.093528	0.500839	0.282235	0.122833	0.0873991	-0.605156	-0.676941	-0.926689	-1.473	-1.09027	-0.444743	1.833	17.7714	0.326733	0.205267	0.245426	0.222573	0.495103	0.00323745	0.00323745	-71313.8	0.0	-3759.16	
18876000000	4357	-105219	-33900.5	-71318.9	1.58888	2024.01	97.7639	0	6.24524	-1.12471	-0.946207	-0.784148	-0.294382	-0.557828	-0.213494	0.5312	1.0922	0.87113	0.658838	0.168857	-1.02107	0.135842	0.372186	0.271567	0.258704	0.08441	-1.08872	-1.30794	-1.1405	-0.591104	-0.821885	-0.403988	1.833	18.6565	0.332615	0.206758	0.238933	0.221694	0.515226	0.0034015	0.0034015	-71318.9	0.0	-3771.24	
18878000000	4359	-105629	-34255.5	-71373.1	1.53909	2024.05	99.5165	0	6.24524	-1.10162	-1.06433	-0.691088	-0.338972	-0.653826	-0.0341929	0.70045	0.772019	1.03082	0.618184	-0.0520255	-1.04736	0.209365	0.611275	0.350547	0.302537	0.058969	-0.421386	-1.27823	-0.969099	-1.42258	-0.930104	-1.27769	1.833	16.2644	0.319776	0.207268	0.255531	0.217425	0.513982	0.00331219	0.00331219	-71373.1	0.0	-3893.47	
18880000000	4358	-104906	-33609.2	-71297.2	1.52589	2024.07	98.8769	0	6.24524	-1.0133	-0.865499	-0.461284	-0.444589	-0.496989	0.187193	0.505356	0.888753	0.913287	0.576039	0.0716048	-1.08361	0.194848	0.658625	0.195352	0.34976	0.111894	-0.613548	-1.26369	-1.12124	-1.3162	-1.23261	-1.3352	1.833	14.8666	0.325377	0.202872	0.245434	0.226317	0.487166	0.00333759	0.00333759	-71297.2	0.0	-3829.94	
18882000000	4358	-105267	-33825.9	-71440.7	1.56035	2024.03	99.6469	0	6.24524	-1.19994	-0.520886	-0.430842	-0.05174	-0.511558	-0.114677	0.711885	0.572754	1.03063	0.668923	-0.0110843	-1.0466	0.132376	0.717642	0.378657	0.428009	-0.0147226	-0.798719	-1.35037	-0.897722	-0.586851	-0.85032	-0.654133	1.833	16.6986	0.326528	0.208775	0.247829	0.216868	0.503841	0.00338961	0.00338961	-71440.7	0.0	-3914.82	
18884000000	4359	-104434	-33101.8	-71332.3	1.58998	2024	97.4579	0	6.24524	-1.20753	-1.06672	-0.526607	-0.351207	-0.653596	-0.218956	0.497478	0.627114	0.810581	0.54351	0.175562	-1.22857	0.312779	0.421037	0.429023	0.309702	-0.0414795	-0.986442	-1.28493	-0.979188	-0.726575	-0.198742	-0.630898	1.833	17.3879	0.329618	0.199258	0.251487	0.219637	0.479634	0.00345017	0.00345017	-71332.3	0.0	-3730.13	
18886000000	4357	-105622	-34202.8	-71419.3	1.65286	2023.94	99.0613	0	6.24524	-1.08246	-1.01697	-0.642924	-0.160667	-0.690745	-0.111527	0.669771	0.724559	0.862177	0.548583	0.0176647	-1.24486	-0.0317041	0.543259	0.505141	0.274436	0.0561725	-0.660202	-0.999197	-0.957179	-0.776329	-1.59135	-1.4625	1.833	16.9003	0.330275	0.20133	0.245224	0.223171	0.534871	0.00326149	0.00326149	-71419.3	0.0	-3814.58	
18888000000	4357	-105625	-34116.3	-71508.4	1.59996	2023.99	100.344	0	6.24524	-1.04628	-0.93626	-0.605889	0.0500252	-0.546768	-0.136431	0.738096	0.788349	0.881053	0.598488	0.0798097	-1.18525	0.254879	0.73075	0.261154	0.23596	0.0198288	-0.515348	-1.29733	-1.61968	-1.412	-1.20645	-1.49551	1.833	16.05	0.330413	0.202456	0.243254	0.223877	0.504765	0.00332712	0.00332712	-71508.4	0.0	-3910.07	
18890000000	4360	-105666	-34188.3	-71478	1.68471	2023.91	100.338	0	6.24524	-1.09945	-0.999453	-0.531253	-0.0853603	-0.526756	-0.0942986	0.377355	1.08759	0.984001	0.551283	-0.0775187	-1.16216	0.310194	0.634277	0.130503	0.138173	0.149578	-0.581773	-1.66524	-1.51223	-2.04306	-1.31672	-1.42795	1.833	17.405	0.331192	0.20242	0.24019	0.226198	0.522203	0.00329316	0.00329316	-71478	0.0	-3912.16	
18892000000	4361	-106620	-34967.6	-71652.5	1.67413	2023.92	99.9408	0	6.24524	-1.12806	-1.05398	-0.560437	-0.181413	-0.511883	0.0350491	0.693011	0.727294	0.890717	0.652852	-0.144169	-0.764713	0.214442	0.685967	0.351187	0.179992	0.109109	-0.358341	-0.986381	-0.647192	-0.482249	-0.816211	-1.05972	1.833	17.0177	0.324909	0.201	0.245804	0.228286	0.578697	0.00336711	0.00336711	-71652.5	0.0	-3916.17	
18894000000	4360	-106140	-34619.6	-71520	1.55274	2024.04	99.9552	0	6.24524	-0.920669	-0.965152	-0.431529	-0.318112	-0.430908	-0.313972	0.497611	0.912934	0.819141	0.774256	-0.0869861	-0.790918	0.252349	0.542694	0.255533	0.2762	0.223874	-0.480876	-1.69663	-1.53631	-1.08468	-1.43736	-1.42994	1.833	16.6937	0.326809	0.204668	0.24328	0.225244	0.551378	0.00341658	0.00341658	-71520	0.0	-3939.11	
18896000000	4363	-105740	-34157.7	-71581.9	1.56129	2024.03	101.14	0	6.24524	-1.14676	-0.872051	-0.372401	-0.172027	-0.48659	-0.34776	0.654636	0.824586	0.819061	0.777887	-0.168016	-0.811498	0.257342	0.526245	0.382873	0.268324	0.148809	-0.413575	-1.62781	-1.22531	-0.996301	-1.3774	-1.98523	1.833	19.0707	0.330931	0.204342	0.243535	0.221191	0.521052	0.0032489	0.0032489	-71581.9	0.0	-3991.66	
18898000000	4358	-106152	-34601.7	-71550.4	1.5557	2024.04	100.216	0	6.24524	-1.09577	-1.21334	-0.627798	-0.170665	-0.664918	0.0147887	0.481209	0.677595	0.928962	0.644027	-0.123848	-0.758969	0.0246205	0.610224	0.446339	0.209237	0.198408	-0.354898	-2.1023	-2.11992	-1.70978	-1.66064	-1.32138	1.833	16.0751	0.32301	0.205958	0.252014	0.219019	0.558282	0.00333546	0.00333546	-71550.4	0.0	-3937.57	
18900000000	4362	-106336	-34802.7	-71533.2	1.56174	2024.03	101.18	0	6.24524	-1.07056	-0.857722	-0.32618	-0.292575	-0.489633	-0.0716459	0.340613	0.760132	1.01215	0.601352	0.0141699	-0.632263	0.208797	0.597717	0.519315	0.244343	0.244849	-0.708856	-1.5209	-1.615	-1.51887	-0.9874	-1.32734	1.833	16.6827	0.327684	0.201071	0.250696	0.220549	0.554666	0.00322768	0.00322768	-71533.2	0.0	-4023.87	
18902000000	4365	-105980	-34350.4	-71629.2	1.59628	2024	101.792	0	6.24524	-1.1129	-1.19048	-0.359431	-0.172669	-0.461293	0.0281865	0.643719	1.05543	0.886727	0.617031	-0.0597326	-0.841042	0.192426	0.612426	0.523316	0.2559	0.18096	-0.698461	-1.3491	-1.59001	-1.13286	-1.01811	-1.39881	1.833	16.6907	0.332397	0.203769	0.245959	0.217875	0.500402	0.00330838	0.00330838	-71629.2	0.0	-4039.96	
18904000000	4363	-106085	-34371.4	-71714	1.63754	2023.96	103.189	0	6.24524	-0.880685	-1.15165	-0.683849	0.00742649	-0.699572	-0.147805	0.684621	0.854734	0.905256	0.723926	0.0876622	-0.77233	0.275582	0.681003	0.587102	0.232947	0.0959073	-0.631162	-1.22543	-1.18816	-1.11123	-0.909539	-0.169642	1.833	18.375	0.324368	0.201456	0.248011	0.226166	0.513331	0.00322609	0.00322609	-71714	0.0	-4140.76	
18906000000	4366	-105864	-34215.7	-71648.1	1.59556	2024	100.914	0	6.24524	-1.17505	-0.949352	-0.506502	-0.0578482	-0.656161	-0.5368	0.53251	1.00747	0.957526	0.635573	-0.00490611	-0.854436	0.0915147	0.682782	0.387632	0.279509	0.165723	-0.459124	-1.4651	-2.24773	-2.39007	-2.70823	-2.50867	1.833	17.6751	0.327586	0.201194	0.249786	0.221435	0.51969	0.00331606	0.00331606	-71648.1	0.0	-3963.03	
18908000000	4363	-106052	-34458.6	-71593.9	1.68969	2023.9	100.517	0	6.24524	-1.15945	-1.1198	-0.717625	-0.222202	-0.743635	-0.222708	0.524994	0.924602	0.935966	0.68613	-0.214486	-0.858271	0.300526	0.603078	0.342071	0.0922812	0.0283779	-0.347768	-0.866018	-1.18171	-1.07972	-1.04093	-1.10839	1.833	16.9799	0.329793	0.205638	0.249346	0.215223	0.526279	0.00340599	0.00340599	-71593.9	0.0	-3906.55	
18910000000	4359	-105590	-34125.1	-71464.7	1.58558	2024.01	99.3765	0	6.24524	-1.04025	-1.05934	-0.467918	-0.0556789	-0.72792	-0.210296	0.210675	0.890268	0.936505	0.788321	-0.111442	-0.871957	-0.017187	0.48203	0.28538	0.00586901	0.140447	-0.188549	-1.15285	-1.54941	-1.71531	-1.73873	-1.42995	1.833	16.7877	0.33391	0.201985	0.243155	0.220949	0.519118	0.00331016	0.00331016	-71464.7	0.0	-3883.99	
18912000000	4360	-105669	-34312.6	-71356.5	1.5611	2024.03	99.2168	0	6.24524	-1.13518	-1.11004	-0.470711	-0.21795	-0.566785	-0.304578	0.633419	0.945574	0.816557	0.542822	-0.236994	-0.77518	0.256034	0.580828	0.402229	0.273657	0.330332	-0.631969	-1.60327	-1.1351	-2.05009	-1.77697	-2.07441	1.833	17.7212	0.329422	0.19688	0.246048	0.22765	0.506974	0.00324631	0.00324631	-71356.5	0.0	-3864.77	
18914000000	4361	-105821	-34432.9	-71388.3	1.67467	2023.92	99.2369	0	6.24524	-0.943347	-1.10715	-0.499522	-0.16305	-0.462944	0.0154418	0.363575	0.786558	0.881665	0.582119	-0.347856	-0.77794	0.141284	0.432308	0.326883	0.320123	0.103352	-0.379954	-0.773369	-1.73036	-1.93826	-1.97105	-2.05257	1.833	17.3313	0.331366	0.199003	0.249226	0.220405	0.517843	0.00325343	0.00325343	-71388.3	0.0	-3867.06	
