# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
9356000000	2789	-86961.8	-23555.4	-63406.4	1.80664	2014	135.583	0	12.4882	-0.902147	-0.16273	-0.00190025	0.0479335	0.0399801	0.459952	0.851688	1.26396	1.13893	1.56674	2.39059	2.66219	2.70412	2.56533	1.50644	1.37435	0.115203	-1.1259	-0.874598	-0.811033	-1.24029	-1.48803	-1.44031	-1.21357	-1.30773	2	9.96111	0.313722	0.221642	0.198854	0.265781	0.391847	0.00110159	0.00110159	-63406.4	0.0	-3871.77	
9358000000	2790	-90171.3	-26687.2	-63484	1.84916	2013.96	133.269	0	12.4882	-0.841815	-1.13669	-0.526926	-0.505666	0.0920163	0.274723	0.893516	1.1143	1.11111	1.56459	2.30585	2.37702	2.63978	2.51387	1.54523	1.3937	0.204447	-1.13157	-0.750077	-0.627314	-1.13687	-1.1132	-1.27949	-0.943198	-1.27734	2	9.98124	0.313795	0.219226	0.199013	0.267967	0.446035	0.00107038	0.00107038	-63484	0.0	-3803.27	
9360000000	2790	-87408	-24045.4	-63362.6	1.859	2013.95	132.108	0	12.4882	-0.292561	-0.391646	-0.107169	0.0664823	0.245914	0.0902748	0.602609	1.14591	1.11189	1.59395	2.49215	2.57268	2.78167	2.45207	1.48747	1.2077	0.253519	-1.02611	-0.800288	-0.949708	-1.08202	-1.05796	-1.56684	-1.73999	-1.76827	2	11.1549	0.318793	0.221306	0.195589	0.264313	0.411388	0.00118361	0.00118361	-63362.6	0.0	-3784.29	
9362000000	2791	-85432.9	-22302.2	-63130.7	1.76039	2014.05	126.191	0	12.4882	-0.756845	-0.919237	-0.342177	-0.2434	-0.0385073	0.323442	0.852682	1.14136	1.31474	1.62597	2.22404	2.382	2.77772	2.11736	1.26826	0.984078	0.108684	-1.13173	-1.18945	-1.02548	-1.52168	-1.41636	-1.39936	-0.896095	-0.832705	2	10.6934	0.312149	0.216698	0.20616	0.264994	0.378555	0.00122333	0.00122333	-63130.7	0.0	-3658.78	
9364000000	2793	-89622.9	-26163.3	-63459.6	1.77579	2014.03	126.551	0	12.4882	-0.15213	0.114387	-0.39135	-0.0641389	-0.0499593	0.31636	0.572549	1.00052	1.30895	1.45377	2.13225	2.40249	2.63242	2.32036	1.19659	1.1814	-0.115664	-0.780718	-0.913982	-1.53723	-1.7173	-2.0101	-2.0257	-1.60897	-2.15193	2	10.506	0.314032	0.224484	0.197596	0.263888	0.447826	0.00120411	0.00120411	-63459.6	0.0	-3678.79	
9366000000	2797	-88526.5	-25073.9	-63452.5	1.73891	2014.07	131.272	0	12.4882	-0.832411	-0.362839	-0.329237	-0.0865198	0.238402	0.656635	0.975502	1.32625	1.20243	1.44066	2.27357	2.28887	2.87717	2.21764	1.43659	0.96774	-0.309807	-0.807715	-0.904084	-1.42981	-1.24746	-1.25535	-1.25581	-1.13501	-1.16968	2	9.73142	0.312231	0.221499	0.199922	0.266348	0.418936	0.0011669	0.0011669	-63452.5	0.0	-3771.51	
9368000000	2794	-87772.1	-24501.2	-63270.9	1.85809	2013.95	127.923	0	12.4882	-0.661312	-0.587117	-0.0520311	0.0455153	0.208786	0.246951	0.645793	1.24881	1.15551	1.68574	2.24341	2.39821	2.44986	2.37335	1.45688	0.903919	-0.120974	-0.86135	-0.827259	-0.854898	-1.19714	-0.998621	-0.589505	-0.788789	-0.892212	2	10.7315	0.314038	0.220884	0.201581	0.263497	0.398654	0.00115851	0.00115851	-63270.9	0.0	-3704.54	
9370000000	2794	-85663.9	-22381.7	-63282.2	1.80385	2014.01	133.106	0	12.4882	-0.817668	-0.578489	-0.331745	0.188181	0.469713	0.619617	0.912086	1.16473	1.15057	1.56318	2.41591	2.26919	2.72843	2.52639	1.58517	0.822866	-0.0584997	-0.832908	-0.823677	-1.10644	-1.22094	-1.21241	-0.94701	-0.96584	-0.459755	2	9.76847	0.31506	0.219126	0.201925	0.263889	0.368455	0.00117406	0.00117406	-63282.2	0.0	-3823.63	
9372000000	2793	-89415.9	-25939.6	-63476.3	1.76036	2014.05	132.304	0	12.4882	-0.855451	-0.557135	-0.246018	-0.0386659	0.202439	0.10759	0.644081	1.34972	1.20474	1.60354	2.13343	2.4406	2.76795	2.36296	1.58447	1.07942	0.550553	-1.04474	-0.85635	-0.940632	-1.41271	-1.28507	-1.57245	-1.98288	-1.96064	2	10.1572	0.312646	0.220007	0.202793	0.264554	0.433832	0.00119617	0.00119617	-63476.3	0.0	-3834.54	
9374000000	2796	-84537.7	-21265.6	-63272.1	1.92543	2013.88	131.289	0	12.4882	-0.521874	-0.213951	0.265279	0.146325	-0.0508009	0.434693	0.858348	1.33565	1.11416	1.54133	2.07335	2.46162	2.66604	2.47799	1.71192	0.805465	0.265273	-0.799706	-0.881897	-0.509685	-0.546264	-0.712678	-1.02321	-0.77878	-0.45147	2	10.6524	0.31307	0.222697	0.195854	0.268379	0.350861	0.00113692	0.00113692	-63272.1	0.0	-3782.42	
9376000000	2794	-87649.1	-24337	-63312.1	1.78486	2014.02	129.549	0	12.4882	-1.1696	-1.19125	-0.550108	-0.103474	0.0392128	-0.0443957	0.684006	1.27547	1.18838	1.71261	2.09758	2.37395	2.66735	2.33668	1.33889	1.04389	0.408713	-0.611891	-0.706134	-0.991999	-1.278	-1.85615	-1.44248	-1.3947	-1.52541	2	11.5213	0.31121	0.218324	0.203264	0.267203	0.407153	0.00115847	0.00115847	-63312.1	0.0	-3773.61	
9378000000	2796	-88318.1	-24785.9	-63532.2	1.8941	2013.92	135.777	0	12.4882	-0.10699	-0.827789	-0.423025	-0.326829	0.0143691	0.456969	0.849634	1.36269	1.57133	1.57148	2.51208	2.56217	2.62576	2.63272	1.35518	0.986656	0.00457821	-0.84967	-0.904738	-1.31438	-1.21996	-1.36903	-1.65695	-1.9052	-1.4657	2	9.12303	0.316963	0.218791	0.200997	0.263249	0.415111	0.00110631	0.00110631	-63532.2	0.0	-3855.11	
9380000000	2792	-86176.5	-22771.1	-63405.5	1.84169	2013.97	136.682	0	12.4882	-0.0386103	-0.699072	-0.459327	-0.262792	0.06513	-0.000918383	0.775876	1.10857	1.46421	1.67784	2.4859	2.36658	2.86234	2.61848	1.68484	1.29719	0.319371	-0.692477	-0.418016	-0.370524	-0.428748	-1.05983	-1.45383	-0.844228	-0.759775	2	11.1646	0.303926	0.221466	0.205824	0.268784	0.370688	0.0011261	0.0011261	-63405.5	0.0	-3905.39	
9382000000	2793	-89375.9	-25822.1	-63553.7	1.81151	2014	130.496	0	12.4882	-0.349384	-0.558396	-0.273565	-0.0681835	0.0957028	0.355918	0.825888	1.00121	1.07193	1.43641	2.31956	2.55621	2.6801	2.40551	1.35321	0.844524	-0.243064	-1.03037	-1.10941	-0.741905	-0.934301	-0.928188	-0.798355	-1.39753	-1.71471	2	9.94168	0.310504	0.220031	0.202423	0.267042	0.436116	0.00118298	0.00118298	-63553.7	0.0	-3739.49	
9384000000	2794	-83939.4	-20677.3	-63262.1	1.90524	2013.9	133.386	0	12.4882	-0.466986	-0.122572	0.0373877	0.346911	0.183477	0.616133	0.484121	1.43942	1.20113	1.76377	2.25365	2.40215	2.758	2.55919	1.41502	0.944332	-0.027585	-0.736631	-0.632465	-0.639317	-0.930187	-1.23119	-1.69654	-2.10322	-1.64545	2	9.84516	0.31496	0.222004	0.195806	0.267231	0.342934	0.00112977	0.00112977	-63262.1	0.0	-3827.26	
9386000000	2792	-88691	-25279	-63412	1.75262	2014.06	132.984	0	12.4882	-0.622835	-0.734606	0.0185606	-0.0310795	0.236153	0.23508	0.49242	1.11069	1.27364	1.52845	2.31931	2.64849	2.82373	2.44821	1.82507	1.11712	0.135217	-1.08893	-0.942482	-1.07809	-1.67241	-1.67685	-1.57564	-1.36448	-1.33015	2	10.578	0.317261	0.223304	0.190549	0.268886	0.425961	0.00117357	0.00117357	-63412	0.0	-3825.27	
9388000000	2796	-88133.8	-24718	-63415.9	1.76776	2014.04	131.498	0	12.4882	-1.08428	-0.644521	-0.333308	-0.110251	0.000146643	0.233148	0.799667	1.08605	1.33178	1.5408	2.49223	2.31752	2.61317	2.31444	1.44586	1.35463	0.308248	-0.94191	-0.880393	-0.991847	-1.93885	-1.21013	-1.14271	-1.17453	-1.3329	2	9.83244	0.311345	0.221197	0.20356	0.263898	0.407832	0.0011444	0.0011444	-63415.9	0.0	-3790.31	
9390000000	2791	-88785.9	-25423.4	-63362.5	1.74375	2014.07	129.398	0	12.4882	-0.824752	-0.544475	0.111674	0.110003	0.355045	0.599365	0.739316	1.18443	1.20879	1.52328	2.24332	2.35173	2.67607	2.42528	1.67594	1.21686	0.320843	-0.921658	-0.724142	-1.29958	-1.21857	-1.11583	-1.1842	-1.38877	-1.25599	2	10.3439	0.305585	0.222097	0.199089	0.273229	0.421053	0.0011886	0.0011886	-63362.5	0.0	-3762.22	
9392000000	2789	-88631.6	-25234.7	-63396.9	1.76199	2014.05	131.146	0	12.4882	0.565962	0.324898	-0.241934	-0.216905	0.0293836	0.32844	0.92156	1.40233	1.19242	1.52257	2.22909	2.16994	2.6094	2.5795	1.44374	1.17398	0.202388	-0.89389	-0.523966	-0.859815	-1.4433	-1.68963	-1.86762	-2.15849	-2.10623	2	10.3806	0.313189	0.216433	0.197795	0.272583	0.413782	0.00110471	0.00110471	-63396.9	0.0	-3765.55	
9394000000	2792	-88264.6	-24831.3	-63433.3	1.76677	2014.04	130.85	0	12.4882	-0.718478	-0.460256	-0.334764	0.0247194	0.419045	0.392502	1.09383	1.40981	1.31436	1.52689	2.15187	2.51985	2.58984	2.56675	1.22425	1.13322	0.0946461	-0.467563	-0.655259	-0.898565	-0.786276	-0.538571	-0.488269	-0.878025	-0.806254	2	10.4463	0.318152	0.219881	0.198414	0.263554	0.408951	0.00114199	0.00114199	-63433.3	0.0	-3783.65	
9396000000	2793	-88884.4	-25471.9	-63412.5	1.84258	2013.97	131.709	0	12.4882	-0.229034	-0.434468	-0.120606	0.406634	0.230942	0.175305	0.740013	1.34251	1.2876	1.58917	2.25782	2.56269	2.64256	2.34007	1.64956	1.1212	0.0802461	-0.708648	-0.820442	-1.1374	-0.909924	-1.19496	-1.05686	-0.885784	-0.9535	2	10.0427	0.318298	0.220335	0.201531	0.259836	0.423739	0.00115543	0.00115543	-63412.5	0.0	-3807.47	
9398000000	2790	-85802.6	-22528.8	-63273.8	1.79524	2014.01	131.119	0	12.4882	-0.554172	-0.175497	0.0085014	0.297908	0.200953	0.301041	0.742658	1.52211	1.21945	1.54517	2.13047	2.41033	2.62374	2.48208	1.48592	1.02752	0.223064	-0.531136	-0.599328	-0.806334	-1.02214	-1.52042	-1.32983	-1.36327	-1.31149	2	10.8905	0.312394	0.219682	0.198647	0.269277	0.373457	0.00115786	0.00115786	-63273.8	0.0	-3798.62	
9400000000	2792	-89758.7	-26209.4	-63549.3	1.79537	2014.01	131.279	0	12.4882	-0.954763	-0.660198	-0.543427	-0.503875	-0.179197	0.199863	0.831215	1.30414	1.13919	1.49571	2.21725	2.45419	2.67933	2.44226	1.46703	1.022	0.133622	-1.09032	-0.780737	-1.06131	-1.46081	-1.26482	-1.38088	-1.16793	-0.838081	2	10.626	0.313426	0.220711	0.198501	0.267362	0.449783	0.0011538	0.0011538	-63549.3	0.0	-3785.42	
9402000000	2792	-87586.9	-24198.2	-63388.8	1.75175	2014.06	134.383	0	12.4882	-0.526963	-0.650214	-0.264403	-0.218296	0.114916	0.171429	0.733203	1.30621	1.33577	1.5095	2.24197	2.36862	2.72403	2.33578	1.61244	1.4924	0.113836	-0.851664	-0.798948	-0.514441	-0.431788	-0.689222	-1.3816	-1.54088	-1.88593	2	11.6102	0.311924	0.222733	0.202002	0.263341	0.398581	0.00114512	0.00114512	-63388.8	0.0	-3862.62	
9404000000	2796	-87962.9	-24556.6	-63406.3	1.82159	2013.99	132.765	0	12.4882	-0.769281	-0.773068	-0.344772	0.206782	0.156782	0.355541	0.998353	1.43292	1.09971	1.95896	2.42841	2.40792	2.75992	2.42133	1.49015	1.32313	0.0376219	-0.423815	-0.406067	-0.722342	-0.563835	-1.28368	-1.97224	-1.79274	-1.95468	2	10.515	0.313454	0.219818	0.199659	0.267068	0.40507	0.00112663	0.00112663	-63406.3	0.0	-3824.17	
9406000000	2797	-85794	-22492.7	-63301.2	1.79358	2014.02	129.656	0	12.4882	-1.00826	-0.672267	-0.147003	-0.0148414	0.278783	0.365955	1.01313	1.25848	1.0785	1.6388	2.19428	2.45342	2.5515	2.40466	1.47021	1.12262	-0.052029	-0.725522	-1.08823	-0.885523	-1.2004	-1.38502	-1.00832	-1.16835	-0.686212	2	9.49839	0.313187	0.218346	0.199583	0.268885	0.371485	0.0012212	0.0012212	-63301.2	0.0	-3743.75	
9408000000	2791	-90860.1	-27386.9	-63473.2	1.76354	2014.05	130.984	0	12.4882	-1.17985	-0.750863	-0.704853	0.0773768	0.0448535	0.307299	0.620645	1.21797	1.34715	1.52377	2.31436	2.63298	2.58266	2.40273	1.35567	1.14324	0.0602743	-0.887011	-0.604152	-0.710434	-0.7564	-0.585052	-0.862496	-0.844173	-0.909369	2	9.53917	0.315431	0.216746	0.200546	0.267278	0.468005	0.00112635	0.00112635	-63473.2	0.0	-3778.83	
9410000000	2791	-87443.2	-24154.3	-63288.9	1.7806	2014.03	130.459	0	12.4882	-0.550148	-0.112311	-0.27508	-0.0495942	0.105119	0.401501	0.861679	1.07382	1.22829	1.57887	2.38529	2.31594	2.542	2.49424	1.38445	1.12234	-0.0556325	-0.617362	-1.03437	-1.3015	-1.22193	-1.22678	-1.40685	-1.32027	-1.31221	2	9.79157	0.310197	0.21933	0.20216	0.268313	0.398015	0.00114594	0.00114594	-63288.9	0.0	-3733.44	
9412000000	2790	-83924.7	-20698.4	-63226.3	1.82003	2013.99	132.354	0	12.4882	-0.0151037	-0.339783	-0.340682	-0.213477	0.131929	0.424434	0.740673	1.56063	1.2716	1.60329	2.09254	2.3908	2.68926	2.51806	1.5097	0.95156	0.239066	-0.840892	-0.697643	-0.917488	-1.40314	-1.82171	-1.92343	-1.66597	-1.98711	2	10.6328	0.313173	0.223697	0.198568	0.264562	0.349042	0.00114641	0.00114641	-63226.3	0.0	-3815.26	
9414000000	2790	-88736.2	-25393.9	-63342.3	1.76118	2014.05	131.195	0	12.4882	-0.292889	-0.408404	-0.376087	0.237296	0.267351	0.294284	1.07396	1.08913	1.29847	1.70867	2.21816	2.37574	2.4893	2.39111	1.42809	0.891773	0.0951598	-1.15149	-0.598758	-1.03689	-1.56139	-2.13557	-2.16989	-2.47447	-2.41882	2	10.158	0.304715	0.224346	0.201301	0.269639	0.42473	0.0011572	0.0011572	-63342.3	0.0	-3796.19	
9416000000	2789	-86246.8	-23017	-63229.8	1.76682	2014.04	131.467	0	12.4882	-0.742254	-0.570978	-0.365303	-0.32204	0.172793	0.341575	0.958897	1.27131	1.21436	1.55486	2.24145	2.34561	2.63632	2.59415	1.47014	0.948895	0.0849063	-0.997267	-0.91897	-1.08991	-1.30389	-1.87101	-1.85407	-1.76525	-1.94956	2	10.5695	0.312432	0.219411	0.19979	0.268368	0.379877	0.00116934	0.00116934	-63229.8	0.0	-3763.15	
9418000000	2791	-88509.8	-25130	-63379.8	1.75525	2014.05	129.352	0	12.4882	-0.512745	-0.524895	-0.246094	-0.0149041	0.112028	0.232051	0.456397	1.04485	1.17191	1.6752	2.21726	2.41252	2.46562	2.41372	1.3944	1.01696	-0.10679	-1.00608	-1.30758	-1.38136	-1.5846	-1.27586	-1.43938	-1.2963	-1.77031	2	10.6605	0.308658	0.218513	0.201639	0.27119	0.414431	0.00115287	0.00115287	-63379.8	0.0	-3744.4	
9420000000	2790	-87713.1	-24346.5	-63366.6	1.72929	2014.08	132.8	0	12.4882	-1.20011	-0.933943	-0.390669	-0.0444901	0.380574	0.45902	0.753214	1.46966	1.24685	1.69555	2.36631	2.48821	2.75893	2.35401	1.56551	0.963981	0.105226	-0.929338	-0.829895	-1.10647	-1.25842	-1.84336	-1.505	-1.32314	-1.48856	2	9.88311	0.317244	0.216527	0.201266	0.264964	0.404515	0.00118372	0.00118372	-63366.6	0.0	-3816.72	
9422000000	2791	-86965.8	-23640.1	-63325.7	1.75471	2014.05	133.19	0	12.4882	-0.828699	-0.549363	-0.584533	0.0683126	0.0619626	0.523903	0.866899	1.26651	1.42343	1.52614	2.37131	2.41369	2.81041	2.3558	1.60467	1.42128	-0.219921	-1.00781	-0.861532	-0.681924	-1.36264	-1.22667	-1.74006	-1.71014	-2.07961	2	9.80173	0.313765	0.219866	0.198187	0.268181	0.390504	0.0010924	0.0010924	-63325.7	0.0	-3822.04	
9424000000	2790	-86732.7	-23410	-63322.7	1.78746	2014.02	131.797	0	12.4882	-0.912343	-0.91974	-0.0926303	0.188668	-0.00551399	0.384988	0.934449	1.27301	1.21893	1.47663	2.4771	2.31755	2.81272	2.27965	1.44177	0.972809	-0.0808894	-0.819787	-0.535877	-0.815595	-1.02717	-1.05833	-0.920971	-0.99151	-1.23696	2	10.4818	0.31155	0.22283	0.199849	0.265771	0.38237	0.00114678	0.00114678	-63322.7	0.0	-3784.48	
9426000000	2796	-88531.3	-25120.7	-63410.6	1.73244	2014.08	130.915	0	12.4882	0.145797	0.00681892	-0.559815	-0.24498	0.246674	0.134982	0.563252	1.25852	1.36744	1.58577	2.1389	2.61672	2.62738	2.44882	1.59446	0.879962	0.13883	-0.912909	-0.781809	-0.759767	-0.975265	-0.788529	-0.84566	-1.25084	-1.0645	2	9.85832	0.311371	0.221609	0.20117	0.265851	0.414227	0.00111838	0.00111838	-63410.6	0.0	-3785.26	
9428000000	2791	-89071.3	-25613.3	-63458	1.75047	2014.06	132.941	0	12.4882	0.111638	-0.406705	-0.0746911	0.353925	0.28008	0.380017	0.602359	1.14995	1.09515	1.57345	2.54404	2.68091	2.60934	2.35047	1.57697	0.977181	-0.161393	-0.780833	-0.673912	-1.00981	-1.20773	-1.70897	-1.58676	-1.61468	-1.72532	2	10.7535	0.311072	0.217319	0.203983	0.267625	0.423954	0.00115857	0.00115857	-63458	0.0	-3841.57	
9430000000	2791	-87342.3	-23971.2	-63371.1	1.78524	2014.02	132.084	0	12.4882	-1.0083	-0.677012	-0.386824	0.0131825	0.0194293	0.324387	0.575592	1.03885	1.24003	1.7281	2.22385	2.59579	2.82307	2.32083	1.68852	1.50136	-0.177024	-0.708235	-0.919485	-1.19657	-1.71124	-1.51971	-1.65699	-1.39917	-0.941546	2	10.1452	0.309991	0.216972	0.200882	0.272154	0.398682	0.00115256	0.00115256	-63371.1	0.0	-3775.12	
9432000000	2789	-87785.3	-24367.5	-63417.7	1.77835	2014.03	133.503	0	12.4882	-0.853221	-0.702073	-0.123676	0.0961727	0.262679	0.180949	0.589019	1.25126	1.11062	1.67467	2.38936	2.65152	2.80619	2.38475	1.61053	0.965992	-0.258656	-0.948797	-0.992583	-1.01973	-1.29141	-1.51508	-1.35728	-1.80597	-1.60597	2	10.616	0.313937	0.221118	0.201438	0.263507	0.394275	0.00110009	0.00110009	-63417.7	0.0	-3810.5	
9434000000	2793	-87698.5	-24339	-63359.5	1.74954	2014.06	130.001	0	12.4882	-1.06401	-0.559369	-0.0601336	0.253833	0.101802	0.109689	0.700396	1.05492	1.19444	1.799	1.9826	2.26999	2.56848	2.4174	1.43686	0.98125	0.0421927	-0.686354	-0.941913	-1.25979	-1.42053	-1.31093	-1.34436	-1.23763	-1.60648	2	10.0606	0.313176	0.220927	0.19792	0.267977	0.410605	0.00115779	0.00115779	-63359.5	0.0	-3779.33	
9436000000	2794	-87107.5	-23681.7	-63425.8	2.00634	2013.8	133.549	0	12.4882	-0.088934	-0.602252	-0.423332	-0.108369	0.336023	0.307395	0.753621	1.30007	1.10043	1.68536	2.24981	2.36865	2.69768	2.65923	1.68854	1.39025	-0.0447848	-0.838485	-0.728647	-0.969881	-0.680196	-0.38935	-0.58523	-0.40569	-0.615284	2	10.4309	0.315506	0.220402	0.199026	0.265065	0.383329	0.00111524	0.00111524	-63425.8	0.0	-3818.07	
9438000000	2792	-88780.8	-25277.8	-63503	1.74974	2014.06	135.201	0	12.4882	-0.994773	-0.554155	-0.0324691	0.246556	0.215175	0.242072	0.857451	1.19642	1.40881	1.57762	2.34412	2.51771	2.67889	2.44298	1.62216	1.32188	-0.066617	-0.728879	-0.78442	-0.943761	-0.826297	-1.18662	-1.77216	-1.91656	-2.02484	2	9.87792	0.314764	0.22111	0.204241	0.259884	0.410703	0.001112	0.001112	-63503	0.0	-3877.64	
9440000000	2790	-87815	-24436.2	-63378.8	1.82301	2013.99	132.861	0	12.4882	-0.983209	-0.46603	-0.149316	-0.0399466	0.107382	0.232715	0.794811	1.39317	1.16404	1.63652	2.56794	2.26896	2.73389	2.26892	1.60245	1.09254	-0.218758	-0.438133	-0.701018	-0.894762	-1.6787	-1.74005	-2.37617	-2.16996	-1.93364	2	10.1915	0.304918	0.22278	0.205276	0.267026	0.401734	0.0011564	0.0011564	-63378.8	0.0	-3801.4	
9442000000	2790	-89938.3	-26361.5	-63576.9	1.81541	2013.99	136.563	0	12.4882	0.160367	0.218047	0.252385	-0.0487214	0.0724096	0.435539	0.543091	1.11163	1.33845	1.71221	2.31791	2.66873	2.9463	2.52837	1.55736	1.29327	-0.0727661	-0.775692	-0.648968	-0.736589	-1.31512	-1.22101	-1.08823	-1.35559	-1.50612	2	10.4543	0.311156	0.219921	0.203292	0.265631	0.447377	0.00110348	0.00110348	-63576.9	0.0	-3894.7	
9444000000	2790	-87797.5	-24415.2	-63382.4	1.78893	2014.02	134.729	0	12.4882	-0.795775	-0.197978	-0.0962664	0.119976	0.289094	0.420166	0.60643	1.35888	1.29652	1.54198	2.17789	2.72592	2.94421	2.70643	1.65343	0.988589	0.00743132	-1.03236	-0.983571	-1.04791	-1.33307	-2.03442	-2.00396	-1.66774	-1.40501	2	10.0254	0.310974	0.217371	0.201534	0.270121	0.390796	0.00111623	0.00111623	-63382.4	0.0	-3860.08	
9446000000	2791	-85820.1	-22441.7	-63378.4	1.80287	2014.01	133.956	0	12.4882	-0.721186	-0.224784	0.0382056	-0.0315972	0.132378	0.371126	0.851198	1.24592	1.20853	1.48929	2.27339	2.57762	2.74988	2.35762	1.52468	0.989197	0.228115	-0.793287	-0.951453	-0.919071	-1.19288	-1.24896	-1.30304	-1.36261	-0.80005	2	10.5721	0.310699	0.221952	0.196572	0.270777	0.365937	0.00115722	0.00115722	-63378.4	0.0	-3847.28	
9448000000	2793	-87695.6	-24356.5	-63339.1	1.73353	2014.08	130.115	0	12.4882	-1.20119	-1.07075	-0.468701	-0.447349	-0.075514	0.373355	0.949325	1.27126	1.10548	1.80055	2.36879	2.26582	2.68866	2.40325	1.6448	0.987718	0.1419	-0.715449	-0.439154	-0.556183	-1.4571	-1.56507	-2.01916	-2.37407	-1.77861	2	9.72462	0.312374	0.222167	0.20395	0.261508	0.410182	0.0011626	0.0011626	-63339.1	0.0	-3787.93	
9450000000	2791	-88129.5	-24708.3	-63421.2	1.72296	2014.09	130.386	0	12.4882	-0.440028	-0.533352	-0.522155	0.0445425	0.0179788	0.471594	0.528948	1.35485	1.03481	1.57743	2.355	2.23726	2.50778	2.33138	1.64435	1.13219	0.347943	-0.765589	-0.653656	-0.829109	-1.08475	-1.26089	-1.0605	-1.34711	-1.75797	2	9.32438	0.315855	0.221154	0.19967	0.263322	0.411889	0.00118144	0.00118144	-63421.2	0.0	-3786.44	
9452000000	2791	-85505.2	-22219	-63286.2	1.78944	2014.02	131.483	0	12.4882	-0.539128	-0.459105	-0.235552	-0.0755724	0.193547	0.300292	0.68061	1.21385	1.20802	1.61305	2.26895	2.4632	2.67157	2.4062	1.6125	1.41434	0.0050835	-0.836264	-0.752042	-0.594611	-1.12441	-1.19867	-0.68862	-1.01457	-0.700809	2	10.1312	0.306168	0.223544	0.200575	0.269713	0.366135	0.00121537	0.00121537	-63286.2	0.0	-3786.74	
9454000000	2793	-89449.3	-25916.2	-63533.1	1.82525	2013.98	135.201	0	12.4882	-0.416866	-0.187761	0.346503	0.680076	0.485875	0.243942	1.01778	1.1917	1.3797	1.81349	2.38244	2.63036	2.6195	2.51268	1.44081	1.10031	-0.0434614	-0.889756	-0.735457	-0.518854	-0.545982	-1.13286	-1.32631	-1.01679	-0.668361	2	9.8999	0.311414	0.223326	0.19924	0.26602	0.426423	0.00114894	0.00114894	-63533.1	0.0	-3887.47	
9456000000	2795	-86775.8	-23496.6	-63279.2	1.81306	2014	131.942	0	12.4882	-0.275011	0.14164	0.280836	0.168642	0.0766396	0.59351	0.765386	1.29435	1.43665	1.58531	2.06675	2.3834	2.81956	2.41369	1.2784	1.50464	-0.0742592	-1.01253	-1.04413	-0.835739	-1.43804	-1.67725	-1.64732	-1.72972	-1.58652	2	9.69874	0.313487	0.218861	0.200796	0.266855	0.3842	0.00111561	0.00111561	-63279.2	0.0	-3781.64	
9458000000	2794	-87411.4	-24088.3	-63323.1	1.85574	2013.95	128.549	0	12.4882	-0.908314	-0.668292	-0.495044	-0.027003	-0.127249	0.0075779	0.852693	1.31932	0.950865	1.54891	2.34928	2.20863	2.77246	2.3319	1.64619	1.17459	-0.150968	-0.996381	-0.846799	-1.00881	-1.26062	-1.40827	-1.60138	-1.85992	-1.86917	2	10.5751	0.312257	0.21396	0.200705	0.273078	0.40182	0.00115727	0.00115727	-63323.1	0.0	-3681.57	
9460000000	2797	-88144.4	-24785.4	-63359	1.84417	2013.96	126.96	0	12.4882	-0.247041	-0.376876	-0.31135	-0.0201166	0.271552	0.166611	0.828244	1.13119	1.1962	1.73989	2.1148	2.44019	2.6948	2.29167	1.54573	1.14743	0.113632	-0.738497	-1.07615	-1.14379	-1.43668	-1.03682	-1.14951	-0.926651	-0.497831	2	10.3792	0.314577	0.221591	0.201834	0.261999	0.415017	0.00119244	0.00119244	-63359	0.0	-3711.97	
