# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
98000000	2806	-86576.7	-23085.6	-63491.1	1.74441	2014.07	134.122	0	12.4882	-0.646717	-0.734436	0.0160588	0.320635	0.139748	0.364052	0.754151	1.5606	1.12917	1.53943	2.26378	2.53235	2.82933	2.32796	1.34766	1.02434	-0.164286	-0.903801	-0.895596	-0.499154	-0.847536	-0.789777	-0.582786	-0.879152	-1.13469	2	10.2399	0.30722	0.224379	0.197254	0.271148	0.374825	0.0011465	0.0011465	-63491.1	0.0	-3853.28	
100000000	2804	-85574.9	-22054.1	-63520.8	1.79297	2014.02	134.669	0	12.4882	-0.914328	-1.10656	-0.647785	0.0487921	0.674757	0.290663	1.00908	1.58728	1.15218	1.76122	2.32898	2.51775	2.95384	2.4188	1.20301	1.31588	0.249404	-0.719126	-0.703559	-1.29455	-1.317	-1.52022	-1.75845	-2.22918	-2.39078	2	10.8052	0.312485	0.223326	0.197905	0.266283	0.365588	0.00110319	0.00110319	-63520.8	0.0	-3878.84	
102000000	2804	-88386.8	-24883.5	-63503.3	1.76832	2014.04	132.654	0	12.4882	-0.712495	-0.161475	0.083586	0.309961	0.259618	0.165131	0.957004	1.48575	1.44626	1.51003	2.26594	2.44505	2.77469	2.34214	1.47475	1.03342	0.248947	-1.15149	-1.0187	-1.27052	-2.06794	-2.23826	-2.29024	-2.84117	-2.75085	2	10.9612	0.313224	0.215159	0.201088	0.270529	0.409355	0.00113092	0.00113092	-63503.3	0.0	-3813.97	
104000000	2809	-86145.7	-22643.3	-63502.4	1.77424	2014.04	135.907	0	12.4882	-0.549251	-0.526095	-0.192723	-0.159621	0.318492	0.291048	0.768709	1.34096	1.52419	1.51948	2.29541	2.73865	2.48487	2.49385	1.61224	1.29341	0.251499	-0.768303	-0.603476	-1.00454	-1.54399	-1.9131	-1.92883	-1.74072	-1.89146	2	10.5964	0.310819	0.219072	0.200119	0.269989	0.370908	0.00112021	0.00112021	-63502.4	0.0	-3892.61	
106000000	2804	-82921.6	-19566.2	-63355.4	1.82052	2013.99	136.713	0	12.4882	-0.871396	-0.826713	-0.55374	-0.137529	0.0231409	0.397308	1.00372	1.54405	1.26084	1.59875	2.67345	2.53726	2.7837	2.51007	1.6615	1.08544	0.219943	-0.831388	-0.816902	-0.791206	-0.732196	-0.622523	-0.438085	-0.60053	-0.0191629	2	10.3646	0.312024	0.219128	0.200837	0.268011	0.332427	0.00109652	0.00109652	-63355.4	0.0	-3899.92	
108000000	2808	-89866.8	-26156.3	-63710.5	1.7543	2014.05	137.119	0	12.4882	-1.18732	-0.938139	-0.360481	0.0386093	0.150712	0.110227	1.04437	1.17698	1.4443	1.58884	2.41688	2.53026	2.84315	2.52562	1.52087	1.27487	0.139824	-0.745868	-0.741829	-0.738977	-1.30674	-1.09723	-1.2821	-1.55448	-1.57996	2	11.5707	0.310966	0.217297	0.204567	0.26717	0.438142	0.00112963	0.00112963	-63710.5	0.0	-3902.51	
110000000	2807	-88250	-24630.9	-63619.1	1.80634	2014	135.243	0	12.4882	-0.948497	-0.522334	-0.209907	-0.0348556	0.0692372	0.349683	0.711293	0.98105	1.33646	1.62833	2.28911	2.51068	2.61467	2.5466	1.46456	1.13319	-0.107197	-0.960797	-0.703054	-0.478916	-0.850843	-1.16161	-1.35233	-1.74992	-1.62553	2	10.9622	0.311178	0.223657	0.200859	0.264306	0.410679	0.00115042	0.00115042	-63619.1	0.0	-3862.52	
112000000	2807	-88186.5	-24549.1	-63637.4	1.79679	2014.01	136.835	0	12.4882	-0.733792	-0.771977	-0.00780873	0.224261	0.116115	0.355966	1.10909	1.36172	1.35235	1.65702	2.29304	2.41454	2.73084	2.38291	1.69621	1.2942	0.0623086	-0.630445	-0.555218	-1.00024	-0.91274	-1.11942	-0.989868	-1.1685	-0.582703	2	10.4947	0.315021	0.215326	0.202236	0.267417	0.402706	0.00112646	0.00112646	-63637.4	0.0	-3908.92	
114000000	2809	-88270.9	-24685.6	-63585.3	1.77646	2014.03	136.002	0	12.4882	-1.19687	-1.00978	-0.650283	-0.398114	0.101075	0.283078	0.957304	1.60106	1.57857	1.46476	2.41555	2.35446	2.82072	2.47428	1.59727	1.23317	0.141696	-0.774995	-0.754221	-0.738569	-1.37614	-0.883098	-0.638079	-0.717091	-1.21254	2	10.1576	0.309078	0.225319	0.196767	0.268836	0.400515	0.00109544	0.00109544	-63585.3	0.0	-3909.58	
116000000	2808	-86889.4	-23366.7	-63522.7	1.75014	2014.06	133.593	0	12.4882	-0.659443	-0.415145	0.232711	0.354764	0.110518	0.308822	0.829863	1.19125	1.1861	1.75359	2.25617	2.54075	2.57448	2.4258	1.67345	1.19186	0.134131	-0.892838	-0.672706	-0.680246	-1.02976	-1.14991	-0.992777	-0.939397	-1.10705	2	9.67116	0.310964	0.222472	0.202237	0.264327	0.380869	0.00112906	0.00112906	-63522.7	0.0	-3836.95	
118000000	2806	-87771.9	-24162.4	-63609.5	1.77761	2014.03	136.699	0	12.4882	-0.044777	-0.217637	-0.185134	-0.263494	-0.0267474	0.568565	0.858007	1.27229	1.56704	1.57639	2.20735	2.31143	2.88392	2.39687	1.51684	1.18565	0.442908	-0.758002	-0.733359	-1.08039	-1.86679	-1.99827	-1.57236	-1.57234	-1.5169	2	9.4647	0.310142	0.225838	0.199181	0.264839	0.397943	0.001091	0.001091	-63609.5	0.0	-3915.92	
120000000	2810	-85477.5	-21981	-63496.5	1.75575	2014.05	136.122	0	12.4882	-0.647292	-0.43145	-0.230525	0.142953	0.215887	0.253903	0.844892	1.3199	1.40722	1.61484	2.41792	2.50002	2.62554	2.56057	1.65392	1.28901	0.281559	-0.731974	-1.21383	-1.59535	-1.4385	-1.18706	-1.11454	-1.09377	-1.10454	2	10.1433	0.315667	0.219259	0.199162	0.265913	0.360935	0.00116686	0.00116686	-63496.5	0.0	-3938.7	
122000000	2807	-87372.1	-23787.6	-63584.5	1.82292	2013.99	136.02	0	12.4882	-0.958996	-0.967364	-0.553613	-0.252966	-0.0147137	0.342855	0.685553	1.38471	1.30843	1.6607	2.48101	2.6426	2.62936	2.50715	1.4675	1.24489	0.205359	-0.829722	-0.683981	-0.765918	-0.867403	-0.845332	-1.23543	-0.86207	-1.03133	2	10.7786	0.313503	0.217677	0.200423	0.268396	0.385826	0.00110675	0.00110675	-63584.5	0.0	-3862.68	
124000000	2811	-89445.6	-25726.7	-63718.8	1.86721	2013.94	135.151	0	12.4882	-1.04376	-0.565401	-0.175759	0.0132912	0.359692	0.512575	0.631971	1.32643	1.1652	1.50315	2.33473	2.86518	2.51683	2.42283	1.54054	1.01172	-0.0203338	-0.730287	-0.565503	-0.364834	-0.514551	-0.806799	-1.00281	-1.40573	-1.38698	2	10.3803	0.31456	0.211764	0.202096	0.27158	0.435244	0.00116674	0.00116674	-63718.8	0.0	-3862.68	
126000000	2810	-83396.7	-20034.4	-63362.4	1.71592	2014.09	131.354	0	12.4882	-1.22172	-0.999219	-0.401146	-0.152046	0.280895	0.35217	0.571578	1.24751	1.096	1.49416	2.25923	2.36785	2.65482	2.10713	1.65995	1.11539	0.0496894	-0.614674	-1.00613	-1.27087	-1.28715	-1.27528	-0.938132	-1.29926	-0.481208	2	10.1362	0.312737	0.217949	0.198867	0.270447	0.337276	0.0011953	0.0011953	-63362.4	0.0	-3802.75	
128000000	2807	-87486.1	-24017.2	-63468.9	1.83347	2013.98	129.628	0	12.4882	-1.57828	-1.02103	-0.41046	-0.129646	0.136638	0.409664	0.705935	1.08607	1.103	1.61045	2.26065	2.41676	2.59908	2.34541	1.66985	1.17154	0.10435	-1.11006	-0.910886	-0.694497	-0.274005	-0.0890634	-0.644069	-0.525458	-0.0219908	2	9.56682	0.317318	0.217906	0.200684	0.264093	0.402851	0.00117341	0.00117341	-63468.9	0.0	-3735.69	
130000000	2809	-88945	-25317.9	-63627.1	1.76405	2014.05	133.976	0	12.4882	-1.34196	-1.0485	-0.33585	-0.0210395	0.0161118	0.282288	0.689814	1.17592	1.38533	1.62723	2.45196	2.51526	2.62693	2.51607	1.44754	1.18698	0.0993052	-0.778627	-0.868476	-1.25477	-1.238	-0.858026	-0.573551	-0.454754	-0.53988	2	10.2374	0.308026	0.226072	0.200948	0.264954	0.420516	0.00115799	0.00115799	-63627.1	0.0	-3819.1	
132000000	2807	-90758.3	-26921.1	-63837.2	1.8286	2013.98	133.471	0	12.4882	-1.07824	-1.04553	-0.403098	-0.063145	0.119475	0.0183815	0.761777	1.44078	1.35207	1.47328	2.41677	2.49811	2.72392	2.39304	1.51445	1.19499	0.108617	-1.16701	-0.898131	-0.951568	-1.27447	-1.30053	-1.12108	-1.38132	-0.835625	2	10.452	0.312095	0.214353	0.201081	0.272472	0.453804	0.00112627	0.00112627	-63837.2	0.0	-3828.05	
134000000	2806	-88128.1	-24446.7	-63681.4	1.68796	2014.12	134.052	0	12.4882	-1.11582	-0.897194	-0.0768304	-0.0376359	-0.136081	0.210118	0.649848	1.17812	1.36708	1.80612	2.42376	2.39696	2.67412	2.55585	1.54388	1.29722	0.0113538	-1.09766	-1.15499	-1.2817	-1.08111	-1.05588	-1.47579	-1.14233	-1.32315	2	10.7146	0.316851	0.218542	0.194275	0.270332	0.40917	0.00111951	0.00111951	-63681.4	0.0	-3831.19	
136000000	2808	-88099.4	-24496.6	-63602.8	1.78327	2014.03	133.555	0	12.4882	-0.371805	-0.093496	-0.0749679	0.115236	0.265446	0.245372	1.14722	1.06624	1.09097	1.85763	2.27966	2.24844	2.63403	2.58752	1.54001	1.09523	0.213671	-1.36642	-0.899728	-1.03201	-1.01749	-0.924323	-0.876113	-0.717994	-0.813692	2	10.3047	0.313137	0.217719	0.203037	0.266107	0.410304	0.00114567	0.00114567	-63602.8	0.0	-3848.83	
138000000	2808	-87686.8	-24036.8	-63650	1.88974	2013.92	135.763	0	12.4882	-0.846351	-0.69829	-0.00537065	0.0104239	0.234771	0.298892	0.940321	1.23613	1.2601	1.62712	2.51769	2.46842	2.90299	2.46862	1.57179	1.08179	0.120646	-0.938205	-0.87185	-1.21715	-1.68066	-1.63045	-2.22253	-2.10872	-2.03761	2	10.7045	0.311922	0.217022	0.20106	0.269996	0.402465	0.00115537	0.00115537	-63650	0.0	-3860.17	
140000000	2806	-88134.7	-24582.5	-63552.2	1.73142	2014.08	132.907	0	12.4882	-1.09051	-0.77784	0.0398094	-0.129025	-0.19614	0.566829	0.949425	1.21926	1.2916	1.44832	2.43185	2.50304	2.61049	2.29389	1.42968	1.13319	0.442321	-0.810311	-0.471919	-0.937022	-1.50288	-1.74867	-1.7526	-1.84079	-1.68677	2	10.1405	0.31348	0.220205	0.199981	0.266334	0.403439	0.00114405	0.00114405	-63552.2	0.0	-3851.46	
142000000	2806	-86597.4	-23162.1	-63435.3	1.84059	2013.97	132.832	0	12.4882	-0.722976	-0.575357	-0.213355	0.0489107	-0.0841936	0.357888	0.802319	1.14924	1.31275	1.74084	2.52064	2.34814	2.64872	2.42292	1.6253	1.05096	0.347366	-0.857255	-1.04311	-0.8444	-0.919067	-0.870484	-0.916941	-1.04033	-0.969121	2	10.4953	0.316105	0.221463	0.195924	0.266507	0.391152	0.00120198	0.00120198	-63435.3	0.0	-3834.83	
144000000	2808	-87145.7	-23633.9	-63511.8	1.87995	2013.93	131.134	0	12.4882	-1.128	-0.581813	-0.0195583	0.299324	0.00918165	0.222548	0.549296	1.03544	1.18399	1.67814	2.11244	2.40287	2.59035	2.38373	1.30595	0.932776	-0.0351761	-0.791844	-0.789756	-0.853086	-1.27988	-1.56798	-1.92387	-1.79469	-1.41333	2	10.1819	0.320407	0.215298	0.198783	0.265512	0.391444	0.00120007	0.00120007	-63511.8	0.0	-3765.17	
146000000	2810	-85312.5	-21788	-63524.5	1.83225	2013.98	133.182	0	12.4882	-0.556046	-0.968212	-0.271273	0.134884	0.00409644	0.216803	0.891149	1.42356	1.35567	1.52762	2.15495	2.43346	2.85903	2.49191	1.42213	1.04086	-0.122984	-0.620943	-0.824475	-0.948317	-1.0513	-1.02011	-1.16542	-0.791915	-0.472941	2	10.599	0.314845	0.227133	0.192021	0.266002	0.365528	0.00115462	0.00115462	-63524.5	0.0	-3814.28	
148000000	2808	-84639.2	-21165	-63474.2	1.78017	2014.03	136.802	0	12.4882	-0.50793	-0.434859	0.161832	0.311451	-0.0225264	0.0775615	0.592569	1.25074	1.4357	1.56819	2.67097	2.67191	2.7113	2.6252	1.48897	1.18311	0.0380679	-0.428205	-0.806216	-0.742372	-0.848926	-1.05634	-0.971566	-1.22785	-1.11094	2	10.5218	0.309379	0.223164	0.198898	0.268559	0.349152	0.0011075	0.0011075	-63474.2	0.0	-3887.64	
150000000	2806	-87361.4	-23805	-63556.4	1.83087	2013.98	135.735	0	12.4882	-0.909958	-0.727843	-0.346058	0.0270551	0.107102	0.411379	0.966512	1.3858	1.65655	1.62013	2.40736	2.58093	2.89149	2.53098	1.44301	1.2225	-0.0281122	-0.961344	-0.465495	-0.276351	-0.497837	-0.419965	-0.520942	-0.613267	-0.81504	2	10.9616	0.317146	0.220512	0.198658	0.263685	0.388402	0.00112869	0.00112869	-63556.4	0.0	-3870.67	
152000000	2806	-88983.6	-25337	-63646.6	1.82912	2013.98	135.429	0	12.4882	-0.448656	-0.344981	0.0464771	0.249682	0.0404118	0.274977	1.21402	1.3146	1.32685	1.72772	2.60007	2.41807	2.70049	2.42331	1.40322	1.38395	0.194459	0.0286716	-0.485239	-0.756638	-0.905641	-1.12476	-1.12342	-0.976757	-0.889971	2	10.0066	0.312439	0.223382	0.200494	0.263685	0.417446	0.00111874	0.00111874	-63646.6	0.0	-3874.36	
154000000	2810	-88417.4	-24724.5	-63692.9	1.72858	2014.08	134.535	0	12.4882	0.070406	0.204919	0.399653	0.186754	-0.0859198	0.29238	0.876932	1.63638	1.20946	1.61805	2.2398	2.34498	2.79932	2.39241	1.55573	1.28464	0.23638	-0.50662	-0.678513	-1.24802	-1.4193	-1.10923	-1.43283	-1.25908	-1.05598	2	10.3952	0.308049	0.220547	0.201786	0.269618	0.412211	0.00113503	0.00113503	-63692.9	0.0	-3875.07	
156000000	2807	-88985.9	-25346.6	-63639.3	1.78296	2014.03	133.064	0	12.4882	-0.403071	-0.33257	-0.357739	-0.211752	0.321135	0.28708	0.859481	1.40911	1.19691	1.4505	2.24328	2.51106	2.58644	2.34491	1.54249	1.21179	0.159887	-0.688646	-0.437352	-0.722269	-1.44912	-1.99312	-2.22257	-1.99486	-2.28876	2	10.4491	0.312905	0.219866	0.196107	0.271122	0.414691	0.00113555	0.00113555	-63639.3	0.0	-3846.22	
158000000	2805	-87206.3	-23634.9	-63571.4	1.86946	2013.94	136.33	0	12.4882	-1.01601	-0.77279	-0.32601	-0.191868	0.0486874	0.531214	0.68612	1.4996	1.36689	1.67753	2.29951	2.61896	2.81252	2.34401	1.55767	1.24994	0.292747	-0.732618	-0.633349	-0.791417	-1.023	-0.962443	-0.762483	-0.840248	-0.499595	2	10.0671	0.313875	0.212287	0.200282	0.273557	0.39454	0.00109491	0.00109491	-63571.4	0.0	-3914.01	
160000000	2804	-84904.2	-21546.2	-63358	1.76659	2014.04	135.496	0	12.4882	-0.343335	-0.762055	-0.088971	-0.159805	0.0531984	0.684879	1.08612	1.6336	1.39251	1.83179	2.08824	2.50102	2.80473	2.28436	1.45975	0.95915	0.561339	-0.597741	-0.806932	-0.825728	-1.22051	-1.44765	-1.29176	-1.45799	-1.8326	2	9.50228	0.313198	0.218957	0.200721	0.267124	0.346375	0.00109038	0.00109038	-63358	0.0	-3899.23	
162000000	2803	-86364.5	-22790.8	-63573.6	1.91452	2013.9	136.283	0	12.4882	-1.05503	-1.18978	-0.543424	-0.104659	0.325482	0.524746	0.886551	1.31815	1.26221	1.44484	2.59509	2.65881	2.88117	2.20747	1.50603	1.21263	0.345857	-0.441912	-0.641854	-1.06355	-1.19469	-0.794435	-0.969187	-0.599802	-0.854635	2	10.7309	0.309505	0.222118	0.199517	0.26886	0.37593	0.00112742	0.00112742	-63573.6	0.0	-3914.54	
164000000	2806	-85802.1	-22243.7	-63558.4	1.86563	2013.95	136.537	0	12.4882	-0.0702089	-0.359342	-0.523532	-0.149235	-0.0300755	0.411481	0.661403	1.38387	1.35868	1.49151	2.23958	2.75097	2.81213	2.53592	1.51556	1.16342	0.387465	-0.570752	-0.799827	-0.758483	-0.55361	-1.19475	-1.35698	-1.51722	-1.7984	2	9.78536	0.314033	0.221594	0.201046	0.263327	0.375726	0.00112085	0.00112085	-63558.4	0.0	-3886.33	
166000000	2805	-87103.1	-23560.7	-63542.4	1.80356	2014.01	137.484	0	12.4882	-1.1804	-1.22864	-0.666611	0.240806	0.181466	0.408004	0.99148	1.30479	1.42447	1.7176	2.46475	2.58745	2.64096	2.56454	1.38299	1.26967	0.0633568	-0.805606	-0.653891	-0.352288	-0.725321	-1.11423	-1.48022	-1.43889	-1.16985	2	10.8468	0.314535	0.214795	0.204371	0.266299	0.383954	0.00109085	0.00109085	-63542.4	0.0	-3920.05	
168000000	2804	-85159.9	-21635.3	-63524.6	1.80974	2014	136.661	0	12.4882	-0.434832	-0.545124	-0.384458	-0.0291962	0.175155	0.549564	1.02604	1.60586	1.35266	1.47989	2.31908	2.63628	2.79597	2.83059	1.386	1.04271	0.231763	-0.568134	-0.522173	-0.668179	-0.993511	-0.892435	-0.874661	-0.878618	-0.617123	2	10.7239	0.31011	0.220644	0.200168	0.269077	0.357576	0.001121	0.001121	-63524.6	0.0	-3899.99	
170000000	2804	-87572.5	-24043.8	-63528.7	1.79153	2014.02	135.037	0	12.4882	-0.95919	-0.724139	-0.456178	0.064846	0.141845	0.527951	0.725744	1.38432	1.15898	1.6229	2.38989	2.69518	2.55586	2.64912	1.39547	1.21681	0.174021	-0.880034	-0.622676	-0.876359	-1.43418	-1.60018	-1.25322	-1.27589	-1.16634	2	10.0807	0.316342	0.218881	0.201063	0.263713	0.392606	0.00111316	0.00111316	-63528.7	0.0	-3832.63	
172000000	2804	-85799.3	-22366.7	-63432.6	1.77171	2014.04	132.626	0	12.4882	-1.00548	-0.469627	0.139318	0.293825	0.00857464	0.309742	0.77785	1.33883	1.19883	1.53332	2.36776	2.52775	2.50436	2.46317	1.61251	1.21035	0.243454	-0.547331	-0.631736	-0.8209	-1.09649	-1.0387	-0.630697	-0.373884	-0.741656	2	10.6225	0.309088	0.223522	0.19771	0.26968	0.362017	0.00111799	0.00111799	-63432.6	0.0	-3839.51	
174000000	2803	-89164.5	-25588.5	-63576	1.76858	2014.04	134.487	0	12.4882	0.0555687	0.162538	-0.206383	-0.0680663	0.0769371	0.613018	1.16999	1.52021	1.24054	1.75035	2.34369	2.41425	2.86046	2.30536	1.64779	1.14365	0.302601	-0.618008	-0.763497	-0.967105	-0.802673	-1.14808	-1.47556	-1.35166	-0.997043	2	10.5873	0.310921	0.216435	0.201923	0.270721	0.439762	0.001136	0.001136	-63576	0.0	-3882.42	
176000000	2807	-89017.5	-25367.5	-63650	1.81028	2014	135.109	0	12.4882	0.0516017	-0.176946	-0.316615	0.294859	0.31705	0.833428	1.11661	1.4403	1.16846	1.45012	2.03726	2.55649	2.86731	2.65133	1.44965	1.15463	0.314107	-1.12319	-1.06845	-0.653649	-0.989473	-1.44453	-1.18588	-1.43871	-1.8606	2	10.2521	0.318849	0.22075	0.195154	0.265247	0.420294	0.00113989	0.00113989	-63650	0.0	-3846.02	
178000000	2804	-87836.7	-24219.1	-63617.6	1.81307	2014	134.953	0	12.4882	-0.758118	-0.686894	-0.63247	0.325526	0.290636	0.325788	0.744686	1.47934	1.54023	1.57083	2.19546	2.39579	2.86786	2.43517	1.32476	1.3565	0.231435	-0.738705	-0.837728	-0.747151	-0.941899	-1.2084	-0.808305	-0.924405	-0.833134	2	10.5679	0.316879	0.218142	0.200691	0.264288	0.402429	0.00117993	0.00117993	-63617.6	0.0	-3873.05	
180000000	2802	-88234.3	-24671.9	-63562.4	1.7305	2014.08	134.673	0	12.4882	-0.265927	-0.218067	0.329946	0.241194	0.264279	0.261943	0.809089	1.33263	1.34682	1.47402	2.34224	2.37493	2.82931	2.39929	1.56874	1.15181	-0.033858	-0.734706	-0.633204	-0.894724	-1.07591	-1.08918	-0.989315	-1.076	-0.846601	2	10.1514	0.31675	0.219664	0.201435	0.262151	0.410036	0.00114949	0.00114949	-63562.4	0.0	-3863.85	
182000000	2805	-85608.1	-22171.9	-63436.2	1.79604	2014.01	133.208	0	12.4882	-0.447723	-0.374604	-0.19943	-0.173288	-0.0643608	0.0668362	0.881648	1.63256	1.44673	1.53042	2.24169	2.51314	2.60235	2.4334	1.64069	1.01346	-0.0834398	-0.839313	-0.90024	-1.18956	-1.2866	-1.92752	-1.68291	-1.34194	-1.28071	2	10.8289	0.307446	0.221763	0.202508	0.268283	0.361327	0.00112842	0.00112842	-63436.2	0.0	-3829.98	
184000000	2802	-89753	-26010.9	-63742.1	1.76762	2014.04	136.502	0	12.4882	-0.488684	-0.261153	-0.232421	0.0861069	-0.0518797	0.470974	0.802775	1.32751	1.26039	1.61811	2.53167	2.63679	2.95469	2.35655	1.44886	1.35013	-0.121459	-1.04923	-0.706331	-0.756817	-0.979904	-1.26991	-1.49969	-1.39599	-0.901924	2	9.61368	0.312307	0.218964	0.202336	0.266393	0.434882	0.00113412	0.00113412	-63742.1	0.0	-3871.66	
186000000	2801	-83676.1	-20391.5	-63284.6	1.90384	2013.91	130.666	0	12.4882	-0.423247	-0.472388	-0.601143	-0.123087	0.188125	0.282251	0.704735	1.40789	1.3053	1.57517	2.42034	2.30313	2.72393	2.40249	1.40252	0.837021	0.224074	-0.55685	-0.971952	-1.00327	-1.4291	-1.62191	-1.79941	-1.62879	-2.07764	2	10.6757	0.316564	0.223576	0.196327	0.263534	0.344322	0.0011332	0.0011332	-63284.6	0.0	-3763.48	
188000000	2805	-85391.8	-21976.5	-63415.3	1.7639	2014.05	135.207	0	12.4882	-0.912238	-0.757125	-0.430724	0.0373192	0.183581	0.54849	1.02663	1.50549	1.13774	1.60429	2.41338	2.28687	2.93836	2.48415	1.55757	1.23838	0.079777	-0.796109	-0.931097	-1.01636	-1.09466	-1.43672	-1.04932	-1.19345	-0.82771	2	9.72823	0.308371	0.223681	0.201875	0.266073	0.365217	0.00117317	0.00117317	-63415.3	0.0	-3865.17	
190000000	2800	-86357.2	-22977.7	-63379.6	1.77968	2014.03	134.346	0	12.4882	-0.994473	-0.938525	-0.327867	-0.262535	0.241284	0.0514439	0.829998	1.45166	1.16423	1.80747	2.55999	2.69082	2.53929	2.51285	1.63955	1.14927	0.15312	-1.11861	-0.936138	-0.736485	-0.776097	-0.748317	-0.563802	-0.971605	-0.921703	2	10.8076	0.307748	0.220997	0.203296	0.267959	0.367671	0.001126	0.001126	-63379.6	0.0	-3840.44	
192000000	2798	-85746.9	-22329.4	-63417.5	1.80406	2014.01	132.959	0	12.4882	0.0893726	-0.104627	-0.0374403	0.0280105	0.291594	0.295928	0.697778	1.29993	1.30742	1.62338	2.41025	2.44779	2.75131	2.22808	1.59134	1.08537	-0.134483	-0.703477	-0.872372	-1.05525	-1.52206	-1.3324	-1.14046	-1.27393	-1.03505	2	11.1617	0.313772	0.218027	0.196463	0.271738	0.366662	0.00115451	0.00115451	-63417.5	0.0	-3819.65	
194000000	2801	-86871.4	-23322.7	-63548.7	1.73913	2014.07	137.98	0	12.4882	-1.19737	-0.921536	-0.17878	0.259098	0.129705	0.882271	1.06511	1.46105	1.46653	2.00158	2.5187	2.48055	2.87411	2.43574	1.47576	1.17712	-0.0625457	-0.940086	-1.10302	-1.51456	-1.42365	-1.23969	-1.13571	-1.62704	-1.85057	2	9.95484	0.309752	0.21941	0.203579	0.267259	0.38416	0.00109405	0.00109405	-63548.7	0.0	-3940.26	
196000000	2803	-84795.6	-21298.8	-63496.8	1.86315	2013.95	137.062	0	12.4882	-0.771986	-0.56189	-0.334189	-0.102402	0.130045	0.349901	0.927609	1.26625	1.31042	1.48047	2.30661	2.55552	2.76166	2.39036	1.67133	1.26002	-0.05938	-0.993162	-1.07543	-1.07574	-1.47104	-2.01489	-2.04911	-1.67829	-1.49022	2	9.78444	0.30865	0.217928	0.201437	0.271985	0.350571	0.00113224	0.00113224	-63496.8	0.0	-3885.59	
198000000	2804	-85138.8	-21835.9	-63302.9	1.77729	2014.03	131.959	0	12.4882	-1.3534	-1.26072	-0.664696	0.0493918	0.134573	0.308453	1.07091	1.49332	1.13038	1.68428	2.40441	2.5395	2.6725	2.47458	1.52126	1.04662	0.197721	-0.919864	-0.853404	-0.914659	-1.11917	-1.21734	-1.34103	-1.69044	-1.54971	2	10.9011	0.31168	0.220447	0.20286	0.265013	0.355716	0.00112503	0.00112503	-63302.9	0.0	-3806.96	
200000000	2801	-86394.9	-22994.3	-63400.6	1.79219	2014.02	132.459	0	12.4882	-0.724887	-0.66897	-0.604571	-0.116989	-0.00898351	0.101645	0.771447	1.14584	1.30489	1.76115	2.38413	2.42296	2.73874	2.61906	1.46968	1.09187	-0.130676	-0.578352	-0.632671	-0.713674	-1.17246	-0.984298	-0.917356	-0.843741	-1.1337	2	10.7903	0.311145	0.221012	0.201646	0.266198	0.375808	0.00113435	0.00113435	-63400.6	0.0	-3788.15	
202000000	2806	-85742.2	-22304.7	-63437.5	1.80782	2014	130.021	0	12.4882	-0.704488	-0.384896	-0.363475	-0.205664	-0.0472827	0.343083	0.876279	1.21971	1.05466	1.5733	2.2063	2.35315	2.75762	2.43919	1.36679	1.1199	0.0895015	-0.989239	-1.03614	-1.02114	-1.22443	-1.51997	-1.4028	-1.01404	-1.07035	2	10.6803	0.308062	0.224811	0.198914	0.268213	0.370459	0.00115421	0.00115421	-63437.5	0.0	-3735.95	
