# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
104000000	4388	-96027	-20874	-75152.9	1.62759	2023.96	103.539	0	6.24524	-1.03487	-1.05798	-0.799463	-0.155174	-0.547957	0.0522908	0.590381	0.895578	1.00018	0.733808	0.151489	-1.04173	0.0707351	0.516384	0.43848	0.210217	0.299487	-0.422065	-1.3069	-1.83573	-2.27926	-2.03498	-2.71363	1.833	15.6505	0.329183	0.202544	0.246509	0.221764	0.00320442	0.00320442	-75152.9	0.0	-4108.06	
106000000	4388	-95952.8	-20833.4	-75119.4	1.61605	2023.98	102.774	0	6.24524	-0.946035	-1.13803	-0.474053	-0.123167	-0.654232	0.0601918	0.91078	0.915345	0.968727	0.715207	0.060493	-1.05753	0.0713278	0.589956	0.487436	0.280337	0.130128	-0.585131	-0.979813	-1.5954	-2.21981	-2.41697	-2.44658	1.833	17.1562	0.323865	0.203618	0.247106	0.225411	0.00323167	0.00323167	-75119.4	0.0	-4067.25	
108000000	4387	-95846.4	-20779.2	-75067.1	1.5988	2023.99	101.878	0	6.24524	-0.82962	-1.14735	-0.468844	-0.146634	-0.573068	0.134176	0.75197	1.03562	0.939285	0.72415	0.206111	-1.12778	0.0096528	0.617587	0.357744	0.473272	0.257563	-0.497881	-1.3308	-1.44457	-1.68241	-1.25851	-1.86768	1.833	17.3552	0.322943	0.200851	0.247972	0.228234	0.00332018	0.00332018	-75067.1	0.0	-4013.03	
110000000	4384	-96037.3	-20920.3	-75117	1.61418	2023.98	103.862	0	6.24524	-0.94398	-0.529729	-0.564208	-0.113303	-0.601708	-0.204979	0.637436	0.985534	0.937759	0.828665	0.0120993	-1.05935	0.28744	0.683661	0.492348	0.206855	0.308901	-0.407139	-1.32034	-1.39483	-2.1788	-2.22917	-2.19973	1.833	17.4185	0.325382	0.202946	0.246809	0.224863	0.00331791	0.00331791	-75117	0.0	-4154.12	
112000000	4383	-95956.4	-20888.8	-75067.6	1.57821	2024.01	102.968	0	6.24524	-0.978806	-1.00893	-0.487936	-0.0592146	-0.5687	-0.0297225	0.632395	0.917757	0.900749	0.948212	0.088278	-0.890596	0.25873	0.505849	0.510016	0.295119	0.290231	-0.814099	-1.34766	-1.56902	-1.11528	-2.12552	-2.23445	1.833	17.5574	0.322838	0.208718	0.24598	0.222464	0.00335516	0.00335516	-75067.6	0.0	-4122.55	
114000000	4381	-96077.7	-20958.4	-75119.3	1.5915	2024	104.738	0	6.24524	-1.08816	-0.802173	-0.362124	-0.133689	-0.732504	-0.0181046	0.720402	0.670093	0.962186	0.892179	0.251683	-1.03012	0.265683	0.702984	0.421086	0.315923	0.112765	-0.0332684	-1.11843	-1.12569	-1.81563	-1.99885	-1.88316	1.833	16.9839	0.329099	0.204705	0.245323	0.220873	0.00331533	0.00331533	-75119.3	0.0	-4192.29	
116000000	4380	-96185.9	-21036.8	-75149.1	1.6156	2023.98	105.79	0	6.24524	-0.8771	-0.797721	-0.47314	-0.22219	-0.581499	-0.122243	0.705155	0.859733	0.892526	0.927608	0.172587	-0.692092	0.448331	0.632495	0.47333	0.135606	0.230385	-0.300205	-0.821052	-0.800294	-1.18901	-0.384879	-0.369312	1.833	16.8806	0.3308	0.204637	0.245661	0.218902	0.00314311	0.00314311	-75149.1	0.0	-4270.7	
118000000	4382	-96230.1	-21050.4	-75179.7	1.63558	2023.96	105.958	0	6.24524	-1.07798	-0.866267	-0.521176	-0.115408	-0.610524	0.0925319	0.615967	0.777395	1.00149	0.737583	0.086971	-0.716497	0.337563	0.590918	0.713359	0.192938	0.173033	-0.117097	-1.06228	-1.11333	-1.14999	-1.38853	-0.867496	1.833	15.6806	0.325264	0.208209	0.243459	0.223069	0.00314629	0.00314629	-75179.7	0.0	-4284.43	
120000000	4382	-96137	-20989.3	-75147.7	1.63359	2023.96	105.146	0	6.24524	-1.00053	-0.849553	-0.648515	-0.287247	-0.48422	0.196972	0.467632	0.789257	0.977175	0.820284	0.333152	-0.988855	0.126135	0.602941	0.647679	0.390996	0.381232	-0.140881	-0.819685	-0.936324	-0.236252	-0.484607	0.0789113	1.833	16.6511	0.326079	0.207516	0.251304	0.2151	0.00312344	0.00312344	-75147.7	0.0	-4223.21	
122000000	4384	-96122.8	-20967.3	-75155.5	1.60987	2023.98	104.774	0	6.24524	-0.693773	-1.02898	-0.572792	-0.140494	-0.844629	0.0179373	0.724542	0.864536	0.921413	0.682262	0.180208	-0.776181	0.273702	0.481974	0.504869	0.250003	0.309354	0.116582	-1.12326	-1.73601	-1.4499	-0.535301	-0.269998	1.833	16.5618	0.324209	0.210613	0.242835	0.222343	0.00312284	0.00312284	-75155.5	0.0	-4201.24	
124000000	4383	-96118.5	-20974.4	-75144.1	1.59616	2024	104.8	0	6.24524	-0.888697	-0.98731	-0.554833	-0.299559	-0.660824	0.0835806	0.678922	0.874896	1.09481	0.894019	0.0278211	-0.865918	0.311071	0.559616	0.535333	0.502346	0.15369	-0.0848874	-1.03171	-1.42337	-1.28686	-1.47062	-1.15219	1.833	16.6693	0.323294	0.201905	0.249864	0.224937	0.00309988	0.00309988	-75144.1	0.0	-4208.34	
126000000	4378	-96138.4	-21008.1	-75130.3	1.60574	2023.99	105.941	0	6.24524	-1.15379	-1.04825	-0.661426	-0.103222	-0.471079	-0.158891	0.910077	1.05525	1.09089	0.863977	-0.0329849	-0.992065	0.249526	0.519792	0.474679	0.377491	0.268253	-0.00259749	-1.38948	-2.08279	-1.88967	-1.80296	-1.36931	1.833	15.36	0.323523	0.209466	0.243636	0.223375	0.00311306	0.00311306	-75130.3	0.0	-4242.14	
128000000	4382	-95943.6	-20874.5	-75069.1	1.64304	2023.95	103.401	0	6.24524	-0.989131	-0.897145	-0.527248	-0.189578	-0.530337	-0.212792	0.715417	0.89679	0.917152	0.791402	-0.0965064	-0.871723	0.597985	0.3751	0.55785	0.372923	0.0370942	-0.26005	-1.55449	-2.10593	-2.00524	-1.58822	-1.71387	1.833	16.5958	0.321727	0.203303	0.247796	0.227174	0.00318702	0.00318702	-75069.1	0.0	-4108.4	
130000000	4381	-95863.6	-20842	-75021.5	1.60301	2023.99	102.532	0	6.24524	-0.891758	-1.09504	-0.476383	-0.139269	-0.781376	0.14238	0.66937	0.906206	0.904139	0.800477	-0.0948802	-0.709731	-0.0526052	0.606735	0.449988	0.286403	0.341841	-0.632018	-1.3957	-1.05345	-0.660255	-0.0646323	-0.597446	1.833	17.3541	0.330194	0.201474	0.246429	0.221903	0.00327303	0.00327303	-75021.5	0.0	-4075.85	
132000000	4382	-95893	-20848.5	-75044.6	1.58258	2024.01	102.819	0	6.24524	-1.15436	-1.12253	-0.516201	0.0231786	-0.509164	-0.064755	0.451119	0.802646	0.978561	0.812826	-0.0511929	-0.858701	0.0118231	0.788847	0.41016	0.14943	0.081647	-0.389389	-1.49841	-1.67351	-1.40221	-1.73586	-1.95308	1.833	17.0536	0.324823	0.207276	0.247228	0.220673	0.00328721	0.00328721	-75044.6	0.0	-4082.32	
134000000	4382	-96007	-20926.1	-75080.9	1.61139	2023.98	103.629	0	6.24524	-1.02393	-1.14641	-0.589003	-0.0813349	-0.660565	-0.247034	0.7232	0.76877	0.964627	0.745653	0.142043	-0.763241	0.15547	0.583458	0.503661	0.278035	0.164443	-0.634605	-1.58153	-1.16774	-0.546392	-0.0862324	-0.246282	1.833	17.7766	0.328358	0.200631	0.246194	0.224817	0.00314527	0.00314527	-75080.9	0.0	-4159.82	
136000000	4379	-96003.4	-20946.2	-75057.2	1.62925	2023.96	103.949	0	6.24524	-1.11435	-0.796154	-0.498566	-0.0754117	-0.55004	0.12817	0.625282	0.739135	1.04123	0.784469	-0.110697	-0.876242	0.20758	0.448572	0.4829	0.196978	0.215804	-0.205731	-1.44609	-1.05768	-0.707692	-1.38879	-1.03371	1.833	16.2461	0.329624	0.202416	0.245922	0.222038	0.00326454	0.00326454	-75057.2	0.0	-4180.12	
138000000	4378	-95928.8	-20906.5	-75022.3	1.59402	2024	103.309	0	6.24524	-0.983651	-0.830724	-0.506887	-0.211659	-0.517052	-0.0989259	0.438093	0.876353	0.968485	0.798417	-0.134114	-0.820854	0.0533854	0.654369	0.521753	0.224659	0.0140734	-0.559488	-0.882755	-1.01023	-0.880807	-0.712312	-0.378306	1.833	17.3134	0.335156	0.201391	0.244866	0.218587	0.00315079	0.00315079	-75022.3	0.0	-4140.33	
140000000	4377	-95761.4	-20805.4	-74955.9	1.61861	2023.98	102.103	0	6.24524	-0.760989	-0.849742	-0.274888	-0.129323	-0.521219	-0.0803993	0.732489	0.676866	0.958226	0.648531	0.0728968	-0.909382	0.134169	0.725622	0.373389	0.239688	0.0865348	-0.483041	-1.60929	-1.61267	-1.51035	-0.889278	-0.743951	1.833	16.5768	0.329273	0.201666	0.249723	0.219337	0.00327083	0.00327083	-74955.9	0.0	-4039.36	
142000000	4380	-95988.1	-20928.1	-75060.1	1.59301	2024	103.742	0	6.24524	-0.83693	-1.02993	-0.516412	-0.05185	-0.472182	0.101516	0.881743	0.493185	0.961165	0.870823	0.120925	-0.885859	0.34599	0.706812	0.5894	0.311716	0.0696023	-0.481806	-1.14494	-1.70564	-1.46111	-1.65997	-1.94377	1.833	16.2695	0.325014	0.204803	0.249206	0.220977	0.00315442	0.00315442	-75060.1	0.0	-4162.03	
144000000	4380	-95926.3	-20865.4	-75060.9	1.63181	2023.96	103.724	0	6.24524	-1.08417	-0.994964	-0.55121	-0.066316	-0.505958	0.00332926	0.599539	0.782512	0.856023	0.825736	0.0686353	-0.806907	0.223274	0.606811	0.507867	0.493134	0.300213	-0.408967	-0.963356	-0.354764	-0.559338	-0.406147	-0.335539	1.833	15.905	0.32423	0.20296	0.245716	0.227094	0.00329465	0.00329465	-75060.9	0.0	-4099.44	
146000000	4379	-95948.1	-20911.2	-75037	1.59889	2023.99	103.459	0	6.24524	-0.948694	-1.02513	-0.5851	0.0341104	-0.535237	-0.172374	0.597767	1.00361	0.962677	0.77834	0.261842	-0.97619	0.221463	0.570848	0.606495	0.427501	0.0919657	-0.336511	-0.71171	-0.616507	-0.424971	-0.0417475	-0.178132	1.833	17.4589	0.322291	0.205764	0.249713	0.222231	0.0032724	0.0032724	-75037	0.0	-4144.97	
148000000	4367	-96183.5	-21139.4	-75044.1	1.61366	2023.98	107.281	0	6.24524	-0.87799	-1.05677	-0.62261	-0.000248719	-0.436024	-0.18684	0.679305	1.00953	0.998139	0.987005	0.230252	-0.731864	0.306972	0.508865	0.579814	0.303695	0.244512	-0.429241	-0.786317	-1.10488	-0.151438	-0.383079	-0.709493	1.833	17.0033	0.325572	0.206211	0.245178	0.223039	0.00308682	0.00308682	-75044.1	0.0	-4373.29	
150000000	4363	-95631.6	-20838.9	-74792.7	1.57838	2024.01	102.297	0	6.24524	-0.924038	-0.987183	-0.568563	-0.0656854	-0.455625	0.0255614	0.373288	0.919417	0.8823	0.775456	0.120461	-0.827656	0.201735	0.587594	0.392848	0.327765	0.315012	-0.58767	-0.852229	-1.25389	-1.42784	-1.18303	-0.881045	1.833	17.9242	0.327663	0.209016	0.244425	0.218897	0.00320584	0.00320584	-74792.7	0.0	-4072.66	
152000000	4362	-95619.3	-20838.9	-74780.4	1.57674	2024.02	102.234	0	6.24524	-0.966009	-1.15922	-0.440377	-0.0250712	-0.470783	0.0600234	0.772465	0.769538	0.982148	0.643717	-0.0135023	-0.921708	0.218394	0.64257	0.47069	0.173447	-0.0448003	-0.803936	-1.04187	-1.62747	-1.42344	-0.699522	-0.806436	1.833	17.0578	0.316198	0.205042	0.251055	0.227705	0.00329493	0.00329493	-74780.4	0.0	-4072.72	
154000000	4359	-95608.3	-20839.7	-74768.6	1.64073	2023.95	102.875	0	6.24524	-1.11424	-1.06002	-0.401784	-0.233881	-0.736882	0.0380907	0.55747	0.92947	0.849441	0.781704	0.128415	-0.909494	0.213968	0.441387	0.540106	0.0852749	0.302261	-0.661606	-1.93904	-1.49863	-1.91783	-2.52563	-2.72391	1.833	16.932	0.327084	0.202951	0.245688	0.224277	0.0032629	0.0032629	-74768.6	0.0	-4073.54	
156000000	4359	-95688.2	-20894.2	-74793.9	1.58786	2024.01	103.492	0	6.24524	-1.14384	-1.09321	-0.376609	-0.135981	-0.724336	-0.348294	0.603135	0.894806	0.966771	0.695493	0.174888	-0.961007	0.353409	0.647166	0.383317	0.217515	0.26262	-0.787272	-1.19612	-1.13915	-0.655485	-0.415908	0.177763	1.833	16.2932	0.326799	0.202379	0.247477	0.223345	0.00320074	0.00320074	-74793.9	0.0	-4128.2	
158000000	4362	-95836.9	-20961.1	-74875.9	1.60623	2023.99	104.535	0	6.24524	-0.971919	-0.728232	-0.406468	-0.0482132	-0.652397	0.22249	0.517218	0.912906	0.934475	0.773526	0.0812146	-0.858527	0.242627	0.65806	0.446771	0.283532	0.359651	-0.560406	-1.3908	-1.23145	-1.37717	-0.719612	-0.231378	1.833	17.4963	0.325553	0.210466	0.241873	0.222108	0.00323721	0.00323721	-74875.9	0.0	-4194.86	
160000000	4363	-95663.3	-20835.7	-74827.6	1.63284	2023.96	103.143	0	6.24524	-1.04634	-0.835893	-0.615441	-0.07967	-0.759901	-0.115663	0.688645	0.843811	0.891506	0.708711	0.111313	-1.03328	0.226961	0.422854	0.48397	0.550364	0.157056	-0.466715	-1.00453	-2.53276	-2.59038	-3.20455	-3.03377	1.833	16.7665	0.331968	0.200908	0.247365	0.21976	0.0032191	0.0032191	-74827.6	0.0	-4069.64	
162000000	4361	-95841.5	-20958	-74883.4	1.71429	2023.88	104.95	0	6.24524	-0.933218	-0.758449	-0.459941	-0.166467	-0.623183	-0.144735	0.458589	0.75823	0.968305	0.743025	0.207592	-0.974968	0.0437749	0.47853	0.657138	0.405861	0.212265	-0.0320961	-0.510822	-0.633021	-0.413421	-0.367156	-0.758915	1.833	16.6839	0.324546	0.21133	0.242759	0.221365	0.00314244	0.00314244	-74883.4	0.0	-4191.94	
164000000	4359	-95875.9	-21001.6	-74874.3	1.63013	2023.96	105.375	0	6.24524	-1.14848	-0.882643	-0.526864	0.0253838	-0.589498	0.101889	0.526526	0.722594	0.993274	0.756015	0.0769716	-0.905326	-0.069521	0.575155	0.445025	0.472089	0.190656	-0.14795	-1.02812	-0.97877	-0.596926	-0.683564	-0.62956	1.833	16.426	0.322335	0.207657	0.243667	0.226342	0.00311792	0.00311792	-74874.3	0.0	-4235.57	
166000000	4359	-96050	-21107.7	-74942.3	1.60011	2023.99	106.986	0	6.24524	-0.897661	-0.889676	-0.550716	-0.225099	-0.445217	-0.0979483	0.601247	0.848437	0.963466	0.821397	0.122785	-0.770096	0.00955136	0.631434	0.496787	0.42444	0.324365	-0.376848	-1.3339	-1.08525	-0.42722	-0.940611	-0.635557	1.833	17.6931	0.326833	0.206873	0.240015	0.226279	0.0031681	0.0031681	-74942.3	0.0	-4341.47	
168000000	4359	-95915.3	-21029.4	-74886	1.60793	2023.99	105.595	0	6.24524	-0.836924	-0.923053	-0.536926	-0.0217861	-0.478646	0.194915	0.503097	1.21939	1.05624	0.636765	0.189764	-0.714115	0.154878	0.439377	0.44654	0.256917	0.312175	-0.308443	-0.812486	-1.67929	-2.35089	-2.46854	-2.86929	1.833	15.5575	0.32083	0.208651	0.246584	0.223935	0.00305055	0.00305055	-74886	0.0	-4263.43	
170000000	4357	-95984	-21067	-74917	1.67419	2023.92	107.003	0	6.24524	-0.999095	-0.915038	-0.469193	-0.0132015	-0.304654	0.0837085	0.774122	0.812537	1.11222	0.791269	0.199574	-0.860573	0.317822	0.523986	0.511954	0.277765	0.045295	-0.167937	-1.28517	-1.42674	-1.68817	-1.20641	-1.00467	1.833	17.7962	0.326246	0.205417	0.243756	0.224581	0.00313878	0.00313878	-74917	0.0	-4300.76	
172000000	4360	-96046.4	-21095.7	-74950.7	1.6103	2023.98	107.008	0	6.24524	-0.835354	-0.944772	-0.573419	-0.0233267	-0.431077	-0.326227	0.624319	0.85652	1.13315	0.692411	0.167294	-0.918996	0.0148157	0.7163	0.597404	0.463097	0.179638	0.220362	-1.26782	-0.953199	-1.09779	-0.733551	-1.11983	1.833	16.7863	0.325136	0.204415	0.248623	0.221826	0.00313249	0.00313249	-74950.7	0.0	-4329.62	
174000000	4357	-95875.1	-21006.2	-74868.9	1.6312	2023.96	105.852	0	6.24524	-1.02326	-0.768365	-0.482884	-0.115953	-0.481899	-0.0513633	0.733473	0.682574	1.01056	0.766331	0.152653	-1.06025	0.0428122	0.44978	0.566778	0.11672	0.239398	0.250299	-0.992004	-0.529482	-0.23053	-0.649119	-0.0464134	1.833	17.4683	0.322212	0.207566	0.245835	0.224387	0.00312068	0.00312068	-74868.9	0.0	-4239.98	
176000000	4359	-96044	-21097	-74946.9	1.62818	2023.96	107.15	0	6.24524	-1.05865	-0.777327	-0.657787	-0.00289008	-0.261741	0.0340262	0.841393	0.847735	1.00805	0.767528	0.225662	-0.92143	0.175007	0.543432	0.646135	0.328798	0.180942	-0.0796185	-1.33252	-1.82583	-1.48872	-1.31655	-1.19736	1.833	17.6121	0.325047	0.209555	0.246575	0.218823	0.00313332	0.00313332	-74946.9	0.0	-4330.81	
178000000	4359	-95765.6	-20917.3	-74848.2	1.72964	2023.86	104.707	0	6.24524	-1.0323	-0.97982	-0.502708	-0.28257	-0.694013	-0.0100015	0.636244	0.807519	0.951601	0.860225	0.179471	-1.22951	0.121176	0.661001	0.44046	0.355283	0.214321	-0.13363	-1.64239	-1.67666	-1.45253	-1.22966	-1.48325	1.833	16.5617	0.327816	0.202318	0.241151	0.228715	0.00323695	0.00323695	-74848.2	0.0	-4151.26	
180000000	4358	-95643.8	-20864.4	-74779.4	1.61596	2023.98	103.426	0	6.24524	-1.02987	-0.998405	-0.397652	-0.110907	-0.584046	-0.174185	0.813275	0.706662	0.925593	0.77883	0.0578174	-1.04839	0.14278	0.538822	0.604798	0.334867	0.374848	-0.361287	-1.44667	-2.30307	-2.17533	-2.49502	-2.6422	1.833	16.4949	0.327131	0.204342	0.245573	0.222954	0.00324192	0.00324192	-74779.4	0.0	-4098.38	
182000000	4358	-95650.1	-20878.5	-74771.7	1.57414	2024.02	103.254	0	6.24524	-1.03586	-0.988525	-0.700087	-0.224404	-0.661436	0.269646	0.492925	0.818624	0.996367	0.828116	0.000379885	-0.838779	-0.0206253	0.656745	0.455878	0.314338	0.237744	-0.319282	-1.81292	-2.42805	-2.26472	-2.40371	-2.48759	1.833	16.9708	0.324598	0.204702	0.247849	0.222851	0.00321516	0.00321516	-74771.7	0.0	-4112.32	
184000000	4356	-95706.4	-20936.5	-74770	1.59417	2024	103.733	0	6.24524	-0.95645	-0.879267	-0.528643	-0.101072	-0.555302	-0.0901416	0.694293	0.761498	1.01299	0.751515	0.143201	-0.75301	0.354942	0.690568	0.30578	0.308979	0.24925	-0.346792	-1.44853	-2.15846	-2.52561	-2.69819	-3.95882	1.833	16.284	0.330761	0.202	0.245422	0.221817	0.00318219	0.00318219	-74770	0.0	-4170.42	
186000000	4357	-95730.5	-20934.5	-74796	1.59781	2023.99	104.109	0	6.24524	-1.17773	-0.922219	-0.376778	-0.158996	-0.552031	0.206096	0.588933	0.960927	1.08301	0.706885	0.0801975	-0.882731	0.0628808	0.606554	0.35328	0.243697	0.0413536	-0.414205	-1.79395	-2.01039	-2.89978	-3.37252	-3.43499	1.833	16.9034	0.32688	0.204275	0.247414	0.221431	0.00322636	0.00322636	-74796	0.0	-4168.36	
188000000	4357	-95744.2	-20940.8	-74803.4	1.62112	2023.97	104.28	0	6.24524	-1.07763	-0.787255	-0.391962	0.0112031	-0.381927	-0.389559	0.69663	0.859907	1.00369	0.690224	0.221221	-0.945984	0.150397	0.703421	0.534206	0.219584	0.0756041	-0.197307	-1.43162	-1.93356	-2.05283	-2.88213	-2.63976	1.833	16.2503	0.326244	0.203923	0.247268	0.222565	0.00319619	0.00319619	-74803.4	0.0	-4174.78	
190000000	4358	-95849.6	-20999.2	-74850.4	1.64917	2023.95	105.103	0	6.24524	-1.08223	-0.701158	-0.470192	-0.0718331	-0.386244	-0.048237	0.468684	0.873483	1.03384	0.742813	0.272055	-0.675992	0.187764	0.517106	0.357633	0.213057	-0.00609119	-0.106901	-1.4242	-1.48397	-1.69575	-1.1269	-1.13075	1.833	16.9355	0.32664	0.20811	0.245278	0.219973	0.00309149	0.00309149	-74850.4	0.0	-4233.05	
192000000	4361	-95938.3	-21032.6	-74905.7	1.61356	2023.98	105.563	0	6.24524	-1.02622	-0.748278	-0.443027	-0.0345265	-0.564399	0.0481103	0.669335	0.764104	1.06257	0.641015	0.146768	-0.720197	0.159707	0.575872	0.343778	0.370868	0.137744	-0.106804	-1.28385	-1.25324	-1.62334	-1.96758	-2.30958	1.833	17.2817	0.320877	0.211105	0.246785	0.221233	0.00313548	0.00313548	-74905.7	0.0	-4266.44	
194000000	4360	-95768.6	-20933.6	-74835	1.60673	2023.99	104.148	0	6.24524	-1.08787	-0.767294	-0.321238	-0.134378	-0.630643	0.209086	0.590041	0.912954	0.923075	0.655964	0.116121	-0.961763	0.532021	0.510401	0.37026	0.320852	0.241209	-0.173132	-1.67715	-1.78291	-1.22815	-1.38465	-1.87854	1.833	17.2885	0.319539	0.206088	0.25121	0.223163	0.00317567	0.00317567	-74835	0.0	-4167.43	
196000000	4361	-95724	-20901.3	-74822.8	1.64692	2023.95	103.585	0	6.24524	-0.937717	-0.69811	-0.439743	0.0224946	-0.406429	-0.127301	0.643738	0.996639	0.916038	0.740153	0.0516875	-1.08556	0.214797	0.57695	0.351883	0.407938	0.147556	-0.274848	-1.17684	-1.24299	-1.17854	-0.790652	-0.487421	1.833	16.6678	0.32891	0.206545	0.245589	0.218956	0.00314025	0.00314025	-74822.8	0.0	-4135.17	
198000000	4360	-95630.5	-20844.7	-74785.8	1.65048	2023.94	102.968	0	6.24524	-0.986269	-0.989668	-0.395973	-0.0976631	-0.411103	-0.200553	0.774151	0.88103	1.05823	0.758854	0.172488	-0.99083	-0.122687	0.527283	0.379135	0.235369	0.218486	-0.484765	-1.23472	-1.73631	-1.133	-1.14249	-1.23722	1.833	16.576	0.325448	0.209265	0.246257	0.21903	0.00314421	0.00314421	-74785.8	0.0	-4078.63	
200000000	4359	-95659.1	-20874.2	-74785	1.62327	2023.97	103.247	0	6.24524	-1.03546	-1.04358	-0.530933	-0.187419	-0.554791	0.0822532	0.500618	0.942679	1.02694	0.745639	0.041019	-0.956838	0.0645768	0.48249	0.34053	0.191959	0.152951	-0.654831	-1.35956	-1.15822	-1.20296	-0.885849	-0.707765	1.833	18.398	0.326754	0.204009	0.247897	0.221341	0.00323665	0.00323665	-74785	0.0	-4107.85	
202000000	4361	-95692.4	-20879.2	-74813.1	1.61558	2023.98	103.369	0	6.24524	-0.928346	-0.975484	-0.671996	-0.346507	-0.623002	-0.112013	0.460052	0.917027	0.986503	0.717255	0.300219	-0.896764	0.111183	0.518234	0.379162	0.316412	0.161626	-0.331945	-0.822386	-1.08195	-1.22652	-1.85823	-1.74682	1.833	17.1624	0.321787	0.207819	0.245178	0.225217	0.0032151	0.0032151	-74813.1	0.0	-4113.06	
204000000	4356	-95603	-20862	-74740.9	1.59036	2024	103.033	0	6.24524	-0.870654	-0.927705	-0.515063	-0.0764063	-0.635237	-0.260662	0.656738	0.898123	0.955748	0.730175	0.141102	-0.999215	0.173211	0.465923	0.673907	0.354711	0.141913	-0.4456	-0.319454	-0.404056	-0.794201	-1.7133	-1.63425	1.833	16.4463	0.328719	0.209157	0.244185	0.217939	0.00325128	0.00325128	-74740.9	0.0	-4095.96	
206000000	4356	-95827.7	-20989.8	-74837.9	1.60205	2023.99	105.341	0	6.24524	-0.890746	-0.861026	-0.461513	-0.183558	-0.626851	-0.0322088	0.537856	0.873171	0.886603	0.766606	-0.0636978	-1.15019	0.0512943	0.618581	0.472805	0.321825	0.362765	-0.508734	-1.55392	-1.65524	-1.62024	-1.21231	-0.965247	1.833	17.4757	0.323429	0.201798	0.248205	0.226568	0.0031736	0.0031736	-74837.9	0.0	-4223.56	
208000000	4357	-95884.6	-21026.3	-74858.4	1.61472	2023.98	105.511	0	6.24524	-0.919885	-0.735634	-0.610447	0.0104946	-0.7313	-0.0114374	0.522511	0.959691	1.05227	0.729501	0.142329	-1.00453	-0.0374817	0.812639	0.600509	0.36218	0.324532	-0.523806	-1.29658	-1.18738	-0.742168	-0.977408	-1.36524	1.833	17.8563	0.324041	0.204382	0.241475	0.230102	0.00315863	0.00315863	-74858.4	0.0	-4260.04	
210000000	4356	-95843.6	-21019.5	-74824.1	1.61422	2023.98	105.031	0	6.24524	-0.994415	-0.638644	-0.377699	-0.0639743	-0.416928	-0.0666118	0.803018	0.76126	1.05273	0.752086	0.166418	-0.660179	0.225915	0.839101	0.616893	0.255079	-0.034907	-0.506248	-1.2969	-1.52004	-1.98631	-2.43145	-2.29862	1.833	16.8979	0.325666	0.209194	0.241841	0.2233	0.00313426	0.00313426	-74824.1	0.0	-4253.36	
212000000	4356	-95553.5	-20816.8	-74736.7	1.62961	2023.96	102.883	0	6.24524	-1.10816	-0.906809	-0.404435	-0.0755952	-0.846602	0.0504744	0.831339	0.617674	1.02418	0.614677	-0.0497436	-0.83043	0.17376	0.930243	0.420258	0.225559	0.113215	-0.381267	-1.7902	-1.94854	-1.68303	-2.28788	-2.10897	1.833	16.2119	0.318195	0.206679	0.254084	0.221042	0.00321771	0.00321771	-74736.7	0.0	-4050.8	
214000000	4358	-95640.7	-20844.6	-74796.1	1.61417	2023.98	103.748	0	6.24524	-1.3197	-1.36494	-0.495644	-0.0488335	-0.597687	0.16283	0.533031	0.957282	1.08532	0.641182	0.0606519	-1.02263	0.131614	0.712134	0.549116	0.205791	0.21492	-0.115795	-1.32859	-1.89787	-2.0797	-2.11369	-1.93926	1.833	16.8813	0.325371	0.203648	0.253164	0.217817	0.00314932	0.00314932	-74796.1	0.0	-4078.52	
