sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
67	sims/sim_067/delphy-digested.log	687.3837375178317	0.0323598011542252	0.7043522815050054	687.0	687.0	689.0	739809.4244251349	473.77066096765964	687.3833771509119	-35326.96191155488	0.8787636110581941	23.266500903589314	-35327.2	-35372.3	-35282.1	500000.0	701.0	NaN	5344.124821683305	0.27247157809047046	7.214067740858809	5344.54	5327.29	5355.82	500000.0	701.0	5344.119952165009	-40671.08787446505	0.6663920730342495	17.643666136187953	-40670.4	-40706.2	-40637.9	500000.00000000006	700.9999999999999	NaN	1.835707332382315	0.0035636832731069344	0.09435352016849424	1.83059	1.64753	2.01644	500000.0	701.0	1.8332998074733615	2024.1586447931527	0.003573178187070104	0.09460491057272656	2024.16	2023.95	2024.32	500000.0	701.0	2024.1586425823489	22.37916176890155	0.019220290576231706	0.5088841896288151	22.3674	21.4865	23.4328	500000.0	701.0	22.373371672976013	4.289220413694718	0.012942903937518622	0.3426815612159886	4.29275	3.64224	4.96656	500000.0	701.0	4.275478728368994	0.5855520827389441	1.0436762087291687E-4	0.002763279356286605	0.585446	0.58009	0.591062	500000.0	701.0	0.5855455679371889	0.26889682310984303	9.39269920138637E-5	0.0024868490424573993	0.268935	0.264219	0.273822	500000.0	701.0	0.2688853069977996	0.11082806419400863	6.559704926013546E-5	0.0017367740161063686	0.110854	0.107333	0.113885	500000.0	701.0	0.11081443885614412	0.034723042510698986	3.980121906339702E-5	0.0010222126877619804	0.0346998	0.0327434	0.036735	531371.4743130041	659.6138802015146	0.03470800697527168	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-40671.08787446505	0.6663920730342495	17.643666136187953	-40670.4	-40706.2	-40637.9	500000.00000000006	700.9999999999999	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-185.7189315263908	0.2724884298260496	7.214513914099807	-185.312	-199.1	-170.605	500000.0	701.0	NaN	
68	sims/sim_068/delphy-digested.log	883.114122681883	0.06049439014932568	1.2032233132641619	883.0	882.0	885.0	885983.7406659479	395.6054540420204	883.1133037370729	-41098.54536376607	1.2826147525228562	29.305707205449828	-41098.4	-41158.0	-41044.3	671391.8599815088	522.0498205171169	NaN	5330.7955064194	0.2787644394960292	7.205185777713581	5331.04	5317.04	5343.96	524653.2902465654	668.0602342840155	5330.790636426427	-46429.34022824538	1.1228587948459476	25.031253047947693	-46429.5	-46476.6	-46380.8	705298.7773540693	496.95251325247136	NaN	3.987598972895865	0.0075885821916153555	0.19108479012671548	3.9863	3.61096	4.35342	552786.0409052295	634.0608735814482	3.9830221633391583	2022.0069472182597	0.007584482908181211	0.19122875386816165	2022.01	2021.64	2022.38	551357.8815773063	635.7032550206795	2022.0069381755288	28.908889871611997	0.026986306126681084	0.6693709704976736	28.9045	27.5726	30.1529	569693.3629776838	615.2432567723804	28.90114283885221	4.269745078459338	0.012086581074878403	0.32000921064526106	4.26103	3.67484	4.87097	500000.0	701.0	4.257774167883559	0.058800551783166906	4.961723697717652E-5	0.0013136860408330606	0.0587596	0.0561252	0.0611793	500000.0	701.0	0.05878587905235811	0.5574065791726107	1.0425661274576695E-4	0.0027603402602124857	0.557409	0.552085	0.562519	500000.0	701.0	0.5573997433830662	0.2042660499286733	1.0163212692263754E-4	0.002382377338906251	0.204331	0.199814	0.209067	637865.2636222404	549.4890849042608	0.2042521476536289	0.17952683594864488	8.18139947231389E-5	0.0021661404253940425	0.179513	0.1751	0.183341	500000.00000000006	700.9999999999999	0.17951379079015606	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-46429.34022824538	1.1228587948459476	25.031253047947693	-46429.5	-46476.6	-46380.8	705298.7773540693	496.95251325247136	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-199.0539343794579	0.2786730206637356	7.203808014522265	-198.779	-212.684	-185.838	524509.8064534903	668.2429874284529	NaN	
69	sims/sim_069/delphy-digested.log	836.8430813124108	0.05324516913501979	1.0846740304036186	836.0	836.0	839.0	844597.8267342243	414.9904118925638	836.8423792834058	-30477.154921540685	1.2422854097679514	29.831769729552875	-30477.0	-30534.8	-30420.7	607816.8778746015	576.6539442366579	NaN	5313.970085592014	0.32591535816375156	8.00049119029081	5313.93	5300.37	5330.73	581653.5355337455	602.5924000932428	5313.964063353119	-35791.12396576322	1.0838778147796617	24.5416283296848	-35790.0	-35837.4	-35743.4	683662.7643341101	512.6796694001438	NaN	3.280898245363766	0.007024038463760332	0.17436732606910071	3.27671	2.96438	3.60548	568763.3049927868	616.2493201006438	3.2762756026503155	2022.7134094151202	0.007051757656397336	0.17444576677981366	2022.72	2022.38	2023.02	572745.792669671	611.9643382559941	2022.7134018927002	27.514452639087004	0.026083382266426643	0.6307820924390606	27.4937	26.3271	28.7006	599317.7272454011	584.8316912149032	27.50722866436112	0.6170771925820261	0.0017219799355284225	0.04552320378437108	0.616227	0.529174	0.705264	501508.8002744891	698.8910260560972	0.6153875425840797	0.09203563594864479	6.245826858200919E-5	0.0016430291854075847	0.0920653	0.0888958	0.0952539	506497.5491135864	692.0072971989788	0.09202097424070317	0.0796540184022824	6.460258439620209E-5	0.001520070727012591	0.079658	0.0766781	0.0823903	633082.3638366603	553.6404424155329	0.07963951040058312	0.7684015691868754	1.0030195453199113E-4	0.0024564368122434645	0.76852	0.763353	0.772793	584380.3713024873	599.7805833532591	0.7683976431174464	0.0599087915834522	5.095064069876139E-5	0.0013489897772472202	0.0599867	0.0575003	0.0625932	500000.0	701.0	0.05989357938384588	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-35791.12396576322	1.0838778147796617	24.5416283296848	-35790.0	-35837.4	-35743.4	683662.7643341101	512.6796694001438	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-217.17189728958635	0.3259536041730119	8.000541228892045	-217.219	-230.775	-200.409	581782.7795141571	602.4585332221421	NaN	
70	sims/sim_070/delphy-digested.log	798.4350927246791	0.03034286205166867	0.7594358584628956	798.0	798.0	800.0	559524.243500604	626.4250460482892	798.4347319658951	-46021.21626248217	1.0166110799656005	26.916206258983536	-46019.0	-46069.6	-45968.7	499999.99999999994	701.0000000000001	NaN	5320.25757489301	0.2880567769288489	7.6267077703245105	5320.52	5305.17	5334.58	500000.0	701.0	5320.252106798433	-51341.473181169786	0.8027666416684325	21.243583978429008	-51340.2	-51385.6	-51304.0	500508.06655169075	700.288413760863	NaN	2.606522981455065	0.005257862518694569	0.13766611795018502	2.59726	2.36712	2.89041	511272.39272150217	685.5445453142679	2.602896518668654	2023.3879885877325	0.0052568862214078405	0.13764090342335988	2023.4	2023.1	2023.62	511269.8033749495	685.5480172822843	2023.387983906217	25.74540071326675	0.023716656207487644	0.627931785265381	25.7177	24.5567	27.0172	500000.0	701.0	25.737756814636207	18.820984308131234	0.0877953587796344	2.3245054401516416	18.6402	14.1639	23.0492	499999.99999999994	701.0000000000001	18.681078036215943	0.16801848644793146	7.674621372417916E-5	0.0020319638052925786	0.167993	0.163922	0.171771	500000.00000000006	700.9999999999999	0.16800620511548928	0.3866257703281031	1.0356538350739908E-4	0.0026862508690372613	0.386577	0.3815	0.391826	520983.68080883543	672.7657946134574	0.3866164327337059	0.22986576462196892	9.16979594000187E-5	0.0024278322731293325	0.229948	0.225079	0.234158	500000.0	701.0	0.22985293603553777	0.21548998002853081	8.282341363987079E-5	0.002192866209033008	0.215481	0.211049	0.219422	500000.0	701.0	0.21547880767063834	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-51341.473181169786	0.8027666416684325	21.243583978429008	-51340.2	-51385.6	-51304.0	500508.06655169075	700.288413760863	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-206.98564621968632	0.2878921415488176	7.62234881785529	-206.717	-223.752	-194.271	500000.0	701.0	NaN	
71	sims/sim_071/delphy-digested.log	775.6362339514978	0.058673755726659484	1.0122217887119147	775.0	775.0	777.0	1177672.234813505	297.6210100219479	775.6355746505982	-24548.430385164036	1.150884693684164	26.068375021341833	-24548.1	-24596.2	-24497.4	683162.0455811427	513.0554343103788	NaN	5328.474721825963	0.308229260847731	7.329065472223626	5328.52	5315.02	5342.98	619924.1414650482	565.3917577264758	5328.469681288754	-29876.902995720367	0.9425938792605386	21.149195104753964	-29876.2	-29920.4	-29838.5	696224.9228025102	503.4292633322208	NaN	2.513047831669045	0.005504747482552831	0.14574592151246235	2.50685	2.2274	2.7726	500000.0	701.0	2.5088598265255655	2023.4813266761762	0.00551141881105272	0.1459225514028933	2023.49	2023.21	2023.76	500000.0	701.0	2023.4813214145306	25.224520684736074	0.023942292599801168	0.5845754902577012	25.2262	24.1854	26.4415	587947.1442222513	596.1420230446884	25.217737139512067	1.2000089614835951	0.003976822956545819	0.09605411025145796	1.19544	1.00993	1.37642	600798.2093450879	583.3905536803605	1.1961582695802744	0.007912595392296726	2.2677162761472316E-5	5.120058305986797E-4	0.00791144	0.00699325	0.00893267	687567.9798253718	509.76777610996345	0.00789605597491035	0.8043176990014257	8.88298190972281E-5	0.0023518942300421847	0.804343	0.799266	0.808502	499999.99999999994	701.0000000000001	0.8043142595946722	0.14116048216833094	7.830107521669447E-5	0.0020731309472484436	0.141121	0.136987	0.144789	500000.0	701.0	0.14114528111573194	0.0466091900142653	4.5456446444555E-5	0.0012035232672782013	0.0465556	0.0446063	0.0492047	500000.0	701.0	0.04659368798701849	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-29876.902995720367	0.9425938792605386	21.149195104753964	-29876.2	-29920.4	-29838.5	696224.9228025102	503.4292633322208	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-202.49301141226823	0.30844333557697085	7.3300195218721695	-202.469	-215.99	-188.003	620623.9653196618	564.7542144452473	NaN	
72	sims/sim_072/delphy-digested.log	821.9714693295292	0.08878481027950644	1.2328303764044215	821.0	821.0	824.0	1817852.7896788062	192.8098919725669	821.9705460047279	-40415.63209700429	1.4191700267399685	30.50860284423849	-40413.3	-40475.7	-40357.2	758424.3076965489	462.1423607380443	NaN	5326.762025677598	0.2904309092999579	7.601353937240074	5326.96	5314.02	5342.19	511672.153137319	685.008941469471	5326.756601191692	-45742.39429386588	1.3179225313353813	25.806091330463836	-45740.2	-45795.7	-45697.6	914162.344364409	383.4111109046967	NaN	3.7133214122681855	0.007529936944746679	0.19936565708441206	3.70959	3.34247	4.09589	500000.00000000006	700.9999999999999	3.7079984261476175	2022.2811412268186	0.0075215379914180015	0.1991432832381095	2022.28	2021.9	2022.65	499999.99999999994	701.0000000000001	2022.2811314214177	27.34782567760341	0.030968559966857562	0.6663422960388763	27.3162	26.0585	28.6604	757068.6852847887	462.9698821423995	27.33971745243953	8.69704432239657	0.04183891871792028	1.07184131876375	8.62551	6.66984	10.8463	534057.3998356827	656.2964956722645	8.632331084871423	0.048937314978601924	4.855182675326174E-5	0.001263217588723848	0.0489239	0.0464741	0.05126	517777.10601870366	676.9322087163486	0.04892104334865023	0.3739852125534951	1.1202084156856762E-4	0.002792345847899282	0.373893	0.368176	0.37926	564088.5314412118	621.3563660025029	0.3739747940842297	0.1293805977175465	7.158511042379748E-5	0.0018953163461825856	0.129355	0.125612	0.133058	500000.0	701.0	0.1293667157119834	0.44769692439372344	1.0597619267761027E-4	0.002805868554224532	0.447755	0.442292	0.452983	500000.0	701.0	0.447688126923254	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-45742.39429386588	1.3179225313353813	25.806091330463836	-45740.2	-45795.7	-45697.6	914162.344364409	383.4111109046967	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-202.01489443651926	0.29021221964303234	7.594043638029044	-201.909	-214.521	-186.473	511885.98033903044	684.7227966037634	NaN	
73	sims/sim_073/delphy-digested.log	710.2368045649073	0.08726263170104186	1.4543409575789472	710.0	709.0	713.0	1261862.880708015	277.76393565308695	710.2353180569635	-28845.632239657636	1.5623866724140887	30.569960235586063	-28843.4	-28904.7	-28786.7	915535.7892334202	382.8359351123502	NaN	5342.529229671889	0.27225535934255296	7.208343045065288	5342.99	5326.97	5355.04	500000.0	701.0	5342.524365664638	-34188.163195435096	1.4042675738772403	26.726270565344233	-34186.0	-34243.2	-34141.4	967633.813358987	362.22380322086406	NaN	3.084634336661913	0.006787335858097128	0.17970425026547626	3.08219	2.75342	3.41918	500000.0	701.0	3.079425660514397	2022.9098858773182	0.006784001493969917	0.17961596925891535	2022.91	2022.58	2023.24	500000.0	701.0	2022.9098779031294	25.184427389443666	0.02741775196418407	0.6187132796506098	25.1803	24.0416	26.5558	688292.1774284377	509.2314158058868	25.17683854307995	7.537581540656206	0.02962910701084805	0.7844722248521232	7.49669	6.11781	9.03509	500000.00000000006	700.9999999999999	7.4971220526329105	0.12169454350927242	8.985142131645318E-5	0.0019391011064875962	0.121719	0.117375	0.12479	752552.8706765245	465.74800742559137	0.12167910475321711	0.7441571669044216	1.1072463265206112E-4	0.0026188250335972565	0.744139	0.739254	0.749022	626561.2771946858	559.402587994745	0.7441525593327346	0.024978382881597722	4.341373148067402E-5	8.794513861444688E-4	0.0249647	0.0233407	0.0266412	854119.3842831978	410.364179117829	0.024962900878434367	0.10916993009985729	7.360526716704106E-5	0.001879864294424085	0.109127	0.105766	0.113042	537344.5036111422	652.2817254936414	0.10915371665452281	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-34188.163195435096	1.4042675738772403	26.726270565344233	-34186.0	-34243.2	-34141.4	967633.813358987	362.22380322086406	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-186.48779600570646	0.27270706506910875	7.220302589252211	-186.048	-202.025	-173.931	500000.0	701.0	NaN	
74	sims/sim_074/delphy-digested.log	740.30242510699	0.03185891322546216	0.6227795105144062	740.0	740.0	742.0	917236.4503804507	382.1261135605981	740.3021634775276	-43540.177318116934	1.1707913672751356	24.93330599956323	-43539.7	-43588.2	-43492.1	772835.9417234565	453.5244559386955	NaN	5322.0837945791745	0.32597069396439915	7.553367793618244	5322.15	5307.47	5336.46	652775.5390759351	536.9380116420501	5322.078433489785	-48862.26262482172	0.9271788768708757	19.156667571005006	-48861.8	-48900.0	-48826.5	821060.4904094072	426.8869396275899	NaN	2.2772167902995712	0.004789243654875749	0.1191508776553845	2.27397	2.03014	2.49041	566275.009477081	618.9572100730077	2.2740965141876823	2023.717289586305	0.004780116178326095	0.11912456388558797	2023.72	2023.47	2023.93	564367.8728637781	621.0488173634938	2023.7172860802432	24.76422881597718	0.025718833878379248	0.571073203130981	24.7867	23.6578	25.8443	710897.5295327336	493.0387087297665	24.757640946224946	8.32668995720399	0.027658646054345655	0.6971779607558343	8.29074	7.02687	9.72541	551648.64570816	635.368187209193	8.297801596323024	0.22654408987161231	8.956613795101288E-5	0.002367467956856967	0.226495	0.222347	0.231209	501657.7190093151	698.683557968918	0.2265317257049375	0.3633713737517831	1.0822787302441812E-4	0.0027762005625658628	0.363407	0.358557	0.36903	532677.7951137322	657.9962656884629	0.3633607627403888	0.3283370199714691	1.1205527779931229E-4	0.0027211382975935064	0.328318	0.323546	0.333683	594362.5347638429	589.7074251816083	0.32832574566674055	0.08174752738944371	6.143236418266855E-5	0.0015564396448853005	0.0817414	0.0787463	0.08471	546031.7695354834	641.9040421369164	0.0817326993708923	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-48862.26262482172	0.9271788768708757	19.156667571005006	-48861.8	-48900.0	-48826.5	821060.4904094072	426.8869396275899	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-206.76381312410845	0.32601163717434445	7.5456797759840875	-206.744	-223.007	-194.063	654270.7220515374	535.7109651811546	NaN	
75	sims/sim_075/delphy-digested.log	618.1269614835949	0.017100586779756025	0.45276205433747735	618.0	618.0	619.0	500000.0	701.0	618.1267960186975	-42006.03552068473	0.8641894483090986	22.880629472151448	-42006.4	-42049.7	-41961.1	500000.0	701.0	NaN	5360.022981455063	0.2633394981924552	6.97228309851	5360.46	5345.86	5373.2	500000.0	701.0	5360.018446091341	-47366.057917261045	0.6440662019654741	17.05255734346639	-47365.5	-47400.0	-47334.3	500000.0	701.0	NaN	1.6367724679029987	0.0033700670311790815	0.08082883631516169	1.6284	1.47813	1.79233	609301.7814470228	575.2486053259227	1.6347915202993273	2024.3579172610569	0.0033896578178408106	0.08092332731988783	2024.37	2024.18	2024.49	614967.6550999958	569.9486746876265	2024.3579156435678	21.11416205420827	0.019664634505907573	0.5206488192879363	21.1293	20.0699	22.0613	500000.0	701.0	21.107738561641405	4.39144011412268	0.013636994287830473	0.3610585781526794	4.36699	3.74996	5.14323	500000.0	701.0	4.376633253258656	0.2843186176890153	9.902115954496823E-5	0.0026217242830622344	0.284291	0.279282	0.28952	500000.0	701.0	0.2843065399741797	0.4284823537803136	1.055614831563977E-4	0.00279488853714509	0.428436	0.423163	0.433633	500000.0	701.0	0.42847323777146346	0.15159116547788876	7.880578849609551E-5	0.0020864939402389414	0.151573	0.147617	0.155438	500000.0	701.0	0.15157680775209864	0.13560787018544956	7.60522584223388E-5	0.0019800141367305305	0.135595	0.131753	0.139584	517101.3490236868	677.8168354458203	0.13559340611480927	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-47366.057917261045	0.6440662019654741	17.05255734346639	-47365.5	-47400.0	-47334.3	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-169.7901041369471	0.26349343340551795	6.9763587495860815	-169.35	-184.198	-156.849	500000.0	701.0	NaN	
76	sims/sim_076/delphy-digested.log	764.9657631954351	0.07219004119771663	1.2453498765022197	765.0	764.0	767.0	1177768.2365834287	297.5967504581041	764.9647513007521	-39922.70941512127	1.5245203363113224	30.654401340409915	-39920.0	-39979.5	-39864.4	866899.571290473	404.31442304007965	NaN	5327.705420827393	0.28109467808859206	7.442376424468587	5327.87	5314.88	5343.74	500000.00000000006	700.9999999999999	5327.700223228737	-45250.415691868795	1.3687238589695023	25.935934580247693	-45247.8	-45299.9	-45205.4	976148.5044943952	359.0642185960676	NaN	3.251230114122681	0.007790844270605893	0.17587744126697483	3.24932	2.94247	3.61096	687759.8067973497	509.6255939005109	3.2464724742882853	2022.7433808844482	0.007816298933561623	0.1758334559164102	2022.75	2022.38	2023.05	692607.7026646241	506.0584781999166	2022.7433732420138	26.9243733238231	0.02952805281185287	0.6465556552950974	26.8949	25.688	28.1908	731047.8609131833	479.44877311066256	26.91661170755003	14.472949215406542	0.05825149638879376	1.5422901863479184	14.4186	11.8585	17.7129	500000.0	701.0	14.39177240187089	0.18061369900142657	8.260631247417535E-5	0.002187118150734493	0.180702	0.176251	0.184816	500000.00000000006	700.9999999999999	0.18060044767036842	0.31985704136947224	1.1760653608488953E-4	0.0025927944474704715	0.319908	0.314887	0.324928	721131.9935130391	486.04139485271986	0.31984653299246535	0.46355032667617707	1.1690184035556946E-4	0.0027990022865757324	0.463496	0.458129	0.468903	611398.2794031373	573.2760653859987	0.4635418744667632	0.035978963908701825	3.9579491538293224E-5	0.00104792263142412	0.0359418	0.0342934	0.0381825	500000.0	701.0	0.035963680619738744	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-45250.415691868795	1.3687238589695023	25.935934580247693	-45247.8	-45299.9	-45205.4	976148.5044943952	359.0642185960676	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-200.0997360912982	0.28070561844344155	7.432075524523074	-200.046	-213.227	-184.328	500000.0	701.0	NaN	
77	sims/sim_077/delphy-digested.log	803.2211126961483	0.3399508602345211	2.2651384945796904	803.0	800.0	807.0	7894611.99055938	44.39736879014937	803.2179222086666	-31071.310556348053	3.927224328328614	39.070773098524135	-31070.3	-31145.7	-30997.7	3541240.5755462633	98.97661356880073	NaN	5343.083751783162	0.27021640833191757	7.154358953122792	5343.21	5328.79	5356.25	500000.00000000006	700.9999999999999	5343.078961117369	-36414.39243937236	3.9938146861967767	35.916339784640805	-36413.3	-36485.4	-36349.7	4333908.106164654	80.8738882814429	NaN	4.504047788873036	0.00994392116889135	0.22407729292200326	4.50137	4.07671	4.95616	690251.9934055479	507.78556722554606	4.49845641520203	2021.490670470756	0.009975106833426497	0.2241604485791979	2021.49	2021.04	2021.92	694073.0160472562	504.99009743397966	2021.4906580423415	27.89340014265334	0.029037588894299145	0.6759311275582152	27.897	26.5004	29.1587	646850.9695749183	541.8558779162579	27.885194855938536	10.980957289586303	0.03053106657865328	0.8083528712929142	10.944	9.31554	12.4178	500000.0	701.0	10.951531977866427	0.028504735235378005	3.766113759922407E-5	8.806961699350983E-4	0.0284791	0.0269299	0.0303005	640947.8211621676	546.8463865973877	0.02849115562992533	0.006285261997146923	1.5933720293555857E-5	4.2186762511205265E-4	0.00627423	0.0054783	0.00709195	500000.00000000006	700.9999999999999	0.006271207708375713	0.4939197446504996	1.2441664873336534E-4	0.0028758873470200227	0.494076	0.488167	0.499449	655996.1346155009	534.3019287841363	0.49391136644240535	0.47129024964336674	1.3015174589230732E-4	0.0029372338902497967	0.471231	0.465669	0.476883	688194.1201324282	509.3039736122038	0.47128110102919485	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-36414.39243937236	3.9938146861967767	35.916339784640805	-36413.3	-36485.4	-36349.7	4333908.106164654	80.8738882814429	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-185.2641298145506	0.27016997385517505	7.153129535790295	-185.128	-199.921	-172.036	500000.0	701.0	NaN	
