sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 146
163	sims/sim_163/delphy-digested.log	749.1711840228245	0.02319813673861	0.4828852852249702	749.0	749.0	750.0	808921.3303930379	433.2930617983573	749.1710286138734	-46736.97746077025	1.0401366845928055	25.36328149440383	-46737.1	-46783.0	-46687.3	589464.9223283961	594.6070524697539		5310.177104136946	0.3018281551369208	7.684465407366757	5309.81	5293.42	5323.75	540729.6709709138	648.1982010912318	5310.171543682067	-52047.15748930097	0.7907811135660126	19.146814558463923	-52046.3	-52086.5	-52013.4	597871.0661592379	586.2468010897976		2.1293828530670487	0.0043559351062929	0.110084697255772	2.12329	1.91802	2.34521	548778.2870159049	638.691450250184	2.1265494545027184	2023.865235378031	0.0043598772589793	0.1101152962789146	2023.87	2023.65	2024.07	549466.5313214416	637.8914456483158	2023.865232382434	25.266565049928676	0.0221842017212357	0.5578774819784036	25.2776	24.2277	26.326	554240.132134014	632.397366553835	25.260399091340112	1.4579101426533516	0.0046327867586157	0.1136345050718408	1.45836	1.22974	1.67444	582575.4698089313	601.6387887305902	1.4534713636451095	0.1912711298145507	8.196289078856903e-05	0.002096117437036	0.191333	0.187207	0.195302	535909.3514933847	654.0285199787685	0.1912596479846031	0.3393191840228248	0.00010822502488930533	0.00280162106962	0.339434	0.333968	0.344414	523027.61715012765	670.13669738857	0.339307613873285	0.229458233951498	9.278703906864196e-05	0.0023159611499085	0.229481	0.225151	0.233948	562600.5014216881	622.9998002388703	0.229446541963896	0.2399514165477889	9.190260304149544e-05	0.002433250500977	0.239915	0.235376	0.244555	500000.0	701.0	0.239939090331838	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-52047.15748930097	0.7907811135660126	19.146814558463923	-52046.3	-52086.5	-52013.4	597871.0661592379	586.2468010897976		0.0	0.0	0.0	0.0	0.0	0.0				-220.68592724679024	0.3022530420494325	7.688054048261013	-221.004	-237.424	-207.114	541747.0158410082	646.9809519040613		
164	sims/sim_164/delphy-digested.log	677.2724679029957	0.0266689406143274	0.6194178742392478	677.0	677.0	679.0	649728.7494801033	539.4558887542861	677.2721850402947	-38079.42339514977	0.9281235699692584	22.65677089750062	-38078.1	-38124.7	-38036.9	588170.9892332526	595.9151444326018		5351.926690442228	0.2546242950930339	6.741535855061007	5352.6	5338.64	5364.7	500000.0	701.0	5351.922443451018	-43431.351497860174	0.753961289202861	17.635415800680043	-43429.8	-43468.1	-43400.7	640640.973608611	547.1083093947284		2.232582738944364	0.0051946360546357	0.1294325292206924	2.21918	2.02192	2.49863	564561.6814154986	620.8356173256535	2.2288475505888847	2023.7618687589184	0.0051922543174785	0.1295897522633509	2023.78	2023.5	2023.97	562676.2836960579	622.9158934826022	2023.76186460986	22.541204564907265	0.0211854633769194	0.5270310518586109	22.5001	21.6122	23.5565	566358.6650897772	618.8657852430667	22.535062139763248	3.570594493580597	0.0114367564753271	0.3028041916351686	3.55346	3.03579	4.17092	500000.0	701.0	3.557862220907164	0.174910398002853	7.9432506635431e-05	0.0021030871832599	0.174923	0.170768	0.178826	500000.0	701.0000000000001	0.174897761714689	0.1599716034236804	7.846930264578845e-05	0.0020775850047257	0.159897	0.155758	0.163853	500000.0	701.0	0.1599581215889006	0.0840077142653352	6.0782890238209066e-05	0.0016093123940811	0.0840783	0.0809665	0.087127	500000.0	701.0	0.0839922815822309	0.5811102710413697	0.00010808680654294096	0.0028617500208395	0.581242	0.575672	0.586554	500000.0	701.0	0.581103223945347	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-43431.351497860174	0.753961289202861	17.635415800680043	-43429.8	-43468.1	-43400.7	640640.973608611	547.1083093947284		0.0	0.0	0.0	0.0	0.0	0.0				-178.14309557774607	0.2546737511714921	6.742845274405035	-177.489	-191.243	-165.187	500000.00000000006	700.9999999999999		
165	sims/sim_165/delphy-digested.log	813.6048502139801	0.046708730465594	0.9232636934854912	813.0	813.0	815.0	897083.0145902819	390.7107751450197	813.6043270121754	-33649.4305278174	1.2946221295751523	26.476697852181854	-33648.3	-33702.0	-33595.8	838004.6651178256	418.2554281493395		5307.820684736093	0.3030585254371047	7.602467018771001	5308.23	5293.81	5323.69	556970.1807233953	629.2976035894221	5307.815239756468	-38957.25149786018	1.0591649913675971	21.256095253286617	-38956.2	-38993.7	-38908.3	870258.5172704256	402.7538863961328		2.904082439372325	0.0061065939704075	0.1594041228143736	2.89863	2.60274	3.21096	514383.47954886494	681.3982445692125	2.8997175029444344	2023.0903281027108	0.0061033456289409	0.1595080680331313	2023.1	2022.78	2023.38	513166.9009918757	683.0136536914898	2023.090321814565	26.94762382310987	0.0268242816141531	0.5961695560250783	26.9243	25.8209	28.2293	709585.3374704146	493.9504545703972	26.941031506942995	1.7719158773181172	0.0058420512196985	0.1257435135854852	1.7641	1.53487	2.01477	756567.2886908365	463.2767041864907	1.7674770176304382	0.1586759971469329	8.063030435473044e-05	0.0021348005602908	0.158695	0.154674	0.16284	500000.0	701.0	0.1586616352891385	0.1780692410841656	8.157821565233816e-05	0.0021598978433235	0.178043	0.173872	0.182014	500000.0	701.0	0.1780561422911731	0.0071444506134094	1.7685378530078712e-05	0.0004682452372851938	0.0071178	0.00618719	0.00801704	500000.0	701.0	0.0071291011825405	0.6561103138373757	0.00010026139704495892	0.0026545613129021	0.656112	0.65087	0.660796	500000.0	701.0	0.6561049436488658	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-38957.25149786018	1.0591649913675971	21.256095253286617	-38956.2	-38993.7	-38908.3	870258.5172704256	402.7538863961328		0.0	0.0	0.0	0.0	0.0	0.0				-222.9131126961484	0.3029109138606363	7.600491523082557	-222.516	-236.929	-207.07	556717.0302458728	629.583757919535		
166	sims/sim_166/delphy-digested.log	681.2610556348075	0.0237519681785845	0.6288667193089138	681.0	681.0	683.0	500000.0	701.0	681.2607658878804	-31878.17960057061	1.0134974690645862	23.6379557285727	-31877.8	-31923.6	-31830.6	644337.6805028375	543.969428772925		5333.852867332375	0.2997260240176218	7.020473645697951	5333.97	5321.26	5347.95	638857.6518291142	548.6355199730066	5333.848246513492	-37212.03480741801	0.7739665851440165	18.19932077628557	-37211.2	-37247.5	-37178.1	633901.9454928014	552.9246321014491		1.7313995863052778	0.0034547548251412	0.0827360173254956	1.72949	1.57376	1.88796	611129.5218373962	573.5281760668369	1.7294291608824943	2024.2632382310987	0.0034746505584759	0.0830837827733989	2024.27	2024.11	2024.42	613024.3985875989	571.7553833216882	2024.2632365260545	22.943055349500693	0.0215345242768977	0.516559698791286	22.9404	21.8884	23.913	609140.5992838485	575.4008194693871	22.937231608528844	5.633428987161195	0.0396338357623255	1.0493614710869277	5.50501	3.56011	7.42411	500000.0	701.0	5.541089157802529	0.0124593005706134	2.535246312003425e-05	0.0006322958349389913	0.0124454	0.0113527	0.0137664	563491.9283944125	622.014233635428	0.0124432810127105	0.4713679443651928	0.00012889339780876338	0.0028244673396494	0.471324	0.465885	0.476953	729921.6625656136	480.1885160772209	0.4713594877133819	0.0540605363766048	5.3189063581083176e-05	0.0013063912104431	0.0540313	0.0514675	0.0564985	581013.4842069127	603.2562230090664	0.0540447561976054	0.4621122139800289	0.00012999444384351826	0.0027214367843152	0.461989	0.456668	0.467184	799725.7900743792	438.27522427081095	0.4621042012822479	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-37212.03480741801	0.7739665851440165	18.19932077628557	-37211.2	-37247.5	-37178.1	633901.9454928014	552.9246321014491		0.0	0.0	0.0	0.0	0.0	0.0				-195.62670185449377	0.2992931666737033	7.005956013586192	-195.419	-208.806	-182.195	639656.4925730701	547.9503515864982		
167	sims/sim_167/delphy-digested.log	719.1968616262482	0.0212533443942664	0.5325805821467177	719.0	719.0	721.0	558176.9851288272	627.9370331241885	719.1966647053067	-40030.71940085592	0.8873756305783013	23.494516219836807	-40029.1	-40076.0	-39988.8	500000.00000000006	700.9999999999999		5322.162482168327	0.2826522346281837	7.483614922296522	5322.46	5305.49	5334.74	500000.0	701.0	5322.157220085567	-45352.87845934383	0.6650634590185948	17.60848921652507	-45352.1	-45386.9	-45321.7	500000.0	701.0		1.717757503566335	0.0035642582788367	0.0822825440372912	1.71037	1.56556	1.87703	657674.3959653308	532.9384907641693	1.7158094555760854	2024.276604850217	0.0035828853796991	0.0826876158639596	2024.28	2024.1	2024.41	658071.2072750992	532.617133412247	2024.276603161356	24.111825392296712	0.0201056383522809	0.532325015550125	24.1229	23.1619	25.1771	500000.0	701.0	24.105953409076488	3.91278340941512	0.0127519586763785	0.3376260172275418	3.88511	3.29	4.5847	500000.00000000006	700.9999999999999	3.898535787000116	0.2269898402282451	9.076149013874449e-05	0.0022949471807128	0.227066	0.222741	0.231507	548208.6306344195	639.3551294411046	0.2269782349782229	0.2297894507845933	9.07428523072054e-05	0.0024025444713135	0.229774	0.225355	0.234681	500000.0	701.0	0.2297768875849111	0.4959663009985737	0.00010674251269141844	0.0028261579529328	0.496057	0.49111	0.501701	500000.0	701.0	0.4959582504970706	0.0472543751783167	4.594985688301757e-05	0.0012165870016755	0.0472001	0.0451538	0.0497032	500000.0	701.0000000000001	0.0472387424531562	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-45352.87845934383	0.6650634590185948	17.60848921652507	-45352.1	-45386.9	-45321.7	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-207.7973794579172	0.2827262695577967	7.485575100961425	-207.437	-224.561	-195.335	500000.0	701.0		
168	sims/sim_168/delphy-digested.log	650.1968616262482	0.0203495173802325	0.5162593091139908	650.0	650.0	651.0	544578.4582947654	643.6170852176527	650.196657018072	-43119.18901569186	0.9040688008111192	23.918736875523976	-43117.1	-43166.1	-43072.7	500742.5584657262	699.9604768444907		5346.015178316693	0.2870779081914171	7.600790846913965	5346.35	5332.16	5361.53	500000.0	701.0	5346.00977459711	-48465.20342368046	0.6623656586243988	17.43271353873802	-48464.2	-48498.0	-48432.2	506003.6505093669	692.6827497137033		1.55078286733238	0.0023850168829642	0.0631466719467346	1.54643	1.43441	1.67485	500000.0	701.0	1.5495047631392955	2024.4438801711776	0.0023898866540738	0.0632756059978936	2024.45	2024.31	2024.55	500000.0	701.0	2024.4438791822915	21.94028216833097	0.0205942255710705	0.5452610484321812	21.9191	20.8529	22.9037	500000.00000000006	700.9999999999999	21.933504933837757	9.217857617689022	0.0366695422509304	0.970877636756475	9.11427	7.52026	11.1871	500000.0	701.0000000000001	9.16751491624363	0.40628152639087	0.0001055430910534135	0.0027944015803846	0.406237	0.401843	0.412901	500000.0	701.0	0.4062719207678247	0.2431994750356634	9.218094243766964e-05	0.0024406199274439	0.243201	0.238656	0.247746	500000.0	701.0	0.2431872364696057	0.2262719629101282	9.662872793597105e-05	0.0024392004785098	0.22637	0.221571	0.230812	550054.287035319	637.2098323042329	0.2262588123012831	0.1242470399429386	7.526438572442072e-05	0.0018275774939164	0.124263	0.119987	0.127262	594450.1798735918	589.6204793386266	0.1242335973247498	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-48465.20342368046	0.6623656586243988	17.43271353873802	-48464.2	-48498.0	-48432.2	506003.6505093669	692.6827497137033		0.0	0.0	0.0	0.0	0.0	0.0				-182.6570556348073	0.2869047769041166	7.596206952044117	-182.322	-196.639	-167.259	500000.0	701.0		
169	sims/sim_169/delphy-digested.log	779.6833095577746	0.0446551383097033	1.0478527204292951	779.0	779.0	782.0	636546.9031189634	550.6271388370819	779.6826066239915	-44285.33395149789	1.151753745170147	27.585159273495027	-44285.0	-44334.5	-44230.8	611021.2254832048	573.6298272172448		5340.063594864487	0.2592515282786936	6.793423801380056	5340.31	5326.24	5352.54	510450.05599584745	686.6489598403557	5340.059273389315	-49625.39814550646	0.988358948124842	23.373297144832257	-49624.1	-49673.0	-49585.1	626725.6345059403	559.2558859927691		3.615539386590581	0.0078437672880054	0.1943423038300921	3.60822	3.26849	4.0137	570956.1161119563	613.8825561354911	3.610337981464012	2022.379001426533	0.0078352320684909	0.1943543499701731	2022.39	2021.98	2022.73	569643.5985884287	615.297004773749	2022.3789920875129	26.458850071326676	0.0254559162454429	0.6094101614181634	26.476	25.3457	27.6892	611569.9054274132	573.1151858347952	26.45182462886638	2.835165777460769	0.0075043658420062	0.1986886262224442	2.83679	2.44694	3.17812	500000.0	701.0	2.8282188317503265	0.3701244079885875	0.0001097439680218048	0.0028863393016136	0.370275	0.364627	0.375766	506704.281943035	691.7249616599926	0.3701131511772393	0.2874369443651926	9.620318726921978e-05	0.0025336997849553	0.287391	0.282867	0.292735	505308.53590110026	693.6356208093036	0.2874257741575345	0.2672124179743226	9.26259459251616e-05	0.0024524020198236	0.267101	0.26235	0.271971	500000.0	701.0	0.2672011600227564	0.075226233951498	5.5984132515166176e-05	0.0014822585430775	0.0751161	0.0723492	0.0778666	500000.00000000006	700.9999999999999	0.0752116490903802	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-49625.39814550646	0.988358948124842	23.373297144832257	-49624.1	-49673.0	-49585.1	626725.6345059403	559.2558859927691		0.0	0.0	0.0	0.0	0.0	0.0				-190.25938516405128	0.2591334976089374	6.794050054686614	-190.026	-204.146	-177.879	509891.3585048624	687.4013339385857		
171	sims/sim_171/delphy-digested.log	753.3309557774608	0.0499961914428344	0.644540619330509	753.0	753.0	755.0	2108925.7174284784	166.19836208711166	753.3306803992062	-44863.89942938659	1.0137049610860367	26.2515418644346	-44862.5	-44915.2	-44814.0	522638.6619687757	670.6354227214445		5326.185435092729	0.2893600339173875	7.661213329419668	5326.45	5311.45	5340.75	500000.0	701.0	5326.179924712587	-50190.08388017123	0.8086725788562997	20.44866310683667	-50189.0	-50234.8	-50156.6	548155.2989003855	639.4173342903235		2.639567788873038	0.0056189330305173	0.1487691442786728	2.63288	2.37808	2.93151	500000.00000000006	700.9999999999999	2.6354192032218293	2023.35506419401	0.0056192231919278	0.1487768256893318	2023.36	2023.04	2023.6	500000.00000000006	700.9999999999999	2023.3550587241575	25.32312410841656	0.0232624397267003	0.6159057659486028	25.3089	24.1276	26.4743	500000.0	701.0	25.31564962548884	2.2827564621968657	0.0065433550737168	0.1628759964810452	2.28068	1.95416	2.60236	565685.2130148245	619.6025491492115	2.276981032344874	0.3363453166904423	0.00011061931908062028	0.0026852946213498	0.336366	0.331228	0.341567	594793.3441702116	589.280299511384	0.3363345990151092	0.3467910128388015	0.00010313283718675094	0.0027294324176111	0.346853	0.341733	0.352128	500423.0001513893	700.4074550809331	0.3467802658235734	0.2071688345221116	8.385025615675166e-05	0.0022200533069622	0.207181	0.202664	0.211175	500000.0	701.0000000000001	0.2071569381639562	0.1096948345221113	6.720361343154939e-05	0.0017793100591067	0.109662	0.106072	0.11288	500000.0	701.0	0.1096803907622332	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-50190.08388017123	0.8086725788562997	20.44866310683667	-50189.0	-50234.8	-50156.6	548155.2989003855	639.4173342903235		0.0	0.0	0.0	0.0	0.0	0.0				-204.3444322396575	0.2894177237042306	7.662740748236733	-204.062	-218.019	-188.668	500000.0	701.0		
172	sims/sim_172/delphy-digested.log	736.1768901569187	0.0183832311673491	0.4867218658969789	736.0	736.0	737.0	500000.0	701.0	736.176729460775	-42742.30941512123	0.902107452952172	23.884561910750158	-42741.8	-42787.2	-42697.7	500000.00000000006	700.9999999999999		5322.8185164051365	0.2929075242944193	7.755138120638701	5323.23	5308.27	5338.61	500000.00000000006	700.9999999999999	5322.812865704895	-48065.12582025679	0.6686543214947333	17.703562354857784	-48064.6	-48098.4	-48030.2	500000.0	701.0		2.1523681597717528	0.0041370059941065	0.1095330444901759	2.15068	1.95354	2.36712	500000.0	701.0	2.1495979567496684	2023.8421398002877	0.0041444635149391	0.1097304919209122	2023.84	2023.63	2024.04	500000.00000000006	700.9999999999999	2023.8421368255665	24.18590941512125	0.020347349989995	0.5387246706644996	24.1696	23.1261	25.2065	500000.0	701.0	24.179913351552127	1.920929258202568	0.0060975606280449	0.1473736469425414	1.91737	1.65896	2.21174	600012.9379559127	584.1540704006516	1.915288415469898	0.248119278174037	9.40508527571485e-05	0.0024901284296099	0.248069	0.243473	0.253084	500000.00000000006	700.9999999999999	0.2481067918057742	0.4219324194008551	0.00010698565551909658	0.0028325955008232	0.421875	0.416313	0.427225	500000.0	701.0	0.421922916126096	0.2637513922967195	9.07460909642932e-05	0.0023950310874614	0.26371	0.259193	0.268146	503177.9075580072	696.5727126237032	0.2637405147466832	0.0661969470756062	5.390969966254654e-05	0.001421419297839	0.0661051	0.0634099	0.068876	504170.50190249167	695.201323118638	0.0661817412749132	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-48065.12582025679	0.6686543214947333	17.703562354857784	-48064.6	-48098.4	-48030.2	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-207.85485164051371	0.2926955393063459	7.749525520289256	-207.425	-222.304	-191.944	500000.0	701.0		
173	sims/sim_173/delphy-digested.log	838.5249643366619	0.0944794789172531	1.447518967531513	838.0	837.0	841.0	1493187.943355079	234.7326748516689	838.5237163844794	-42114.6958630528	1.6914282428578284	32.8077910032464	-42112.8	-42186.8	-42060.3	931625.1388322482	376.2242831267269		5323.381412268188	0.292659784649231	7.684031194792764	5323.74	5308.86	5338.89	508435.5173650005	689.3696211792768	5323.375865669334	-47438.07917261054	1.5447304065036669	28.47041403872354	-47435.5	-47497.3	-47387.5	1031824.5256675424	339.6895414685388		3.944744208273894	0.0078632385943755	0.1973930982266795	3.94795	3.52603	4.29315	556194.9000218671	630.1747822323073	3.939792988394321	2022.049828815978	0.0078614288485367	0.197284642096041	2022.05	2021.68	2022.44	556550.3118019183	629.7723540306746	2022.0498191917293	28.47988830242509	0.0264903052025051	0.6835664096158621	28.4452	27.2238	29.8186	526381.3813652976	665.8670165933555	28.47169633315155	7.699851340941512	0.0273705030648003	0.7246725129685745	7.6514	6.13238	8.8971	500000.0	701.0000000000001	7.666439858611359	0.1916111897289587	8.8310280581964e-05	0.0022369071588471	0.191576	0.187516	0.195964	546279.1597510191	641.6133468458681	0.1915981468123853	0.1308842767475034	7.722962783086422e-05	0.0020017767786386	0.130897	0.127123	0.134733	521704.5355079	671.8362140723473	0.1308689758047353	0.543752854493581	0.00010787128659472752	0.0027330759324875	0.543618	0.538393	0.548985	546004.6533923073	641.935920916344	0.5437459892468405	0.1337516904422251	7.197465656356976e-05	0.0019056301273844	0.133712	0.129976	0.137394	500000.0	701.0	0.1337381100456504	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-47438.07917261054	1.5447304065036669	28.47041403872354	-47435.5	-47497.3	-47387.5	1031824.5256675424	339.6895414685388		0.0	0.0	0.0	0.0	0.0	0.0				-205.5993266761766	0.2926474495275994	7.672038399749754	-205.232	-220.077	-190.22	509983.321989642	687.277377292583		
174	sims/sim_174/delphy-digested.log	784.490727532097	0.0389930248719697	0.8979209850865529	784.0	784.0	786.0	660975.912073192	530.2765102296013	784.4902145376981	-43150.94778887303	1.0465535752270876	27.35496966124469	-43149.7	-43204.9	-43103.4	513024.9402334836	683.2026525659423		5314.508002853065	0.2872800940108674	7.606143999565949	5314.68	5300.61	5329.5	500000.0	701.0	5314.502559471923	-48465.45677603422	0.864804892027218	22.01813419681749	-48464.3	-48513.7	-48430.8	540708.5901027162	648.2234727090556		2.6885156776034225	0.0058802515257339	0.1507665343111831	2.68219	2.40274	2.9863	533175.181317075	657.3824369209722	2.684309816790844	2023.3060342368035	0.0058681424403324	0.1506333575190633	2023.31	2023.0	2023.58	531920.8693108349	658.9325973506423	2023.3060286294835	26.279993580599157	0.0245603117783134	0.6175498832395608	26.2324	25.1962	27.5999	554385.2739256725	632.2318006718775	26.272749288737565	9.604207803138376	0.0410298861759983	1.0863238666670183	9.54612	7.61002	11.7363	500000.00000000006	700.9999999999999	9.54358413762637	0.455217681883024	0.00010584514628419232	0.0028023989168822	0.455196	0.449481	0.460203	500000.0	701.0	0.4552090508111387	0.120383308131241	7.23396369801415e-05	0.0018089524263482	0.120315	0.116906	0.123745	560513.8927295925	625.3190233932185	0.1203697105422827	0.2857191055634803	9.634495871887736e-05	0.0025508681072229	0.285696	0.280915	0.290581	500000.0	701.0	0.2857077200405619	0.1386799243937231	7.837539750689943e-05	0.0020031183026407	0.13871	0.134835	0.142398	536579.8219476634	653.2112943192017	0.138665428644296	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-48465.45677603422	0.864804892027218	22.01813419681749	-48464.3	-48513.7	-48430.8	540708.5901027162	648.2234727090556		0.0	0.0	0.0	0.0	0.0	0.0				-214.0918915834524	0.286920952358202	7.596635219911356	-213.971	-227.896	-199.008	500000.0	701.0		
175	sims/sim_175/delphy-digested.log	739.2239657631955	0.0203668512326248	0.5392409934865101	739.0	739.0	740.0	500000.0	701.0	739.2237693335802	-36827.17674750359	0.8657973941327931	22.923202101782195	-36826.0	-36870.3	-36785.3	500000.0	701.0		5335.967446504995	0.2694045383706046	7.132863556385629	5335.98	5321.62	5349.32	500000.0	701.0	5335.9626785132805	-42163.14194008559	0.6497538811745964	17.203146661646038	-42162.5	-42197.2	-42132.9	500000.0	701.0		1.8062855492154064	0.0030904828021535	0.0818248730474742	1.80326	1.66392	1.98632	500000.0	701.0	1.804435865659928	2024.1883309557743	0.003092832113359	0.0818870730635126	2024.19	2024.01	2024.33	500000.0	701.0	2024.1883292994617	23.00428074179741	0.0201381177901449	0.5331849542877077	22.991	21.9681	24.0199	500000.0	701.0	22.998116186524356	3.226762853067052	0.0124687984874803	0.2718740489527692	3.21238	2.6787	3.71885	737227.8355775645	475.4296881986404	3.215367234000457	0.6168067203994294	0.0001015164902919834	0.0026877916694998	0.61678	0.611703	0.622296	500000.0	701.0	0.6168008642958048	0.0821974094151212	5.962554159291224e-05	0.0015442085594207	0.0822277	0.0793477	0.0849914	522565.5616526318	670.7292361393497	0.0821828934854476	0.2041703223965766	8.32729169344463e-05	0.0022047674401246	0.204279	0.199867	0.208394	500000.0	701.0	0.2041584095557386	0.0968255430813123	6.339671836799528e-05	0.0016336526585511	0.096709	0.0941527	0.100614	527839.7960188207	664.0272344821506	0.0968117987861756	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-42163.14194008559	0.6497538811745964	17.203146661646038	-42162.5	-42197.2	-42132.9	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-194.2175691868758	0.2691726400634928	7.126723722811361	-194.137	-208.612	-181.003	500000.0	701.0		
