sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 155
12	sims/sim_012/delphy-digested.log	1978.042796005706	0.0476174018721187	1.2576250286808708	1978.0	1977.0	1981.0	2009912.0815746344	697.5429486953605	1978.042396417606	-57737.99814550641	1.8861653931191928	49.31128679530925	-57736.5	-57834.8	-57639.9	2051232.4885420175	683.4915144097189		3240.1457061340943	0.5218263593757456	13.64651970724323	3240.64	3215.92	3269.39	2050011.165528436	683.8987141021759	3240.116967607458	-60978.14450784594	1.4605290293830202	38.02056376670836	-60977.5	-61055.7	-60903.9	2068860.9196040905	677.6675931740715		2.4174740656205422	0.0037915952588662	0.1003878101143257	2.4137	2.21918	2.61644	2000000.0	700.9999999999999	2.4153977919937595	2023.5798002853064	0.0037840997738518	0.1001893577144656	2023.58	2023.38	2023.77	2000000.0	701.0	2023.579797805048	38.79881126961486	0.0259410752804625	0.6642652853999633	38.7667	37.5626	40.0923	2138163.1879391577	655.7029921328411	38.793126252838015	3.4082152496433715	0.0072223106948594	0.1912208200299521	3.40673	3.0499	3.76668	2000000.0	701.0000000000001	3.402884406328562	0.514393413694722	0.00010755110171702856	0.0028475664831459	0.514427	0.509057	0.519634	2000000.0	700.9999999999999	0.5143855276233199	0.0953029336661911	6.93996192553229e-05	0.0016650028899585	0.0952655	0.0920136	0.0983684	2435747.1661278643	575.5934029182412	0.0952884046685419	0.314798253922967	9.584114223451545e-05	0.0025375288581452	0.314814	0.310075	0.319884	2000000.0	701.0	0.314788026624486	0.0755053920114123	5.790170892288271e-05	0.0014662190021776	0.0755672	0.0730112	0.0783529	2186417.475270041	641.2316110064211	0.0754911651496674	0.0016975702853067	1.8331217505885915e-06	4.853447313085303e-05	0.00169591	0.00160315	0.00178999	2000000.0	701.0	0.0016968759110953	0.0016975702853067	1.8331217505885915e-06	4.853447313085303e-05	0.00169591	0.00160315	0.00178999	2000000.0	701.0	0.0016968759110953	-60978.14450784594	1.4605290293830202	38.02056376670836	-60977.5	-61055.7	-60903.9	2068860.9196040905	677.6675931740715		0.0	0.0	0.0	0.0	0.0	0.0				-518.3099629101291	0.5227164221375162	13.672014533193018	-517.784	-542.571	-489.079	2049345.959873841	684.1207036055093		
13	sims/sim_013/delphy-digested.log	96.00713266761768	0.0031784295890103	0.0841533877610995	96.0	96.0	96.0	2000000.0	701.0	96.00709603652858	-37732.58873038514	0.938093937508652	22.96489299646253	-37731.7	-37777.5	-37687.4	2339439.509118032	599.288844415795		3271.148102710413	0.8453824083749425	20.658973159830637	3272.2	3231.33	3312.32	2347669.53051882	597.187969505302	3271.082822328147	-41003.73466476458	0.1355564973163947	3.5890486773837957	-41003.7	-41009.5	-40995.9	2000000.0	701.0		1.758479029957206	0.0106510272661362	0.2818087516445736	1.70764	1.28688	2.28767	2002728.390243953	700.0450020230759	1.7380622702229025	2024.2389158345204	0.0106575474130902	0.2820269611407668	2024.29	2023.71	2024.71	2002079.4429149465	700.2719122667504	2024.2388961853596	35.22913865905848	0.0436297118223817	1.1551579023435683	35.1745	33.0602	37.5281	2000000.0	700.9999999999999	35.21031145031575	2.064315406562053	0.0160060546413275	0.4237827785693925	2.01709	1.2516	2.85299	2000000.0	701.0	2.021554416539192	0.2367380941512125	0.0001012828132625134	0.0023532250265156	0.236738	0.232252	0.241333	2597123.539698618	539.8279976172001	0.2367263927840064	0.4157178131241081	0.00011858061273041112	0.0028166475152266	0.415641	0.410723	0.421132	2484908.4403248136	564.2058987963107	0.4157082801108507	0.1531333095577746	7.800811029463648e-05	0.0020653742894416	0.153122	0.149552	0.157542	2000000.0	700.9999999999999	0.1531193711489977	0.1944107831669046	0.0001220795450001756	0.0022097051200303	0.194432	0.190091	0.198678	4279225.507423916	327.6293800286307	0.1943982192158564	9.19855281027104e-05	3.799446436709081e-07	9.965002809391935e-06	9.15342e-05	7.13963e-05	0.000109237	2038139.0753496103	687.8824006450635	9.1450726882333e-05	9.19855281027104e-05	3.799446436709081e-07	9.965002809391935e-06	9.15342e-05	7.13963e-05	0.000109237	2038139.0753496103	687.8824006450635	9.1450726882333e-05	-41003.73466476458	0.1355564973163947	3.5890486773837957	-41003.7	-41009.5	-40995.9	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-489.4095278174034	0.8452719764402832	20.65120036491544	-488.454	-530.487	-449.58	2348823.3448685426	596.89461238664		
14	sims/sim_014/delphy-digested.log	1014.1198288159771	0.0146825147395292	0.3887402007775461	1014.0	1014.0	1015.0	2000000.0	701.0	1014.1197543734636	-48021.58045649072	1.3518085361071484	35.12713985101842	-48020.0	-48087.7	-47957.1	2076312.902683311	675.2354128263295		3249.539329529248	0.6234535378587489	16.237457785088527	3250.3	3215.48	3278.38	2066903.1690504188	678.3094733190185	3249.498739872718	-51271.118687589216	0.7867602847711942	20.27510439684763	-51269.5	-51309.1	-51231.5	2111089.636906517	664.1120184998015		1.6012453067047072	0.0032729893645617	0.0866569906340804	1.59289	1.45628	1.78141	2000000.0	701.0	1.598929744808393	2024.3962054208264	0.0032711225702571	0.0866075640652011	2024.4	2024.22	2024.54	2000000.0	701.0	2024.3962035681448	35.22062296718974	0.0261630142632494	0.689873449308979	35.186	34.0144	36.6475	2016437.2323394956	695.2857135916809	35.21387451186431	2.594773823109843	0.0068947818326199	0.1643377791305966	2.59645	2.2831	2.92263	2467824.341856108	568.1117477532957	2.5895946187675047	0.3272097403708985	0.0001125716813359252	0.0027622903511327	0.327122	0.322165	0.332658	2328454.018598556	602.1162491513716	0.327198079831889	0.0959237730385163	6.128435185274946e-05	0.0016225892946734	0.0958853	0.0928614	0.0989877	2000000.0	701.0	0.0959100537635729	0.1264477047075606	7.559407018539829e-05	0.0018902953802569	0.12647	0.122736	0.129994	2242147.228848949	625.2934606438599	0.1264335804727339	0.4504187760342366	0.00011158651685331146	0.0028382461367479	0.450589	0.444953	0.45585	2167062.0444199024	646.958864703525	0.4504098291596651	0.0009604708630527812	1.5198735428330313e-06	3.545192832991499e-05	0.000957967	0.000890087	0.00102396	2576814.7543220795	544.0825723496157	0.0009598190698242308	0.0009604708630527812	1.5198735428330313e-06	3.545192832991499e-05	0.000957967	0.000890087	0.00102396	2576814.7543220795	544.0825723496157	0.0009598190698242308	-51271.118687589216	0.7867602847711942	20.27510439684763	-51269.5	-51309.1	-51231.5	2111089.636906517	664.1120184998015		0.0	0.0	0.0	0.0	0.0	0.0				-509.9419315263915	0.6241292658636	16.256467825981062	-509.234	-544.797	-481.807	2066544.353481836	678.4272486761911		
15	sims/sim_015/delphy-digested.log	3609.156918687589	0.1504482557628553	2.446791530637277	3609.0	3605.0	3613.0	5300640.989861275	264.496313310344	3609.1560895639946	-72954.09044222547	2.670077613815345	69.45644513015846	-72952.0	-73084.7	-72808.7	2071909.0200289397	676.6706387428235		3261.568459343792	0.4185082283782697	11.073664866241815	3261.72	3238.41	3281.34	2002503.4095702893	700.1236518747553	3261.5496559742005	-76215.65663338084	2.3676546617887886	60.89681094421661	-76212.9	-76329.7	-76094.2	2119315.572546643	661.5343265351031		2.7449283024251083	0.0037324057033904	0.0888607489757299	2.73973	2.5863	2.92329	2473464.966674693	566.8161946456989	2.7434930761593783	2023.252325249644	0.0037434679864652	0.0891351641821947	2023.26	2023.07	2023.41	2472852.127197551	566.9566669919997	2023.2523232862188	38.3707970042796	0.0248116179889781	0.5569604996074915	38.3599	37.2503	39.3954	2782334.84347333	503.8933409789787	38.36675576585916	1.0057563694721834	0.0015246275381061	0.0398507165081185	1.00628	0.93589	1.09692	2052122.4171935504	683.1951097329527	1.004966474346239	0.616359146932953	0.00010081882503248909	0.0026693200018171	0.616385	0.611107	0.621037	2000000.0	701.0	0.6163533659182	0.2625299115549215	9.442125653479611e-05	0.0024999353898859	0.262514	0.257669	0.266913	2000000.0	701.0	0.2625180108799017	0.1075939572039943	6.334753564482282e-05	0.001677214983496	0.107605	0.104489	0.110969	2000000.0	701.0	0.1075808923086918	0.0135169335235378	2.477462691420108e-05	0.0006100462775905674	0.0134767	0.0125526	0.0149459	2312260.162447867	606.3331552258277	0.0135031883363224	0.0031430402282453	3.2612667228724687e-06	7.011584593596687e-05	0.0031424	0.0030075	0.00328145	3033110.940462341	462.2316913295269	0.0031422590404964	0.0031430402282453	3.2612667228724687e-06	7.011584593596687e-05	0.0031424	0.0030075	0.00328145	3033110.940462341	462.2316913295269	0.0031422590404964	-76215.65663338084	2.3676546617887886	60.89681094421661	-76212.9	-76329.7	-76094.2	2119315.572546643	661.5343265351031		0.0	0.0	0.0	0.0	0.0	0.0				-496.36144365192536	0.4202805645876189	11.112561745341155	-496.254	-518.793	-475.685	2005387.2686821544	699.1168348851281		
16	sims/sim_016/delphy-digested.log	2074.7360912981453	0.0566708624157686	1.5004406824330043	2074.0	2073.0	2077.0	2000000.0	700.9999999999999	2074.7355489784795	-49593.92867332381	1.8195757329376387	48.17582329114377	-49593.2	-49700.2	-49512.6	2000000.0	700.9999999999999		3231.944893009985	0.4853800501649881	12.851118587955176	3232.18	3207.46	3258.1	2000000.0	701.0	3231.919341761557	-52825.873751783125	1.4494149086594978	38.37529553849427	-52824.8	-52904.8	-52751.4	2000000.0	701.0		2.454610813124109	0.0040247405752658	0.1048025880131164	2.44932	2.27123	2.67123	2067663.1277149303	678.0601642538427	2.4523925351363305	2023.54253922967	0.004022229260997	0.1046908820196696	2023.55	2023.32	2023.72	2069492.9773219028	677.4606221734105	2023.542536521488	39.3475504992868	0.0244581198899826	0.6475630777113022	39.3304	38.0237	40.622	2000000.0	701.0	39.34222256372207	1.2120600713266765	0.0020521434388308	0.0543333799626777	1.21165	1.11804	1.31363	2000000.0	701.0	1.2108412052909876	0.7641141569186878	8.81790564975111e-05	0.0023346643761971	0.76402	0.760016	0.76898	2000000.0	700.9999999999999	0.764110589843056	0.080460157489301	5.749160845090726e-05	0.0014810224458336	0.0804057	0.077527	0.0832184	2112679.658125533	663.6122019766685	0.0804465465881283	0.0832015661911555	5.4824257941742187e-05	0.0014515492345989	0.0832003	0.0802744	0.0857769	2000000.0	701.0	0.0831889054039821	0.0722240992867332	5.3068994574304886e-05	0.0014050761715208	0.0722187	0.0696252	0.0749051	2000000.0	701.0	0.0722104521649981	0.0017580286305278	1.826494130711413e-06	4.8358997585516486e-05	0.00176023	0.00166959	0.00186046	2000000.0	701.0	0.0017573626385823	0.0017580286305278	1.826494130711413e-06	4.8358997585516486e-05	0.00176023	0.00166959	0.00186046	2000000.0	701.0	0.0017573626385823	-52825.873751783125	1.4494149086594978	38.37529553849427	-52824.8	-52904.8	-52751.4	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-527.2910114122681	0.4861504635507083	12.871516364459255	-527.094	-551.839	-501.164	2000000.0	701.0		
17	sims/sim_017/delphy-digested.log	1008.0584878744652	0.0504880424052569	1.3367418376528029	1007.0	1007.0	1011.0	2000000.0	701.0	1008.0576025353016	-50482.48559201141	1.6672495137490002	40.859874732497225	-50481.8	-50565.4	-50409.9	2334291.833891996	600.6104205327346		3258.2541226818844	0.5897376702428826	15.614133159271816	3258.24	3229.95	3288.67	2000000.0	701.0	3258.2167080055565	-53740.74065620542	1.222605229437298	29.57378723611708	-53739.7	-53804.6	-53691.8	2396109.293080322	585.1152132537565		4.372483837375179	0.0114880696459423	0.2781963165239265	4.3726	3.84384	4.91507	2390778.7247599703	586.4198076887095	4.363667014536486	2021.624950071327	0.0114867110038183	0.2780965549745161	2021.62	2021.08	2022.15	2391928.4437669213	586.1379355446204	2021.624930943332	40.72357717546368	0.0397738862453851	0.9527343826278	40.7058	38.8025	42.4437	2443432.754150628	573.7829279804981	40.712455244319365	36.27098088445079	0.1935884530323164	5.1255262063869385	35.9149	27.0864	46.8421	2000000.0	701.0	35.92131748972444	0.1191561640513553	7.034763361308345e-05	0.0018625524094715	0.119199	0.115602	0.122853	2000000.0	701.0	0.1191415879481413	0.2128671141226818	8.615190603250709e-05	0.0022396969974477	0.212857	0.208951	0.217212	2074432.2645626743	675.8475675249706	0.2128553283366506	0.3246642368045649	0.0001107287980783874	0.0026242140600818	0.32468	0.319896	0.329793	2496149.9400068065	561.6649775438477	0.324653628592019	0.3433124992867333	0.00011188594810517468	0.0026497635195158	0.343295	0.338459	0.348786	2499682.633871664	560.8712006085731	0.3433022676604619	0.0008247846761768891	1.1841836265733269e-06	3.135292480570718e-05	0.000825109	0.000761586	0.000883025	2000000.0	701.0000000000001	0.0008241891279236317	0.0008247846761768891	1.1841836265733269e-06	3.135292480570718e-05	0.000825109	0.000761586	0.000883025	2000000.0	701.0000000000001	0.0008241891279236317	-53740.74065620542	1.222605229437298	29.57378723611708	-53739.7	-53804.6	-53691.8	2396109.293080322	585.1152132537565		0.0	0.0	0.0	0.0	0.0	0.0				-496.5966904422253	0.5904254630095841	15.632343438731109	-496.463	-525.538	-466.562	2000000.0	700.9999999999999		
18	sims/sim_018/delphy-digested.log	672.0898716119829	0.0142180448998212	0.3764427092894036	672.0	672.0	673.0	2000000.0	701.0	672.0897663953284	-42458.024679029935	1.1724581279211712	31.04247574914558	-42457.6	-42515.5	-42392.7	2000000.0	701.0		3256.128644793156	0.6380602374783876	16.893541000098693	3255.75	3223.03	3287.39	2000000.0	701.0	3256.0848057826965	-45714.15306704708	0.6049470122503522	16.01682184725057	-45714.2	-45747.6	-45686.5	2000000.0	701.0		1.925303708987164	0.0051033030984735	0.117068639185128	1.91529	1.70491	2.1726	2664217.025889629	526.2334060536408	1.9217915379838444	2024.071797432238	0.0051131574414138	0.1171203579883514	2024.08	2023.82	2024.29	2672154.5474571567	524.6702520758593	2024.0717940437023	37.45688987161196	0.0419929386463999	0.8653755144925579	37.442	35.935	39.3321	3301348.2772651217	424.6749758742312	37.44691169019728	0.1168705467902994	0.0008439499415813248	0.0214376466109264	0.115873	0.0773297	0.159085	2172837.1275677923	645.239342706444	0.114887026995508	0.1726116205420828	8.495204476779111e-05	0.0022084208606266	0.17255	0.168566	0.177103	2074588.687099404	675.7966090908424	0.1725974823465749	0.2999009771754637	0.000111221384253277	0.002585729564977	0.299879	0.295092	0.304901	2593930.903647458	540.4924233057158	0.2998898272875385	0.467310383737517	0.00011859007722960464	0.002889315050545	0.467277	0.461982	0.473063	2361864.169223386	593.598911516151	0.4673014473211857	0.0601769955777461	5.386277500235887e-05	0.0013354436780759	0.0601148	0.0577351	0.0628632	2280732.280888319	614.7148491509654	0.0601622449515979	0.000598480614835949	1.2119513590108838e-06	2.762371313797212e-05	0.000597862	0.000544888	0.000654466	2698697.9733200194	519.5097835550739	0.0005978429220449184	0.000598480614835949	1.2119513590108838e-06	2.762371313797212e-05	0.000597862	0.000544888	0.000654466	2698697.9733200194	519.5097835550739	0.0005978429220449184	-45714.15306704708	0.6049470122503522	16.01682184725057	-45714.2	-45747.6	-45686.5	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-503.6176105563478	0.6387052338949625	16.91061818619248	-503.892	-536.966	-472.255	2000000.0	700.9999999999999		
19	sims/sim_019/delphy-digested.log	36.00285306704708	0.0020145430788658	0.0533378576205343	36.0	36.0	36.0	2000000.0	701.0000000000001	36.00281426996953	-33868.395007132625	0.881511634192871	23.33368484255008	-33867.5	-33911.3	-33821.2	2000955.6136067624	700.6652173922374		3256.490071326679	0.848022326510321	22.33417604299116	3257.33	3215.56	3301.04	2021262.489174226	693.6258934745176	3256.413426243896	-37124.8858773181	0.0956338356474196	2.532040178329701	-37124.6	-37129.1	-37120.3	2000000.0	701.0		2.6619692154065606	0.0237184342360448	0.6279788610688413	2.55616	1.75136	4.0137	2000000.0	701.0	2.594411723704766	2023.3351925820257	0.0237208678502945	0.6280432942434637	2023.44	2021.98	2024.25	2000000.0	701.0	2023.3350950885624	38.17911611982885	0.0697856858568859	1.847674053319916	38.0105	34.8702	41.8884	2000000.0	701.0	38.13484219486352	5.132690756062766	0.0670604390197124	1.7755193154519924	4.88516	2.22435	8.49346	2000000.0	701.0	4.857707467864909	0.3995512239657628	9.860830979071194e-05	0.0026107935059353	0.399565	0.394499	0.40447	2000000.0	701.0	0.3995426915271728	0.3674131711840232	0.00010104148551415617	0.0026752152508122	0.36723	0.362804	0.37302	2000000.0	701.0	0.3674034363337076	0.0695907048502139	5.133050165444991e-05	0.0013590471295977	0.0696025	0.0668296	0.0721716	2000000.0	701.0	0.0695774319085465	0.1634448915834523	8.244615499646299e-05	0.0021564238325754	0.163319	0.15936	0.167666	2049370.9729946256	684.1123537293688	0.1634306712641863	3.2549187303851665e-05	2.397256167404912e-07	5.7004797495275245e-06	3.20696e-05	2.23498e-05	4.41181e-05	2479442.7698109658	565.4496312923122	3.20590329822612e-05	3.2549187303851665e-05	2.397256167404912e-07	5.7004797495275245e-06	3.20696e-05	2.23498e-05	4.41181e-05	2479442.7698109658	565.4496312923122	3.20590329822612e-05	-37124.8858773181	0.0956338356474196	2.532040178329701	-37124.6	-37129.1	-37120.3	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-503.1492910128382	0.8480213753455714	22.30930426744005	-502.077	-543.128	-458.162	2025767.310968924	692.0834354511445		
20	sims/sim_020/delphy-digested.log	2107.500713266762	0.1121284576364481	1.9181725889955823	2107.0	2105.0	2111.0	4790759.27619665	292.64672240285006	2107.499840883026	-64383.65905848783	2.6361194209434284	54.96468709099606	-64383.2	-64495.8	-64282.5	3224858.438841318	434.7477653945438		3259.1931098430814	0.5515873135429138	13.217406714657365	3259.61	3234.11	3284.14	2441653.562687595	574.2010338505108	3259.166293346256	-67642.85206847353	2.2228893999575514	45.150444349212506	-67642.2	-67732.2	-67555.4	3398283.960740377	412.5611679886072		3.47189760342368	0.0068894423407806	0.1529706173699477	3.46301	3.18356	3.76164	2843806.969955656	493.0011125269384	3.4685374157598035	2022.5226390870173	0.0069009653992539	0.153210188867188	2022.53	2022.23	2022.81	2844411.4303680817	492.89634580696855	2022.522633284024	40.94091041369472	0.0368869641308071	0.763398651344731	40.9224	39.6004	42.477	3273339.594071257	428.3087530970916	40.93379937443477	8.088290028530677	0.0157058725146047	0.4158350351316678	8.06479	7.3144	8.91113	2000000.0	701.0	8.077699143962114	0.094090435235378	5.9557722963067016e-05	0.0015768743696145	0.0941178	0.0907182	0.0968778	2000000.0	701.0000000000001	0.0940772256791475	0.2368004921540655	8.669602349904627e-05	0.0022953989944844	0.236756	0.231697	0.24075	2000000.0	701.0	0.2367893690600306	0.4044221369472189	0.00010395914935895332	0.0027524644992256	0.404297	0.399008	0.40953	2000000.0	701.0	0.4044127713526614	0.2646869015691867	9.49731388280835e-05	0.0025145472487711	0.264711	0.26006	0.269457	2000000.0	701.0	0.2646749721562775	0.0017150959914408	2.2742461021020818e-06	5.065000498980217e-05	0.0017148	0.00162187	0.00181383	2826597.345276179	496.0027300467922	0.0017143470294878	0.0017150959914408	2.2742461021020818e-06	5.065000498980217e-05	0.0017148	0.00162187	0.00181383	2826597.345276179	496.0027300467922	0.0017143470294878	-67642.85206847353	2.2228893999575514	45.150444349212506	-67642.2	-67732.2	-67555.4	3398283.960740377	412.5611679886072		0.0	0.0	0.0	0.0	0.0	0.0				-498.0174878744652	0.5535881895687503	13.250961242607213	-497.623	-523.258	-473.2	2446960.047553209	572.9558197739693		
21	sims/sim_021/delphy-digested.log	963.2524964336662	0.028819022201722	0.5606040801829593	963.0	963.0	964.0	3705049.274956078	378.4025247590318	963.2523334655306	-48441.13708987155	1.4966432559001168	36.2684447619307	-48439.8	-48510.2	-48371.5	2387408.491682416	587.2476389710774		3267.6027960057054	0.6465872254899907	15.615060815926146	3267.99	3237.96	3296.8	2403891.6767808557	583.2209552293441	3267.5654538639265	-51708.7403708987	0.9278175785183388	22.590001683059903	-51708.1	-51751.7	-51665.9	2365051.924925076	592.7988240868813		2.311587075606279	0.0055858053360364	0.1478920420364723	2.30137	2.02192	2.59178	2000000.0	701.0	2.306880813637457	2023.685748930104	0.0055797922465592	0.1477328408371916	2023.7	2023.39	2023.96	2000000.0	701.0000000000001	2023.6857435376935	36.49809871611982	0.0322577629557558	0.7869477290697195	36.4723	34.9914	38.0878	2355725.771562504	595.1456731188548	36.48962147068589	0.1511750042796005	0.0006798662624731004	0.0180004142321573	0.150351	0.119735	0.188461	2000000.0	701.0000000000001	0.1501096704147158	0.263555653352354	9.432955735888764e-05	0.0024356515374423	0.263405	0.25886	0.267842	2102874.219307924	666.7065424680567	0.2635444027402338	0.338162661911555	0.000102302563345544	0.0027086040577044	0.338157	0.333136	0.343397	2000000.0	701.0	0.3381518085497665	0.0592223746077033	6.001580241873934e-05	0.0012775048120577	0.0591972	0.0569961	0.0619809	3094241.156158136	453.0997841618615	0.0592085852366802	0.3390593281027102	0.00011842195847564316	0.0027391335814288	0.339039	0.333802	0.344517	2620511.4846409	535.0100574705637	0.3390482693045697	0.0008787630370898715	1.2932611764160056e-06	3.424090614700711e-05	0.000877114	0.000807393	0.000938992	2000000.0	701.0	0.0008780981973956792	0.0008787630370898715	1.2932611764160056e-06	3.424090614700711e-05	0.000877114	0.000807393	0.000938992	2000000.0	701.0	0.0008780981973956792	-51708.7403708987	0.9278175785183388	22.590001683059903	-51708.1	-51751.7	-51665.9	2365051.924925076	592.7988240868813		0.0	0.0	0.0	0.0	0.0	0.0				-492.1209586305286	0.6465121969764109	15.628472149334051	-491.762	-521.715	-462.792	2399210.826633936	584.3588168393644		
