# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
1008000000	2783	-74907.8	-9133.15	-65774.6	1.75259	2014.06	135.807	0	12.4882	-0.812621	-0.548834	-0.242489	-0.0257872	0.0893851	0.593323	0.80839	1.21382	1.34176	1.50161	2.44723	2.68489	2.79127	2.5143	1.54956	1.36752	0.207095	-0.832107	-0.720614	-0.901333	-1.23266	-1.39893	-1.35212	-1.60392	-1.29461	2	10.0151	0.306439	0.225759	0.203622	0.26418	0.00108914	0.00108914	-65774.6	0.0	-3881.77	
1010000000	2787	-74845.3	-9064.86	-65780.5	1.76866	2014.04	133.717	0	12.4882	-0.932326	-0.885012	-0.0869322	0.0360626	0.10107	0.28669	0.811673	1.46103	1.3946	1.57743	2.52152	2.3639	2.78756	2.53848	1.59921	0.847922	-0.00950508	-1.08983	-0.914413	-1.25543	-1.37833	-1.52908	-1.96381	-1.72539	-1.63785	2	10.1087	0.310063	0.219139	0.202538	0.26826	0.00110448	0.00110448	-65780.5	0.0	-3813.47	
1012000000	2782	-74857.6	-9116.1	-65741.5	1.81184	2014	134.96	0	12.4882	0.152177	-0.363517	-0.228806	-0.0552541	0.201764	0.420857	0.916777	1.13049	1.25517	1.50387	2.44936	2.77847	2.64568	2.67091	1.65361	1.17101	-0.06479	-0.756366	-0.750654	-0.695942	-0.460352	-0.576217	-0.247112	-0.472546	-0.0139546	2	9.99842	0.309293	0.2227	0.20377	0.264237	0.00112029	0.00112029	-65741.5	0.0	-3864.73	
1014000000	2786	-74956.9	-9132.27	-65824.6	1.7216	2014.09	136.005	0	12.4882	-0.62086	-0.653654	-0.300778	0.0274914	-0.105883	0.127457	0.718159	1.21942	1.26028	1.50626	2.34928	2.66656	2.867	2.40341	1.73039	1.18643	0.321659	-0.711849	-0.531072	-0.783689	-1.51663	-1.12154	-0.737817	-0.847917	-0.748396	2	12.4531	0.311555	0.219629	0.199464	0.269353	0.00106265	0.00106265	-65824.6	0.0	-3880.48	
1016000000	2785	-74858.5	-9102.9	-65755.6	1.82305	2013.99	133.586	0	12.4882	-0.659209	-0.472018	-0.105265	-0.13092	0.347928	0.558462	0.600315	1.11273	1.30666	1.56031	2.21903	2.50393	2.65891	2.40115	1.60003	1.20487	0.290658	-0.518459	-0.289353	-0.708991	-0.874962	-1.07492	-1.24249	-0.838369	-1.11614	2	10.849	0.308332	0.224226	0.201964	0.265478	0.00111238	0.00111238	-65755.6	0.0	-3851.38	
1018000000	2788	-74983.3	-9128.04	-65855.3	1.76135	2014.05	136.444	0	12.4882	-0.761638	-0.865433	-0.678724	0.0120206	0.316736	0.469065	1.09707	1.42976	1.15078	1.51202	2.35123	2.42005	2.74576	2.66783	1.60845	1.26336	0.110822	-0.716446	-1.01642	-1.10873	-1.37203	-1.60336	-2.00028	-2.36355	-2.22286	2	9.59124	0.310338	0.219091	0.201043	0.269527	0.00112515	0.00112515	-65855.3	0.0	-3876.75	
1020000000	2785	-75011.8	-9175.24	-65836.5	1.85738	2013.95	137.694	0	12.4882	-0.143215	0.088094	0.236351	-0.0415942	0.209625	0.749992	0.865919	1.32459	1.44741	1.51627	2.52639	2.61479	2.79003	2.47004	1.59639	1.08552	0.0981152	-0.53661	-0.448979	-0.539441	-0.728507	-1.14741	-1.37986	-1.01861	-1.14106	2	10.3589	0.309903	0.220527	0.204094	0.265477	0.00107447	0.00107447	-65836.5	0.0	-3923.8	
1022000000	2786	-74943.8	-9134.67	-65809.1	1.84762	2013.96	135.438	0	12.4882	-1.15712	-0.683453	-0.398646	-0.228607	0.412224	0.499331	0.771922	1.31973	1.34462	1.53848	2.28781	2.60974	2.64509	2.35944	1.59745	1.10432	0.376041	-1.08049	-0.659368	-0.771538	-1.0419	-1.03699	-1.16546	-1.4521	-1.58762	2	11.1576	0.310351	0.219237	0.206904	0.263508	0.00109244	0.00109244	-65809.1	0.0	-3883.09	
1024000000	2786	-75073.9	-9200.95	-65873	1.81603	2013.99	138.586	0	12.4882	-0.748615	-0.767539	-0.54187	-0.162451	0.0925322	0.660588	0.894303	1.5096	1.2389	1.49043	2.39989	2.70133	2.96716	2.51922	1.61559	1.24457	0.210465	-1.1671	-0.493672	-0.780619	-0.722692	-0.838388	-1.10774	-1.33391	-1.71582	2	10.389	0.309633	0.215645	0.204333	0.270389	0.00108841	0.00108841	-65873	0.0	-3949.51	
1026000000	2787	-74882.5	-9102.51	-65780	1.75472	2014.05	133.468	0	12.4882	-0.86437	-0.473571	-0.667461	-0.31077	0.395488	0.373044	0.881621	1.35667	1.30415	1.56772	2.27066	2.58346	2.61606	2.38544	1.50592	1.41704	0.352259	-0.828032	-0.919913	-0.96958	-1.11086	-1.04061	-0.981643	-0.598318	-0.475617	2	10.9759	0.313939	0.218817	0.199419	0.267825	0.00113578	0.00113578	-65780	0.0	-3850.96	
1028000000	2789	-74855.6	-9061.06	-65794.5	1.75571	2014.05	132.952	0	12.4882	-0.916177	-0.628809	-0.27605	0.394433	0.376564	0.507006	0.983559	1.38238	1.12357	1.40026	2.48258	2.59657	2.71516	2.59917	1.38379	0.928574	0.264267	-1.24647	-0.733513	-0.849811	-0.638139	-0.991048	-0.717888	-0.648996	-0.717176	2	10.3845	0.308554	0.222472	0.206382	0.262592	0.00113891	0.00113891	-65794.5	0.0	-3809.62	
1030000000	2786	-74833.4	-9068.71	-65764.7	1.81537	2013.99	133.132	0	12.4882	-1.62733	-1.01078	-0.64621	-0.165612	0.141189	0.112584	0.71663	1.46456	1.1217	1.42632	2.42075	2.39506	2.84525	2.47317	1.62073	1.01951	0.0755305	-0.749556	-0.691883	-0.975864	-0.775184	-0.716701	0.14516	0.471043	0.459963	2	9.58401	0.309132	0.225993	0.204403	0.260472	0.00114239	0.00114239	-65764.7	0.0	-3817.41	
1032000000	2784	-75008.9	-9180.63	-65828.3	1.82383	2013.99	137.712	0	12.4882	-0.892061	-0.39451	-0.219589	0.345231	0.435607	0.580763	0.831225	1.64742	1.30009	1.55357	2.46498	2.30111	2.80937	2.66435	1.68657	1.11321	0.241507	-0.860646	-0.912465	-0.835789	-0.658579	-0.807675	-1.01981	-1.06943	-1.13852	2	9.84458	0.314349	0.220866	0.200911	0.263874	0.00108289	0.00108289	-65828.3	0.0	-3929.28	
1034000000	2784	-75063.5	-9211.61	-65851.9	1.86955	2013.94	138.998	0	12.4882	-0.567573	-0.519696	-0.0582335	0.513984	0.819318	0.56537	0.995759	1.26861	1.29127	1.56299	2.34914	2.64183	2.91602	2.61418	1.5765	0.839951	0.277945	-0.850857	-0.380224	-0.271823	-0.557286	-0.58121	-0.802438	-0.652341	-0.300705	2	10.1961	0.31315	0.217758	0.199946	0.269145	0.00108254	0.00108254	-65851.9	0.0	-3960.21	
1036000000	2781	-74936	-9163.59	-65772.4	1.85514	2013.95	136.836	0	12.4882	-0.532543	-0.926848	-0.336477	0.218376	0.246503	0.571527	0.683876	1.1164	1.24821	1.88234	2.18965	2.51969	2.75621	2.76698	1.43156	1.24466	0.375073	-0.839794	-0.453071	-0.507547	-0.820992	-1.40821	-1.36064	-1.1768	-1.24978	2	9.94834	0.309137	0.225009	0.204931	0.260923	0.00112381	0.00112381	-65772.4	0.0	-3912.23	
1038000000	2782	-74934.9	-9149.92	-65785	1.79492	2014.01	136.753	0	12.4882	-0.618491	-0.116388	-0.147124	0.213854	0.168344	0.354327	0.644328	1.30706	1.45426	1.56639	2.376	2.49083	2.90537	2.50065	1.57144	1.15288	0.345412	-0.965307	-1.00255	-0.687148	-0.963782	-1.26292	-0.785214	-0.508223	-0.601944	2	9.35122	0.312125	0.222683	0.19896	0.266232	0.0010624	0.0010624	-65785	0.0	-3898.67	
1040000000	2782	-74982.9	-9188.95	-65793.9	1.73388	2014.08	137.178	0	12.4882	-0.717815	-0.521068	0.17626	0.0566555	0.204613	0.550387	0.667924	1.38503	1.34859	1.46346	2.20832	2.33232	2.80425	2.6376	1.81111	1.37076	0.0883167	-0.811587	-0.867119	-1.09089	-1.36733	-1.96802	-2.04953	-1.97368	-2.09345	2	9.99479	0.313707	0.223164	0.198705	0.264425	0.00111311	0.00111311	-65793.9	0.0	-3937.58	
1042000000	2783	-74942.1	-9151.23	-65790.9	1.77058	2014.04	136.376	0	12.4882	-0.709382	-0.712187	-0.33305	-0.152822	0.168333	0.651382	0.862569	1.20153	1.35686	1.66015	2.21262	2.39496	2.81676	2.55637	1.55098	0.935234	0.177024	-0.577282	-0.728921	-1.07113	-2.15046	-1.99868	-2.40918	-2.57614	-2.56341	2	10.0123	0.314693	0.224343	0.201001	0.259963	0.00107992	0.00107992	-65790.9	0.0	-3899.86	
1044000000	2785	-74815.5	-9061.59	-65753.9	1.86527	2013.95	133.281	0	12.4882	-0.663508	-0.627569	-0.132898	-0.178547	0.241607	0.306911	0.966657	1.20466	1.17598	1.74833	2.38564	2.31718	2.75813	2.51592	1.44046	1.08336	0.0236915	-0.512515	-0.466158	-1.1085	-1.42507	-1.57305	-1.61171	-1.41662	-1.50862	2	10.417	0.309759	0.224294	0.202422	0.263526	0.0010716	0.0010716	-65753.9	0.0	-3810.15	
1046000000	2784	-74826.9	-9075.01	-65751.9	1.75723	2014.05	133.919	0	12.4882	-0.710336	-1.13435	-0.418374	-0.154967	0.427034	0.47083	0.744886	1.22648	1.1163	1.70679	2.235	2.67333	2.66461	2.68857	1.22331	1.03956	0.242433	-1.17442	-1.26457	-1.31532	-1.31101	-1.54515	-1.19062	-1.75215	-1.6937	2	10.1832	0.311268	0.223905	0.199052	0.265774	0.00108375	0.00108375	-65751.9	0.0	-3823.6	
1048000000	2785	-74889.5	-9113.32	-65776.1	1.86366	2013.95	134.399	0	12.4882	-0.900608	-1.02959	-0.449056	0.0311384	0.22242	0.435088	1.00835	1.14412	1.0388	1.61572	2.45699	2.4657	2.79072	2.31629	1.60019	1.16138	0.151602	-0.740262	-0.566017	-0.701348	-0.945331	-1.39568	-1.40502	-1.5234	-1.4333	2	11.0222	0.311861	0.220396	0.199593	0.26815	0.00113189	0.00113189	-65776.1	0.0	-3861.77	
1050000000	2786	-75023.3	-9168.18	-65855.1	1.7997	2014.01	137.459	0	12.4882	0.138916	0.167491	0.333941	0.0831234	0.207941	0.334511	0.90886	1.24368	1.17512	1.52539	2.31257	2.52664	2.87665	2.58362	1.71433	1.22434	0.210852	-0.750847	-0.861436	-0.508481	-0.972755	-0.271943	-0.345012	-0.152715	-0.875805	2	9.47912	0.317617	0.216189	0.199235	0.266959	0.00106818	0.00106818	-65855.1	0.0	-3916.91	
1052000000	2785	-74965.7	-9139.25	-65826.5	1.80633	2014	136.555	0	12.4882	-0.0965366	-0.0281729	-0.0389601	0.124824	0.18289	0.449061	0.712955	1.45311	1.31024	1.71087	2.28613	2.22422	2.75538	2.61803	1.76796	1.15291	0.106287	-0.968548	-1.05856	-1.27531	-1.06821	-1.17911	-1.45525	-1.40225	-1.1475	2	9.28898	0.306335	0.222571	0.194625	0.276469	0.0011202	0.0011202	-65826.5	0.0	-3888.01	
1054000000	2784	-74672.7	-9004.29	-65668.4	1.7486	2014.06	129.711	0	12.4882	-1.19327	-0.933575	-0.187435	0.278355	0.457017	0.387486	0.530498	1.15988	1.26958	1.40047	2.08131	2.44677	2.63349	2.52283	1.51296	0.878478	-0.0391419	-0.909022	-0.919338	-1.44309	-1.35421	-1.17487	-1.15506	-0.66679	-0.599697	2	10.0972	0.313299	0.221974	0.196164	0.268563	0.00121903	0.00121903	-65668.4	0.0	-3752.9	
1056000000	2784	-74951.8	-9135.97	-65815.8	1.84049	2013.97	136.956	0	12.4882	-0.52706	-0.638456	-0.340596	0.0984311	0.346944	0.104117	0.564787	1.48023	1.1783	1.72109	2.41739	2.64514	2.83693	2.62146	1.53753	1.26188	-0.0790639	-1.06925	-1.18209	-0.770746	-0.789328	-0.795382	-1.18062	-0.922048	-1.04125	2	10.395	0.308484	0.216765	0.204407	0.270344	0.00110465	0.00110465	-65815.8	0.0	-3884.53	
1058000000	2783	-75024.8	-9198.45	-65826.3	1.81088	2014	138.13	0	12.4882	0.842005	0.15654	0.0140043	0.228435	0.387094	0.754548	0.76749	1.40004	1.23972	1.60102	2.4028	2.58439	2.78459	2.50861	1.54397	1.05811	-0.0370746	-1.02497	-0.531919	-0.76742	-1.12518	-1.16289	-1.36313	-1.1969	-1.36468	2	10.2035	0.306494	0.219801	0.200197	0.273507	0.0011015	0.0011015	-65826.3	0.0	-3947.04	
1060000000	2784	-74975.2	-9152.06	-65823.1	1.81836	2013.99	137.384	0	12.4882	-0.279182	0.114336	-0.0287882	0.16068	0.416341	0.362621	0.948669	1.32442	1.21094	1.597	2.44971	2.41997	3.07336	2.69574	1.2151	1.09898	0.114539	-0.235749	-0.120406	-0.804915	-1.33719	-1.30593	-1.59132	-1.35822	-1.40588	2	10.0825	0.316267	0.221054	0.200303	0.262376	0.00109261	0.00109261	-65823.1	0.0	-3900.67	
1062000000	2788	-74875.5	-9073.08	-65802.4	1.84397	2013.96	133.811	0	12.4882	-0.726329	-0.417418	-0.403768	-0.277231	0.278739	0.19485	0.598072	0.963044	1.47407	1.35787	2.37109	2.55774	2.79645	2.526	1.36312	1.24403	-0.0272202	-0.6834	-1.03364	-1.10805	-0.699943	-1.3734	-1.74522	-1.51024	-1.42774	2	9.74938	0.310079	0.221134	0.203673	0.265114	0.00111436	0.00111436	-65802.4	0.0	-3821.75	
1064000000	2785	-74953.6	-9138.81	-65814.7	1.8257	2013.98	136.411	0	12.4882	-0.193463	-0.0705911	-0.141838	0.0110147	0.262457	0.31071	0.966408	1.49374	1.33212	1.42356	2.35716	2.43827	2.63194	2.76524	1.43288	1.05018	0.143426	-0.748159	-1.18648	-0.891678	-0.935225	-1.32517	-1.18831	-0.817188	-0.616412	2	9.90387	0.309753	0.220719	0.20019	0.269338	0.00108876	0.00108876	-65814.7	0.0	-3887.46	
1066000000	2784	-74812	-9071.29	-65740.7	1.80455	2014.01	133.343	0	12.4882	-0.696023	-0.661992	-0.207657	0.0272656	0.210403	0.290233	0.636863	1.42957	1.15079	1.42877	1.98374	2.37464	2.73372	2.65361	1.46466	0.898724	0.083814	-0.510387	-0.70147	-0.648999	-1.33232	-1.84655	-1.91225	-1.97913	-2.28381	2	10.2214	0.309365	0.222163	0.201416	0.267056	0.00108948	0.00108948	-65740.7	0.0	-3819.88	
1068000000	2786	-74858.1	-9079.89	-65778.2	1.85704	2013.95	134.046	0	12.4882	-0.667825	-0.220254	0.112391	0.437299	0.438162	0.55445	0.565882	1.44622	1.14467	1.47272	2.26235	2.35112	2.67054	2.66999	1.35063	1.23343	0.0627612	-0.71058	-0.810056	-1.19803	-1.64042	-1.97374	-2.27844	-2.74897	-2.09986	2	10.1779	0.312291	0.224222	0.199487	0.264001	0.00109187	0.00109187	-65778.2	0.0	-3828.48	
1070000000	2784	-74735.2	-9026.64	-65708.6	1.77757	2014.03	131.941	0	12.4882	0.156772	0.162222	0.203162	0.482476	0.331066	0.400572	0.694447	0.981519	1.30881	1.49472	2.51251	2.35794	2.62912	2.51658	1.31668	1.04973	-0.104415	-0.395237	-0.31025	-0.579305	-1.09933	-1.49007	-1.94738	-1.50158	-1.56184	2	9.5493	0.309621	0.217506	0.206139	0.266735	0.00114062	0.00114062	-65708.6	0.0	-3775.35	
1072000000	2784	-74747.7	-9009.9	-65737.8	1.8314	2013.98	133.15	0	12.4882	-1.16089	-0.601887	0.0327254	-0.0806266	0.209759	0.118383	0.737893	1.30366	1.17499	1.31714	2.35476	2.53999	2.70734	2.71071	1.42859	0.972438	-0.388756	-0.75476	-0.768523	-0.874682	-1.13283	-1.35018	-1.19192	-1.16532	-1.69356	2	9.85186	0.311878	0.219823	0.197952	0.270348	0.00109364	0.00109364	-65737.8	0.0	-3758.55	
1074000000	2782	-74981.7	-9166.1	-65815.7	1.82679	2013.98	138.286	0	12.4882	-0.782938	-0.719458	-0.233193	0.309845	0.510372	0.425668	1.03323	1.47301	1.2744	1.57342	2.30512	2.68514	2.76381	2.72465	1.45394	1.20162	0.0844839	-0.836361	-0.685396	-0.592235	-0.571674	-1.10708	-0.824165	-0.782588	-0.794516	2	9.58524	0.309304	0.221116	0.204132	0.265449	0.0010751	0.0010751	-65815.7	0.0	-3914.8	
1076000000	2783	-74800.7	-9073.76	-65726.9	1.85042	2013.96	133.11	0	12.4882	-0.766818	-0.689245	-0.375538	0.270257	0.336695	0.232032	0.824397	1.02408	1.25368	1.60923	2.40591	2.3809	2.4879	2.62578	1.45906	0.671117	0.109267	-0.617	-0.899742	-1.14445	-1.25134	-1.71935	-2.0111	-2.18964	-1.99535	2	9.39231	0.313068	0.225184	0.196989	0.264759	0.00114677	0.00114677	-65726.9	0.0	-3822.5	
1078000000	2782	-74817.5	-9095	-65722.5	1.72045	2014.09	133.373	0	12.4882	-0.0799984	-0.312313	-0.115429	0.229085	0.244184	0.381957	0.833835	1.58311	1.37822	1.63716	2.18667	2.53939	2.71788	2.49545	1.46941	0.854164	0.0389185	-0.432635	-0.550545	-1.17015	-1.37935	-1.29871	-0.914623	-1.29198	-1.14106	2	9.07554	0.312789	0.216212	0.202146	0.268852	0.00115226	0.00115226	-65722.5	0.0	-3843.8	
1080000000	2781	-75079.3	-9243.81	-65835.4	1.84456	2013.96	139.865	0	12.4882	-0.0671578	-0.311907	-0.11221	0.0230817	0.197321	0.328938	0.736735	1.35062	1.34104	1.85613	2.23028	2.58019	2.84041	2.64008	1.49131	1.25374	0.579811	-0.61689	-0.644736	-0.732266	-1.14873	-0.461197	-0.0979652	0.107131	-0.169029	2	10.1432	0.312448	0.218691	0.200071	0.268789	0.00109968	0.00109968	-65835.4	0.0	-3992.41	
1082000000	2783	-74943	-9133.84	-65809.2	1.89935	2013.91	137.262	0	12.4882	-0.439527	-0.521271	-0.308586	-0.2311	0.287323	0.743644	0.909109	1.27476	1.35662	1.44048	2.52212	2.32954	2.89277	2.66888	1.59665	1.08592	0.0834093	-0.955185	-0.826884	-0.97959	-0.999198	-0.928433	-0.94933	-0.876224	-1.08761	2	10.2673	0.311118	0.220828	0.206563	0.261491	0.00110581	0.00110581	-65809.2	0.0	-3882.41	
1084000000	2784	-75027.4	-9179.72	-65847.6	1.87263	2013.94	138.484	0	12.4882	-0.501278	-0.474577	-0.00452227	0.0637432	0.183527	0.388565	1.10965	1.25468	1.15148	1.35453	2.31332	2.71626	2.70176	2.53289	1.53873	1.09902	0.348641	-0.719524	-0.654888	-0.443731	-0.876446	-1.26814	-1.39186	-0.814325	-0.863452	2	10.6764	0.311216	0.220902	0.205406	0.262477	0.00105793	0.00105793	-65847.6	0.0	-3928.22	
1086000000	2785	-74882.7	-9101.5	-65781.2	1.81768	2013.99	134.614	0	12.4882	-0.510981	-0.0268114	-0.297809	-0.163832	0.0489787	0.56521	1.10462	1.34136	1.16248	1.4044	2.28768	2.48314	2.65952	2.69148	1.4572	1.31084	0.191463	-0.769023	-0.824199	-0.899762	-1.16623	-0.847888	-0.427556	-0.215886	-0.155997	2	11.2102	0.306159	0.22221	0.205976	0.265655	0.00110329	0.00110329	-65781.2	0.0	-3849.91	
1088000000	2785	-74903	-9105.28	-65797.8	1.83195	2013.98	135.509	0	12.4882	-0.575699	-0.588184	-0.144571	0.160229	0.1282	0.590821	0.658512	1.41603	1.22607	1.73289	2.42884	2.65709	2.82772	2.6125	1.39611	1.17568	0.159493	-0.716502	-0.592473	-1.11788	-1.32509	-1.43126	-1.18965	-1.3423	-1.86739	2	10.0344	0.312883	0.221213	0.203667	0.262237	0.00113509	0.00113509	-65797.8	0.0	-3853.9	
1090000000	2784	-74872.2	-9109.35	-65762.9	1.7714	2014.04	134.472	0	12.4882	-0.204743	-0.130746	0.289489	0.18758	0.272865	0.24412	0.832974	1.29988	1.06697	1.47755	2.21987	2.38446	2.74514	2.54294	1.42043	1.31863	0.367038	-0.613709	-0.65684	-0.736735	-0.615471	-0.746531	-1.18921	-1.16051	-1.40851	2	9.41309	0.30873	0.221076	0.200253	0.26994	0.00111883	0.00111883	-65762.9	0.0	-3858.08	
1092000000	2782	-74951.4	-9173.46	-65777.9	1.86032	2013.95	136.429	0	12.4882	-0.326576	-0.363173	0.221066	0.242774	0.417538	0.655392	1.133	1.07236	1.43617	1.48024	2.42522	2.3423	2.73182	2.47023	1.38247	1.30201	0.162542	-0.383939	-0.414423	-0.579772	-0.856007	-1.11492	-0.913016	-1.27046	-1.26148	2	10.8511	0.306781	0.221204	0.205444	0.266571	0.0011012	0.0011012	-65777.9	0.0	-3921.93	
1094000000	2783	-74966.2	-9186.24	-65780	1.70924	2014.1	136.053	0	12.4882	-1.39734	-0.310778	-0.551478	-0.197311	0.366025	0.416144	0.860348	1.45112	1.31747	1.52662	2.28915	2.27609	2.87683	2.43693	1.52298	0.986508	0.220478	-0.817359	-1.15195	-1.59743	-1.63439	-1.25596	-1.11035	-1.54729	-1.66869	2	10.4495	0.311666	0.221433	0.199078	0.267824	0.00107214	0.00107214	-65780	0.0	-3934.79	
1096000000	2781	-74893.7	-9139.54	-65754.2	1.73371	2014.08	135.847	0	12.4882	-0.991369	-0.493733	-0.528247	0.124755	0.0439932	0.372033	0.906408	1.50604	1.1423	1.51169	2.29089	2.48877	2.90231	2.56924	1.60881	1.24022	0.0600453	-0.734818	-1.03259	-0.923648	-1.23101	-1.09267	-1.0096	-1.3013	-1.40258	2	9.52581	0.314702	0.220122	0.201827	0.263348	0.00110203	0.00110203	-65754.2	0.0	-3888.25	
1098000000	2783	-74929.3	-9148.07	-65781.2	1.74334	2014.07	135.971	0	12.4882	-0.969964	-0.909612	-0.157442	0.046008	0.314457	0.474126	0.521078	1.52299	1.20257	1.72824	2.51294	2.49471	2.88364	2.39796	1.58437	1.22267	-0.00483859	-0.91851	-1.21536	-0.967867	-1.10622	-0.683104	-0.0400993	0.433147	0.47892	2	10.6559	0.311139	0.223426	0.202089	0.263346	0.0010982	0.0010982	-65781.2	0.0	-3896.58	
1100000000	2785	-75085.9	-9227.24	-65858.7	1.74926	2014.06	138.394	0	12.4882	-0.963054	-1.16084	-0.472712	0.0750961	0.389248	0.327851	0.607808	1.2507	1.3486	1.74043	2.47095	2.38379	2.70102	2.42267	1.64413	1.27581	0.357828	-0.30328	-0.680579	-1.04971	-1.24538	-1.64867	-2.05773	-1.88181	-1.94032	2	9.65983	0.311957	0.220861	0.203156	0.264025	0.00112786	0.00112786	-65858.7	0.0	-3975.93	
1102000000	2783	-74915.1	-9122.73	-65792.4	1.8066	2014	136.439	0	12.4882	-0.65871	-0.761426	-0.230555	0.0427112	0.391337	0.28651	0.576228	1.2541	1.33157	1.58484	2.57413	2.52549	2.81396	2.63754	1.42397	0.999165	0.205424	-0.739221	-0.758209	-0.719965	-1.12686	-1.43758	-0.846029	-0.845375	-1.03005	2	9.69103	0.316152	0.218303	0.20063	0.264915	0.00108103	0.00108103	-65792.4	0.0	-3871.42	
1104000000	2782	-74832.5	-9087.29	-65745.2	1.79033	2014.02	134.738	0	12.4882	-0.417965	-0.407364	-0.225415	-0.0427958	0.072544	0.61221	0.983129	1.40742	1.23544	1.53406	2.52966	2.75487	2.83174	2.47481	1.38948	0.870729	0.259088	-0.278001	-0.67619	-0.969896	-1.1856	-1.49864	-1.45937	-1.39524	-1.30568	2	9.65286	0.313863	0.224417	0.198004	0.263715	0.00104951	0.00104951	-65745.2	0.0	-3835.98	
1106000000	2785	-74921.4	-9116.12	-65805.3	1.78365	2014.02	135.877	0	12.4882	-1.49364	-0.980093	-0.406571	-0.0187938	0.122381	0.536626	0.702872	1.22804	1.11023	1.44868	2.50972	2.41911	2.64367	2.59756	1.38551	1.20201	0.150978	-0.910993	-0.795319	-0.862057	-0.90669	-0.830988	-0.840919	-1.2683	-1.35911	2	10.7334	0.307327	0.225595	0.202471	0.264608	0.00106858	0.00106858	-65805.3	0.0	-3864.62	
1108000000	2784	-74755.2	-9044.66	-65710.6	1.85255	2013.96	131.86	0	12.4882	-1.16843	-0.863129	-0.276102	-0.0369988	-0.134147	0.428378	0.741273	1.26029	1.22833	1.42577	2.30595	2.50615	2.76716	2.43544	1.48787	1.23666	0.0872616	-0.635409	-0.703453	-0.99675	-1.18263	-1.59965	-1.73527	-1.98979	-1.68998	2	11.2149	0.309557	0.225387	0.199822	0.265234	0.00115434	0.00115434	-65710.6	0.0	-3793.08	
1110000000	2784	-74888.1	-9106.44	-65781.7	1.81936	2013.99	135.393	0	12.4882	-0.0941327	-0.394653	-0.186326	-0.124118	0.149611	0.346292	1.17833	1.40554	1.3438	1.73946	2.32762	2.5874	2.97133	2.49915	1.24397	1.08309	0.338029	-0.843094	-0.893975	-0.968256	-1.02984	-0.864686	-1.36662	-2.22032	-2.26495	2	10.1382	0.305474	0.220852	0.20259	0.271085	0.0010983	0.0010983	-65781.7	0.0	-3855.04	
1112000000	2786	-74955.2	-9151.02	-65804.1	1.80857	2014	135.179	0	12.4882	-0.69196	-0.613484	-0.240601	0.0692336	0.368942	0.255985	0.78639	1.18344	1.54281	1.65082	2.53277	2.39885	2.76669	2.30751	1.4883	1.18456	0.536275	-0.674654	-1.09372	-1.0471	-0.898013	-1.11419	-1.2744	-1.60167	-1.76706	2	10.1098	0.308223	0.220887	0.208565	0.262325	0.00109954	0.00109954	-65804.1	0.0	-3899.62	
1114000000	2783	-74766.8	-9054.2	-65712.6	1.81378	2013.99	132.76	0	12.4882	-0.356906	-0.077846	-0.0383563	-0.0475989	0.0469843	0.6303	0.706487	1.20057	1.20623	1.46909	2.50984	2.7213	2.41665	2.5065	1.32687	1.12341	0.543534	-0.759539	-0.803729	-0.983765	-0.938664	-0.716168	-0.399732	-0.479425	-0.765501	2	9.87275	0.311407	0.221479	0.203035	0.264079	0.0011313	0.0011313	-65712.6	0.0	-3802.85	
