# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
12374000000	4359	-106016	-34460.8	-71555.5	1.66893	2023.92	101.359	0	6.24524	-1.16953	-0.981424	-0.331018	-0.151928	-0.769809	-0.0767242	0.598946	0.879269	0.939662	0.674119	-0.0180825	-0.86332	0.0383221	0.595111	0.399052	0.218256	0.325129	-0.297894	-0.981179	-0.837841	-0.567844	-0.232262	-0.367359	1.833	17.3282	0.336709	0.198711	0.244927	0.219652	0.529918	0.00330614	0.00330614	-71555.5	0.0	-3972.59	
12376000000	4362	-106107	-34499.7	-71607.7	1.60316	2023.99	101.133	0	6.24524	-1.26103	-1.0888	-0.609689	-0.230533	-0.885666	-0.135751	0.513173	0.929609	0.891388	0.488839	-0.0744912	-0.867567	0.26075	0.536955	0.443851	0.330355	0.29166	-0.114921	-0.794342	-0.79489	-0.10016	0.195779	0.26384	1.833	17.8678	0.320801	0.201933	0.251257	0.226008	0.521729	0.00323701	0.00323701	-71607.7	0.0	-3945.34	
12378000000	4359	-105411	-33829.3	-71581.6	1.56833	2024.02	102.212	0	6.24524	-0.873543	-1.02499	-0.358478	-0.242353	-0.519341	-0.300906	0.49031	0.78732	0.897426	0.622827	-0.0146771	-0.893266	0.430799	0.615969	0.420432	0.297409	0.314641	-0.295374	-0.933252	-0.783584	-0.548039	-0.136405	-0.049385	1.833	15.3111	0.326544	0.199567	0.247961	0.225928	0.49881	0.00324508	0.00324508	-71581.6	0.0	-4063.34	
12380000000	4363	-105410	-33841.2	-71569	1.60429	2023.99	100.164	0	6.24524	-0.931967	-1.02661	-0.540003	-0.184862	-0.737813	-0.0674629	0.494907	0.854448	0.812483	0.550763	-0.0732365	-0.971761	0.314122	0.404556	0.365788	0.261409	0.371373	-0.385359	-1.1663	-0.932813	-0.896428	-1.11271	-1.00958	1.833	16.8736	0.33129	0.206914	0.241769	0.220027	0.485766	0.0033217	0.0033217	-71569	0.0	-3920.69	
12382000000	4364	-104900	-33410.1	-71490.2	1.64691	2023.95	101.403	0	6.24524	-0.939544	-0.961912	-0.491756	-0.14731	-0.697462	-0.257068	0.422116	0.808118	0.866552	0.720555	-0.203766	-0.924996	0.228557	0.520233	0.34584	0.256853	0.348162	-0.355328	-1.70678	-2.16777	-2.31391	-2.31675	-1.8209	1.833	16.7403	0.330803	0.197169	0.251501	0.220527	0.487667	0.00341198	0.00341198	-71490.2	0.0	-4015.07	
12384000000	4366	-105758	-34253.8	-71503.8	1.59418	2024	100.921	0	6.24524	-1.00264	-0.937397	-0.576561	-0.00323316	-0.377796	-0.103329	0.428064	0.720011	0.993443	0.735533	-0.159718	-1.03384	0.217026	0.39583	0.591427	0.203055	0.21911	-0.619433	-1.96193	-2.21356	-2.28808	-1.98971	-1.74771	1.833	16.9289	0.327921	0.198457	0.243658	0.229964	0.509595	0.00324579	0.00324579	-71503.8	0.0	-3979.59	
12386000000	4362	-105347	-33752.1	-71595	1.61825	2023.98	100.819	0	6.24524	-1.06736	-1.05609	-0.549634	-0.0691228	-0.719355	-0.0621373	0.417034	0.713254	0.909842	0.536809	-0.0387634	-1.06848	0.0792756	0.440987	0.172301	0.370842	0.124038	-0.784436	-1.99829	-2.3991	-2.53323	-2.31007	-1.94569	1.833	17.0366	0.32735	0.201409	0.240017	0.231224	0.497896	0.00326875	0.00326875	-71595	0.0	-3964.05	
12388000000	4362	-105465	-33943.6	-71521.6	1.56529	2024.03	100.588	0	6.24524	-1.15565	-0.987888	-0.592498	-0.0236442	-0.788249	-0.127316	0.489606	0.822095	0.955593	0.700236	0.0680688	-0.969118	0.346257	0.541434	0.334674	0.362634	0.199697	-0.671942	-1.66512	-1.64472	-1.68419	-2.02749	-2.36574	1.833	16.4512	0.325728	0.203185	0.247402	0.223684	0.482843	0.00322356	0.00322356	-71521.6	0.0	-3942.71	
12390000000	4359	-105601	-34125.4	-71475.3	1.6273	2023.97	101.331	0	6.24524	-1.36581	-0.959951	-0.399993	-0.167946	-0.75476	-0.198282	0.699851	1.04224	1.00652	0.643871	0.036016	-0.89169	0.100743	0.481409	0.410323	0.106512	0.173355	-0.252075	-0.865584	-1.24894	-1.74766	-1.68372	-1.30564	1.833	17.5531	0.322555	0.205946	0.242132	0.229368	0.510113	0.00335103	0.00335103	-71475.3	0.0	-3984.91	
12392000000	4355	-106006	-34422.3	-71583.4	1.60597	2023.99	102.581	0	6.24524	-1.11798	-1.13359	-0.556947	-0.14724	-0.602365	0.0855517	0.712637	0.866255	1.07577	0.792141	-0.074744	-0.889999	0.41039	0.688759	0.364164	0.206347	0.085559	-0.688729	-1.19746	-1.9444	-2.14723	-1.90492	-1.9678	1.833	16.0667	0.322099	0.211959	0.240294	0.225647	0.525055	0.0032974	0.0032974	-71583.4	0.0	-4082.95	
12394000000	4362	-105560	-34019.3	-71540.8	1.61136	2023.98	102.751	0	6.24524	-0.910212	-0.938896	-0.568229	-0.311747	-0.460071	0.027199	0.66148	1.0057	0.898118	0.717412	0.0271909	-0.807222	0.15949	0.585394	0.64627	0.229602	0.249897	-0.553493	-1.67002	-1.19119	-1.08374	-1.45694	-0.895699	1.833	17.8488	0.320079	0.207501	0.24865	0.22377	0.504023	0.0034014	0.0034014	-71540.8	0.0	-4094.15	
12396000000	4361	-105277	-33656.1	-71620.8	1.63884	2023.95	102.647	0	6.24524	-1.1467	-0.737298	-0.49172	-0.208915	-0.650484	-0.396948	0.486643	0.716564	0.978384	0.763483	-0.0735562	-0.954625	0.187448	0.455088	0.554275	0.286042	0.200653	-0.508342	-0.437531	-1.34091	-1.16402	-0.980978	-1.21105	1.833	16.0036	0.330224	0.199078	0.240406	0.230292	0.481822	0.00328226	0.00328226	-71620.8	0.0	-4050.84	
12398000000	4359	-105633	-34040.1	-71592.9	1.59416	2024	103.013	0	6.24524	-0.814165	-1.08248	-0.547309	-0.061329	-0.407331	-0.119934	0.642262	0.743463	0.984965	0.700401	-0.124771	-1.04182	0.113679	0.367914	0.513485	0.282939	0.2128	-0.184737	-0.964233	-1.35188	-1.51445	-0.938406	-0.0174236	1.833	16.8149	0.329366	0.207569	0.241408	0.221656	0.521988	0.00341686	0.00341686	-71592.9	0.0	-4084.67	
12400000000	4358	-105561	-33993.8	-71567.4	1.58306	2024.01	103.2	0	6.24524	-0.765995	-1.17345	-0.476507	-0.0175296	-0.76143	-0.180336	0.636806	0.73612	0.943532	0.587435	-0.0227614	-0.939755	0.285202	0.358684	0.386503	0.354688	0.437668	-0.192185	-1.1103	-0.821781	0.109228	-0.182701	-0.793157	1.833	16.7149	0.329306	0.201573	0.247398	0.221723	0.501508	0.00337947	0.00337947	-71567.4	0.0	-4079.53	
12402000000	4362	-105541	-33986.4	-71554.9	1.57193	2024.02	102.038	0	6.24524	-1.15216	-0.953208	-0.366852	0.108685	-0.845604	-0.206635	0.957667	0.728781	1.02459	0.580534	0.216087	-0.975653	-0.0729386	0.37134	0.535903	0.287228	0.260373	-0.255741	-0.767493	-1.04794	-0.475959	-0.287207	-0.519602	1.833	16.7609	0.327185	0.202292	0.24563	0.224892	0.509344	0.00330059	0.00330059	-71554.9	0.0	-4019.8	
12404000000	4364	-106511	-34762	-71749.2	1.66604	2023.93	103.314	0	6.24524	-0.982309	-1.17597	-0.307905	-0.0981125	-0.565525	-0.200819	0.587039	1.03597	0.980804	0.727114	0.191286	-1.03539	0.023366	0.422585	0.554363	0.285002	0.231396	-0.224547	-1.33319	-1.87078	-1.1612	-1.43027	-1.48221	1.833	17.7235	0.32656	0.206167	0.247602	0.219671	0.551447	0.00318848	0.00318848	-71749.2	0.0	-4070.77	
12406000000	4366	-106207	-34482.3	-71724.8	1.63553	2023.96	104.99	0	6.24524	-0.973421	-0.994078	-0.486585	-0.134302	-0.683886	-0.0674733	0.661209	0.961892	0.932343	0.713498	0.288689	-0.931795	0.501214	0.704601	0.600779	0.329517	0.358844	-0.107133	-1.36265	-0.747766	-0.634624	-0.947979	-0.967524	1.833	16.3057	0.326059	0.204816	0.244514	0.224611	0.510356	0.00319694	0.00319694	-71724.8	0.0	-4200.14	
12408000000	4368	-106227	-34526.4	-71700.1	1.6201	2023.97	103.205	0	6.24524	-0.799705	-1.01661	-0.58018	-0.379639	-0.64879	-0.194492	0.578007	0.947476	0.932258	0.719412	-0.0518018	-0.810749	0.331293	0.65564	0.493814	0.428478	0.157183	-0.468829	-0.896412	-0.791936	-1.32474	-1.35266	-1.27897	1.833	18.1046	0.323036	0.204389	0.252284	0.220291	0.525606	0.00337714	0.00337714	-71700.1	0.0	-4117.04	
12410000000	4365	-105884	-34254	-71629.9	1.59546	2024	103.184	0	6.24524	-0.655514	-1.05165	-0.655364	-0.218387	-0.63891	0.0376827	0.737275	0.837887	0.917131	0.592556	0.175035	-0.849666	0.16485	0.530689	0.528932	0.24799	0.194825	-0.105824	-1.25955	-1.62291	-2.09757	-2.21071	-2.24877	1.833	17.3054	0.323826	0.202311	0.248307	0.225556	0.514982	0.0032865	0.0032865	-71629.9	0.0	-4105.16	
12412000000	4370	-104963	-33390.2	-71573.1	1.5741	2024.02	102.787	0	6.24524	-1.02843	-0.908823	-0.425849	-0.162628	-0.432943	0.25781	0.589681	0.797313	0.987757	0.543448	-0.175714	-0.788106	0.163733	0.759195	0.456404	0.431348	0.380648	-0.482736	-1.90082	-1.4265	-1.56999	-1.03337	-1.16054	1.833	17.059	0.32305	0.205531	0.248132	0.223288	0.469465	0.0032687	0.0032687	-71573.1	0.0	-4062.46	
12414000000	4368	-105281	-33633.7	-71647.3	1.60265	2023.99	102.312	0	6.24524	-1.06596	-1.06976	-0.357685	-0.22428	-0.428104	-0.00638089	0.815336	0.80264	1.0084	0.56549	-0.0112943	-0.835406	0.0847654	0.687924	0.360119	0.300112	0.335914	-0.362975	-1.4525	-1.397	-1.2045	-1.32011	-1.52776	1.833	16.8657	0.319563	0.207447	0.247848	0.225142	0.483319	0.00328412	0.00328412	-71647.3	0.0	-4031.77	
12416000000	4366	-105591	-33949.7	-71641.6	1.61687	2023.98	101.617	0	6.24524	-1.2364	-1.08366	-0.553071	-0.158097	-0.769583	-0.00959997	0.707701	0.908222	1.02754	0.528918	-0.111829	-0.894385	0.109791	0.67806	0.347293	0.288961	0.184108	-0.35628	-0.779886	-0.850456	-1.22754	-1.44482	-1.78766	1.833	17.4076	0.3272	0.199105	0.246375	0.22732	0.501129	0.00329327	0.00329327	-71641.6	0.0	-3980.26	
12418000000	4370	-106119	-34366.2	-71753.2	1.63584	2023.96	101.458	0	6.24524	-1.21386	-0.975985	-0.426331	-0.0291927	-0.621518	-0.25193	0.674475	0.857207	0.885151	0.636231	-0.139045	-0.856125	0.309058	0.688267	0.307479	0.141217	0.259404	-0.252937	-1.50055	-2.0335	-2.03254	-1.41639	-1.5063	1.833	16.2508	0.315278	0.209161	0.251667	0.223894	0.536583	0.00331724	0.00331724	-71753.2	0.0	-3949.22	
12420000000	4365	-105755	-34255.3	-71499.4	1.6862	2023.91	100.475	0	6.24524	-1.16356	-0.926583	-0.586524	-0.164173	-0.487188	-0.0591236	0.756036	0.79889	0.955031	0.609113	0.183398	-0.876944	0.0551963	0.699555	0.303765	0.215828	-0.136834	-0.360556	-1.43072	-1.7452	-1.88131	-2.09736	-2.15552	1.833	17.0684	0.32371	0.206571	0.244754	0.224966	0.515288	0.00333666	0.00333666	-71499.4	0.0	-3910.43	
12422000000	4364	-105803	-34278.6	-71524.6	1.60724	2023.99	100.521	0	6.24524	-1.12501	-1.25332	-0.294006	-0.0444166	-0.646211	0.171614	0.627441	0.872022	1.00233	0.602212	0.0480723	-0.874575	0.273212	0.457754	0.448012	0.140622	0.062154	-0.240485	-1.14023	-2.13765	-1.926	-2.0304	-1.58555	1.833	16.1809	0.327649	0.201714	0.248122	0.222516	0.525157	0.00334148	0.00334148	-71524.6	0.0	-3925.06	
12424000000	4364	-105065	-33594.2	-71470.8	1.58826	2024.01	101.627	0	6.24524	-1.10598	-0.977669	-0.325688	-0.193191	-0.64818	0.0244585	0.798383	0.761831	0.940196	0.678574	0.124674	-0.932201	0.364665	0.655888	0.430471	0.21598	0.348432	-0.396517	-1.89602	-1.92809	-2.10144	-2.27377	-1.70408	1.833	15.492	0.33225	0.200643	0.243167	0.223939	0.48945	0.00333984	0.00333984	-71470.8	0.0	-3964.75	
12426000000	4365	-105602	-34035.1	-71567.1	1.60603	2023.99	102.832	0	6.24524	-1.02816	-0.95948	-0.550068	-0.235899	-0.600474	-0.017581	0.462246	0.813421	0.997729	0.752792	0.05591	-1.15934	0.30585	0.504715	0.53801	0.131939	0.141958	-0.3307	-0.865322	-0.355481	-0.262846	0.133059	0.188808	1.833	16.3762	0.325735	0.198771	0.252896	0.222598	0.502186	0.00325072	0.00325072	-71567.1	0.0	-4059.95	
12428000000	4366	-106619	-34867.9	-71750.9	1.58404	2024.01	102.574	0	6.24524	-1.28641	-1.15261	-0.662946	-0.154453	-0.734416	-0.269129	0.606685	0.751624	0.969578	0.813854	0.00716659	-1.03445	0.149514	0.555552	0.533729	0.219928	0.333803	-0.413522	-1.0304	-0.712145	-0.572704	0.565281	0.0520451	1.833	15.5027	0.327791	0.20496	0.242682	0.224567	0.558009	0.00328199	0.00328199	-71750.9	0.0	-4027.09	
12430000000	4365	-104858	-33329.2	-71528.7	1.65335	2023.94	102.175	0	6.24524	-1.16067	-0.937759	-0.502823	-0.116975	-0.552665	-0.0990344	0.589621	0.895132	0.883141	0.583817	0.0264939	-1.0001	0.203636	0.350184	0.440186	0.12468	0.115512	-0.467892	-0.620304	-0.691079	-0.462541	-0.365173	0.12708	1.833	17.5456	0.328845	0.208111	0.246501	0.216544	0.487984	0.00332322	0.00332322	-71528.7	0.0	-4030.6	
12432000000	4368	-105384	-33817.9	-71566	1.61549	2023.98	100.837	0	6.24524	-1.08534	-1.02739	-0.367599	-0.165776	-0.44776	0.058032	1.01483	0.773316	0.990035	0.632686	0.225896	-0.792563	0.0636562	0.572903	0.35035	0.0356203	0.148575	-0.318628	-1.51152	-1.74522	-1.38498	-0.92161	-1.42334	1.833	16.4964	0.329967	0.202775	0.247109	0.220149	0.494006	0.00322495	0.00322495	-71566	0.0	-3957.95	
12434000000	4356	-106220	-34649.9	-71570.3	1.58386	2024.01	100.785	0	6.24524	-0.960583	-1.04962	-0.294628	-0.248208	-0.596779	0.129996	0.621836	0.829845	0.967338	0.523703	0.00319131	-0.726593	0.074912	0.446045	0.307463	0.252972	0.091781	-0.382889	-1.50982	-2.22701	-1.62096	-1.36095	-0.787288	1.833	17.2392	0.322918	0.205739	0.24244	0.228904	0.545569	0.00324055	0.00324055	-71570.3	0.0	-3941.14	
12436000000	4358	-105820	-34299.4	-71520.1	1.60979	2023.98	102.147	0	6.24524	-1.00929	-1.10944	-0.637826	-0.184748	-0.41451	-0.188501	0.592871	0.711473	0.911624	0.713261	0.0410018	-0.692542	0.124424	0.425874	0.402439	0.320231	0.204561	-0.415463	-1.0374	-0.927584	-0.474751	-1.44355	-1.81744	1.833	16.6697	0.324677	0.199113	0.245562	0.230648	0.505877	0.00315692	0.00315692	-71520.1	0.0	-4055.49	
12438000000	4354	-105958	-34365.1	-71593.3	1.59231	2024	101.955	0	6.24524	-1.00885	-1.07668	-0.396991	-0.122826	-0.398739	0.111401	0.552516	0.901105	0.877967	0.704091	0.0746886	-1.03068	-0.00635259	0.645514	0.240846	0.174753	0.16992	-0.232434	-1.14137	-2.02221	-2.23487	-2.19771	-2.46749	1.833	17.515	0.329772	0.205811	0.243622	0.220795	0.540418	0.00334494	0.00334494	-71593.3	0.0	-4013.75	
12440000000	4355	-106234	-34611.7	-71622	1.64826	2023.95	101.085	0	6.24524	-1.02481	-1.13222	-0.481889	-0.360971	-0.546055	0.175468	0.658246	0.945546	0.810543	0.758001	0.177979	-1.02028	-0.0297536	0.560831	0.631452	0.188725	0.00629573	-0.47136	-1.1238	-1.16084	-1.34295	-1.08349	-0.58772	1.833	16.563	0.323268	0.200666	0.254281	0.221785	0.548579	0.00328863	0.00328863	-71622	0.0	-3935.12	
12442000000	4361	-105547	-34216.3	-71330.7	1.63585	2023.96	97.5991	0	6.24524	-1.11842	-1.04432	-0.399348	-0.319513	-0.750436	-0.205946	0.444811	0.839545	0.766428	0.705929	0.102253	-1.16658	0.0580325	0.366764	0.510663	0.240422	-0.12116	-0.58387	-1.11295	-1.55269	-2.07372	-2.2776	-2.49374	1.833	18.762	0.326865	0.204062	0.243183	0.22589	0.520237	0.00337246	0.00337246	-71330.7	0.0	-3702.59	
12444000000	4360	-106510	-34851.1	-71658.7	1.57783	2024.02	101.428	0	6.24524	-1.06299	-1.04755	-0.495371	-0.290865	-0.458338	-0.126416	0.77305	0.770337	0.893866	0.588654	0.188488	-1.11223	0.252137	0.494511	0.473157	0.389063	0.254213	-0.791449	-1.06886	-1.46809	-1.98378	-1.7644	-1.89748	1.833	16.1784	0.329004	0.204046	0.244446	0.222504	0.567075	0.00335403	0.00335403	-71658.7	0.0	-3993.35	
12446000000	4360	-105916	-34385.7	-71530.5	1.63212	2023.96	100.894	0	6.24524	-0.930047	-1.08853	-0.433826	-0.00676763	-0.678694	0.0788293	0.486759	1.0243	0.828488	0.582015	0.00849787	-1.00868	0.0164558	0.642537	0.403705	0.486506	0.429331	-0.4727	-1.42236	-1.48628	-1.87655	-2.0179	-1.71657	1.833	16.9905	0.321695	0.199572	0.249411	0.229323	0.5133	0.00329225	0.00329225	-71530.5	0.0	-3946.26	
12448000000	4361	-106122	-34606.4	-71516	1.57335	2024.02	99.898	0	6.24524	-0.976473	-1.31146	-0.587446	-0.165808	-0.514073	0.169952	0.653356	0.640249	0.843901	0.520874	-0.0916486	-1.02772	0.162555	0.660891	0.425064	0.385741	0.040121	-0.955531	-1.67413	-1.6485	-1.70895	-1.40522	-1.79293	1.833	17.6956	0.327663	0.204867	0.245038	0.222433	0.541309	0.00331596	0.00331596	-71516	0.0	-3879.9	
12450000000	4360	-105888	-34408.6	-71479.3	1.61759	2023.98	98.2128	0	6.24524	-1.2269	-1.26184	-0.571989	-0.22997	-0.563156	-0.0318149	0.702144	0.800405	0.881976	0.488131	-0.0938608	-1.11298	0.219771	0.494085	0.236667	0.325364	0.0439456	-0.310827	-1.4661	-1.43897	-1.10952	-0.787667	-0.403905	1.833	16.8508	0.332529	0.204813	0.24347	0.219189	0.519852	0.00332253	0.00332253	-71479.3	0.0	-3748.11	
12452000000	4364	-105736	-34229.4	-71506.6	1.6154	2023.98	98.0346	0	6.24524	-1.15276	-1.02816	-0.51252	-0.124835	-0.694383	-0.155981	0.543585	0.888813	0.832976	0.564824	-0.0491197	-1.13616	0.200414	0.549751	0.278726	0.297146	0.0569984	-0.0876056	-1.15022	-1.36848	-1.04754	-0.843886	-1.03972	1.833	16.0068	0.324528	0.201965	0.251787	0.22172	0.526542	0.00341258	0.00341258	-71506.6	0.0	-3758.36	
12454000000	4355	-105877	-34438.6	-71438.4	1.60348	2023.99	98.6376	0	6.24524	-1.06163	-1.20768	-0.705832	-0.190645	-0.597598	-0.228927	0.54704	0.765857	0.871869	0.512277	0.000808658	-1.02477	0.0623615	0.366208	0.397398	0.0679946	0.0385031	-0.119329	-0.892584	-1.06267	-1.37855	-1.21793	-0.529362	1.833	17.8987	0.322447	0.20371	0.245343	0.228499	0.549239	0.00350044	0.00350044	-71438.4	0.0	-3790.27	
12456000000	4359	-105501	-34034	-71467.1	1.66648	2023.93	99.544	0	6.24524	-1.11988	-1.11049	-0.53452	-0.278145	-0.380012	-0.10249	0.375432	0.707149	0.893838	0.622285	-0.0290841	-0.709091	0.200209	0.577261	0.213163	0.0864223	0.0407005	-0.601319	-1.87058	-2.02135	-2.11343	-1.99883	-1.94542	1.833	15.7607	0.334184	0.202297	0.245852	0.217667	0.497243	0.00333608	0.00333608	-71467.1	0.0	-3856.14	
12458000000	4358	-106798	-35129.4	-71669.1	1.59551	2024	101.167	0	6.24524	-1.14658	-1.37918	-0.577826	-0.11627	-0.634235	-0.314892	0.739047	0.662607	1.04504	0.602959	0.059638	-0.860157	0.324586	0.632343	0.319975	0.278956	0.100555	-0.178053	-1.72379	-2.02444	-1.59755	-1.27454	-1.05292	1.833	15.7124	0.325983	0.20324	0.245128	0.225648	0.55983	0.00325457	0.00325457	-71669.1	0.0	-3947.19	
12460000000	4353	-106459	-34865.3	-71593.3	1.63237	2023.96	102.125	0	6.24524	-1.04615	-1.20841	-0.774964	-0.241355	-0.588112	0.109653	0.524083	0.841664	0.966083	0.60043	0.208029	-0.889944	0.339933	0.576594	0.446947	0.136873	0.0960113	-0.401094	-1.44217	-1.36379	-1.19128	-1.27689	-1.12341	1.833	17.2484	0.332739	0.201969	0.24242	0.222872	0.542003	0.00326061	0.00326061	-71593.3	0.0	-4058.18	
12462000000	4356	-105354	-33966.5	-71387.8	1.60462	2023.99	100.919	0	6.24524	-0.97161	-1.30706	-0.597316	-0.18491	-0.381222	-0.0694348	0.675039	0.527022	0.970477	0.572498	0.0492846	-0.927035	0.183927	0.454919	0.463633	0.311235	0.253801	-0.499392	-1.19652	-1.37954	-1.55573	-1.67139	-1.35164	1.833	16.6972	0.331212	0.200768	0.248776	0.219243	0.497469	0.00318435	0.00318435	-71387.8	0.0	-3944.95	
12464000000	4361	-105294	-33880.9	-71412.7	1.59249	2024	100.502	0	6.24524	-1.01916	-0.956637	-0.372793	-0.136842	-0.546974	0.14074	0.694302	0.690077	1.02127	0.518447	0.0949177	-0.908091	0.045692	0.607956	0.365298	0.348922	0.120813	-0.664176	-1.08766	-1.50996	-2.19086	-1.96534	-2.0442	1.833	19.3314	0.333829	0.196143	0.248256	0.221773	0.494868	0.0033871	0.0033871	-71412.7	0.0	-3942.42	
12466000000	4359	-105643	-34180.2	-71462.4	1.56939	2024.02	99.6174	0	6.24524	-1.15291	-1.05892	-0.721675	-0.275613	-0.72199	0.0636958	0.448773	0.774689	0.912369	0.575919	0.00111552	-1.24959	0.226835	0.485194	0.310279	0.212586	0.299134	-0.908632	-1.32604	-1.6009	-1.75735	-1.39279	-0.699831	1.833	16.1059	0.326419	0.210463	0.244942	0.218177	0.525911	0.00334744	0.00334744	-71462.4	0.0	-3876.36	
12468000000	4356	-104538	-33330.4	-71207.5	1.53549	2024.06	98.2941	0	6.24524	-0.844804	-0.998055	-0.479294	-0.384376	-0.540092	-0.0363625	0.685045	0.702425	0.925807	0.702131	-0.0749535	-1.03084	0.21427	0.292502	0.259497	0.217429	0.173692	-0.905995	-1.82172	-1.47737	-1.56467	-1.07939	-0.389795	1.833	17.9118	0.325278	0.198841	0.251623	0.224258	0.487108	0.00351364	0.00351364	-71207.5	0.0	-3819.26	
12470000000	4355	-105822	-34362.8	-71459.7	1.55997	2024.03	99.2536	0	6.24524	-0.987	-1.06769	-0.560975	-0.214324	-0.561106	0.0655997	0.553102	0.703652	0.986475	0.672228	-0.11	-1.0524	0.0961992	0.398877	0.357614	0.216945	0.211002	-0.860134	-1.7852	-1.98925	-1.91487	-2.15698	-1.63136	1.833	16.7298	0.325613	0.199149	0.252056	0.223182	0.520715	0.00333581	0.00333581	-71459.7	0.0	-3855.07	
12472000000	4356	-105753	-34355.5	-71397.6	1.61012	2023.98	98.9628	0	6.24524	-1.20158	-0.932141	-0.535144	-0.259149	-0.56727	-0.0962352	0.853781	0.758422	0.839798	0.586343	0.0015837	-1.10285	0.0910348	0.570148	0.327531	0.325558	0.0885078	-0.622575	-1.20332	-2.03293	-2.02324	-2.66493	-2.40551	1.833	15.2315	0.327739	0.203514	0.253725	0.215022	0.516561	0.00329903	0.00329903	-71397.6	0.0	-3813.66	
12474000000	4353	-105321	-33933.3	-71387.9	1.68301	2023.91	100.546	0	6.24524	-1.10851	-0.972652	-0.531128	-0.245665	-0.581636	0.057388	0.570054	0.609552	0.902464	0.789313	-0.0965728	-1.02905	-0.110859	0.473697	0.594708	0.284693	0.179731	-0.646517	-1.87933	-2.16833	-2.64986	-3.22206	-3.78911	1.833	16.1631	0.328282	0.206357	0.242365	0.222997	0.500638	0.00327476	0.00327476	-71387.9	0.0	-3900.96	
12476000000	4358	-105497	-33883.8	-71613.4	1.66822	2023.93	103.216	0	6.24524	-1.11715	-0.764055	-0.359702	-0.0112551	-0.746753	0.00818491	0.561189	0.817113	0.967205	0.792622	-0.194195	-1.12225	0.0319539	0.43024	0.53082	0.304904	0.00716407	-0.573607	-1.40115	-1.68434	-1.98056	-2.90784	-2.9482	1.833	16.7302	0.323422	0.207929	0.244867	0.223781	0.479214	0.00317813	0.00317813	-71613.4	0.0	-4098.52	
12478000000	4355	-106186	-34667	-71518.6	1.67386	2023.92	100.737	0	6.24524	-1.22207	-0.940958	-0.475085	-0.0444018	-0.656114	-0.316451	0.649069	0.781709	0.947109	0.809808	-0.0660825	-1.13405	0.085857	0.48762	0.455243	0.171064	-0.0803628	-0.737421	-1.72832	-1.92441	-2.79058	-2.96035	-2.68488	1.833	15.7287	0.329575	0.200313	0.246206	0.223905	0.552584	0.00341217	0.00341217	-71518.6	0.0	-3913.06	
12480000000	4353	-105329	-34003.9	-71325.3	1.63272	2023.96	99.2999	0	6.24524	-0.969763	-0.930063	-0.593853	-0.159358	-0.876986	-0.302659	0.431777	0.897399	0.891805	0.708705	0.0154721	-1.03828	0.0142982	0.607517	0.390123	0.138278	-0.113928	-0.51122	-2.22721	-2.76115	-2.81124	-2.69386	-2.80568	1.833	17.8284	0.330191	0.201542	0.250852	0.217416	0.515014	0.00329315	0.00329315	-71325.3	0.0	-3884.09	
