# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
6200000	56	-45731.3	-19077.3	-26654.1	0.27787	2014.18	1.00715	0.0534864	6.70355	14.4714	0.319968	0.218333	0.193491	0.268208	0.85276	0.00275584	0.00275584	-26654.1	0.0	164.014	
6250000	55	-38698.3	-12075.7	-26622.6	0.280142	2014.18	1.06171	0.059884	5.7114	10.7595	0.316107	0.221349	0.200365	0.262178	0.418621	0.00324439	0.00324439	-26622.6	0.0	159.442	
6300000	55	-39280.7	-12654.2	-26626.6	0.268193	2014.19	1.10378	0.0726775	8.95937	8.68792	0.313727	0.215644	0.201667	0.268963	0.434077	0.00315114	0.00315114	-26626.6	0.0	150.328	
6350000	55	-42541.3	-15898.8	-26642.5	0.262524	2014.2	1.11922	0.0954678	11.6611	7.83488	0.321884	0.212885	0.196273	0.268958	0.532885	0.0028372	0.0028372	-26642.5	0.0	144.238	
6400000	55	-43427.3	-16775.2	-26652.1	0.283084	2014.18	1.22015	0.0713442	3.82879	8.5799	0.322851	0.217403	0.190222	0.269524	0.560034	0.00258904	0.00258904	-26652.1	0.0	143.149	
6450000	55	-45766	-19104.6	-26661.4	0.301308	2014.16	1.25862	0.0775268	2.51548	4.62861	0.321332	0.215872	0.196365	0.26643	0.963703	0.00237978	0.00237978	-26661.4	0.0	139.826	
6500000	55	-44011.4	-17346.9	-26664.5	0.306364	2014.15	1.353	0.0996832	2.61458	16.8075	0.317798	0.21297	0.202343	0.26689	0.604556	0.00195148	0.00195148	-26664.5	0.0	129.502	
6550000	55	-29098.1	-2460.23	-26637.9	0.284564	2014.18	1.43694	0.116107	7.27642	4.77549	0.323108	0.211319	0.199254	0.266319	0.293271	0.00224762	0.00224762	-26637.9	0.0	111.895	
6600000	55	-44052.5	-17398.2	-26654.3	0.281283	2014.18	1.28829	0.0844528	5.01628	10.9819	0.324103	0.212065	0.195075	0.268758	0.625774	0.0026362	0.0026362	-26654.3	0.0	131.893	
6650000	56	-46015.2	-19361	-26654.2	0.255962	2014.2	1.06633	0.0993654	7.87249	11.0445	0.320827	0.216677	0.194416	0.26808	0.890175	0.00265846	0.00265846	-26654.2	0.0	144.958	
6700000	56	-45822	-19159.2	-26662.9	0.263053	2014.19	1.11606	0.0795718	8.64235	11.3341	0.318011	0.215263	0.200214	0.266513	1.01775	0.0025873	0.0025873	-26662.9	0.0	141.957	
6750000	55	-45826.3	-19171.4	-26654.9	0.294377	2014.16	1.093	0.0476032	0.891486	7.57222	0.318673	0.219274	0.199553	0.2625	0.968536	0.00290262	0.00290262	-26654.9	0.0	157.991	
6800000	55	-43720.1	-17081	-26639.1	0.268451	2014.19	1.13469	0.0836198	8.56988	6.52585	0.317547	0.214362	0.200124	0.267966	0.578825	0.00247327	0.00247327	-26639.1	0.0	149.006	
6850000	55	-44795.6	-18155.3	-26640.3	0.265339	2014.19	1.25107	0.108725	10.6828	11.5734	0.322608	0.212104	0.199142	0.266146	0.665954	0.00256118	0.00256118	-26640.3	0.0	128.313	
6900000	55	-45332.7	-18654.2	-26678.5	0.326362	2014.13	1.5126	0.102768	2.80786	10.0522	0.317738	0.213569	0.198487	0.270207	0.716018	0.00209425	0.00209425	-26678.5	0.0	116.135	
6950000	56	-45873.6	-19175.9	-26697.7	0.316091	2014.14	1.75237	0.123207	2.68695	10.7298	0.319598	0.212011	0.202523	0.265867	1.03072	0.00185128	0.00185128	-26697.7	0.0	81.9504	
7000000	55	-46151.8	-19468	-26683.8	0.28544	2014.17	1.57164	0.161601	5.6039	9.70348	0.323051	0.211969	0.198628	0.266352	0.906227	0.00155018	0.00155018	-26683.8	0.0	92.7742	
7050000	55	-44466.9	-17793.5	-26673.4	0.310988	2014.15	1.74274	0.133331	-1.18612	10.871	0.316277	0.213751	0.198408	0.271564	0.645036	0.00146581	0.00146581	-26673.4	0.0	81.8048	
7100000	55	-45441.1	-18763.1	-26678	0.323049	2014.14	1.67468	0.166975	5.65606	8.34329	0.316016	0.214861	0.199174	0.269949	1.28093	0.00152044	0.00152044	-26678	0.0	95.502	
7150000	55	-45623.4	-18949.9	-26673.5	0.290295	2014.17	1.49182	0.162142	5.22321	5.03759	0.310603	0.21965	0.205045	0.264702	0.861648	0.00205685	0.00205685	-26673.5	0.0	100.186	
7200000	55	-45739.7	-19059.7	-26680	0.285157	2014.17	1.45092	0.126352	3.51542	6.26533	0.316922	0.216179	0.197286	0.269612	0.896703	0.00224386	0.00224386	-26680	0.0	108.443	
7250000	55	-44965.8	-18290.6	-26675.2	0.27965	2014.18	1.39845	0.134266	10.1803	6.78276	0.324785	0.210659	0.194636	0.269919	1.55422	0.00196817	0.00196817	-26675.2	0.0	110.381	
7300000	55	-45888.7	-19224.7	-26664	0.273447	2014.19	1.21917	0.0915984	4.51561	9.95898	0.320801	0.213975	0.198227	0.266997	1.16511	0.00161266	0.00161266	-26664	0.0	133.338	
7350000	55	-45961	-19294.7	-26666.3	0.283837	2014.18	1.21527	0.0745718	2.72293	8.59472	0.318239	0.213023	0.196769	0.271969	1.0822	0.0024333	0.0024333	-26666.3	0.0	137.464	
7400000	55	-45598.3	-18924.2	-26674.1	0.304305	2014.15	1.42123	0.100755	2.51709	17.4533	0.313328	0.209974	0.207866	0.268832	1.30877	0.00222849	0.00222849	-26674.1	0.0	120.858	
7450000	56	-45874.4	-19203.3	-26671.2	0.280505	2014.18	1.14117	0.072483	5.56154	10.2699	0.320205	0.207246	0.200384	0.272165	1.09522	0.00238734	0.00238734	-26671.2	0.0	148.711	
7500000	55	-38571.3	-11945.3	-26626	0.268695	2014.19	1.06061	0.0706795	8.57017	23.2889	0.31843	0.213782	0.197959	0.269829	0.405458	0.00302987	0.00302987	-26626	0.0	150.471	
7550000	55	-40758.5	-14108.7	-26649.8	0.317085	2014.14	1.40926	0.0759386	1.54665	8.33867	0.322716	0.210571	0.198852	0.267861	0.466398	0.00183964	0.00183964	-26649.8	0.0	130.509	
7600000	55	-41139.6	-14491.9	-26647.7	0.29663	2014.16	1.21093	0.0651148	1.38653	11.0314	0.316076	0.219135	0.200792	0.263997	0.469969	0.00271647	0.00271647	-26647.7	0.0	149.144	
7650000	55	-45907	-19229.5	-26677.5	0.280053	2014.18	1.13432	0.0605967	3.19864	9.15089	0.320367	0.213514	0.196506	0.269613	0.906052	0.00340138	0.00340138	-26677.5	0.0	141.089	
7700000	55	-45874.7	-19198.6	-26676.1	0.304958	2014.15	1.35016	0.0748455	-0.510609	7.94949	0.326249	0.211604	0.193421	0.268725	1.16086	0.0021904	0.0021904	-26676.1	0.0	125.286	
7750000	55	-44513.8	-17846.8	-26667	0.290432	2014.17	1.32625	0.0725925	1.7302	7.6445	0.319426	0.212896	0.198625	0.269052	1.67681	0.00240155	0.00240155	-26667	0.0	124.211	
7800000	55	-46142.7	-19477.4	-26665.2	0.311351	2014.15	1.3345	0.0928775	2.19987	9.38423	0.320874	0.213815	0.197835	0.267477	0.934512	0.00195336	0.00195336	-26665.2	0.0	131.318	
7850000	55	-45308.1	-18644	-26664.1	0.317951	2014.14	1.40409	0.0859568	4.30985	6.63899	0.322649	0.212668	0.199685	0.264998	0.710432	0.00220589	0.00220589	-26664.1	0.0	123.776	
7900000	55	-44799.3	-18155.3	-26644	0.261627	2014.2	1.20135	0.101685	10.6083	8.58373	0.318544	0.214032	0.197478	0.269946	0.679836	0.0024761	0.0024761	-26644	0.0	130.727	
7950000	55	-42089.8	-15450.8	-26639	0.273814	2014.19	1.14245	0.0586362	-0.552237	10.0039	0.320845	0.219471	0.194678	0.265005	0.502268	0.00286143	0.00286143	-26639	0.0	148.739	
8000000	55	-41806.9	-15161.7	-26645.3	0.328717	2014.13	1.35709	0.0554749	-0.941684	7.53602	0.31419	0.21425	0.201866	0.269694	0.496856	0.0022915	0.0022915	-26645.3	0.0	144.724	
8050000	55	-38649	-12009.6	-26639.4	0.324522	2014.13	1.25348	0.0510246	-0.106945	6.25584	0.324682	0.21172	0.194352	0.269245	0.412658	0.00236961	0.00236961	-26639.4	0.0	144.978	
8100000	55	-32375.3	-5744.91	-26630.4	0.275521	2014.18	1.10589	0.0710226	6.99594	8.22021	0.322135	0.210514	0.19709	0.270261	0.326413	0.00264623	0.00264623	-26630.4	0.0	150.162	
8150000	55	-40291.9	-13647.6	-26644.4	0.28038	2014.18	1.00508	0.0573942	4.21663	4.9591	0.321464	0.213318	0.196596	0.268622	0.451175	0.00248103	0.00248103	-26644.4	0.0	164.497	
8200000	55	-39051.5	-12411.1	-26640.4	0.286097	2014.17	1.20231	0.0714915	2.75702	9.85442	0.322183	0.215002	0.196704	0.266111	0.411862	0.00268441	0.00268441	-26640.4	0.0	149.12	
8250000	55	8369.46	34964.9	-26595.5	0.279007	2014.18	1.12027	0.0543236	0.459539	15.7933	0.319304	0.213998	0.196191	0.270507	0.1579	0.00286115	0.00286115	-26595.5	0.0	157.944	
8300000	55	-22288.8	4325.55	-26614.3	0.262372	2014.2	0.965814	0.0703328	8.2085	12.4817	0.319794	0.214459	0.195243	0.270504	0.253208	0.00239351	0.00239351	-26614.3	0.0	171.031	
8350000	55	-17992.9	8609.39	-26602.3	0.275574	2014.18	1.13756	0.077061	5.70315	19.9086	0.322203	0.214902	0.19674	0.266155	0.229179	0.00307017	0.00307017	-26602.3	0.0	144.819	
8400000	57	46378.3	72969	-26590.7	0.285476	2014.17	1.11873	0.0483546	1.2576	5.61867	0.315836	0.211085	0.203413	0.269666	0.110742	0.00279994	0.00279994	-26590.7	0.0	150.456	
8450000	56	67425.4	94010.1	-26584.7	0.324267	2014.13	1.25645	0.0569321	-0.245832	7.90302	0.323343	0.208011	0.198789	0.269857	0.0981928	0.00269179	0.00269179	-26584.7	0.0	139.384	
8500000	55	-21698.4	4922.26	-26620.6	0.278104	2014.18	1.11072	0.0661838	5.47834	13.9039	0.317567	0.216714	0.196011	0.269709	0.247956	0.00288528	0.00288528	-26620.6	0.0	150.153	
8550000	55	-32225.4	-5599.34	-26626.1	0.281468	2014.18	1.27626	0.0915119	3.8165	12.5042	0.312171	0.216641	0.200921	0.270267	0.322048	0.00337003	0.00337003	-26626.1	0.0	123.097	
8600000	56	-23683.7	2963.02	-26646.7	0.279421	2014.18	1.28562	0.114385	4.22261	8.68652	0.315793	0.213094	0.20192	0.269193	0.257358	0.0022877	0.0022877	-26646.7	0.0	129.249	
8650000	55	-34168.4	-7538.85	-26629.5	0.275329	2014.18	1.27917	0.127702	7.98682	7.77434	0.317139	0.218012	0.190414	0.274435	0.351425	0.00233647	0.00233647	-26629.5	0.0	123.789	
8700000	55	-41947.1	-15299.9	-26647.2	0.279721	2014.18	1.29691	0.1038	4.86048	7.32137	0.31758	0.211032	0.197898	0.273491	0.493804	0.00234549	0.00234549	-26647.2	0.0	127.778	
8750000	55	-44798.3	-18143.8	-26654.5	0.297767	2014.16	1.25646	0.0847302	2.9136	11.7668	0.318616	0.216162	0.194868	0.270353	0.658211	0.00230334	0.00230334	-26654.5	0.0	136.32	
8800000	55	-43848.4	-17199.6	-26648.8	0.292989	2014.17	1.27472	0.0963138	7.46875	9.4184	0.319967	0.216641	0.195148	0.268244	0.590789	0.00180384	0.00180384	-26648.8	0.0	133.35	
8850000	55	-44857	-18212.2	-26644.8	0.262998	2014.2	1.06181	0.0743567	4.43507	6.88928	0.32184	0.205678	0.200285	0.272196	0.670722	0.00276401	0.00276401	-26644.8	0.0	152.602	
8900000	55	-45847.2	-19173.4	-26673.8	0.278175	2014.18	1.33499	0.128308	7.87752	9.90752	0.319862	0.214365	0.196081	0.269692	0.995955	0.00287078	0.00287078	-26673.8	0.0	119.722	
8950000	55	-44300.1	-17622.1	-26678	0.269959	2014.19	1.45902	0.125926	8.00277	7.63667	0.31829	0.212029	0.198347	0.271334	1.77517	0.00311018	0.00311018	-26678	0.0	103.395	
9000000	55	-46077.9	-19405.1	-26672.8	0.270372	2014.19	1.37215	0.130162	8.20481	14.0049	0.320644	0.211866	0.200798	0.266692	1.09269	0.00245112	0.00245112	-26672.8	0.0	109.127	
9050000	55	-46005.3	-19345.4	-26659.9	0.259775	2014.2	1.25434	0.100798	11.0347	8.72898	0.318651	0.214915	0.200069	0.266365	0.812672	0.00221193	0.00221193	-26659.9	0.0	128.21	
9100000	56	-46066.9	-19387.3	-26679.7	0.267056	2014.19	1.20175	0.10676	10.6091	11.9892	0.31773	0.215533	0.197672	0.269065	1.01582	0.002487	0.002487	-26679.7	0.0	128.181	
9150000	55	-45735.8	-19059.4	-26676.4	0.318659	2014.14	1.34295	0.0831528	4.01203	13.2457	0.321244	0.212352	0.201522	0.264882	1.17214	0.00187938	0.00187938	-26676.4	0.0	129.16	
9200000	55	-45447.9	-18768.6	-26679.2	0.327426	2014.13	1.49307	0.0810427	2.69801	7.20214	0.316151	0.211475	0.202181	0.270193	0.742478	0.00250182	0.00250182	-26679.2	0.0	123.018	
9250000	55	-40451.3	-13795.4	-26655.8	0.30052	2014.16	1.42767	0.117663	6.04937	14.5926	0.322744	0.212828	0.196012	0.268416	0.47274	0.00189764	0.00189764	-26655.8	0.0	116.729	
9300000	55	-45219	-18553.8	-26665.2	0.293594	2014.16	1.45509	0.0835589	-1.2415	9.93294	0.317059	0.219318	0.194535	0.269088	0.763977	0.00209918	0.00209918	-26665.2	0.0	109.074	
9350000	55	-45753.3	-19086.9	-26666.3	0.274794	2014.18	1.27081	0.0908271	8.753	9.60652	0.320284	0.215282	0.19641	0.268024	0.811299	0.0026506	0.0026506	-26666.3	0.0	131.03	
9400000	55	-43772.5	-17115.2	-26657.3	0.286602	2014.17	1.27142	0.124996	9.93736	8.85845	0.318454	0.211419	0.197759	0.272367	0.580549	0.00270099	0.00270099	-26657.3	0.0	124.799	
9450000	56	-41440.7	-14790.6	-26650.1	0.283433	2014.18	1.39245	0.119922	7.79583	9.61303	0.318922	0.212795	0.195591	0.272691	0.482034	0.00196751	0.00196751	-26650.1	0.0	117.156	
9500000	55	-44710.4	-18036.3	-26674.1	0.345536	2014.11	1.80367	0.161642	4.80611	17.7429	0.319316	0.213365	0.200076	0.267243	0.68054	0.00168977	0.00168977	-26674.1	0.0	88.2549	
9550000	55	-39844.2	-13182.1	-26662.1	0.304589	2014.15	1.56544	0.103442	1.54262	9.01125	0.315616	0.217285	0.201737	0.265361	0.444725	0.0015386	0.0015386	-26662.1	0.0	108.851	
9600000	55	-44402.3	-17741.7	-26660.6	0.309161	2014.15	1.41281	0.0756408	1.47231	10.2465	0.319136	0.211674	0.203478	0.265712	0.645535	0.00289815	0.00289815	-26660.6	0.0	130.076	
9650000	55	-45654.9	-18990.4	-26664.5	0.303515	2014.16	1.17802	0.0555486	0.545932	7.98259	0.32267	0.209984	0.199194	0.268152	1.32308	0.00225653	0.00225653	-26664.5	0.0	151.874	
9700000	55	-45310.7	-18642.8	-26667.9	0.294851	2014.16	1.28209	0.0636613	-0.503175	10.0495	0.321567	0.215078	0.197173	0.266182	1.44031	0.00234666	0.00234666	-26667.9	0.0	142.373	
9750000	55	-37477.1	-10848.3	-26628.8	0.259704	2014.2	1.01997	0.0520149	2.1917	6.45465	0.321044	0.215989	0.192775	0.270192	0.38944	0.00310541	0.00310541	-26628.8	0.0	157.45	
9800000	55	-16209	10389.2	-26598.2	0.261904	2014.2	1.00378	0.0706513	8.75581	13.0835	0.324623	0.211313	0.195011	0.269054	0.220679	0.00322015	0.00322015	-26598.2	0.0	163.941	
9850000	56	4213	30832.6	-26619.6	0.272836	2014.19	0.967402	0.055124	2.08962	10.954	0.311958	0.214646	0.202106	0.27129	0.163543	0.00350432	0.00350432	-26619.6	0.0	167.243	
9900000	56	17985.5	44590.9	-26605.4	0.295986	2014.16	1.17533	0.0670793	2.66189	8.15075	0.321187	0.218071	0.191889	0.268853	0.142844	0.00216947	0.00216947	-26605.4	0.0	146.362	
9950000	56	8890.09	35518.9	-26628.8	0.289833	2014.17	1.21312	0.0818891	2.50112	8.93056	0.321845	0.219463	0.191474	0.267217	0.156191	0.00216217	0.00216217	-26628.8	0.0	135.998	
10000000	55	-32027.7	-5391.36	-26636.4	0.312559	2014.15	1.1718	0.0695674	1.21866	14.3161	0.317067	0.216358	0.199428	0.267147	0.319464	0.00284442	0.00284442	-26636.4	0.0	148.761	
10050000	55	-43747.3	-17099.2	-26648	0.289836	2014.17	1.17875	0.0606257	1.80544	12.6702	0.323307	0.208846	0.198361	0.269486	0.575283	0.00191394	0.00191394	-26648	0.0	148.568	
10100000	55	-44597.3	-17952.2	-26645.1	0.289873	2014.17	1.14252	0.0594439	-0.186225	5.4914	0.326264	0.211672	0.195501	0.266563	0.661282	0.00255176	0.00255176	-26645.1	0.0	152.31	
10150000	55	-45861.8	-19191.4	-26670.4	0.282376	2014.18	1.27297	0.0811923	2.6578	10.3805	0.315625	0.213284	0.200539	0.270551	1.005	0.00188881	0.00188881	-26670.4	0.0	128.624	
10200000	55	-45199.4	-18529.4	-26670	0.269887	2014.19	1.18205	0.0674663	1.39766	19.6019	0.320763	0.214725	0.200552	0.263959	1.4546	0.0026617	0.0026617	-26670	0.0	138.57	
10250000	55	-45472.1	-18815.2	-26656.9	0.278469	2014.18	0.987417	0.0507731	5.89622	6.65589	0.315267	0.216568	0.200227	0.267939	1.35066	0.00284672	0.00284672	-26656.9	0.0	167.83	
10300000	55	-45143.5	-18477.2	-26666.3	0.30076	2014.16	1.10815	0.0504988	3.07362	17.8446	0.319166	0.21362	0.194561	0.272653	1.54684	0.00264586	0.00264586	-26666.3	0.0	157.913	
10350000	55	-41463.2	-14781.7	-26681.5	0.327164	2014.13	1.34363	0.0545696	-4.10471	6.29754	0.320669	0.21121	0.201375	0.266745	2.89286	0.00173575	0.00173575	-26681.5	0.0	143.526	
10400000	55	-43213	-16546.1	-26666.9	0.312331	2014.15	1.21415	0.0656231	3.22017	9.30975	0.319959	0.214408	0.197179	0.268453	2.21537	0.00226892	0.00226892	-26666.9	0.0	149.832	
10450000	56	-45256.7	-18581.3	-26675.4	0.268892	2014.19	1.12014	0.0652425	8.09843	9.91716	0.324739	0.214138	0.198378	0.262744	1.39925	0.00272077	0.00272077	-26675.4	0.0	148.265	
10500000	55	-45578.8	-18947.3	-26631.5	0.256929	2014.2	0.867589	0.0618675	11.7315	10.0541	0.318533	0.215967	0.198925	0.266575	0.957619	0.00417732	0.00417732	-26631.5	0.0	185.748	
10550000	56	-44784.1	-18137.2	-26646.8	0.269319	2014.19	0.967338	0.0485743	4.80249	12.404	0.320093	0.212726	0.201711	0.26547	0.694347	0.00383122	0.00383122	-26646.8	0.0	169.516	
10600000	55	-44658.4	-18023.1	-26635.2	0.261892	2014.2	0.815678	0.0493341	10.0653	15.071	0.319462	0.213683	0.194651	0.272204	0.679746	0.00366516	0.00366516	-26635.2	0.0	196.479	
10650000	55	-39264.6	-12646.6	-26618	0.277162	2014.18	1.04299	0.0474878	-0.364516	7.64451	0.317642	0.214665	0.198635	0.269058	0.419977	0.00299792	0.00299792	-26618	0.0	173.151	
10700000	55	-45011.2	-18358.8	-26652.5	0.309074	2014.15	1.09387	0.0290163	-0.91743	13.8928	0.320989	0.216337	0.193892	0.268781	0.729336	0.00280755	0.00280755	-26652.5	0.0	179.44	
10750000	55	-45603.4	-18951.5	-26651.9	0.270841	2014.19	0.93961	0.0472856	1.71816	8.78714	0.319523	0.215163	0.197818	0.267496	1.2148	0.0035933	0.0035933	-26651.9	0.0	179.549	
10800000	55	-45941.2	-19277.8	-26663.4	0.344649	2014.12	1.29412	0.0516967	-0.420159	11.5509	0.317998	0.2135	0.20105	0.267452	1.10658	0.00191394	0.00191394	-26663.4	0.0	144.708	
10850000	55	-45447.6	-18780.2	-26667.3	0.32941	2014.13	1.3885	0.0565337	-0.171648	6.30381	0.316994	0.215422	0.199117	0.268466	1.39959	0.00249355	0.00249355	-26667.3	0.0	134.731	
10900000	55	-44951.2	-18282.2	-26669	0.302846	2014.16	1.15221	0.0499887	-0.543965	8.15593	0.31152	0.2169	0.201446	0.270133	1.55127	0.00249848	0.00249848	-26669	0.0	155.209	
10950000	55	-45877.8	-19219.5	-26658.3	0.308351	2014.15	1.14221	0.0383113	-1.44197	6.87605	0.315024	0.216237	0.195428	0.273312	0.963911	0.00236964	0.00236964	-26658.3	0.0	163.054	
11000000	55	-40227.3	-13603.9	-26623.4	0.300815	2014.16	1.06523	0.0544162	0.879891	7.46644	0.319315	0.21323	0.197743	0.269712	0.456374	0.00286403	0.00286403	-26623.4	0.0	168.028	
11050000	55	-24462.3	2162.52	-26624.8	0.293662	2014.16	1.20951	0.0612817	2.40657	10.0048	0.316177	0.218401	0.196071	0.269351	0.256064	0.00253902	0.00253902	-26624.8	0.0	147.185	
11100000	55	-31779	-5148.28	-26630.7	0.291361	2014.17	1.22513	0.0935789	3.9323	6.78836	0.316173	0.212749	0.199255	0.271823	0.319177	0.00231253	0.00231253	-26630.7	0.0	130.833	
11150000	55	-19226.4	7407.97	-26634.3	0.269442	2014.19	1.26043	0.118905	8.14249	16.1015	0.318311	0.210701	0.203413	0.267575	0.234807	0.00240303	0.00240303	-26634.3	0.0	127.514	
11200000	55	8728.88	35326.9	-26598	0.289205	2014.17	1.24614	0.10178	7.90358	8.14194	0.318923	0.212313	0.196813	0.271951	0.156653	0.00204952	0.00204952	-26598	0.0	134.467	
11250000	55	24440.5	51039.7	-26599.3	0.344046	2014.12	1.3797	0.0703961	1.01933	7.63533	0.315596	0.214514	0.194963	0.274927	0.131382	0.00198196	0.00198196	-26599.3	0.0	131.289	
11300000	55	265.796	26874.5	-26608.7	0.310253	2014.15	1.27361	0.0980238	5.16276	6.19382	0.320468	0.215457	0.196153	0.267921	0.172575	0.00261889	0.00261889	-26608.7	0.0	129.487	
11350000	55	-14997.3	11608.1	-26605.5	0.308592	2014.15	1.368	0.100491	5.1648	6.29801	0.321668	0.214227	0.198613	0.265492	0.215184	0.00236758	0.00236758	-26605.5	0.0	124.783	
11400000	55	-18443.3	8159.79	-26603.1	0.302555	2014.16	1.16519	0.0662944	-0.580174	7.57841	0.320556	0.217363	0.194099	0.267982	0.228363	0.00277284	0.00277284	-26603.1	0.0	145.685	
11450000	55	-31236.5	-4616.4	-26620.1	0.274246	2014.18	1.20235	0.0648416	2.66332	10.089	0.317898	0.215193	0.196244	0.270666	0.3074	0.00209895	0.00209895	-26620.1	0.0	140.586	
11500000	55	-6777.12	19816.4	-26593.5	0.26708	2014.19	1.11077	0.0910404	9.1647	7.47016	0.313738	0.21892	0.199112	0.268229	0.190036	0.00302166	0.00302166	-26593.5	0.0	149.078	
11550000	55	-16203.9	10396.7	-26600.7	0.271898	2014.19	0.962745	0.0461643	0.913253	7.57873	0.319954	0.209318	0.203134	0.267594	0.22124	0.00315339	0.00315339	-26600.7	0.0	180.676	
11600000	55	-11496.7	15111.7	-26608.3	0.288465	2014.17	1.07983	0.0436984	0.538723	12.0586	0.318933	0.209945	0.199505	0.271617	0.204198	0.00241016	0.00241016	-26608.3	0.0	160.216	
11650000	55	19886.6	46485.3	-26598.7	0.301227	2014.16	1.19413	0.0791062	6.52111	6.11185	0.315315	0.215161	0.200549	0.268975	0.138335	0.00215559	0.00215559	-26598.7	0.0	147.477	
11700000	55	10773.9	37368.5	-26594.5	0.286848	2014.17	1.27478	0.0970951	3.76579	14.2037	0.320499	0.217037	0.19539	0.267074	0.154741	0.00244195	0.00244195	-26594.5	0.0	126.927	
11750000	55	37878.3	64478.4	-26600.1	0.304778	2014.15	1.21985	0.070464	-1.30843	7.88748	0.318607	0.213952	0.202786	0.264655	0.120938	0.00275148	0.00275148	-26600.1	0.0	144.517	
11800000	55	29781	56385.9	-26604.8	0.302126	2014.16	1.42942	0.169851	10.7599	16.3043	0.322446	0.214479	0.201593	0.261483	0.127945	0.002561	0.002561	-26604.8	0.0	106.494	
11850000	55	-30834.9	-4217.6	-26617.3	0.268499	2014.19	1.38808	0.127297	11.9826	6.43509	0.320177	0.213348	0.197973	0.268502	0.305763	0.0024221	0.0024221	-26617.3	0.0	111.513	
11900000	55	-37884.6	-11239.6	-26645	0.290054	2014.17	1.45585	0.147597	11.0477	13.8324	0.315833	0.215369	0.200428	0.268369	0.390394	0.00231561	0.00231561	-26645	0.0	101.546	
11950000	55	4973.29	31575.5	-26602.3	0.293517	2014.16	1.40955	0.115233	7.50937	7.32011	0.320004	0.215718	0.196077	0.268201	0.165094	0.00211762	0.00211762	-26602.3	0.0	107.6	
12000000	55	170348	196912	-26563.6	0.295267	2014.16	1.52403	0.167125	3.58513	6.76233	0.317025	0.218249	0.19591	0.268815	0.0598721	0.0017622	0.0017622	-26563.6	0.0	98.1986	
12050000	55	185930	212498	-26567.8	0.301037	2014.16	1.81456	0.172117	6.36604	10.1982	0.317815	0.210594	0.201341	0.270251	0.0567614	0.00178324	0.00178324	-26567.8	0.0	78.2699	
12100000	55	192814	219389	-26574.7	0.287759	2014.17	1.68586	0.160155	5.24998	7.31443	0.326212	0.207382	0.194277	0.27213	0.0564309	0.00211004	0.00211004	-26574.7	0.0	82.0312	
12150000	55	172440	199021	-26581.9	0.32928	2014.13	1.66457	0.17444	4.66748	5.39138	0.322973	0.214027	0.198683	0.264318	0.0596593	0.00200205	0.00200205	-26581.9	0.0	90.5824	
12200000	55	252328	278889	-26561.2	0.276411	2014.18	1.77178	0.347426	10.0699	8.21602	0.324576	0.215516	0.192612	0.267295	0.0466352	0.00164261	0.00164261	-26561.2	0.0	68.4993	
12250000	55	72853.2	99461.5	-26608.3	0.267771	2014.19	1.61624	0.244518	14.6753	7.1328	0.317487	0.213519	0.19842	0.270574	0.0930964	0.00165833	0.00165833	-26608.3	0.0	87.361	
12300000	55	126056	152634	-26578.6	0.274273	2014.18	1.70387	0.278387	11.5716	9.56187	0.319103	0.217171	0.196147	0.267579	0.0719129	0.00181092	0.00181092	-26578.6	0.0	78.0638	
12350000	55	249630	276173	-26543.1	0.303802	2014.16	1.46712	0.133821	4.87626	6.96081	0.316774	0.212571	0.201812	0.268843	0.0460298	0.00193827	0.00193827	-26543.1	0.0	107.745	
12400000	56	109531	136138	-26607.9	0.340437	2014.12	1.90062	0.126166	2.00245	10.0358	0.327529	0.212489	0.193336	0.266646	0.077184	0.00149578	0.00149578	-26607.9	0.0	87.2587	
12450000	56	39429.7	66031.1	-26601.4	0.318005	2014.14	1.49644	0.139628	4.98924	10.2386	0.314867	0.215948	0.197587	0.271598	0.117754	0.00242704	0.00242704	-26601.4	0.0	107.793	
12500000	55	-10416	16209.4	-26625.5	0.332284	2014.13	1.60037	0.124237	4.51078	10.6338	0.316991	0.217755	0.193124	0.27213	0.202464	0.00178489	0.00178489	-26625.5	0.0	106.41	
12550000	55	-42291.1	-15625.3	-26665.8	0.297334	2014.16	1.41646	0.0792314	3.14749	23.9258	0.313251	0.214991	0.199649	0.272109	0.510293	0.00166416	0.00166416	-26665.8	0.0	119.29	
